Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.058189,0.000010,0.196763,0.000014,0.000001,0.000003,0.000001,0.254981
0.069510,0.000011,0.260249,0.000018,0.000002,0.000004,0.000002,0.329795
0.065757,0.000011,0.197461,0.000012,0.000001,0.000002,0.000001,0.263245
0.064447,0.000012,0.298526,0.000020,0.000002,0.000012,0.000002,0.363021
0.060991,0.000010,0.203742,0.000012,0.000001,0.000002,0.000001,0.264759
0.067208,0.000014,0.198896,0.000009,0.000001,0.000003,0.000001,0.266132
0.093876,0.000014,0.306344,0.000022,0.000002,0.000004,0.000002,0.400263
0.089521,0.000014,0.293074,0.000018,0.000002,0.000003,0.000001,0.382632
0.090726,0.000022,0.285639,0.000017,0.000002,0.000004,0.000002,0.376412
0.064843,0.000015,0.293975,0.000019,0.000002,0.000003,0.000002,0.358860
0.080211,0.000010,0.226007,0.000013,0.000001,0.000002,0.000001,0.306245
0.066016,0.000012,0.180455,0.000015,0.000002,0.000003,0.000001,0.246504
0.090632,0.000013,0.183891,0.000014,0.000001,0.000003,0.000001,0.274554
0.080225,0.000015,0.262737,0.000015,0.000001,0.000002,0.000001,0.342995
0.088915,0.000015,0.241646,0.000015,0.000001,0.000003,0.000001,0.330596
0.088261,0.000019,0.239684,0.000018,0.000002,0.000004,0.000002,0.327991
0.090592,0.000017,0.462670,0.000020,0.000002,0.000003,0.000002,0.553306
0.040852,0.000010,0.898422,0.000013,0.000001,0.000003,0.000001,0.939303
0.066383,0.000004,0.312680,0.000020,0.000002,0.000003,0.000002,0.379094
0.091486,0.000015,0.046020,0.000019,0.000002,0.000003,0.000002,0.137548
0.089139,0.000018,0.237542,0.000015,0.000001,0.000002,0.000001,0.326718
0.063488,0.000009,0.300209,0.000014,0.000001,0.000002,0.000001,0.363724
0.080914,0.000011,0.194673,0.000014,0.000001,0.000002,0.000001,0.275615
0.064331,0.000012,0.243307,0.000020,0.000002,0.000003,0.000002,0.307676
0.081956,0.000011,0.038377,0.000019,0.000002,0.000003,0.000001,0.120369
0.091212,0.000016,0.326833,0.000019,0.000002,0.000003,0.000002,0.418086
0.094140,0.000005,0.042562,0.000019,0.000002,0.000004,0.000002,0.136733
0.091574,0.000014,0.423266,0.000017,0.000001,0.000002,0.000001,0.514877
0.084206,0.000015,0.041044,0.000005,0.000002,0.000003,0.000001,0.125276
0.064785,0.000010,0.226846,0.000019,0.000002,0.000003,0.000002,0.291667
0.088868,0.000016,0.042430,0.000019,0.000002,0.000003,0.000002,0.131339
0.079963,0.000011,0.339992,0.000020,0.000002,0.000003,0.000002,0.419993
0.079465,0.000010,0.030024,0.000014,0.000001,0.000002,0.000001,0.109518
0.085592,0.000014,0.040956,0.000018,0.000002,0.000004,0.000001,0.126587
0.087034,0.000014,0.346652,0.000019,0.000002,0.000003,0.000002,0.433726
0.087492,0.000015,0.042016,0.000021,0.000002,0.000003,0.000002,0.129551
0.064490,0.000010,0.274366,0.000016,0.000001,0.000003,0.000001,0.338888
0.063382,0.000011,0.191199,0.000014,0.000001,0.000002,0.000001,0.254611
0.064807,0.000012,0.030025,0.000015,0.000001,0.000002,0.000001,0.094863
0.075031,0.000011,0.029545,0.000016,0.000001,0.000002,0.000001,0.104607
0.062560,0.000010,0.035952,0.000016,0.000001,0.000002,0.000001,0.098543
0.065394,0.000011,0.030388,0.000016,0.000001,0.000002,0.000001,0.095813
0.066784,0.000011,0.030776,0.000015,0.000001,0.000003,0.000001,0.097590
0.081217,0.000013,0.192279,0.000014,0.000001,0.000002,0.000001,0.273527
0.068724,0.000011,0.034373,0.000016,0.000001,0.000002,0.000001,0.103127
0.065743,0.000011,0.029819,0.000016,0.000001,0.000002,0.000001,0.095593
0.065587,0.000004,0.029244,0.000015,0.000001,0.000002,0.000001,0.094853
0.065660,0.000011,0.029495,0.000015,0.000001,0.000003,0.000001,0.095186
0.065941,0.000009,0.076590,0.000016,0.000973,0.000010,0.000001,0.143541
0.067445,0.000011,0.029739,0.000014,0.000001,0.000002,0.000001,0.097212
0.067087,0.000012,0.028690,0.000014,0.000001,0.000002,0.000001,0.095807
0.065295,0.000011,0.028985,0.000015,0.000001,0.000002,0.000001,0.094310
0.064649,0.000010,0.029328,0.000015,0.000001,0.000002,0.000001,0.094007
0.066308,0.000011,0.028466,0.000015,0.000001,0.000002,0.000001,0.094804
0.067093,0.000011,0.029212,0.000015,0.000001,0.000002,0.000001,0.096336
0.065430,0.000012,0.028771,0.000015,0.000001,0.000002,0.000001,0.094233
0.066251,0.000010,0.029823,0.000014,0.000040,0.000008,0.000001,0.096147
0.064985,0.000011,0.029134,0.000015,0.000001,0.000002,0.000001,0.094150
0.066916,0.000011,0.029054,0.000015,0.000001,0.000002,0.000001,0.096000
0.067767,0.000010,0.029452,0.000015,0.000001,0.000002,0.000001,0.097248
0.067256,0.000012,0.029062,0.000015,0.000001,0.000002,0.000001,0.096349
0.062198,0.000011,0.029231,0.000016,0.000001,0.000002,0.000001,0.091460
0.064709,0.000012,0.028898,0.000015,0.000001,0.000002,0.000001,0.093638
0.066649,0.000011,0.029653,0.000016,0.000001,0.000002,0.000001,0.096333
