Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.057798,0.000011,0.194398,0.000011,0.000001,0.000003,0.000001,0.252224
0.064482,0.000012,0.194342,0.000015,0.000001,0.000003,0.000001,0.258856
0.069603,0.000011,0.255067,0.000023,0.000002,0.000004,0.000002,0.324711
0.065830,0.000010,0.197448,0.000019,0.000001,0.000002,0.000001,0.263311
0.089560,0.000015,0.269425,0.000014,0.000001,0.000002,0.000001,0.359018
0.066339,0.000012,0.198263,0.000016,0.000001,0.000003,0.000001,0.264635
0.092733,0.000019,0.341596,0.000021,0.000002,0.000002,0.000001,0.434375
0.062278,0.000011,0.238403,0.000016,0.000002,0.000003,0.000001,0.300714
0.064083,0.000016,0.333478,0.000017,0.000002,0.000003,0.000002,0.397603
0.090532,0.000018,0.311234,0.000013,0.000001,0.000003,0.000001,0.401803
0.067153,0.000011,0.271908,0.000015,0.000002,0.000003,0.000001,0.339092
0.090547,0.000016,0.271104,0.000016,0.000001,0.000003,0.000001,0.361688
0.066516,0.000011,0.260442,0.000014,0.000001,0.000002,0.000001,0.326987
0.088686,0.000015,0.317015,0.000013,0.000001,0.000002,0.000001,0.405733
0.064118,0.000009,0.309762,0.000018,0.000002,0.000003,0.000001,0.373913
0.080181,0.000015,0.290555,0.000018,0.000002,0.000004,0.000002,0.370776
0.091675,0.000014,0.289549,0.000015,0.000002,0.000004,0.000001,0.381259
0.087464,0.000016,0.311817,0.000017,0.000002,0.000003,0.000002,0.399321
0.068136,0.000005,0.278048,0.000013,0.000002,0.000002,0.000001,0.346206
0.041663,0.000010,1.025744,0.000014,0.000001,0.000002,0.000001,1.067435
0.087960,0.000016,0.280043,0.000018,0.000002,0.000003,0.000002,0.368042
0.090453,0.000016,0.323608,0.000014,0.000001,0.000002,0.000001,0.414096
0.068564,0.000013,0.206616,0.000017,0.000002,0.000003,0.000002,0.275217
0.064055,0.000012,0.311015,0.000015,0.000002,0.000004,0.000001,0.375104
0.088582,0.000015,0.432577,0.000017,0.000001,0.000002,0.000001,0.521195
0.090289,0.000015,0.050600,0.000018,0.000002,0.000003,0.000002,0.140928
0.091243,0.000017,0.293720,0.000015,0.000001,0.000002,0.000001,0.384999
0.065476,0.000009,0.319883,0.000020,0.000002,0.000003,0.000002,0.385395
0.089312,0.000013,0.041676,0.000017,0.000002,0.000003,0.000001,0.131024
0.090483,0.000015,0.285060,0.000016,0.000001,0.000002,0.000001,0.375578
0.088798,0.000014,0.276197,0.000013,0.000001,0.000003,0.000001,0.365028
0.090855,0.000013,0.042963,0.000018,0.000002,0.000010,0.000002,0.133863
0.067533,0.000019,0.284240,0.000014,0.000001,0.000002,0.000001,0.351811
0.069232,0.000012,0.260314,0.000013,0.000001,0.000002,0.000001,0.329575
0.065653,0.000011,0.030125,0.000015,0.000001,0.000002,0.000001,0.095809
0.064405,0.000011,0.195138,0.000016,0.000001,0.000002,0.000001,0.259574
0.089373,0.000014,0.041619,0.000018,0.000042,0.000010,0.000002,0.131078
0.067965,0.000011,0.031019,0.000015,0.000001,0.000003,0.000001,0.099017
0.065341,0.000010,0.032983,0.000014,0.000001,0.000002,0.000001,0.098353
0.087742,0.000014,0.321162,0.000017,0.000002,0.000003,0.000002,0.408942
0.065281,0.000010,0.031077,0.000016,0.000001,0.000002,0.000001,0.096388
0.066754,0.000010,0.030351,0.000015,0.000001,0.000002,0.000001,0.097135
0.065905,0.000015,0.282425,0.000017,0.000002,0.000003,0.000002,0.348370
0.064488,0.000010,0.194277,0.000013,0.000001,0.000002,0.000001,0.258791
0.067400,0.000010,0.033079,0.000015,0.000001,0.000002,0.000001,0.100507
0.084920,0.000015,0.042775,0.000019,0.000002,0.000003,0.000002,0.127737
0.085910,0.000018,0.032207,0.000019,0.000002,0.000003,0.000002,0.118160
0.065833,0.000009,0.029619,0.000015,0.000001,0.000003,0.000001,0.095481
0.070843,0.000017,0.043265,0.000020,0.000002,0.000003,0.000002,0.114152
0.085819,0.000012,0.035233,0.000019,0.000002,0.000004,0.000002,0.121089
0.074756,0.000012,0.029098,0.000016,0.000002,0.000004,0.000002,0.103890
0.063951,0.000018,0.029006,0.000016,0.000001,0.000003,0.000001,0.092997
0.063381,0.000009,0.238186,0.000016,0.000892,0.000010,0.000001,0.302495
0.067176,0.000012,0.029268,0.000015,0.000001,0.000002,0.000001,0.096476
0.068640,0.000015,0.041658,0.000019,0.000002,0.000003,0.000002,0.110338
0.062209,0.000010,0.185021,0.000014,0.000001,0.000002,0.000001,0.247259
0.084323,0.000013,0.033597,0.000019,0.000002,0.000003,0.000002,0.117959
0.075300,0.000013,0.029786,0.000016,0.000001,0.000003,0.000001,0.105121
0.065037,0.000011,0.030656,0.000014,0.000001,0.000002,0.000001,0.095723
0.067834,0.000011,0.029101,0.000016,0.000001,0.000003,0.000001,0.096967
0.064225,0.000018,0.041864,0.000019,0.000002,0.000003,0.000002,0.106132
0.062889,0.000010,0.184486,0.000014,0.000001,0.000002,0.000001,0.247403
0.082659,0.000013,0.032232,0.000018,0.000002,0.000004,0.000002,0.114930
0.074934,0.000012,0.029572,0.000016,0.000002,0.000003,0.000002,0.104540
0.062733,0.000010,0.029456,0.000014,0.000001,0.000002,0.000001,0.092218
0.065212,0.000004,0.053597,0.000017,0.000001,0.000002,0.000001,0.118835
0.067561,0.000016,0.042086,0.000019,0.000002,0.000003,0.000002,0.109688
0.065550,0.000011,0.190933,0.000015,0.000001,0.000002,0.000001,0.256513
0.084974,0.000012,0.033263,0.000020,0.000047,0.000011,0.000002,0.118329
0.075107,0.000011,0.028593,0.000016,0.000002,0.000003,0.000001,0.103732
0.060897,0.000010,0.030277,0.000016,0.000001,0.000002,0.000001,0.091204
0.066545,0.000011,0.028882,0.000015,0.000001,0.000002,0.000001,0.095458
0.066778,0.000010,0.046816,0.000016,0.000001,0.000002,0.000001,0.113625
0.063588,0.000011,0.185153,0.000013,0.000001,0.000002,0.000001,0.248769
0.067647,0.000010,0.031381,0.000014,0.000001,0.000002,0.000001,0.099055
0.066011,0.000010,0.029122,0.000014,0.000001,0.000002,0.000001,0.095162
0.064535,0.000009,0.029021,0.000014,0.000001,0.000002,0.000001,0.093584
0.066351,0.000010,0.028989,0.000015,0.000001,0.000002,0.000001,0.095369
0.067482,0.000010,0.029064,0.000013,0.000001,0.000002,0.000001,0.096573
0.066753,0.000009,0.029149,0.000014,0.000001,0.000002,0.000001,0.095929
0.066553,0.000010,0.033161,0.000015,0.000001,0.000002,0.000001,0.099743
0.066047,0.000010,0.029720,0.000014,0.000001,0.000002,0.000001,0.095795
0.065920,0.000009,0.029170,0.000014,0.000002,0.000002,0.000001,0.095118
0.067121,0.000010,0.029504,0.000015,0.000001,0.000002,0.000001,0.096653
0.067935,0.000012,0.032919,0.000015,0.000001,0.000002,0.000001,0.100885
0.065411,0.000010,0.031814,0.000015,0.000001,0.000002,0.000001,0.097255
0.065320,0.000010,0.029455,0.000015,0.000001,0.000002,0.000001,0.094804
0.067000,0.000010,0.028245,0.000014,0.000001,0.000002,0.000001,0.095274
0.066348,0.000010,0.029126,0.000015,0.000001,0.000002,0.000001,0.095504
0.065896,0.000010,0.028591,0.000014,0.000001,0.000002,0.000001,0.094515
0.066691,0.000010,0.028294,0.000014,0.000001,0.000002,0.000001,0.095015
0.062299,0.000010,0.028673,0.000014,0.000001,0.000002,0.000001,0.091000
0.065328,0.000010,0.028650,0.000014,0.000001,0.000002,0.000001,0.094007
0.065727,0.000010,0.028849,0.000014,0.000001,0.000002,0.000001,0.094605
0.068127,0.000010,0.066790,0.000015,0.000001,0.000002,0.000001,0.134947
0.065724,0.000010,0.029120,0.000016,0.000001,0.000002,0.000001,0.094875
0.065031,0.000010,0.029012,0.000014,0.000001,0.000002,0.000001,0.094071
0.067418,0.000010,0.029731,0.000014,0.000001,0.000002,0.000001,0.097178
0.067265,0.000011,0.029299,0.000015,0.000001,0.000002,0.000001,0.096594
0.066710,0.000010,0.029081,0.000015,0.000001,0.000002,0.000001,0.095820
0.065850,0.000010,0.029267,0.000004,0.000001,0.000002,0.000001,0.095135
0.065343,0.000010,0.029198,0.000013,0.000001,0.000002,0.000001,0.094570
0.066516,0.000011,0.033300,0.000016,0.000002,0.000002,0.000001,0.099849
0.067632,0.000011,0.058921,0.000016,0.000002,0.000003,0.000001,0.126586
0.066440,0.000010,0.031771,0.000015,0.000001,0.000002,0.000001,0.098240
0.065869,0.000010,0.054613,0.000016,0.000186,0.000011,0.000001,0.120706
0.066161,0.000009,0.056192,0.000015,0.000138,0.000013,0.000002,0.122530
