Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.067597,0.000011,0.029789,0.000014,0.000001,0.000002,0.000001,0.097417
0.066393,0.000010,0.030321,0.000015,0.000001,0.000002,0.000001,0.096744
0.067920,0.000011,0.028975,0.000014,0.000001,0.000002,0.000001,0.096924
0.064123,0.000009,0.031426,0.000014,0.000001,0.000002,0.000001,0.095577
0.066986,0.000010,0.029809,0.000014,0.000002,0.000002,0.000001,0.096824
0.066589,0.000011,0.047963,0.000017,0.000001,0.000003,0.000001,0.114586
0.067690,0.000010,0.029754,0.000014,0.000001,0.000002,0.000001,0.097471
0.066139,0.000011,0.029997,0.000015,0.000001,0.000003,0.000001,0.096166
0.064733,0.000011,0.029747,0.000014,0.000001,0.000002,0.000001,0.094510
0.067081,0.000010,0.029662,0.000005,0.000002,0.000003,0.000002,0.096764
0.067391,0.000010,0.029442,0.000004,0.000001,0.000002,0.000001,0.096851
0.066901,0.000010,0.029727,0.000015,0.000001,0.000002,0.000001,0.096658
0.066621,0.000010,0.033701,0.000015,0.000001,0.000002,0.000001,0.100352
0.066078,0.000010,0.029960,0.000013,0.000001,0.000002,0.000001,0.096066
0.066421,0.000010,0.029603,0.000014,0.000001,0.000002,0.000001,0.096052
0.067322,0.000011,0.030118,0.000015,0.000001,0.000002,0.000001,0.097470
0.067632,0.000011,0.033472,0.000016,0.000001,0.000002,0.000001,0.101136
0.065895,0.000009,0.030886,0.000014,0.000001,0.000002,0.000001,0.096809
0.065561,0.000010,0.030251,0.000014,0.000001,0.000002,0.000001,0.095839
0.067023,0.000011,0.029070,0.000014,0.000001,0.000002,0.000001,0.096123
0.066457,0.000010,0.028999,0.000015,0.000001,0.000002,0.000001,0.095485
0.065971,0.000010,0.029027,0.000015,0.000002,0.000003,0.000001,0.095029
0.066765,0.000011,0.028988,0.000015,0.000001,0.000002,0.000001,0.095782
0.062329,0.000010,0.029491,0.000013,0.000001,0.000002,0.000001,0.091848
0.066292,0.000010,0.029534,0.000015,0.000001,0.000002,0.000001,0.095856
0.066315,0.000010,0.029498,0.000015,0.000001,0.000003,0.000001,0.095843
0.066732,0.000010,0.066098,0.000017,0.000001,0.000002,0.000001,0.132862
0.065780,0.000010,0.029285,0.000004,0.000001,0.000002,0.000001,0.095082
0.065337,0.000010,0.029668,0.000014,0.000001,0.000002,0.000001,0.095034
0.066504,0.000011,0.029585,0.000015,0.000001,0.000002,0.000001,0.096119
0.068609,0.000009,0.029796,0.000014,0.000001,0.000002,0.000001,0.098432
0.066575,0.000011,0.029805,0.000014,0.000001,0.000002,0.000001,0.096410
0.066187,0.000013,0.030229,0.000013,0.000001,0.000002,0.000001,0.096447
0.065280,0.000011,0.031000,0.000015,0.000001,0.000002,0.000001,0.096310
0.066651,0.000010,0.032924,0.000014,0.000001,0.000002,0.000001,0.099604
0.067896,0.000011,0.059994,0.000016,0.000002,0.000003,0.000001,0.127921
0.066535,0.000010,0.032022,0.000015,0.000001,0.000002,0.000001,0.098586
0.065787,0.000010,0.055409,0.000017,0.000181,0.000014,0.000002,0.121420
0.066173,0.000003,0.056897,0.000015,0.000157,0.000010,0.000001,0.123257
0.065916,0.000009,0.029211,0.000014,0.000001,0.000002,0.000001,0.095154
0.067682,0.000010,0.029103,0.000014,0.000001,0.000002,0.000001,0.096813
0.067514,0.000010,0.029892,0.000013,0.000001,0.000002,0.000001,0.097433
0.065774,0.000010,0.053284,0.000015,0.000186,0.000013,0.000002,0.119285
0.066401,0.000010,0.048772,0.000016,0.000001,0.000002,0.000001,0.115204
0.066812,0.000010,0.034681,0.000059,0.000002,0.000006,0.000001,0.101571
0.066655,0.000011,0.054217,0.000016,0.000200,0.000013,0.000002,0.121115
0.067452,0.000011,0.051556,0.000016,0.000001,0.000002,0.000001,0.119040
0.066522,0.000010,0.030203,0.000018,0.000002,0.000004,0.000002,0.096761
0.064355,0.000009,0.032593,0.000015,0.000001,0.000002,0.000001,0.096978
0.067901,0.000010,0.067092,0.000020,0.000002,0.000004,0.000002,0.135030
0.067555,0.000010,0.052773,0.000017,0.000001,0.000002,0.000001,0.120360
0.081225,0.000011,0.029966,0.000014,0.000001,0.000002,0.000001,0.111221
0.062200,0.000010,0.053104,0.000014,0.000199,0.000011,0.000001,0.115540
0.066726,0.000010,0.050486,0.000015,0.000001,0.000002,0.000001,0.117242
0.070387,0.000015,0.040638,0.000018,0.000002,0.000003,0.000002,0.111065
0.085079,0.000013,0.054138,0.000016,0.000208,0.000010,0.000001,0.139465
0.064899,0.000011,0.210410,0.000017,0.000128,0.000010,0.000001,0.275477
0.065843,0.000010,0.029063,0.000015,0.000001,0.000002,0.000001,0.094935
0.066501,0.000011,0.029762,0.000015,0.000001,0.000003,0.000001,0.096294
0.067070,0.000010,0.065898,0.000016,0.000001,0.000002,0.000001,0.133000
0.069573,0.000014,0.041970,0.000017,0.000002,0.000003,0.000002,0.111580
0.061334,0.000010,0.188654,0.000017,0.000002,0.000003,0.000002,0.250021
0.083624,0.000012,0.033535,0.000018,0.000002,0.000003,0.000002,0.117196
0.064460,0.000011,0.030864,0.000015,0.000001,0.000003,0.000001,0.095355
0.075603,0.000012,0.089813,0.000019,0.000330,0.000012,0.000002,0.165791
0.067012,0.000012,0.050173,0.000016,0.000001,0.000002,0.000001,0.117217
0.064148,0.000011,0.056533,0.000018,0.000162,0.000017,0.000002,0.120890
0.067796,0.000009,0.047443,0.000017,0.000002,0.000003,0.000001,0.115271
0.064425,0.000010,0.245211,0.000019,0.000147,0.000012,0.000002,0.309826
0.065935,0.000011,0.056661,0.000016,0.000206,0.000019,0.000002,0.122850
0.091588,0.000019,0.119413,0.000017,0.000141,0.000012,0.000002,0.211191
0.065167,0.000016,0.046975,0.000016,0.000001,0.000002,0.000001,0.112179
0.067976,0.000010,0.028569,0.000015,0.000001,0.000002,0.000001,0.096573
0.067692,0.000004,0.046648,0.000017,0.000001,0.000003,0.000001,0.114366
0.064638,0.000011,0.204292,0.000017,0.000187,0.000011,0.000001,0.269156
0.066545,0.000010,0.052947,0.000015,0.000146,0.000013,0.000002,0.119677
0.065321,0.000010,0.052965,0.000015,0.000143,0.000009,0.000001,0.118464
0.064871,0.000010,0.049477,0.000015,0.000117,0.000010,0.000001,0.114501
0.067910,0.000011,0.053854,0.000015,0.000141,0.000013,0.000002,0.121946
0.067835,0.000011,0.085355,0.000017,0.000001,0.000003,0.000001,0.153224
0.066712,0.000003,0.053652,0.000015,0.000202,0.000011,0.000001,0.120596
0.066473,0.000010,0.051542,0.000015,0.000151,0.000009,0.000001,0.118202
0.067543,0.000011,0.054132,0.000015,0.000149,0.000014,0.000002,0.121865
0.063788,0.000011,0.053186,0.000016,0.000129,0.000010,0.000001,0.117140
0.066469,0.000010,0.053779,0.000017,0.000001,0.000002,0.000001,0.120279
0.066494,0.000010,0.054365,0.000015,0.000167,0.000011,0.000001,0.121062
0.065511,0.000010,0.051023,0.000015,0.000001,0.000002,0.000001,0.116563
0.064679,0.000010,0.032135,0.000016,0.000001,0.000001,0.000001,0.096843
0.067464,0.000010,0.043953,0.000017,0.000001,0.000003,0.000001,0.111450
0.067664,0.000011,0.055373,0.000016,0.000200,0.000011,0.000001,0.123276
0.066163,0.000010,0.028561,0.000011,0.000001,0.000002,0.000001,0.094750
0.065277,0.000010,0.051057,0.000015,0.000166,0.000011,0.000001,0.116537
0.065980,0.000016,0.033981,0.000013,0.000001,0.000002,0.000001,0.099993
0.070690,0.000011,0.043770,0.000016,0.000001,0.000003,0.000001,0.114494
0.064294,0.000010,0.049600,0.000018,0.000001,0.000002,0.000001,0.113926
0.066711,0.000010,0.052546,0.000015,0.000170,0.000011,0.000001,0.119462
0.064596,0.000011,0.054455,0.000017,0.000117,0.000010,0.000001,0.119206
0.067032,0.000003,0.053124,0.000016,0.000140,0.000009,0.000001,0.120326
0.067540,0.000010,0.052515,0.000015,0.000123,0.000010,0.000001,0.120215
0.067315,0.000009,0.063509,0.000014,0.000155,0.000012,0.000002,0.131016
0.066526,0.000010,0.069609,0.000017,0.000001,0.000002,0.000001,0.136166
0.064952,0.000009,0.046825,0.000016,0.000001,0.000002,0.000001,0.111807
0.065991,0.000010,0.053102,0.000016,0.000186,0.000011,0.000001,0.119317
0.067747,0.000011,0.053940,0.000013,0.000139,0.000012,0.000002,0.121864
0.066934,0.000010,0.052168,0.000015,0.000149,0.000017,0.000002,0.119295
0.067412,0.000011,0.055096,0.000016,0.000160,0.000014,0.000002,0.122710
0.064457,0.000010,0.052394,0.000015,0.000130,0.000011,0.000002,0.117018
0.065838,0.000010,0.060216,0.000019,0.000002,0.000003,0.000002,0.126091
0.068386,0.000011,0.053339,0.000017,0.000151,0.000010,0.000001,0.121914
0.078581,0.000012,0.064974,0.000019,0.000182,0.000011,0.000001,0.143780
0.083961,0.000011,0.032311,0.000014,0.000001,0.000002,0.000001,0.116302
0.066147,0.000017,0.075220,0.000021,0.000002,0.000004,0.000002,0.141412
0.063138,0.000010,0.190628,0.000017,0.000002,0.000002,0.000001,0.253798
0.090126,0.000035,0.061161,0.000018,0.000214,0.000015,0.000002,0.151569
0.064482,0.000009,0.178848,0.000014,0.000001,0.000002,0.000001,0.243358
0.065171,0.000011,0.054633,0.000017,0.000144,0.000015,0.000002,0.119992
0.066229,0.000010,0.051576,0.000016,0.000160,0.000010,0.000001,0.118003
0.067264,0.000011,0.067826,0.000020,0.000194,0.000012,0.000001,0.135329
0.067469,0.000010,0.053377,0.000017,0.000153,0.000013,0.000002,0.121041
0.062959,0.000010,0.221378,0.000018,0.000126,0.000011,0.000001,0.284504
0.082376,0.000012,0.057399,0.000021,0.000168,0.000014,0.000002,0.139991
0.080577,0.000010,0.056841,0.000017,0.000142,0.000014,0.000002,0.137603
0.071422,0.000011,0.054306,0.000017,0.000171,0.000012,0.000001,0.125941
0.063533,0.000010,0.054978,0.000015,0.000135,0.000014,0.000002,0.118687
0.092019,0.000013,0.045817,0.000018,0.000002,0.000004,0.000002,0.137875
0.064467,0.000010,0.052446,0.000017,0.000196,0.000014,0.000002,0.117152
0.067430,0.000010,0.057157,0.000015,0.000131,0.000011,0.000001,0.124754
0.068077,0.000008,0.262196,0.000019,0.000158,0.000013,0.000001,0.330472
0.092471,0.000014,0.074787,0.000016,0.000216,0.000014,0.000002,0.167521
0.062401,0.000010,0.053153,0.000015,0.000116,0.000011,0.000002,0.115707
0.065644,0.000010,0.055854,0.000014,0.000120,0.000011,0.000002,0.121654
0.062001,0.000009,0.262879,0.000021,0.000127,0.000008,0.000001,0.325046
0.092423,0.000020,0.057996,0.000016,0.000197,0.000014,0.000001,0.150667
0.089743,0.000014,0.082689,0.000019,0.000182,0.000012,0.000001,0.172661
0.065095,0.000011,0.054075,0.000015,0.000153,0.000016,0.000002,0.119367
0.077517,0.000012,0.275063,0.000017,0.000002,0.000003,0.000002,0.352615
0.090335,0.000212,0.054483,0.000017,0.000186,0.000011,0.000001,0.145244
0.067369,0.000011,0.054957,0.000017,0.000198,0.000026,0.000001,0.122580
0.063848,0.000009,0.222169,0.000014,0.000166,0.000011,0.000001,0.286218
0.070022,0.000015,0.087679,0.000021,0.000193,0.000010,0.000001,0.157942
0.087995,0.000018,0.064226,0.000016,0.000153,0.000013,0.000002,0.152422
0.066000,0.000010,0.212052,0.000016,0.000152,0.000011,0.000001,0.278242
0.064674,0.000010,0.051648,0.000016,0.000136,0.000010,0.000001,0.116495
0.065128,0.000012,0.051453,0.000016,0.000130,0.000009,0.000001,0.116749
0.066138,0.000010,0.051876,0.000016,0.000176,0.000014,0.000002,0.118232
0.064333,0.000010,0.051668,0.000015,0.000176,0.000008,0.000001,0.116211
0.065966,0.000011,0.203469,0.000016,0.000147,0.000010,0.000001,0.269621
0.065512,0.000010,0.062285,0.000020,0.000140,0.000012,0.000001,0.127981
0.066995,0.000011,0.051179,0.000013,0.000137,0.000013,0.000002,0.118350
0.079163,0.000009,0.051338,0.000014,0.000183,0.000011,0.000001,0.130719
0.064875,0.000012,0.051655,0.000016,0.000199,0.000010,0.000001,0.116767
0.066684,0.000010,0.051435,0.000015,0.000135,0.000014,0.000002,0.118296
0.094770,0.000014,0.073985,0.000017,0.000223,0.000011,0.000002,0.169021
0.066252,0.000010,0.053425,0.000018,0.000153,0.000010,0.000001,0.119868
0.062102,0.000010,0.244082,0.000016,0.000157,0.000010,0.000002,0.306379
0.065221,0.000011,0.052605,0.000022,0.000142,0.000012,0.000001,0.118015
0.066061,0.000010,0.055414,0.000016,0.000134,0.000010,0.000001,0.121646
0.068234,0.000010,0.053409,0.000016,0.000125,0.000012,0.000001,0.121807
0.063162,0.000010,0.199247,0.000017,0.000129,0.000012,0.000001,0.262579
0.070447,0.000015,0.078511,0.000019,0.000177,0.000010,0.000001,0.149180
0.088714,0.000018,0.063211,0.000016,0.000152,0.000010,0.000002,0.152122
0.067739,0.000011,0.049434,0.000016,0.000144,0.000010,0.000001,0.117356
0.065865,0.000010,0.049856,0.000017,0.000145,0.000014,0.000001,0.115908
0.065557,0.000011,0.030389,0.000015,0.000001,0.000002,0.000001,0.095976
0.064493,0.000010,0.029463,0.000014,0.000001,0.000002,0.000001,0.093985
0.064348,0.000010,0.029592,0.000015,0.000001,0.000002,0.000001,0.093969
0.062059,0.000010,0.196408,0.000017,0.000235,0.000009,0.000001,0.258741
0.065788,0.000011,0.029952,0.000015,0.000001,0.000002,0.000001,0.095771
0.067183,0.000016,0.043679,0.000018,0.000002,0.000003,0.000002,0.110902
0.084078,0.000012,0.029109,0.000015,0.000002,0.000003,0.000001,0.113220
0.064507,0.000009,0.026202,0.000015,0.000001,0.000002,0.000001,0.090737
0.066359,0.000016,0.038318,0.000018,0.000002,0.000003,0.000002,0.104718
0.061547,0.000009,0.139195,0.000015,0.000001,0.000002,0.000001,0.200770
0.079872,0.000011,0.026984,0.000018,0.000002,0.000003,0.000002,0.106892
