Sample,Sample<->Recognize,Recognize,Recognize<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.092347,0.000015,0.299852,0.000019,0.000002,0.000003,0.000002,0.392239
0.064695,0.000014,0.316078,0.000016,0.000001,0.000002,0.000001,0.380807
0.089133,0.000016,0.269553,0.000014,0.000001,0.000002,0.000001,0.358720
0.061608,0.000011,0.182514,0.000014,0.000001,0.000002,0.000001,0.244151
0.066545,0.000011,0.174402,0.000014,0.000001,0.000002,0.000001,0.240974
0.090264,0.000014,0.231283,0.000014,0.000001,0.000002,0.000001,0.321578
0.092206,0.000014,0.287101,0.000018,0.000002,0.000002,0.000002,0.379345
0.065209,0.000010,0.190291,0.000013,0.000001,0.000002,0.000001,0.255528
0.091848,0.000014,0.290298,0.000020,0.000002,0.000004,0.000002,0.382187
0.063994,0.000010,0.189828,0.000014,0.000001,0.000002,0.000001,0.253851
0.089150,0.000016,0.225400,0.000014,0.000001,0.000002,0.000001,0.314583
0.070231,0.000015,0.280668,0.000016,0.000002,0.000003,0.000002,0.350936
0.068725,0.000011,0.186937,0.000015,0.000001,0.000002,0.000001,0.255691
0.066626,0.000009,0.185531,0.000014,0.000001,0.000002,0.000001,0.252183
0.066630,0.000011,0.274246,0.000019,0.000002,0.000010,0.000002,0.340919
0.091148,0.000018,0.304175,0.000021,0.000002,0.000004,0.000002,0.395370
0.079264,0.000010,0.186920,0.000014,0.000001,0.000002,0.000001,0.266213
0.090983,0.000015,0.251034,0.000017,0.000002,0.000003,0.000001,0.342055
0.089552,0.000014,0.297762,0.000018,0.000002,0.000003,0.000002,0.387352
0.066949,0.000009,0.165095,0.000014,0.000001,0.000002,0.000001,0.232071
0.090293,0.000014,0.271484,0.000014,0.000001,0.000002,0.000001,0.361809
0.083101,0.000014,0.284279,0.000019,0.000002,0.000004,0.000002,0.367420
0.069609,0.000017,0.286257,0.000017,0.000002,0.000004,0.000001,0.355907
0.090317,0.000015,0.263543,0.000014,0.000001,0.000002,0.000001,0.353894
0.067205,0.000013,0.298906,0.000019,0.000002,0.000004,0.000002,0.366149
0.086119,0.000016,0.260319,0.000014,0.000001,0.000003,0.000001,0.346473
0.062565,0.000010,0.183402,0.000014,0.000001,0.000002,0.000001,0.245995
0.075566,0.000016,0.303032,0.000018,0.000002,0.000003,0.000002,0.378637
0.089819,0.000014,0.282838,0.000017,0.000002,0.000004,0.000002,0.372695
0.088941,0.000016,0.324218,0.000016,0.000001,0.000002,0.000001,0.413195
0.065478,0.000013,0.251941,0.000018,0.000002,0.000003,0.000002,0.317455
0.066699,0.000011,0.187700,0.000014,0.000001,0.000002,0.000001,0.254429
0.092338,0.000013,0.260851,0.000013,0.000001,0.000002,0.000001,0.353219
0.065992,0.000003,0.291288,0.000020,0.000002,0.000003,0.000002,0.357310
0.064978,0.000009,0.193098,0.000014,0.000001,0.000002,0.000001,0.258104
0.092078,0.000014,0.291819,0.000017,0.000002,0.000003,0.000001,0.383933
0.067766,0.000009,0.220566,0.000015,0.000001,0.000002,0.000001,0.288359
0.067115,0.000012,0.189525,0.000015,0.000001,0.000002,0.000001,0.256671
0.088063,0.000014,0.304086,0.000017,0.000002,0.000003,0.000002,0.392187
0.064286,0.000010,0.206069,0.000016,0.000186,0.000014,0.000001,0.270581
0.065699,0.000010,0.177474,0.000014,0.000001,0.000002,0.000001,0.243200
0.091571,0.000014,0.283376,0.000019,0.000167,0.000013,0.000001,0.375163
0.067570,0.000011,0.270963,0.000017,0.000002,0.000003,0.000002,0.338567
0.089540,0.000011,0.243344,0.000018,0.000002,0.000003,0.000002,0.332919
0.063208,0.000009,0.202219,0.000016,0.000001,0.000002,0.000001,0.265456
0.088834,0.000015,0.280423,0.000017,0.000211,0.000012,0.000002,0.369513
0.066927,0.000010,0.251537,0.000015,0.000001,0.000002,0.000001,0.318493
0.065060,0.000020,0.210830,0.000016,0.000001,0.000002,0.000001,0.275931
0.071573,0.000012,0.189998,0.000004,0.000001,0.000002,0.000001,0.261591
0.093599,0.000014,0.315500,0.000019,0.000249,0.000019,0.000002,0.409402
0.060978,0.001268,0.265813,0.000020,0.000056,0.000003,0.000002,0.328139
0.090711,0.000010,0.215905,0.000016,0.000001,0.000002,0.000001,0.306646
0.092311,0.000014,0.234733,0.000014,0.000001,0.000002,0.000001,0.327077
0.076819,0.000016,0.306539,0.000020,0.000002,0.000003,0.000002,0.383400
0.065743,0.000010,0.159144,0.000013,0.000001,0.000002,0.000001,0.224914
0.065497,0.000010,0.196893,0.000016,0.000001,0.000002,0.000001,0.262420
0.065475,0.000011,0.189639,0.000018,0.000001,0.000002,0.000001,0.255148
0.074465,0.000016,0.350110,0.000019,0.000217,0.000013,0.000002,0.424841
0.082365,0.000015,0.328547,0.000016,0.000136,0.000010,0.000001,0.411091
0.066156,0.000012,0.301137,0.000020,0.000156,0.000015,0.000001,0.367497
0.087226,0.000011,0.212081,0.000015,0.000001,0.000002,0.000001,0.299337
0.091273,0.000015,0.256525,0.000014,0.000001,0.000002,0.000001,0.347830
0.061436,0.000009,0.183394,0.000015,0.000001,0.000002,0.000001,0.244859
0.066830,0.000017,0.249884,0.000015,0.000001,0.000002,0.000001,0.316751
0.091109,0.000016,0.233074,0.000014,0.000001,0.000002,0.000001,0.324217
0.066862,0.000011,0.313113,0.000016,0.000193,0.000014,0.000002,0.380210
0.061867,0.000011,0.212929,0.000016,0.000154,0.000012,0.000002,0.274990
0.092923,0.000014,0.310908,0.000018,0.000002,0.000004,0.000002,0.403871
0.067777,0.000011,0.245842,0.000016,0.000001,0.000002,0.000001,0.313650
0.068327,0.000010,0.385151,0.000020,0.000245,0.000010,0.000002,0.453765
0.090251,0.000013,0.315265,0.000015,0.000001,0.000002,0.000001,0.405550
0.067105,0.000009,0.263160,0.000015,0.000146,0.000003,0.000001,0.330440
0.065960,0.000010,0.209142,0.000016,0.000115,0.000010,0.000002,0.275254
0.067854,0.000010,0.241876,0.000016,0.000135,0.000012,0.000001,0.309905
0.080352,0.000015,0.233998,0.000017,0.000001,0.000003,0.000001,0.314387
0.093281,0.000015,0.283781,0.000018,0.000002,0.000003,0.000002,0.377102
0.064379,0.000010,0.277832,0.000021,0.000002,0.000003,0.000002,0.342248
0.065760,0.000014,0.196838,0.000017,0.000185,0.000014,0.000002,0.262830
0.093251,0.000015,0.301111,0.000019,0.000193,0.000014,0.000001,0.394605
0.068535,0.000010,0.245414,0.000016,0.000142,0.000016,0.000002,0.314135
0.079899,0.000014,0.317695,0.000026,0.000165,0.000020,0.000002,0.397820
0.067732,0.000011,0.208648,0.000015,0.000144,0.000013,0.000002,0.276564
0.066314,0.000010,0.253690,0.000020,0.000190,0.000014,0.000002,0.320238
0.067599,0.000010,0.352126,0.000020,0.000002,0.000003,0.000002,0.419760
0.062178,0.000010,0.180926,0.000015,0.000001,0.000002,0.000001,0.243135
0.089250,0.000019,0.267112,0.000021,0.000002,0.000005,0.000002,0.356411
0.093108,0.000014,0.333630,0.000018,0.000208,0.000012,0.000002,0.426991
0.086427,0.000014,0.304183,0.000019,0.000145,0.000028,0.000002,0.390817
0.087278,0.000014,0.218008,0.000015,0.000001,0.000002,0.000001,0.305319
0.089862,0.000019,0.266824,0.000019,0.000155,0.000013,0.000002,0.356894
0.091549,0.000014,0.245134,0.000004,0.000001,0.000002,0.000001,0.336705
0.088421,0.000014,0.194490,0.000014,0.000001,0.000002,0.000001,0.282942
0.088506,0.000017,0.215536,0.000016,0.000276,0.000012,0.000002,0.304364
0.091792,0.000014,0.330238,0.000020,0.000186,0.000012,0.000001,0.422262
0.063006,0.000016,0.277186,0.000020,0.000002,0.000004,0.000002,0.340235
0.091133,0.000016,0.269561,0.000016,0.000001,0.000003,0.000001,0.360730
0.064347,0.000010,0.230019,0.000019,0.000256,0.000014,0.000002,0.294666
0.090513,0.000013,0.262956,0.000019,0.000001,0.000003,0.000001,0.353507
0.065867,0.000011,0.202488,0.000015,0.000209,0.000013,0.000002,0.268605
0.067365,0.000008,0.203031,0.000015,0.000139,0.000009,0.000001,0.270568
0.080454,0.000011,0.259551,0.000017,0.000112,0.000010,0.000001,0.340156
0.068013,0.000010,0.215043,0.000015,0.000136,0.000015,0.000002,0.283234
0.092747,0.000013,0.220875,0.000019,0.000222,0.000016,0.000002,0.313894
0.068564,0.000011,0.210044,0.000020,0.000197,0.000014,0.000002,0.278852
0.064393,0.000013,0.263075,0.000015,0.000130,0.000011,0.000001,0.327638
0.061460,0.000010,0.203892,0.000028,0.000251,0.000012,0.000002,0.265654
0.087404,0.000014,0.368660,0.000020,0.000002,0.000003,0.000002,0.456105
0.065474,0.000010,0.237016,0.000020,0.000002,0.000004,0.000002,0.302527
0.069858,0.000016,0.341687,0.000021,0.000236,0.000011,0.000001,0.411829
0.064182,0.000009,0.207810,0.000016,0.000146,0.000012,0.000002,0.272176
0.091975,0.000016,0.322992,0.000014,0.000138,0.000012,0.000002,0.415148
0.090763,0.000016,0.251818,0.000015,0.000150,0.000014,0.000002,0.342779
0.085226,0.000019,0.248501,0.000016,0.000001,0.000002,0.000001,0.333765
0.061177,0.000011,0.206374,0.000020,0.000002,0.000003,0.000002,0.267588
0.080232,0.000016,0.319684,0.000019,0.000002,0.000003,0.000002,0.399957
0.066548,0.000010,0.201122,0.000015,0.000213,0.000015,0.000002,0.267924
0.066501,0.000010,0.198726,0.000016,0.000155,0.000011,0.000001,0.265420
0.090532,0.000014,0.275449,0.000019,0.000002,0.000004,0.000002,0.366021
0.067577,0.000010,0.205442,0.000016,0.000228,0.000017,0.000002,0.273292
0.090631,0.000014,0.261193,0.000015,0.000138,0.000012,0.000001,0.352002
0.063513,0.000012,0.265421,0.000013,0.000149,0.000013,0.000002,0.329122
0.084241,0.000012,0.208313,0.000016,0.000165,0.000011,0.000002,0.292759
0.063993,0.000011,0.278642,0.000018,0.000234,0.000015,0.000002,0.342916
0.064322,0.000010,0.201981,0.000015,0.000139,0.000013,0.000002,0.266483
0.065720,0.000012,0.283326,0.000016,0.000127,0.000010,0.000001,0.349212
0.064027,0.000005,0.197536,0.000018,0.000002,0.000010,0.000002,0.261599
0.091646,0.000015,0.318209,0.000016,0.000224,0.000014,0.000002,0.410124
0.091702,0.000014,0.295407,0.000016,0.000200,0.000014,0.000002,0.387354
0.065406,0.000010,0.195330,0.000015,0.000111,0.000031,0.000002,0.260905
0.067843,0.000015,0.262928,0.000015,0.000132,0.000009,0.000001,0.330944
0.087754,0.000016,0.311774,0.000019,0.000211,0.000005,0.000002,0.399781
0.066301,0.000011,0.277034,0.000020,0.000134,0.000011,0.000001,0.343513
0.066346,0.000011,0.287996,0.000018,0.000001,0.000003,0.000001,0.354376
0.084876,0.000011,0.264154,0.000010,0.000878,0.000006,0.000002,0.349937
0.077485,0.000015,0.257796,0.000015,0.000248,0.000014,0.000002,0.335574
0.091259,0.000013,0.333180,0.000018,0.000129,0.000011,0.000002,0.424612
0.080364,0.000015,0.297218,0.000017,0.000174,0.000012,0.000001,0.377801
0.065863,0.000011,0.207157,0.000016,0.000176,0.000010,0.000001,0.273235
0.070268,0.000015,0.314961,0.000016,0.000142,0.000009,0.000002,0.385412
0.087586,0.000014,0.240370,0.000017,0.000162,0.000009,0.000001,0.328158
0.088758,0.000021,0.294975,0.000014,0.000129,0.000012,0.000001,0.383910
0.067385,0.000010,0.210079,0.000016,0.000128,0.000013,0.000001,0.277631
0.067392,0.000011,0.291200,0.000030,0.000183,0.000011,0.000001,0.358826
0.066814,0.000010,0.287102,0.000019,0.000207,0.000013,0.000002,0.354168
0.094145,0.000013,0.269584,0.000004,0.000186,0.000012,0.000001,0.363944
0.060865,0.000009,0.193098,0.000016,0.000137,0.000012,0.000002,0.254140
0.063134,0.000009,0.304130,0.000019,0.000165,0.000012,0.000001,0.367470
0.091469,0.000014,0.257057,0.000014,0.000131,0.000015,0.000002,0.348702
0.066059,0.000010,0.192074,0.000016,0.000125,0.000011,0.000001,0.258296
0.089886,0.000013,0.310146,0.000020,0.000246,0.000014,0.000002,0.400328
0.067546,0.000010,0.250104,0.000017,0.000221,0.000012,0.000002,0.317913
0.066144,0.000011,0.194887,0.000015,0.000159,0.000014,0.000002,0.261232
0.066461,0.000010,0.296919,0.000028,0.000163,0.000013,0.000002,0.363596
0.067265,0.000011,0.197779,0.000017,0.000173,0.000011,0.000012,0.265267
0.089828,0.000014,0.274249,0.000016,0.000167,0.000006,0.000001,0.364281
0.062786,0.000010,0.208627,0.000018,0.000172,0.000013,0.000002,0.271628
0.065277,0.000010,0.200517,0.000004,0.000181,0.000014,0.000002,0.266005
0.091937,0.000020,0.242397,0.000020,0.000149,0.000023,0.000002,0.334547
0.089836,0.000014,0.313507,0.000018,0.000130,0.000023,0.000002,0.403530
0.065327,0.000011,0.208663,0.000017,0.000236,0.000016,0.000002,0.274271
0.067674,0.000011,0.205945,0.000016,0.000149,0.000010,0.000001,0.273805
0.091792,0.000014,0.262796,0.000016,0.000130,0.000009,0.000001,0.354757
0.062081,0.000009,0.197227,0.000016,0.000199,0.000032,0.000001,0.259566
0.062979,0.000010,0.181024,0.000016,0.000226,0.000014,0.000002,0.244271
0.065628,0.000009,0.158047,0.000014,0.000001,0.000002,0.000001,0.223702
0.090833,0.000013,0.269916,0.000020,0.000155,0.000022,0.000001,0.360961
0.072435,0.000011,0.257706,0.000018,0.000177,0.000004,0.000002,0.330352
0.063687,0.000010,0.150263,0.000014,0.000001,0.000003,0.000001,0.213978
0.086721,0.000014,0.183457,0.000020,0.000002,0.000004,0.000002,0.270219
0.089776,0.000012,0.228934,0.000019,0.000002,0.000002,0.000002,0.318748
0.065707,0.000011,0.144293,0.000014,0.000001,0.000002,0.000001,0.210029
0.066629,0.000011,0.228256,0.000019,0.000002,0.000005,0.000002,0.294923
0.062542,0.000009,0.134839,0.000014,0.000001,0.000002,0.000001,0.197407
0.089586,0.000013,0.211435,0.000018,0.000002,0.000004,0.000002,0.301059
0.086696,0.000011,0.216143,0.000026,0.000002,0.000015,0.000002,0.302895
0.066451,0.000012,0.204042,0.000017,0.000002,0.000002,0.000002,0.270527
0.059819,0.000009,0.127001,0.000014,0.000001,0.000002,0.000001,0.186848
0.087316,0.000015,0.193495,0.000014,0.000001,0.000002,0.000001,0.280844
0.085839,0.000013,0.197283,0.000017,0.000002,0.000002,0.000001,0.283157
0.061799,0.000010,0.127798,0.000012,0.000001,0.000002,0.000001,0.189623
0.079621,0.000011,0.198263,0.000015,0.000001,0.000002,0.000001,0.277914
0.060073,0.000010,0.133780,0.000014,0.000001,0.000002,0.000001,0.193881
0.089460,0.000004,0.178905,0.000014,0.000001,0.000002,0.000001,0.268388
0.061463,0.000009,0.132091,0.000014,0.000001,0.000002,0.000001,0.193581
0.061473,0.000010,0.132187,0.000019,0.000002,0.000003,0.000002,0.193696
0.087464,0.000011,0.224917,0.000017,0.000002,0.000002,0.000002,0.312415
0.063529,0.000010,0.133920,0.000014,0.000001,0.000002,0.000001,0.197476
0.088422,0.000014,0.200564,0.000013,0.000001,0.000002,0.000001,0.289018
0.064696,0.000010,0.140131,0.000014,0.000001,0.000002,0.000001,0.204855
0.064140,0.000011,0.142934,0.000015,0.000001,0.000003,0.000001,0.207104
0.065302,0.000010,0.150285,0.000015,0.000001,0.000002,0.000001,0.215616
0.059991,0.000010,0.132308,0.000017,0.000001,0.000003,0.000001,0.192331
0.066521,0.000016,0.243698,0.000021,0.000002,0.000004,0.000002,0.310264
0.064975,0.000011,0.134857,0.000014,0.000001,0.000002,0.000001,0.199862
0.086791,0.000016,0.217398,0.000014,0.000001,0.000002,0.000001,0.304223
0.064091,0.000011,0.179246,0.000018,0.000002,0.000002,0.000002,0.243371
0.064424,0.000011,0.133769,0.000014,0.000001,0.000002,0.000001,0.198223
0.060724,0.000010,0.133974,0.000014,0.000001,0.000003,0.000001,0.194728
0.065778,0.000011,0.133084,0.000013,0.000001,0.000002,0.000001,0.198890
0.089218,0.000017,0.188422,0.000018,0.000002,0.000003,0.000001,0.277680
0.065684,0.000010,0.139425,0.000013,0.000001,0.000002,0.000001,0.205137
0.065250,0.000012,0.141835,0.000014,0.000001,0.000002,0.000001,0.207115
0.061789,0.000010,0.143730,0.000013,0.000001,0.000002,0.000001,0.205547
0.091019,0.000014,0.153952,0.000013,0.000001,0.000002,0.000001,0.245001
0.066457,0.000010,0.148913,0.000015,0.000001,0.000002,0.000001,0.215399
0.067463,0.000010,0.184942,0.000013,0.000001,0.000003,0.000001,0.252434
0.064721,0.000010,0.178845,0.000015,0.000001,0.000002,0.000001,0.243594
0.063915,0.000009,0.169696,0.000014,0.000001,0.000002,0.000001,0.233638
0.063855,0.000009,0.137278,0.000014,0.000001,0.000002,0.000001,0.201161
0.064711,0.000010,0.202277,0.000005,0.000002,0.000003,0.000001,0.267008
0.065771,0.000010,0.138585,0.000013,0.000001,0.000002,0.000001,0.204383
0.061550,0.000010,0.145022,0.000014,0.000001,0.000003,0.000001,0.206601
0.064381,0.000012,0.146142,0.000014,0.000001,0.000002,0.000001,0.210553
0.091391,0.000015,0.196595,0.000018,0.000002,0.000003,0.000001,0.288025
0.066470,0.000009,0.143130,0.000014,0.000001,0.000002,0.000001,0.209627
0.066031,0.000010,0.146314,0.000014,0.000001,0.000002,0.000001,0.212373
0.065771,0.000009,0.149559,0.000014,0.000001,0.000002,0.000001,0.215356
0.062777,0.000009,0.164339,0.000015,0.000001,0.000003,0.000001,0.227144
0.066046,0.000009,0.156588,0.000014,0.000001,0.000002,0.000001,0.222662
0.089324,0.000012,0.230335,0.000018,0.000002,0.000002,0.000002,0.319695
0.064797,0.000010,0.162849,0.000014,0.000001,0.000003,0.000001,0.227674
0.092245,0.000012,0.216149,0.000017,0.000002,0.000003,0.000001,0.308429
0.062293,0.000010,0.225468,0.000018,0.000002,0.000003,0.000002,0.287794
0.064971,0.000009,0.165069,0.000014,0.000001,0.000002,0.000001,0.230067
0.062727,0.000009,0.161686,0.000014,0.000001,0.000002,0.000001,0.224440
0.065345,0.000009,0.161238,0.000014,0.000001,0.000002,0.000001,0.226609
0.065486,0.000010,0.151027,0.000015,0.000001,0.000003,0.000001,0.216544
0.091909,0.000013,0.242822,0.000018,0.000002,0.000002,0.000001,0.334767
0.063307,0.000010,0.149680,0.000013,0.000001,0.000002,0.000001,0.213015
0.089079,0.000013,0.171008,0.000013,0.000001,0.000002,0.000001,0.260117
0.074173,0.000014,0.258838,0.000018,0.000002,0.000003,0.000002,0.333049
0.064382,0.000010,0.158463,0.000014,0.000001,0.000002,0.000001,0.222872
0.086762,0.000016,0.240077,0.000014,0.000001,0.000002,0.000001,0.326873
0.065938,0.000010,0.158314,0.000014,0.000001,0.000002,0.000001,0.224280
0.066591,0.000009,0.162763,0.000014,0.000001,0.000002,0.000001,0.229381
0.064822,0.000009,0.171620,0.000013,0.000001,0.000002,0.000001,0.236468
0.064921,0.000010,0.174823,0.000014,0.000001,0.000002,0.000001,0.239772
0.064675,0.000010,0.174123,0.000014,0.000001,0.000002,0.000001,0.238825
0.066008,0.000010,0.177681,0.000015,0.000001,0.000002,0.000001,0.243718
0.067663,0.000009,0.183544,0.000013,0.000001,0.000002,0.000001,0.251233
0.062560,0.000011,0.210760,0.000018,0.000002,0.000004,0.000002,0.273356
0.066059,0.000010,0.191523,0.000015,0.000001,0.000002,0.000001,0.257610
0.069341,0.000015,0.313735,0.000018,0.000002,0.000003,0.000002,0.383115
0.066185,0.000010,0.191454,0.000015,0.000001,0.000002,0.000001,0.257667
0.066596,0.000010,0.195022,0.000015,0.000001,0.000002,0.000001,0.261646
0.089993,0.000017,0.310074,0.000019,0.000002,0.000003,0.000001,0.400109
0.065039,0.000009,0.198720,0.000014,0.000001,0.000002,0.000001,0.263787
0.065522,0.000010,0.215118,0.000016,0.000001,0.000002,0.000001,0.280671
0.066167,0.000011,0.221058,0.000017,0.000210,0.000011,0.000001,0.287475
0.085951,0.000012,0.320164,0.000015,0.000001,0.000003,0.000001,0.406147
0.061852,0.000011,0.228623,0.000015,0.000221,0.000010,0.000001,0.290732
0.067291,0.000009,0.222173,0.000015,0.000135,0.000012,0.000002,0.289637
0.078148,0.000011,0.331875,0.000020,0.000225,0.000009,0.000002,0.410289
0.092653,0.000014,0.378476,0.000020,0.000198,0.000014,0.000002,0.471378
0.066123,0.000010,0.225229,0.000015,0.000162,0.000014,0.000002,0.291556
0.063294,0.000003,0.277834,0.000016,0.000152,0.000013,0.000002,0.341314
0.065729,0.000009,0.228698,0.000580,0.000154,0.000016,0.000002,0.295188
0.093237,0.000013,0.317147,0.000016,0.000161,0.000010,0.000001,0.410585
0.071646,0.000015,0.390704,0.000020,0.000383,0.000015,0.000002,0.462785
0.065636,0.000015,0.375295,0.000029,0.000696,0.000072,0.000002,0.441745
0.059964,0.000010,0.309102,0.000020,0.000605,0.000012,0.000002,0.369715
0.064427,0.000011,0.289680,0.000019,0.000213,0.000050,0.000002,0.354402
0.093999,0.000014,0.392808,0.000019,0.000156,0.000013,0.000002,0.487012
0.078757,0.000010,0.418948,0.000019,0.000458,0.000014,0.000002,0.498209
0.065076,0.000010,0.328960,0.000020,0.000236,0.000015,0.000002,0.394318
0.090504,0.000012,0.386762,0.000019,0.000172,0.000014,0.000002,0.477486
0.092273,0.000016,0.433786,0.000028,0.000895,0.000016,0.000002,0.527015
0.079402,0.000013,0.387027,0.000375,0.000601,0.000006,0.000002,0.467425
0.088832,0.000014,0.547527,0.000005,0.000225,0.000005,0.000002,0.636610
0.089597,0.000015,0.404613,0.008064,0.000090,0.000003,0.000002,0.502384
0.091604,0.000015,0.913798,0.014002,0.000134,0.000009,0.000002,1.019564
0.072815,0.000014,0.418304,0.000020,0.000191,0.000011,0.000002,0.491355
0.087992,0.000015,0.396482,0.000020,0.000201,0.000012,0.000001,0.484724
0.089020,0.000024,0.442967,0.000040,0.000503,0.000017,0.000002,0.532573
0.102268,0.000016,0.410137,0.000028,0.000700,0.000016,0.000002,0.513165
0.091691,0.000014,0.422559,0.000019,0.000169,0.000021,0.000002,0.514474
0.098524,0.000025,0.403638,0.000196,0.000510,0.000013,0.000002,0.502907
0.091155,0.007206,0.335851,0.000031,0.000002,0.000004,0.000002,0.434250
0.088640,0.012988,0.325839,0.000193,0.000002,0.000005,0.000002,0.427668
0.137790,0.000006,0.323531,0.000197,0.000002,0.000003,0.000002,0.461530
0.119580,0.000014,0.481244,0.000028,0.000371,0.000010,0.000002,0.601249
