Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.065307,0.000011,0.030104,0.000015,0.000001,0.000002,0.000001,0.095441
0.066637,0.000011,0.032858,0.000015,0.000001,0.000002,0.000001,0.099525
0.067647,0.000011,0.059392,0.000017,0.000001,0.000003,0.000001,0.127072
0.066843,0.000010,0.032394,0.000015,0.000001,0.000002,0.000001,0.099265
0.065669,0.000011,0.055421,0.000017,0.000175,0.000014,0.000001,0.121307
0.066151,0.000004,0.056520,0.000016,0.000145,0.000010,0.000001,0.122848
0.065689,0.000009,0.029123,0.000015,0.000001,0.000002,0.000001,0.094841
0.067552,0.000010,0.028808,0.000015,0.000001,0.000002,0.000001,0.096389
0.067034,0.000010,0.029406,0.000015,0.000001,0.000002,0.000001,0.096470
0.065866,0.000011,0.053006,0.000016,0.000194,0.000011,0.000001,0.119105
0.066237,0.000009,0.048833,0.000017,0.000001,0.000002,0.000001,0.115101
0.066877,0.000011,0.034647,0.000016,0.000001,0.000002,0.000001,0.101556
0.066609,0.000010,0.053487,0.000018,0.000175,0.000011,0.000001,0.120312
0.066185,0.000011,0.060374,0.000019,0.000002,0.000003,0.000002,0.126596
0.066528,0.000245,0.041025,0.000014,0.000001,0.000003,0.000001,0.107817
0.067151,0.000009,0.053558,0.000016,0.000001,0.000003,0.000001,0.120739
0.068510,0.000010,0.052892,0.000016,0.000001,0.000002,0.000001,0.121432
0.066113,0.000010,0.032021,0.000014,0.000001,0.000002,0.000001,0.098163
0.064495,0.000009,0.191543,0.000016,0.000001,0.000003,0.000001,0.256068
0.066767,0.000011,0.059424,0.000016,0.000168,0.000012,0.000002,0.126398
0.063415,0.000010,0.052722,0.000016,0.000133,0.000009,0.000001,0.116306
0.066920,0.000011,0.050007,0.000017,0.000001,0.000003,0.000001,0.116960
0.066290,0.000009,0.028001,0.000014,0.000001,0.000003,0.000001,0.094319
0.069064,0.000014,0.081115,0.000020,0.000198,0.000011,0.000001,0.150424
0.086506,0.000018,0.059762,0.000016,0.000001,0.000002,0.000001,0.146307
0.066514,0.000010,0.029095,0.000016,0.000002,0.000003,0.000002,0.095641
0.066859,0.000011,0.065437,0.000015,0.000001,0.000002,0.000001,0.132326
0.069440,0.000014,0.042545,0.000017,0.000002,0.000003,0.000001,0.112022
0.063831,0.000010,0.169093,0.000014,0.000001,0.000002,0.000001,0.232953
0.083779,0.000012,0.029599,0.000014,0.000001,0.000002,0.000001,0.113409
0.066969,0.000009,0.030456,0.000016,0.000001,0.000003,0.000001,0.097453
0.067230,0.000010,0.089151,0.000015,0.000292,0.000013,0.000002,0.156714
0.067016,0.000011,0.049947,0.000016,0.000001,0.000003,0.000001,0.116995
0.065559,0.000010,0.056135,0.000015,0.000162,0.000011,0.000001,0.121894
0.066826,0.000010,0.047202,0.000017,0.000001,0.000002,0.000001,0.114059
0.064432,0.000010,0.243614,0.000019,0.000148,0.000010,0.000001,0.308233
0.065873,0.000010,0.056208,0.000016,0.000223,0.000019,0.000001,0.122351
0.092508,0.000019,0.118143,0.000016,0.000150,0.000010,0.000001,0.210847
0.065246,0.000011,0.047023,0.000017,0.000001,0.000002,0.000001,0.112301
0.092972,0.000014,0.041152,0.000019,0.000002,0.000004,0.000002,0.134164
0.066422,0.000011,0.052885,0.000016,0.000192,0.000010,0.000002,0.119539
0.064630,0.000003,0.253686,0.000019,0.000150,0.000010,0.000002,0.318498
0.065344,0.000011,0.060720,0.000015,0.000123,0.000011,0.000001,0.126226
0.064841,0.000011,0.049698,0.000016,0.000138,0.000009,0.000001,0.114714
0.067297,0.000010,0.053312,0.000012,0.000146,0.000011,0.000001,0.120789
0.065113,0.000010,0.195325,0.000018,0.000001,0.000002,0.000001,0.260470
0.067539,0.000010,0.084909,0.000018,0.000001,0.000003,0.000001,0.152481
0.070281,0.000014,0.079164,0.000019,0.000199,0.000011,0.000001,0.149689
0.090044,0.000018,0.062113,0.000016,0.000138,0.000012,0.000002,0.152342
0.063821,0.000011,0.052643,0.000016,0.000117,0.000010,0.000001,0.116618
0.067100,0.000011,0.051297,0.000016,0.000001,0.000003,0.000001,0.118429
0.066516,0.000010,0.054852,0.000016,0.000177,0.000014,0.000002,0.121587
0.064866,0.000010,0.049136,0.000015,0.000001,0.000002,0.000001,0.114031
0.064581,0.000010,0.032581,0.000019,0.000002,0.000003,0.000002,0.097198
0.064355,0.000010,0.208438,0.000016,0.000200,0.000012,0.000002,0.273032
0.066049,0.000009,0.042847,0.000016,0.000002,0.000003,0.000001,0.108927
0.071332,0.000015,0.081392,0.000022,0.000257,0.000011,0.000001,0.153030
0.088375,0.000017,0.039732,0.000014,0.000001,0.000002,0.000001,0.128143
0.064196,0.000010,0.031491,0.000014,0.000001,0.000002,0.000001,0.095715
0.067001,0.000011,0.041691,0.000018,0.000001,0.000002,0.000001,0.108726
0.093241,0.000013,0.075254,0.000020,0.000002,0.000004,0.000002,0.168536
0.065520,0.000012,0.054725,0.000015,0.000210,0.000016,0.000002,0.120500
0.062600,0.000009,0.246590,0.000019,0.000132,0.000012,0.000001,0.309362
0.065895,0.000009,0.053081,0.000015,0.000122,0.000013,0.000002,0.119137
0.067499,0.000010,0.052425,0.000017,0.000130,0.000011,0.000001,0.120092
0.063677,0.000218,0.201635,0.000017,0.000149,0.000013,0.000002,0.265710
0.074231,0.000012,0.085059,0.000019,0.000119,0.000010,0.000001,0.159451
0.063743,0.000011,0.069900,0.000016,0.000001,0.000002,0.000001,0.133674
0.089767,0.000017,0.046361,0.000016,0.000001,0.000003,0.000001,0.136165
0.067112,0.000011,0.053058,0.000017,0.000179,0.000012,0.000001,0.120390
0.067108,0.000012,0.052595,0.000016,0.000129,0.000010,0.000001,0.119872
0.067393,0.000011,0.054787,0.000015,0.000117,0.000010,0.000001,0.122334
0.063898,0.000010,0.203299,0.000016,0.000141,0.000011,0.000001,0.267377
0.068049,0.000014,0.077064,0.000019,0.000130,0.000010,0.000001,0.145287
0.088567,0.000019,0.059046,0.000016,0.000001,0.000002,0.000001,0.147654
0.066871,0.000010,0.052008,0.000016,0.000177,0.000011,0.000001,0.119095
0.066567,0.000011,0.034699,0.000015,0.000001,0.000002,0.000001,0.101296
0.065172,0.000009,0.032498,0.000015,0.000001,0.000002,0.000001,0.097699
0.069352,0.000015,0.050390,0.000020,0.000002,0.000003,0.000002,0.119784
0.065398,0.000009,0.194678,0.000017,0.000176,0.000011,0.000001,0.260289
0.085961,0.000012,0.068092,0.000020,0.000002,0.000004,0.000002,0.154093
0.089578,0.000014,0.050990,0.000017,0.000195,0.000011,0.000001,0.140805
0.065680,0.000010,0.052369,0.000016,0.000208,0.000016,0.000002,0.118301
0.067812,0.000012,0.053318,0.000016,0.000136,0.000011,0.000002,0.121307
0.064090,0.000010,0.198779,0.000015,0.000121,0.000012,0.000001,0.263029
0.067417,0.000011,0.067006,0.000019,0.000145,0.000013,0.000002,0.134612
0.067584,0.000010,0.052469,0.000015,0.000147,0.000014,0.000002,0.120241
0.061824,0.000011,0.203012,0.000015,0.000136,0.000010,0.000001,0.265010
0.080514,0.000012,0.060920,0.000020,0.000155,0.000011,0.000001,0.141634
0.063088,0.000011,0.030815,0.000016,0.000002,0.000003,0.000001,0.093936
0.090857,0.000015,0.080047,0.000020,0.000267,0.000017,0.000002,0.171225
0.064999,0.000011,0.051987,0.000016,0.000227,0.000017,0.000002,0.117258
0.065029,0.000009,0.052057,0.000027,0.000154,0.000011,0.000001,0.117287
0.067361,0.000009,0.056186,0.000015,0.000112,0.000011,0.000002,0.123696
0.065930,0.000015,0.287730,0.000024,0.000146,0.000015,0.000002,0.353861
0.068723,0.000012,0.244055,0.000019,0.000176,0.000017,0.000002,0.313006
0.092341,0.000016,0.062405,0.000016,0.000131,0.000013,0.000002,0.154924
0.088900,0.000017,0.073045,0.000017,0.000169,0.000015,0.000002,0.162165
0.065649,0.000009,0.055148,0.000016,0.000122,0.000010,0.000002,0.120956
0.067275,0.000011,0.071744,0.000018,0.000141,0.000013,0.000001,0.139203
0.092811,0.000015,0.083187,0.000010,0.000188,0.000015,0.000002,0.176228
0.064091,0.000015,0.079470,0.000018,0.000184,0.000010,0.000001,0.143789
0.087827,0.000017,0.063748,0.000016,0.000162,0.000013,0.000001,0.151786
0.062581,0.000011,0.289967,0.000020,0.000120,0.000014,0.000001,0.352715
0.067174,0.000010,0.054257,0.000530,0.000168,0.000011,0.000002,0.122153
0.080670,0.000012,0.222002,0.000017,0.000222,0.000030,0.000002,0.302955
0.090838,0.000010,0.058182,0.000013,0.000146,0.000011,0.000002,0.149202
0.067877,0.000011,0.057161,0.000015,0.000152,0.000009,0.000001,0.125227
0.090810,0.000014,0.077026,0.000020,0.000274,0.000009,0.000001,0.168155
0.066591,0.000010,0.052677,0.000016,0.000196,0.000016,0.000002,0.119508
0.081672,0.000018,0.276533,0.000018,0.000125,0.000013,0.000002,0.358381
0.062849,0.000009,0.200738,0.000004,0.000119,0.000010,0.000001,0.263731
0.063614,0.000011,0.051823,0.000033,0.000142,0.000013,0.000002,0.115637
0.066107,0.000011,0.050651,0.000016,0.000163,0.000012,0.000001,0.116961
0.067078,0.000010,0.050555,0.000016,0.000183,0.000013,0.000002,0.117857
0.061746,0.000011,0.188929,0.000016,0.000118,0.000017,0.000001,0.250838
0.066573,0.000010,0.050490,0.000013,0.000125,0.000012,0.000001,0.117224
0.068166,0.000014,0.076833,0.000020,0.000210,0.000010,0.000001,0.145254
0.087556,0.000018,0.061286,0.000016,0.000168,0.000013,0.000002,0.149059
0.068201,0.000010,0.050707,0.000016,0.000144,0.000010,0.000001,0.119089
0.066784,0.000011,0.051749,0.000014,0.000158,0.000010,0.000001,0.118726
0.066063,0.000010,0.052884,0.000014,0.000138,0.000012,0.000002,0.119122
0.064620,0.000009,0.196674,0.000016,0.000129,0.000014,0.000001,0.261464
0.069593,0.000016,0.078409,0.000017,0.000166,0.000009,0.000001,0.148211
0.089385,0.000019,0.064508,0.000016,0.000174,0.000012,0.000002,0.154115
0.066763,0.000011,0.052605,0.000016,0.000133,0.000010,0.000001,0.119540
0.065451,0.000010,0.051710,0.000015,0.000155,0.000012,0.000001,0.117354
0.064841,0.000009,0.050727,0.000016,0.000125,0.000013,0.000002,0.115733
0.065246,0.000010,0.203520,0.000017,0.000167,0.000010,0.000001,0.268971
0.069533,0.000017,0.074058,0.000021,0.000154,0.000009,0.000001,0.143794
0.089325,0.000018,0.057409,0.000014,0.000186,0.000011,0.000001,0.146964
0.064478,0.000010,0.030018,0.000014,0.000001,0.000002,0.000001,0.094525
0.064316,0.000011,0.029743,0.000014,0.000001,0.000002,0.000001,0.094089
0.065575,0.000010,0.029882,0.000016,0.000001,0.000002,0.000001,0.095488
0.062852,0.000010,0.157683,0.000015,0.000001,0.000002,0.000001,0.220563
0.065318,0.000010,0.029418,0.000015,0.000001,0.000002,0.000001,0.094765
0.065505,0.000010,0.029101,0.000015,0.000001,0.000002,0.000001,0.094636
0.064374,0.000010,0.028635,0.000015,0.000001,0.000002,0.000001,0.093038
0.064508,0.000010,0.026076,0.000014,0.000001,0.000002,0.000001,0.090612
0.065126,0.000010,0.025992,0.000016,0.000001,0.000003,0.000001,0.091148
0.063762,0.000010,0.025944,0.000014,0.000001,0.000002,0.000001,0.089735
0.063988,0.000010,0.026006,0.000014,0.000001,0.000002,0.000001,0.090023
0.063296,0.000010,0.025537,0.000014,0.000001,0.000002,0.000001,0.088861
0.062595,0.000011,0.025387,0.000015,0.000001,0.000002,0.000001,0.088012
0.063540,0.000010,0.025327,0.000014,0.000002,0.000002,0.000001,0.088895
0.063711,0.000010,0.025499,0.000012,0.000001,0.000002,0.000001,0.089236
0.063850,0.000010,0.025619,0.000014,0.000001,0.000002,0.000001,0.089496
0.062717,0.000010,0.025721,0.000014,0.000001,0.000002,0.000001,0.088466
0.063149,0.000009,0.027057,0.000016,0.000001,0.000002,0.000001,0.090235
0.063917,0.000011,0.025874,0.000015,0.000001,0.000002,0.000001,0.089821
0.063875,0.000010,0.026053,0.000014,0.000001,0.000002,0.000001,0.089955
0.064122,0.000010,0.025868,0.000015,0.000001,0.000002,0.000001,0.090019
0.063551,0.000011,0.025765,0.000014,0.000001,0.000002,0.000001,0.089345
0.063946,0.000010,0.026224,0.000012,0.000001,0.000002,0.000001,0.090196
0.064170,0.000010,0.026938,0.000015,0.000001,0.000002,0.000001,0.091137
0.064705,0.000011,0.027219,0.000015,0.000001,0.000002,0.000001,0.091954
0.064272,0.000010,0.026281,0.000014,0.000001,0.000002,0.000001,0.090582
0.063342,0.000010,0.026539,0.000014,0.000001,0.000002,0.000001,0.089910
0.062794,0.000010,0.026303,0.000015,0.000001,0.000002,0.000001,0.089127
0.064430,0.000009,0.025658,0.000014,0.000001,0.000002,0.000001,0.090116
0.064149,0.000009,0.025984,0.000015,0.000001,0.000002,0.000001,0.090162
0.064531,0.000010,0.025980,0.000015,0.000001,0.000002,0.000001,0.090541
0.063685,0.000010,0.026245,0.000014,0.000001,0.000002,0.000001,0.089958
0.063192,0.000009,0.026506,0.000014,0.000001,0.000002,0.000001,0.089725
0.065723,0.000010,0.026349,0.000015,0.000001,0.000002,0.000001,0.092102
0.065446,0.000010,0.026491,0.000014,0.000001,0.000003,0.000001,0.091966
0.065111,0.000009,0.026881,0.000012,0.000001,0.000003,0.000001,0.092017
0.065460,0.000011,0.026984,0.000016,0.000001,0.000002,0.000001,0.092476
0.064548,0.000009,0.026955,0.000014,0.000001,0.000002,0.000001,0.091531
0.065961,0.000009,0.027196,0.000014,0.000001,0.000002,0.000001,0.093185
0.068046,0.000014,0.028971,0.000013,0.000001,0.000002,0.000001,0.097048
0.065206,0.000011,0.028821,0.000014,0.000001,0.000002,0.000001,0.094056
0.063400,0.000009,0.028506,0.000014,0.000001,0.000002,0.000001,0.091934
0.064770,0.000010,0.027455,0.000015,0.000001,0.000002,0.000001,0.092255
0.063774,0.000011,0.026741,0.000015,0.000001,0.000002,0.000001,0.090545
0.065148,0.000010,0.027585,0.000014,0.000001,0.000002,0.000001,0.092762
0.066849,0.000014,0.027481,0.000016,0.000001,0.000002,0.000001,0.094365
0.063838,0.000010,0.027209,0.000014,0.000001,0.000002,0.000001,0.091076
0.064213,0.000010,0.027409,0.000014,0.000001,0.000002,0.000001,0.091650
0.067584,0.000012,0.027294,0.000015,0.000001,0.000002,0.000001,0.094910
0.065644,0.000010,0.027281,0.000014,0.000002,0.000002,0.000001,0.092954
0.065656,0.000009,0.027390,0.000014,0.000001,0.000002,0.000001,0.093073
0.066382,0.000004,0.027966,0.000016,0.000001,0.000003,0.000001,0.094372
0.065050,0.000011,0.028214,0.000014,0.000001,0.000002,0.000001,0.093294
0.066088,0.000009,0.028398,0.000015,0.000001,0.000002,0.000001,0.094515
0.066186,0.000010,0.027722,0.000015,0.000001,0.000002,0.000001,0.093937
0.065594,0.000009,0.027986,0.000015,0.000001,0.000002,0.000001,0.093609
0.064658,0.000009,0.027789,0.000014,0.000001,0.000002,0.000001,0.092475
0.065095,0.000011,0.028401,0.000015,0.000001,0.000002,0.000001,0.093527
0.066072,0.000009,0.028102,0.000015,0.000001,0.000002,0.000001,0.094203
0.065539,0.000009,0.027781,0.000016,0.000001,0.000003,0.000001,0.093351
0.066393,0.000011,0.028013,0.000015,0.000001,0.000002,0.000001,0.094436
0.064888,0.000010,0.027126,0.000015,0.000001,0.000002,0.000001,0.092043
0.063467,0.000009,0.027314,0.000015,0.000001,0.000002,0.000001,0.090809
0.066450,0.000010,0.027640,0.000015,0.000001,0.000002,0.000001,0.094119
0.065475,0.000010,0.027207,0.000014,0.000001,0.000002,0.000001,0.092710
0.065836,0.000009,0.027191,0.000014,0.000001,0.000002,0.000001,0.093054
0.065303,0.000011,0.027657,0.000015,0.000001,0.000003,0.000001,0.092992
0.065312,0.000010,0.027528,0.000014,0.000001,0.000002,0.000001,0.092868
0.066405,0.000010,0.027457,0.000014,0.000001,0.000002,0.000001,0.093890
0.065526,0.000011,0.028207,0.000015,0.000001,0.000002,0.000001,0.093763
0.064517,0.000010,0.028400,0.000015,0.000001,0.000002,0.000001,0.092947
0.064605,0.000010,0.028287,0.000014,0.000001,0.000002,0.000001,0.092920
0.066277,0.000011,0.029278,0.000015,0.000001,0.000002,0.000001,0.095586
0.066619,0.000009,0.029170,0.000014,0.000001,0.000002,0.000001,0.095816
0.066367,0.000010,0.031658,0.000015,0.000001,0.000002,0.000001,0.098053
0.066618,0.000010,0.032251,0.000016,0.000001,0.000002,0.000001,0.098900
0.064333,0.000010,0.031816,0.000015,0.000001,0.000002,0.000001,0.096178
0.065921,0.000010,0.031934,0.000015,0.000001,0.000002,0.000001,0.097884
0.066334,0.000009,0.032257,0.000015,0.000001,0.000002,0.000001,0.098619
0.066767,0.000010,0.032937,0.000015,0.000001,0.000002,0.000001,0.099734
0.064995,0.000009,0.032205,0.000016,0.000001,0.000002,0.000001,0.097230
0.064889,0.000010,0.044709,0.000015,0.000001,0.000003,0.000001,0.109629
0.066257,0.000009,0.032173,0.000015,0.000001,0.000002,0.000001,0.098458
0.067572,0.000010,0.053871,0.000017,0.000183,0.000011,0.000001,0.121665
0.066797,0.000003,0.060879,0.000016,0.000144,0.000012,0.000001,0.127853
0.065773,0.000009,0.056611,0.000016,0.000140,0.000010,0.000001,0.122561
0.064740,0.000010,0.061766,0.000015,0.000138,0.000011,0.000001,0.126681
0.067250,0.000010,0.054353,0.000016,0.000146,0.000009,0.000001,0.121785
0.067143,0.000010,0.058157,0.000016,0.000137,0.000014,0.000001,0.125478
0.066334,0.000004,0.054287,0.000016,0.000147,0.000010,0.000001,0.120799
