Sample,Sample<->Recognize,Recognize,Recognize<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.090606,0.000013,0.238942,0.000014,0.000001,0.000002,0.000001,0.329580
0.062866,0.000010,0.210805,0.000015,0.000187,0.000012,0.000001,0.273896
0.066142,0.000009,0.202667,0.000017,0.000165,0.000013,0.000002,0.269014
0.090046,0.000014,0.245654,0.000015,0.000001,0.000002,0.000001,0.335733
0.065872,0.000008,0.178064,0.000014,0.000001,0.000002,0.000001,0.243961
0.093816,0.000014,0.317317,0.000020,0.000002,0.000003,0.000002,0.411174
0.068449,0.000011,0.267162,0.000018,0.000002,0.000004,0.000002,0.335647
0.064028,0.000010,0.206961,0.000019,0.000002,0.000004,0.000002,0.271025
0.093092,0.000015,0.264702,0.000014,0.000001,0.000002,0.000001,0.357827
0.088893,0.000013,0.238692,0.000014,0.000188,0.000010,0.000001,0.327811
0.090060,0.000009,0.202559,0.000016,0.000146,0.000015,0.000002,0.292807
0.066305,0.000010,0.192070,0.000015,0.000001,0.000002,0.000001,0.258404
0.064350,0.000009,0.191469,0.000016,0.000001,0.000002,0.000001,0.255848
0.071299,0.000015,0.287564,0.000017,0.000001,0.000002,0.000001,0.358900
0.071487,0.000015,0.366174,0.000020,0.000002,0.000003,0.000002,0.437702
0.067823,0.000011,0.214817,0.000016,0.000001,0.000002,0.000001,0.282671
0.063502,0.000010,0.157135,0.000015,0.000001,0.000003,0.000001,0.220666
0.080577,0.000015,0.350448,0.000020,0.000002,0.000004,0.000002,0.431068
0.086924,0.000016,0.310351,0.000014,0.000001,0.000002,0.000001,0.397310
0.063893,0.000011,0.325631,0.000020,0.000198,0.000015,0.000002,0.389770
0.063576,0.000011,0.169559,0.000014,0.000001,0.000002,0.000001,0.233164
0.079962,0.000017,0.322843,0.000019,0.000178,0.000015,0.000002,0.403034
0.092872,0.000014,0.292481,0.000017,0.000001,0.000003,0.000001,0.385389
0.066336,0.000010,0.253462,0.000018,0.000146,0.000013,0.000002,0.319988
0.088905,0.000015,0.261212,0.000017,0.000001,0.000003,0.000001,0.350154
0.066816,0.000010,0.250822,0.000016,0.000001,0.000002,0.000001,0.317669
0.063517,0.000011,0.186520,0.000014,0.000001,0.000002,0.000001,0.250066
0.092821,0.000014,0.220716,0.000013,0.000001,0.000002,0.000001,0.313568
0.064790,0.000010,0.215930,0.000016,0.000206,0.000013,0.000001,0.280966
0.067052,0.000010,0.185629,0.000014,0.000001,0.000002,0.000001,0.252708
0.089765,0.000014,0.308053,0.000018,0.000002,0.000003,0.000002,0.397856
0.073220,0.000015,0.287641,0.000015,0.000294,0.000013,0.000002,0.361201
0.066929,0.000010,0.204076,0.000016,0.000001,0.000002,0.000001,0.271036
0.067802,0.000010,0.277426,0.000020,0.000002,0.000004,0.000002,0.345265
0.065193,0.000011,0.315647,0.000015,0.000201,0.000021,0.000002,0.381090
0.067691,0.000010,0.265081,0.000019,0.000141,0.000014,0.000001,0.332956
0.066052,0.000011,0.196651,0.000007,0.000001,0.000002,0.000001,0.262726
0.063224,0.000010,0.236681,0.000016,0.000154,0.000013,0.000002,0.300100
0.093276,0.000013,0.252277,0.000013,0.000122,0.000007,0.000001,0.345710
0.067500,0.000010,0.210284,0.000017,0.000002,0.000003,0.000002,0.277817
0.065409,0.000012,0.201809,0.000016,0.000213,0.000014,0.000002,0.267475
0.093043,0.000014,0.253761,0.000015,0.000001,0.000002,0.000001,0.346837
0.063831,0.000010,0.264349,0.000020,0.000151,0.000011,0.000001,0.328373
0.089843,0.000020,0.199595,0.000013,0.000135,0.000014,0.000002,0.289622
0.063296,0.000009,0.206381,0.000016,0.000209,0.000016,0.000002,0.269929
0.065916,0.000010,0.310434,0.000030,0.000128,0.000013,0.000002,0.376533
0.092721,0.000013,0.280022,0.000016,0.000001,0.000002,0.000001,0.372775
0.066786,0.000009,0.207335,0.000016,0.000144,0.000014,0.000002,0.274305
0.090301,0.000013,0.295350,0.000017,0.000176,0.000011,0.000001,0.385869
0.065343,0.000012,0.179376,0.000015,0.000001,0.000003,0.000001,0.244750
0.063893,0.000010,0.267406,0.000020,0.000216,0.000014,0.000001,0.331561
0.067828,0.000016,0.340312,0.000019,0.000136,0.000010,0.000001,0.408321
0.090600,0.000015,0.319643,0.000014,0.000001,0.000002,0.000001,0.410276
0.064742,0.000010,0.287439,0.000015,0.000001,0.000002,0.000001,0.352211
0.065721,0.000010,0.185797,0.000016,0.000204,0.000012,0.000001,0.251762
0.070902,0.000014,0.236952,0.000019,0.000002,0.000003,0.000002,0.307893
0.091517,0.000013,0.313282,0.000020,0.000002,0.000003,0.000002,0.404839
0.089595,0.000009,0.279607,0.000019,0.000169,0.000013,0.000002,0.369414
0.064702,0.000010,0.217959,0.000016,0.000001,0.000002,0.000001,0.282691
0.064785,0.000011,0.194580,0.000018,0.000001,0.000002,0.000001,0.259398
0.061313,0.000009,0.203485,0.000015,0.000238,0.000004,0.000001,0.265066
0.092619,0.000013,0.285013,0.000020,0.000002,0.000003,0.000002,0.377672
0.093380,0.000014,0.233179,0.000019,0.000142,0.000014,0.000002,0.326751
0.066614,0.000012,0.205723,0.000017,0.000135,0.000015,0.000002,0.272518
0.067623,0.000010,0.201761,0.000015,0.000130,0.000011,0.000001,0.269551
0.068664,0.000011,0.247002,0.000023,0.000212,0.000010,0.000001,0.315923
0.065894,0.000011,0.203622,0.000017,0.000185,0.000016,0.000002,0.269747
0.062078,0.000003,0.254748,0.000021,0.000002,0.000003,0.000002,0.316857
0.092548,0.000013,0.315615,0.000019,0.000195,0.000015,0.000002,0.408408
0.080154,0.000012,0.302730,0.000020,0.000272,0.000014,0.000002,0.383205
0.090068,0.000013,0.286042,0.000017,0.000227,0.000010,0.000002,0.376378
0.065917,0.000009,0.198354,0.000016,0.000146,0.000014,0.000001,0.264458
0.090865,0.000018,0.287561,0.000018,0.000183,0.000013,0.000001,0.378659
0.067731,0.000011,0.202577,0.000016,0.000140,0.000013,0.000002,0.270490
0.086922,0.000014,0.287921,0.000017,0.000125,0.000012,0.000002,0.375014
0.088181,0.000017,0.275751,0.000020,0.000002,0.000004,0.000002,0.363976
0.061718,0.000010,0.176980,0.000014,0.000001,0.000002,0.000001,0.238725
0.092703,0.000013,0.286158,0.000021,0.000002,0.000003,0.000002,0.378902
0.073214,0.000011,0.199086,0.000007,0.000244,0.000012,0.000002,0.272576
0.092785,0.000014,0.276039,0.000018,0.000002,0.000003,0.000002,0.368862
0.085892,0.000012,0.199862,0.000012,0.000192,0.000015,0.000002,0.285986
0.061639,0.000011,0.291575,0.000020,0.000002,0.000003,0.000002,0.353250
0.088362,0.000015,0.227057,0.000015,0.000220,0.000013,0.000002,0.315685
0.083554,0.000014,0.272057,0.000015,0.000120,0.000014,0.000027,0.355801
0.064644,0.000010,0.209403,0.000017,0.000142,0.000009,0.000001,0.274226
0.091389,0.000014,0.299168,0.000019,0.000224,0.000015,0.000002,0.390831
0.079191,0.000011,0.212233,0.000015,0.000139,0.000012,0.000002,0.291605
0.066813,0.000010,0.211844,0.000013,0.000127,0.000013,0.000001,0.278821
0.068286,0.000195,0.302172,0.000020,0.000137,0.000011,0.000001,0.370823
0.092671,0.000013,0.273633,0.000017,0.000219,0.000011,0.000002,0.366566
0.066356,0.000017,0.268496,0.000019,0.000002,0.000003,0.000002,0.334896
0.089057,0.000014,0.309472,0.000006,0.000265,0.000014,0.000002,0.398829
0.088663,0.000017,0.275342,0.000019,0.000197,0.000014,0.000002,0.364254
0.063286,0.000010,0.198402,0.000015,0.000125,0.000014,0.000002,0.261853
0.063466,0.000016,0.308791,0.000019,0.000162,0.000012,0.000002,0.372467
0.062425,0.000003,0.200944,0.000016,0.000147,0.000007,0.000001,0.263544
0.091679,0.000015,0.294109,0.000016,0.000131,0.000011,0.000001,0.385961
0.092034,0.000014,0.318132,0.000020,0.000002,0.000004,0.000002,0.410209
0.067848,0.000023,0.277104,0.000016,0.000250,0.000011,0.000001,0.345253
0.063655,0.000010,0.255960,0.000019,0.000168,0.000011,0.000001,0.319824
0.067853,0.000013,0.224493,0.000019,0.000142,0.000012,0.000002,0.292534
0.091640,0.000015,0.312625,0.000016,0.000203,0.000015,0.000002,0.404515
0.066321,0.000003,0.262125,0.000017,0.000150,0.000010,0.000002,0.328628
0.066646,0.000010,0.206249,0.000016,0.000210,0.000008,0.000001,0.273140
0.088950,0.000013,0.294289,0.000017,0.000120,0.000014,0.000002,0.383405
0.064835,0.000011,0.277692,0.000018,0.000151,0.000013,0.000001,0.342721
0.090695,0.000014,0.320443,0.000016,0.000183,0.000010,0.000001,0.411362
0.089808,0.000020,0.259456,0.000017,0.000211,0.000038,0.000002,0.349551
0.064383,0.000015,0.300818,0.000017,0.000216,0.000013,0.000002,0.365465
0.083598,0.000011,0.201980,0.000019,0.000138,0.000011,0.000002,0.285760
0.091677,0.000013,0.338102,0.000016,0.000206,0.000011,0.000002,0.430027
0.066848,0.000009,0.192773,0.000030,0.000204,0.000013,0.000002,0.259879
0.063520,0.000010,0.299817,0.000014,0.000148,0.000012,0.000002,0.363523
0.089468,0.000015,0.314099,0.000018,0.000133,0.000011,0.000001,0.403745
0.066748,0.000010,0.192869,0.000012,0.000134,0.000016,0.000002,0.259791
0.078699,0.000014,0.256107,0.000015,0.000133,0.000011,0.000001,0.334981
0.065653,0.000010,0.191405,0.000014,0.000144,0.000012,0.000002,0.257240
0.075616,0.000011,0.223137,0.000021,0.000259,0.000013,0.000002,0.299059
0.067517,0.000016,0.316455,0.000020,0.000200,0.000013,0.000002,0.384224
0.067584,0.000014,0.203612,0.000015,0.000173,0.000014,0.000002,0.271413
0.091498,0.000015,0.300049,0.000016,0.000133,0.000009,0.000001,0.391723
0.068054,0.000012,0.269252,0.000019,0.000161,0.000009,0.000001,0.337508
0.066049,0.000010,0.202630,0.000016,0.000161,0.000012,0.000002,0.268879
0.065086,0.000011,0.242769,0.000020,0.000138,0.000063,0.000002,0.308089
0.062265,0.000012,0.200323,0.000017,0.000234,0.000018,0.000002,0.262871
0.094180,0.000013,0.279748,0.000018,0.000181,0.000013,0.000002,0.374155
0.063107,0.000011,0.180072,0.000014,0.000208,0.000014,0.000002,0.243427
0.090139,0.000014,0.224521,0.000019,0.000123,0.000051,0.000002,0.314870
0.066135,0.000003,0.157500,0.000015,0.000001,0.000002,0.000001,0.223659
0.089206,0.000019,0.315968,0.000019,0.000148,0.000014,0.000002,0.405375
0.064542,0.000008,0.150694,0.000013,0.000001,0.000002,0.000001,0.215261
0.090458,0.000013,0.269141,0.000015,0.000176,0.000010,0.000001,0.359815
0.089048,0.000017,0.155348,0.000016,0.000001,0.000002,0.000001,0.244432
0.063668,0.000010,0.151985,0.000015,0.000001,0.000002,0.000001,0.215682
0.066172,0.000012,0.148872,0.000015,0.000001,0.000002,0.000001,0.215075
0.061722,0.000011,0.138611,0.000015,0.000001,0.000002,0.000001,0.200362
0.062934,0.000011,0.130441,0.000014,0.000001,0.000002,0.000001,0.193405
0.073309,0.000011,0.224789,0.000019,0.000002,0.000002,0.000002,0.298134
0.089772,0.000015,0.193648,0.000014,0.000001,0.000003,0.000001,0.283455
0.064578,0.000010,0.133973,0.000014,0.000001,0.000002,0.000001,0.198579
0.063912,0.000010,0.199557,0.000018,0.000002,0.000003,0.000002,0.263503
0.059879,0.000010,0.127058,0.000013,0.000001,0.000002,0.000001,0.186964
0.063547,0.000010,0.125399,0.000014,0.000001,0.000002,0.000001,0.188974
0.088761,0.000014,0.191072,0.000017,0.000002,0.000003,0.000001,0.279870
0.064286,0.000009,0.127765,0.000013,0.000001,0.000002,0.000001,0.192076
0.065276,0.000015,0.222005,0.000017,0.000002,0.000003,0.000002,0.287320
0.061374,0.000010,0.132366,0.000014,0.000001,0.000002,0.000001,0.193768
0.086596,0.000015,0.218593,0.000018,0.000002,0.000003,0.000002,0.305228
0.082123,0.000011,0.221831,0.000017,0.000002,0.000003,0.000002,0.303988
0.061555,0.000010,0.154214,0.000017,0.000002,0.000002,0.000002,0.215801
0.063371,0.000010,0.133891,0.000014,0.000001,0.000002,0.000001,0.197289
0.088861,0.000013,0.213392,0.000018,0.000002,0.000004,0.000002,0.302291
0.064572,0.000010,0.142471,0.000013,0.000001,0.000002,0.000001,0.207069
0.082245,0.000011,0.142433,0.000014,0.000001,0.000002,0.000001,0.224707
0.061524,0.000010,0.143617,0.000015,0.000001,0.000003,0.000001,0.205171
0.084954,0.000011,0.222303,0.000018,0.000002,0.000004,0.000002,0.307293
0.079330,0.000010,0.173033,0.000018,0.000002,0.000003,0.000002,0.252396
0.061710,0.000010,0.132515,0.000014,0.000001,0.000002,0.000001,0.194253
0.064688,0.000010,0.134242,0.000014,0.000001,0.000002,0.000001,0.198957
0.085314,0.000013,0.210539,0.000020,0.000002,0.000003,0.000002,0.295891
0.060931,0.000010,0.133215,0.000014,0.000001,0.000002,0.000001,0.194173
0.063517,0.000010,0.132782,0.000023,0.000001,0.000002,0.000001,0.196336
0.089595,0.000013,0.194449,0.000018,0.000002,0.000002,0.000002,0.284081
0.062295,0.000010,0.141823,0.000014,0.000001,0.000003,0.000001,0.204147
0.088613,0.000012,0.162771,0.000014,0.000001,0.000002,0.000001,0.251413
0.091023,0.000013,0.200906,0.000017,0.000002,0.000002,0.000001,0.291965
0.083254,0.000009,0.147080,0.000013,0.000001,0.000003,0.000001,0.230361
0.065518,0.000008,0.148888,0.000014,0.000001,0.000002,0.000001,0.214432
0.081887,0.000013,0.189157,0.000017,0.000002,0.000003,0.000001,0.271080
0.066617,0.000010,0.180883,0.000014,0.000001,0.000002,0.000001,0.247528
0.064973,0.000012,0.178123,0.000014,0.000001,0.000002,0.000001,0.243125
0.064049,0.000009,0.172575,0.000014,0.000001,0.000002,0.000001,0.236651
0.064678,0.000021,0.146619,0.000014,0.000001,0.000002,0.000001,0.211335
0.063092,0.000009,0.136344,0.000015,0.000001,0.000002,0.000001,0.199464
0.065712,0.000010,0.141445,0.000014,0.000001,0.000003,0.000001,0.207186
0.082876,0.000011,0.199208,0.000018,0.000002,0.000002,0.000001,0.282119
0.062100,0.000010,0.147933,0.000014,0.000001,0.000002,0.000001,0.210062
0.066651,0.000009,0.144231,0.000013,0.000001,0.000002,0.000001,0.210908
0.089486,0.000014,0.187408,0.000017,0.000002,0.000002,0.000001,0.276930
0.066252,0.000011,0.147761,0.000013,0.000001,0.000002,0.000001,0.214041
0.065660,0.000009,0.149576,0.000014,0.000001,0.000002,0.000001,0.215263
0.065221,0.000009,0.153467,0.000014,0.000001,0.000002,0.000001,0.218715
0.065661,0.000010,0.160209,0.000016,0.000001,0.000002,0.000001,0.225900
0.062734,0.000010,0.158770,0.000014,0.000001,0.000002,0.000001,0.221533
0.071581,0.000022,0.245711,0.000017,0.000002,0.000003,0.000002,0.317338
0.061354,0.000011,0.164202,0.000014,0.000001,0.000002,0.000001,0.225584
0.065093,0.000010,0.166858,0.000015,0.000001,0.000002,0.000001,0.231980
0.066168,0.000009,0.159862,0.000014,0.000001,0.000002,0.000001,0.226058
0.091962,0.000013,0.237748,0.000018,0.000002,0.000002,0.000002,0.329747
0.065623,0.000009,0.157774,0.000013,0.000001,0.000002,0.000001,0.223423
0.065145,0.000009,0.159518,0.000014,0.000001,0.000002,0.000001,0.224691
0.063634,0.000010,0.151611,0.000014,0.000001,0.000002,0.000001,0.215273
0.067513,0.000015,0.255242,0.000018,0.000002,0.000003,0.000002,0.322793
0.086792,0.000016,0.235013,0.000015,0.000001,0.000002,0.000001,0.321840
0.061401,0.000010,0.155755,0.000014,0.000001,0.000002,0.000001,0.217184
0.077749,0.000010,0.243462,0.000017,0.000002,0.000003,0.000002,0.321245
0.065680,0.000010,0.157665,0.000014,0.000001,0.000002,0.000001,0.223373
0.091629,0.000013,0.226055,0.000018,0.000002,0.000003,0.000002,0.317721
0.066472,0.000008,0.162477,0.000014,0.000001,0.000002,0.000001,0.228975
0.065087,0.000010,0.170941,0.000014,0.000001,0.000002,0.000001,0.236056
0.065381,0.000010,0.175873,0.000018,0.000001,0.000002,0.000001,0.241286
0.065587,0.000011,0.180093,0.000014,0.000002,0.000003,0.000001,0.245710
0.064647,0.000009,0.240640,0.000018,0.000002,0.000003,0.000002,0.305321
0.080207,0.000010,0.180684,0.000014,0.000001,0.000002,0.000001,0.260920
0.062808,0.000010,0.191053,0.000016,0.000001,0.000002,0.000001,0.253891
0.065297,0.000010,0.190833,0.000028,0.000001,0.000002,0.000001,0.256173
0.066083,0.000010,0.193111,0.000016,0.000001,0.000002,0.000001,0.259225
0.089263,0.000013,0.295417,0.000018,0.000002,0.000004,0.000002,0.384720
0.066184,0.000010,0.193602,0.000014,0.000001,0.000002,0.000001,0.259814
0.067352,0.000010,0.195982,0.000015,0.000001,0.000002,0.000001,0.263363
0.066365,0.000010,0.198617,0.000021,0.000002,0.000004,0.000002,0.265020
0.062239,0.000011,0.263639,0.000021,0.000002,0.000004,0.000002,0.325917
0.091784,0.000014,0.325024,0.000020,0.000002,0.000004,0.000002,0.416849
0.066576,0.000011,0.228241,0.000015,0.000176,0.000009,0.000002,0.295029
0.068607,0.000010,0.281208,0.000019,0.000133,0.000009,0.000001,0.349987
0.065761,0.000010,0.229114,0.000005,0.000238,0.000015,0.000002,0.295144
0.087237,0.000014,0.290078,0.000018,0.000161,0.000013,0.000001,0.377521
0.091877,0.000013,0.355387,0.000034,0.000164,0.000012,0.000002,0.447490
0.066229,0.000011,0.226742,0.000016,0.000176,0.000014,0.000002,0.293190
0.093484,0.000013,0.267557,0.000015,0.000637,0.000010,0.000001,0.361718
0.064034,0.000009,0.347154,0.000020,0.000198,0.000014,0.000002,0.411432
0.090496,0.000014,0.328220,0.000018,0.000237,0.000012,0.000002,0.418998
0.091477,0.000013,0.360210,0.000020,0.000217,0.000013,0.000002,0.451953
0.074478,0.000013,0.245021,0.000016,0.000151,0.000009,0.000001,0.319690
0.072467,0.000013,0.240250,0.000016,0.000155,0.000010,0.000002,0.312912
0.061945,0.000010,0.352674,0.000029,0.000616,0.000016,0.000002,0.415291
0.092344,0.000022,0.405545,0.000020,0.000419,0.000119,0.000002,0.498471
0.086562,0.000014,0.400821,0.000020,0.000171,0.000015,0.000002,0.487603
0.074972,0.000025,0.390764,0.000020,0.000879,0.000016,0.000002,0.466678
0.093514,0.000014,0.383031,0.000020,0.000786,0.000015,0.000002,0.477382
0.066156,0.000005,0.408212,0.000019,0.000436,0.000124,0.000002,0.474954
0.090975,0.000013,0.437301,0.000020,0.000815,0.000006,0.000002,0.529131
0.116478,0.000014,0.405018,0.000196,0.000201,0.000014,0.000002,0.521922
0.098421,0.000017,0.404006,0.000030,0.000460,0.000015,0.000002,0.502950
0.088468,0.000015,0.394843,0.000020,0.000364,0.000016,0.000002,0.483728
0.064222,0.000009,0.976665,0.000197,0.000399,0.000015,0.000002,1.041509
0.114183,0.000005,0.417465,0.000195,0.000585,0.000010,0.000002,0.532444
0.091750,0.000017,0.399836,0.000020,0.000412,0.000015,0.000002,0.492053
0.092430,0.000015,0.411013,0.000189,0.000401,0.000014,0.000002,0.504064
0.097315,0.000025,0.386086,0.000196,0.000270,0.000011,0.000002,0.483905
0.090475,0.000014,0.435982,0.000030,0.000474,0.000014,0.000002,0.526991
0.094232,0.000015,0.543525,0.000019,0.012703,0.000009,0.000002,0.650505
0.138131,0.000009,0.424704,0.013206,0.000472,0.000005,0.000002,0.576530
0.135770,0.015292,0.383967,0.007197,0.000002,0.000004,0.000002,0.542234
0.117687,0.000019,0.480401,0.012506,0.000002,0.000003,0.000002,0.610620
