Sample,Sample<->Recognize,Recognize,Recognize<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.065126,0.000009,0.186484,0.000014,0.000001,0.000002,0.000001,0.251637
0.067561,0.000011,0.283034,0.000017,0.000002,0.000004,0.000002,0.350629
0.064184,0.000010,0.186075,0.000014,0.000001,0.000002,0.000001,0.250287
0.067595,0.000010,0.187174,0.000014,0.000001,0.000002,0.000001,0.254796
0.066823,0.000010,0.188733,0.000014,0.000001,0.000002,0.000001,0.255583
0.090678,0.000014,0.281632,0.000014,0.000001,0.000002,0.000001,0.372341
0.065917,0.000010,0.189132,0.000014,0.000001,0.000002,0.000001,0.255077
0.066080,0.000011,0.189655,0.000014,0.000001,0.000002,0.000001,0.255763
0.068706,0.000015,0.246809,0.000015,0.000001,0.000003,0.000001,0.315550
0.092224,0.000016,0.252368,0.000017,0.000001,0.000003,0.000001,0.344630
0.065428,0.000010,0.204738,0.000018,0.000002,0.000003,0.000002,0.270201
0.074763,0.000010,0.266566,0.000018,0.000200,0.000010,0.000001,0.341568
0.089623,0.000014,0.316392,0.000018,0.000002,0.000026,0.000002,0.406076
0.086657,0.000017,0.298954,0.000016,0.000174,0.000021,0.000002,0.385840
0.070590,0.000016,0.280007,0.000014,0.000001,0.000002,0.000001,0.350631
0.088915,0.000018,0.241519,0.000020,0.000219,0.000012,0.000002,0.330704
0.063176,0.000009,0.244894,0.000020,0.000002,0.000003,0.000002,0.308105
0.091413,0.000016,0.292481,0.000014,0.000001,0.000002,0.000001,0.383929
0.085086,0.000010,0.225872,0.000017,0.000001,0.000002,0.000001,0.310989
0.067853,0.001229,0.208321,0.000016,0.000001,0.000002,0.000001,0.277423
0.075876,0.000012,0.324709,0.000020,0.000219,0.000018,0.000002,0.400855
0.067841,0.000011,0.213021,0.000015,0.000001,0.000002,0.000001,0.280893
0.093245,0.000013,0.288712,0.000014,0.000001,0.000002,0.000001,0.381989
0.061461,0.000010,0.295635,0.000018,0.000002,0.000003,0.000002,0.357130
0.064939,0.000011,0.248932,0.000018,0.000002,0.000003,0.000002,0.313907
0.079946,0.000009,0.208443,0.000015,0.000181,0.000014,0.000002,0.288610
0.095391,0.000014,0.308433,0.000019,0.000002,0.000003,0.000002,0.403863
0.063409,0.000011,0.193508,0.000016,0.000149,0.000015,0.000002,0.257109
0.068405,0.000014,0.345308,0.000019,0.000143,0.000011,0.000001,0.413900
0.092333,0.000014,0.234206,0.000018,0.000002,0.000002,0.000002,0.326576
0.083103,0.000016,0.304142,0.000016,0.000001,0.000002,0.000001,0.387280
0.065867,0.000009,0.214180,0.000018,0.000002,0.000003,0.000002,0.280081
0.064664,0.000010,0.288346,0.000021,0.000002,0.000003,0.000002,0.353048
0.079851,0.000012,0.265358,0.000015,0.000002,0.000003,0.000002,0.345243
0.092913,0.000014,0.295449,0.000020,0.000002,0.000004,0.000002,0.388403
0.089792,0.000013,0.259124,0.000014,0.000001,0.000002,0.000001,0.348947
0.086850,0.000012,0.264536,0.000016,0.000001,0.000003,0.000001,0.351420
0.065062,0.000011,0.246701,0.000012,0.000264,0.000010,0.000001,0.312062
0.089879,0.000014,0.321787,0.000018,0.000159,0.000014,0.000001,0.411873
0.065266,0.000012,0.206137,0.000017,0.000001,0.000002,0.000001,0.271435
0.064109,0.000004,0.292012,0.000020,0.000002,0.000003,0.000002,0.356152
0.093059,0.000014,0.309040,0.000015,0.000001,0.000002,0.000001,0.402133
0.089684,0.000014,0.291202,0.000016,0.000199,0.000013,0.000001,0.381129
0.067149,0.000011,0.266109,0.000014,0.000146,0.000012,0.000002,0.333443
0.066153,0.000009,0.209297,0.000017,0.000117,0.000011,0.000001,0.275605
0.067832,0.000010,0.271057,0.000019,0.000144,0.000013,0.000001,0.339077
0.064566,0.000011,0.208046,0.000017,0.000192,0.000015,0.000002,0.272849
0.069030,0.000016,0.329124,0.000020,0.000002,0.000003,0.000002,0.398196
0.090600,0.000015,0.239479,0.000016,0.000001,0.000002,0.000001,0.330115
0.065893,0.000011,0.199524,0.000014,0.000163,0.000012,0.000002,0.265618
0.091092,0.000018,0.281799,0.000014,0.000001,0.000002,0.000001,0.372926
0.066699,0.000016,0.323184,0.000016,0.000286,0.000015,0.000002,0.390218
0.063578,0.000009,0.206332,0.000016,0.000151,0.000013,0.000002,0.270100
0.090850,0.000015,0.336969,0.000020,0.000149,0.000014,0.000002,0.428017
0.061217,0.000011,0.245149,0.000020,0.000203,0.000015,0.000002,0.306616
0.069962,0.000014,0.401748,0.000012,0.000001,0.000003,0.000001,0.471742
0.091338,0.000016,0.348060,0.000020,0.000176,0.000005,0.000002,0.439616
0.071977,0.000011,0.305606,0.000015,0.000149,0.000012,0.000002,0.377772
0.064859,0.000009,0.193773,0.000017,0.000001,0.000002,0.000001,0.258663
0.063503,0.000003,0.244822,0.000020,0.000131,0.000012,0.000001,0.308493
0.092367,0.000013,0.274643,0.000016,0.000001,0.000002,0.000001,0.367043
0.065809,0.000009,0.200721,0.000018,0.000205,0.000015,0.000002,0.266779
0.066434,0.000017,0.298924,0.000020,0.000002,0.000003,0.000002,0.365401
0.091263,0.000014,0.174991,0.000014,0.000001,0.000002,0.000001,0.266285
0.089667,0.000016,0.292822,0.000020,0.000002,0.000004,0.000002,0.382531
0.087613,0.000015,0.211408,0.000014,0.000001,0.000002,0.000001,0.299055
0.066625,0.000015,0.311925,0.000020,0.000253,0.000011,0.000002,0.378851
0.067482,0.000016,0.300732,0.000020,0.000002,0.000004,0.000002,0.368256
0.069798,0.000010,0.204467,0.000015,0.000193,0.000012,0.000001,0.274495
0.064194,0.000010,0.205789,0.000017,0.000168,0.000009,0.000001,0.270189
0.067831,0.000014,0.276886,0.000019,0.000124,0.000011,0.000001,0.344886
0.091718,0.000015,0.294193,0.000016,0.000001,0.000002,0.000001,0.385946
0.074656,0.000011,0.231803,0.000017,0.000175,0.000015,0.000002,0.306679
0.064580,0.000010,0.217031,0.000015,0.000126,0.000011,0.000001,0.281773
0.067708,0.000010,0.279508,0.000017,0.000203,0.000015,0.000001,0.347463
0.075557,0.000015,0.283108,0.000020,0.000213,0.000015,0.000001,0.358929
0.086084,0.000010,0.339767,0.000020,0.000002,0.000010,0.000002,0.425894
0.090627,0.000013,0.304415,0.000016,0.015168,0.000006,0.000002,0.410246
0.093114,0.000014,0.339980,0.000019,0.014273,0.000011,0.000001,0.447413
0.068254,0.000014,0.324785,0.000013,0.000200,0.000047,0.000002,0.393316
0.088425,0.000014,0.261260,0.000020,0.000002,0.000003,0.000002,0.349725
0.063665,0.000009,0.191955,0.000017,0.000001,0.000002,0.000001,0.255651
0.065962,0.000010,0.282372,0.000019,0.000167,0.000016,0.000001,0.348548
0.088777,0.000015,0.334626,0.000022,0.000141,0.000016,0.000002,0.423598
0.092860,0.000014,0.257409,0.000016,0.000163,0.000012,0.000002,0.350475
0.090101,0.000014,0.240710,0.000015,0.000001,0.000003,0.000001,0.330845
0.064394,0.000009,0.271813,0.000019,0.000002,0.000003,0.000002,0.336241
0.109011,0.000010,0.200082,0.000016,0.000200,0.000010,0.000002,0.309331
0.065593,0.000010,0.278857,0.000019,0.000002,0.000003,0.000002,0.344485
0.093508,0.000016,0.274340,0.000017,0.000195,0.000009,0.000002,0.368086
0.065541,0.000011,0.205874,0.000016,0.000117,0.000014,0.000002,0.271574
0.086016,0.000013,0.276058,0.000020,0.000139,0.000015,0.000002,0.362263
0.076520,0.000012,0.261701,0.000016,0.000139,0.000010,0.000002,0.338400
0.065442,0.000011,0.214820,0.000015,0.000188,0.000013,0.000002,0.280491
0.063640,0.000011,0.258478,0.000017,0.000140,0.000012,0.000001,0.322300
0.066569,0.000009,0.200137,0.000017,0.000151,0.000014,0.000002,0.266898
0.094339,0.000014,0.347569,0.000020,0.000192,0.000013,0.000001,0.442150
0.067011,0.000011,0.311959,0.000016,0.000159,0.000011,0.000002,0.379167
0.091491,0.000020,0.241920,0.000019,0.000138,0.000010,0.000001,0.333597
0.083948,0.000009,0.261338,0.000013,0.000002,0.000004,0.000002,0.345315
0.076495,0.000014,0.237599,0.000021,0.000184,0.000014,0.000002,0.314329
0.065526,0.000011,0.195205,0.000016,0.000131,0.000016,0.000002,0.260906
0.066365,0.000010,0.193593,0.000016,0.000138,0.000013,0.000001,0.260137
0.088550,0.000014,0.264453,0.000015,0.000146,0.000012,0.000001,0.353192
0.063177,0.000011,0.201809,0.000016,0.000160,0.000013,0.000002,0.265188
0.064771,0.000010,0.204673,0.000008,0.000227,0.000011,0.000002,0.269702
0.092330,0.000013,0.294533,0.000020,0.000002,0.000003,0.000002,0.386902
0.068284,0.000011,0.204367,0.000016,0.000125,0.000013,0.000002,0.272816
0.091264,0.000019,0.330562,0.000020,0.000186,0.000012,0.000001,0.422065
0.062432,0.000009,0.202888,0.000015,0.000140,0.000013,0.000002,0.265499
0.067925,0.000011,0.206778,0.000017,0.000178,0.000015,0.000002,0.274926
0.093009,0.000013,0.291884,0.000017,0.000168,0.000010,0.000001,0.385102
0.087555,0.000015,0.307670,0.000021,0.000195,0.000014,0.000002,0.395471
0.061934,0.000011,0.195138,0.000016,0.000265,0.000011,0.000002,0.257376
0.067518,0.000011,0.334088,0.000020,0.000144,0.000014,0.000002,0.401796
0.062105,0.000010,0.287513,0.000020,0.000152,0.000014,0.000002,0.349816
0.094077,0.000014,0.246233,0.000015,0.000147,0.000014,0.000002,0.340503
0.092673,0.000016,0.325954,0.000019,0.000135,0.000010,0.000001,0.418809
0.065389,0.000011,0.197184,0.000014,0.000208,0.000015,0.000002,0.262822
0.065640,0.000011,0.190107,0.000015,0.000228,0.000003,0.000002,0.256006
0.063393,0.000010,0.254962,0.000022,0.000125,0.000003,0.000001,0.318517
0.091056,0.000014,0.285933,0.000018,0.000132,0.000013,0.000002,0.377168
0.067126,0.000010,0.231272,0.000020,0.000214,0.000014,0.000002,0.298658
0.063451,0.000009,0.193052,0.000016,0.000174,0.000013,0.000002,0.256718
0.092649,0.000012,0.231591,0.000016,0.000113,0.000010,0.000001,0.324392
0.073855,0.000011,0.231679,0.000020,0.000164,0.000014,0.000002,0.305745
0.063319,0.000010,0.201288,0.000017,0.000287,0.000015,0.000002,0.264937
0.089548,0.000017,0.260510,0.000019,0.000170,0.000014,0.000001,0.350279
0.067523,0.000011,0.206259,0.000016,0.000157,0.000014,0.000002,0.273980
0.092358,0.000013,0.279504,0.000019,0.000207,0.000014,0.000002,0.372117
0.082004,0.000010,0.203864,0.000017,0.000215,0.000014,0.000002,0.286126
0.091254,0.000014,0.271459,0.000021,0.000155,0.000013,0.000001,0.362916
0.066021,0.000010,0.205997,0.000016,0.000177,0.000013,0.000002,0.272237
0.088881,0.000014,0.284614,0.000019,0.000126,0.000009,0.000001,0.373664
0.085060,0.000016,0.257428,0.000019,0.000152,0.000014,0.000002,0.342692
0.066178,0.000009,0.242889,0.000016,0.000176,0.000013,0.000002,0.309284
0.091321,0.000013,0.182022,0.000018,0.000002,0.000003,0.000002,0.273381
0.092746,0.000013,0.254917,0.000020,0.000193,0.000011,0.000001,0.347901
0.062971,0.000011,0.257397,0.000019,0.000143,0.000013,0.000002,0.320555
0.086595,0.000013,0.161654,0.000015,0.000001,0.000003,0.000001,0.248281
0.084541,0.000012,0.149302,0.000015,0.000001,0.000002,0.000001,0.233873
0.087329,0.000013,0.220717,0.000015,0.000001,0.000002,0.000001,0.308077
0.066525,0.000011,0.136645,0.000016,0.000002,0.000004,0.000002,0.203205
0.078309,0.000016,0.207384,0.000016,0.000002,0.000003,0.000002,0.285730
0.083215,0.000009,0.240674,0.000018,0.000002,0.000003,0.000002,0.323922
0.064350,0.000010,0.132511,0.000013,0.000001,0.000002,0.000001,0.196888
0.089196,0.000014,0.212648,0.000021,0.000002,0.000005,0.000002,0.301886
0.061378,0.000009,0.132964,0.000014,0.000001,0.000002,0.000001,0.194369
0.063306,0.000009,0.126541,0.000014,0.000001,0.000002,0.000001,0.189874
0.066134,0.000011,0.126904,0.000014,0.000001,0.000002,0.000001,0.193067
0.089206,0.000014,0.218258,0.000018,0.000002,0.000003,0.000002,0.307501
0.063555,0.000010,0.126910,0.000014,0.000001,0.000002,0.000001,0.190493
0.085949,0.000013,0.175527,0.000017,0.000002,0.000003,0.000002,0.261512
0.062915,0.000010,0.132997,0.000013,0.000001,0.000002,0.000001,0.195938
0.062334,0.000009,0.132088,0.000014,0.000001,0.000002,0.000001,0.194449
0.064174,0.000009,0.135059,0.000014,0.000001,0.000002,0.000001,0.199261
0.063376,0.000010,0.132910,0.000026,0.000001,0.000002,0.000001,0.196326
0.061451,0.000010,0.131205,0.000014,0.000001,0.000002,0.000001,0.192685
0.063206,0.000009,0.134417,0.000013,0.000001,0.000002,0.000001,0.197649
0.078299,0.000011,0.194247,0.000018,0.000002,0.000003,0.000002,0.272581
0.061647,0.000010,0.142948,0.000013,0.000001,0.000002,0.000002,0.204623
0.089294,0.000013,0.176822,0.000019,0.000002,0.000003,0.000002,0.266154
0.064472,0.000010,0.148343,0.000014,0.000001,0.000002,0.000001,0.212843
0.064468,0.000012,0.143127,0.000014,0.000001,0.000002,0.000001,0.207625
0.062873,0.000010,0.152542,0.000013,0.000001,0.000002,0.000001,0.215442
0.062667,0.000009,0.132088,0.000013,0.000001,0.000002,0.000001,0.194781
0.081021,0.000011,0.134973,0.000014,0.000001,0.000003,0.000001,0.216023
0.060852,0.000009,0.133083,0.000014,0.000001,0.000003,0.000001,0.193964
0.063201,0.000009,0.133543,0.000013,0.000001,0.000002,0.000001,0.196770
0.065157,0.000015,0.229614,0.000018,0.000002,0.000003,0.000002,0.294811
0.086976,0.000015,0.205996,0.000013,0.000001,0.000002,0.000001,0.293004
0.066393,0.000010,0.164686,0.000017,0.000002,0.000003,0.000002,0.231112
0.065396,0.000011,0.141869,0.000013,0.000001,0.000002,0.000001,0.207293
0.066182,0.000010,0.180182,0.000018,0.000002,0.000003,0.000001,0.246398
0.084960,0.000009,0.145718,0.000014,0.000001,0.000002,0.000001,0.230705
0.080246,0.000013,0.183986,0.000018,0.000002,0.000003,0.000002,0.264269
0.079084,0.000011,0.191207,0.000017,0.000002,0.000003,0.000002,0.270324
0.063297,0.000009,0.180820,0.000013,0.000001,0.000002,0.000001,0.244143
0.065268,0.000009,0.180371,0.000014,0.000001,0.000002,0.000001,0.245666
0.090147,0.000012,0.158575,0.000016,0.000002,0.000003,0.000002,0.248757
0.063514,0.000010,0.237365,0.000017,0.000002,0.000002,0.000002,0.300912
0.063355,0.000010,0.141676,0.000014,0.000001,0.000002,0.000001,0.205058
0.086429,0.000014,0.213719,0.000017,0.000002,0.000003,0.000002,0.300185
0.088491,0.000013,0.191895,0.000017,0.000002,0.000003,0.000002,0.280422
0.061943,0.000009,0.145912,0.000013,0.000001,0.000002,0.000001,0.207880
0.064069,0.000009,0.148146,0.000014,0.000001,0.000002,0.000001,0.212243
0.089682,0.000013,0.225305,0.000017,0.000002,0.000003,0.000001,0.315023
0.074926,0.000011,0.226792,0.000018,0.000002,0.000003,0.000002,0.301752
0.091733,0.000013,0.208369,0.000014,0.000001,0.000003,0.000001,0.300134
0.069826,0.000011,0.244838,0.000019,0.000002,0.000003,0.000002,0.314700
0.062553,0.000013,0.158982,0.000014,0.000001,0.000002,0.000001,0.221564
0.088583,0.000014,0.212576,0.000018,0.000002,0.000002,0.000002,0.301196
0.067033,0.000010,0.160975,0.000014,0.000001,0.000002,0.000001,0.228037
0.064705,0.000009,0.163561,0.000014,0.000001,0.000002,0.000001,0.228292
0.089777,0.000014,0.260417,0.000021,0.000002,0.000004,0.000002,0.350236
0.064226,0.000009,0.163181,0.000013,0.000001,0.000002,0.000001,0.227433
0.065730,0.000010,0.158045,0.000014,0.000001,0.000002,0.000001,0.223803
0.090728,0.000013,0.220361,0.000014,0.000001,0.000002,0.000001,0.311120
0.062887,0.000010,0.149835,0.000015,0.000001,0.000002,0.000001,0.212751
0.090805,0.000014,0.171854,0.000014,0.000001,0.000002,0.000001,0.262691
0.063515,0.000009,0.151779,0.000013,0.000001,0.000003,0.000001,0.215321
0.065616,0.000010,0.149477,0.000013,0.000001,0.000002,0.000001,0.215122
0.088599,0.000013,0.257250,0.000017,0.000002,0.000003,0.000002,0.345886
0.064252,0.000010,0.156281,0.000014,0.000001,0.000002,0.000001,0.220560
0.077691,0.000015,0.246079,0.000018,0.000002,0.000003,0.000002,0.323810
0.066407,0.000010,0.160201,0.000014,0.000001,0.000002,0.000001,0.226636
0.066096,0.000009,0.162655,0.000014,0.000001,0.000002,0.000001,0.228778
0.062407,0.000010,0.176121,0.000014,0.000001,0.000002,0.000001,0.238557
0.067560,0.000015,0.284448,0.000018,0.000002,0.000004,0.000002,0.352048
0.089380,0.000017,0.269983,0.000014,0.000001,0.000003,0.000002,0.359399
0.063446,0.000009,0.190329,0.000015,0.000001,0.000002,0.000001,0.253802
0.065798,0.000010,0.192250,0.000015,0.000001,0.000002,0.000001,0.258077
0.086495,0.000015,0.303380,0.000018,0.000002,0.000003,0.000002,0.389914
0.064963,0.000009,0.191394,0.000015,0.000001,0.000002,0.000001,0.256385
0.066713,0.000010,0.191343,0.000015,0.000001,0.000002,0.000001,0.258085
0.088928,0.000017,0.301472,0.000017,0.000002,0.000003,0.000002,0.390440
0.066265,0.000010,0.193080,0.000014,0.000001,0.000002,0.000001,0.259373
0.067457,0.000010,0.196885,0.000015,0.000001,0.000002,0.000001,0.264371
0.065435,0.000010,0.199594,0.000016,0.000001,0.000002,0.000001,0.265060
0.067506,0.000014,0.331550,0.000019,0.000002,0.000004,0.000002,0.399096
0.079050,0.000008,0.222406,0.000032,0.000196,0.000013,0.000002,0.301706
0.088494,0.000015,0.324972,0.000018,0.000002,0.000003,0.000001,0.413505
0.067211,0.000010,0.223599,0.000017,0.000196,0.000010,0.000001,0.291044
0.062514,0.000009,0.291296,0.000018,0.000158,0.000012,0.000002,0.354009
0.067218,0.000015,0.380674,0.000019,0.000185,0.000018,0.000002,0.448130
0.090154,0.000016,0.353629,0.000019,0.000168,0.000016,0.000002,0.444004
0.062943,0.000003,0.230541,0.000019,0.000157,0.000014,0.000001,0.293678
0.071641,0.000014,0.343576,0.000015,0.000137,0.000010,0.000001,0.415393
0.065659,0.000010,0.237067,0.000016,0.000157,0.000010,0.000001,0.302921
0.090958,0.000014,0.316963,0.000016,0.000137,0.000013,0.000001,0.408101
0.091214,0.000013,0.316960,0.000013,0.000230,0.000015,0.000002,0.408446
0.063970,0.000011,0.376382,0.000028,0.000527,0.000015,0.000002,0.440934
0.060786,0.000011,0.288451,0.000019,0.000137,0.000004,0.000002,0.349409
0.065048,0.000010,0.243814,0.000020,0.000130,0.000008,0.000002,0.309031
0.096460,0.000013,0.365681,0.000016,0.000237,0.000008,0.000001,0.462416
0.064709,0.000011,0.375663,0.000005,0.000600,0.000009,0.000002,0.440999
0.092388,0.000014,0.471422,0.000020,0.000741,0.000015,0.000002,0.564601
0.093381,0.000013,0.360898,0.000020,0.000143,0.000010,0.000002,0.454466
0.063258,0.000009,0.369474,0.000019,0.000431,0.000005,0.000002,0.433198
0.066329,0.000010,0.449065,0.000019,0.000745,0.000016,0.000002,0.516186
0.090085,0.000012,0.398917,0.000031,0.000643,0.000015,0.000002,0.489703
0.088567,0.000014,0.399242,0.000019,0.000378,0.000014,0.000002,0.488235
0.067018,0.000010,0.983163,0.000197,0.000396,0.000015,0.000002,1.050800
0.087151,0.000017,0.394423,0.000027,0.000330,0.000079,0.000002,0.482029
0.110654,0.000014,0.478835,0.000021,0.000141,0.000009,0.000002,0.589675
0.066681,0.000004,0.501150,0.008460,0.000471,0.000005,0.000002,0.576773
0.087097,0.000014,0.413765,0.008283,0.001791,0.000006,0.000002,0.510957
0.086731,0.000024,0.396627,0.012516,0.000572,0.000015,0.000002,0.496485
0.127996,0.000014,0.405964,0.000191,0.000277,0.000008,0.000059,0.534509
0.091277,0.000014,0.369802,0.000031,0.000420,0.000014,0.000002,0.461560
0.114144,0.000013,0.610529,0.000196,0.000213,0.000010,0.000002,0.725107
0.128382,0.000005,0.335507,0.001462,0.000002,0.000004,0.000002,0.465363
0.174581,0.003482,0.334973,0.002278,0.000002,0.000006,0.000002,0.515324
