Sample,Sample<->Recognize,Recognize,Recognize<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.068405,0.000015,0.266475,0.000017,0.000231,0.000009,0.000002,0.335154
0.093026,0.000013,0.315973,0.000018,0.000140,0.000012,0.000002,0.409183
0.066989,0.000011,0.202990,0.000018,0.000159,0.000013,0.000002,0.270182
0.062210,0.000013,0.176286,0.000015,0.000001,0.000002,0.000001,0.238527
0.090930,0.000013,0.295483,0.000021,0.000002,0.000003,0.000002,0.386453
0.065337,0.000010,0.302567,0.000020,0.000252,0.000015,0.000002,0.368202
0.092490,0.000013,0.277242,0.000017,0.000001,0.000003,0.000001,0.369767
0.086480,0.000018,0.209635,0.000019,0.000002,0.000003,0.000002,0.296158
0.063917,0.000009,0.201865,0.000016,0.000172,0.000013,0.000001,0.265993
0.092797,0.000019,0.266913,0.000020,0.000002,0.000003,0.000002,0.359756
0.066721,0.000011,0.202697,0.000013,0.000155,0.000010,0.000001,0.269608
0.063011,0.000011,0.203835,0.000017,0.000189,0.000014,0.000002,0.267077
0.068252,0.000011,0.249491,0.000020,0.000122,0.000010,0.000001,0.317907
0.067908,0.000011,0.209101,0.000016,0.000126,0.000014,0.000002,0.277177
0.067855,0.000013,0.209416,0.000017,0.000284,0.000014,0.000002,0.277600
0.087664,0.000014,0.236585,0.000016,0.000137,0.000012,0.000002,0.324430
0.078285,0.000012,0.287958,0.000019,0.000141,0.000003,0.000001,0.366419
0.093907,0.000014,0.318518,0.000018,0.000138,0.000011,0.000001,0.412607
0.063239,0.000010,0.161980,0.000023,0.000001,0.000002,0.000001,0.225256
0.065416,0.000010,0.189502,0.000015,0.000227,0.000018,0.000001,0.255190
0.092049,0.000014,0.275530,0.000015,0.000123,0.000010,0.000001,0.367742
0.089153,0.000013,0.293370,0.000019,0.000220,0.000015,0.000002,0.382791
0.064467,0.000009,0.264052,0.000020,0.000185,0.000013,0.000002,0.328747
0.062958,0.000011,0.201310,0.000016,0.000209,0.000014,0.000002,0.264520
0.070249,0.000016,0.326265,0.000021,0.000177,0.000013,0.000002,0.396743
0.090977,0.000015,0.306753,0.000020,0.000164,0.000016,0.000001,0.397946
0.064659,0.000010,0.205991,0.000013,0.000150,0.000009,0.000002,0.270834
0.088967,0.000014,0.280593,0.000016,0.000001,0.000002,0.000001,0.369594
0.090833,0.000017,0.221510,0.000028,0.000164,0.000011,0.000001,0.312563
0.067399,0.000010,0.203465,0.000016,0.000225,0.000015,0.000002,0.271131
0.066553,0.000011,0.292216,0.000017,0.000166,0.000013,0.000001,0.358977
0.064091,0.000015,0.203237,0.000017,0.000121,0.000012,0.000001,0.267494
0.071920,0.000011,0.204956,0.000016,0.000156,0.000008,0.000001,0.277068
0.091094,0.000020,0.334706,0.000020,0.000215,0.000012,0.000002,0.426068
0.061745,0.000011,0.219775,0.000019,0.000197,0.000012,0.000001,0.281762
0.079228,0.000011,0.300415,0.000020,0.000186,0.000013,0.000002,0.379875
0.070261,0.000012,0.281158,0.000020,0.000143,0.000015,0.000002,0.351611
0.087671,0.000014,0.242519,0.000013,0.000202,0.000011,0.000002,0.330433
0.094278,0.000014,0.325473,0.000019,0.000146,0.000014,0.000001,0.419945
0.087596,0.000014,0.296476,0.000019,0.000133,0.000013,0.000002,0.384252
0.086213,0.000012,0.189871,0.000015,0.000146,0.000011,0.000002,0.276269
0.064726,0.000010,0.191128,0.000015,0.000148,0.000012,0.000001,0.256040
0.067590,0.000016,0.323252,0.000021,0.000177,0.000010,0.000001,0.391067
0.087623,0.000016,0.303780,0.000017,0.000133,0.000011,0.000001,0.391582
0.081906,0.000010,0.194370,0.000016,0.000156,0.000011,0.000002,0.276471
0.092754,0.000013,0.233042,0.000017,0.000138,0.000011,0.000001,0.325976
0.078740,0.000019,0.289142,0.000020,0.000235,0.000015,0.000002,0.368173
0.064326,0.000010,0.201677,0.000016,0.000150,0.000015,0.000002,0.266196
0.068930,0.000006,0.322304,0.000019,0.000171,0.000014,0.000001,0.391445
0.061922,0.000010,0.202256,0.000035,0.000133,0.000021,0.000002,0.264379
0.093013,0.000016,0.305388,0.000016,0.000192,0.000014,0.000002,0.398641
0.092676,0.000013,0.263332,0.000016,0.000150,0.000009,0.000001,0.356199
0.066097,0.000010,0.270485,0.000020,0.000196,0.000014,0.000001,0.336822
0.067360,0.000010,0.208496,0.000014,0.000123,0.000012,0.000002,0.276018
0.068089,0.000008,0.272751,0.000019,0.000187,0.000013,0.000002,0.341069
0.070345,0.000012,0.292525,0.000020,0.000259,0.000017,0.000002,0.363179
0.090402,0.000024,0.228397,0.000016,0.000158,0.000011,0.000002,0.319010
0.090286,0.000013,0.285529,0.000018,0.000151,0.000034,0.000002,0.376032
0.062044,0.000010,0.159894,0.000019,0.000002,0.000003,0.000002,0.221973
0.088948,0.000013,0.251711,0.000023,0.000166,0.000012,0.000002,0.340874
0.065912,0.000012,0.149960,0.000015,0.000001,0.000002,0.000001,0.215902
0.065443,0.000016,0.263273,0.000018,0.000002,0.000003,0.000002,0.328756
0.087828,0.000015,0.237208,0.000015,0.000001,0.000003,0.000001,0.325072
0.084535,0.000009,0.150805,0.000015,0.000001,0.000002,0.000001,0.235368
0.080189,0.000018,0.163020,0.000015,0.000001,0.000002,0.000001,0.243245
0.071880,0.000011,0.143039,0.000014,0.000001,0.000002,0.000001,0.214948
0.072471,0.000012,0.133166,0.000015,0.000001,0.000002,0.000001,0.205667
0.063163,0.000011,0.130919,0.000013,0.000001,0.000002,0.000001,0.194110
0.072036,0.000012,0.131992,0.000016,0.000001,0.000002,0.000001,0.204059
0.082103,0.000011,0.125159,0.000014,0.000001,0.000003,0.000001,0.207292
0.062875,0.000015,0.196601,0.000014,0.000001,0.000002,0.000001,0.259509
0.063313,0.000009,0.125676,0.000014,0.000001,0.000002,0.000001,0.189016
0.075687,0.000016,0.158380,0.000014,0.000001,0.000002,0.000001,0.234101
0.064974,0.000010,0.129858,0.000014,0.000001,0.000002,0.000001,0.194860
0.063621,0.000010,0.131099,0.000014,0.000001,0.000002,0.000001,0.194748
0.062757,0.000010,0.131261,0.000014,0.000001,0.000002,0.000001,0.194045
0.064298,0.000012,0.135946,0.000014,0.000001,0.000002,0.000001,0.200274
0.063553,0.000011,0.131898,0.000014,0.000001,0.000002,0.000001,0.195480
0.063947,0.000010,0.136040,0.000014,0.000001,0.000002,0.000001,0.200014
0.064790,0.000010,0.133243,0.000015,0.000001,0.000002,0.000001,0.198061
0.063450,0.000009,0.135080,0.000014,0.000001,0.000002,0.000001,0.198557
0.064301,0.000009,0.141583,0.000014,0.000001,0.000002,0.000001,0.205911
0.064725,0.000009,0.143305,0.000015,0.000001,0.000002,0.000001,0.208058
0.064954,0.000013,0.150049,0.000014,0.000001,0.000002,0.000001,0.215034
0.064342,0.000011,0.142770,0.000014,0.000001,0.000002,0.000001,0.207140
0.063101,0.000010,0.137184,0.000014,0.000001,0.000002,0.000001,0.200312
0.062704,0.000010,0.132028,0.000014,0.000001,0.000002,0.000001,0.194759
0.064163,0.000009,0.132920,0.000014,0.000001,0.000002,0.000001,0.197110
0.064299,0.000011,0.133267,0.000015,0.000001,0.000002,0.000001,0.197595
0.064940,0.000010,0.132068,0.000013,0.000001,0.000002,0.000001,0.197036
0.063800,0.000009,0.135513,0.000013,0.000001,0.000002,0.000001,0.199339
0.063150,0.000009,0.132748,0.000004,0.000001,0.000002,0.000001,0.195915
0.065688,0.000009,0.132716,0.000011,0.000001,0.000002,0.000001,0.198429
0.065382,0.000009,0.137062,0.000015,0.000001,0.000002,0.000001,0.202472
0.065851,0.000011,0.142851,0.000014,0.000001,0.000002,0.000001,0.208731
0.065172,0.000009,0.146302,0.000014,0.000001,0.000002,0.000001,0.211501
0.065579,0.000009,0.149576,0.000025,0.000001,0.000002,0.000001,0.215192
0.066207,0.000010,0.218765,0.000018,0.000002,0.000003,0.000002,0.285006
0.060776,0.000010,0.177406,0.000015,0.000001,0.000002,0.000001,0.238211
0.063450,0.000010,0.169029,0.000014,0.000001,0.000002,0.000001,0.232508
0.063921,0.000011,0.137721,0.000015,0.000001,0.000002,0.000001,0.201672
0.066506,0.000009,0.181161,0.000018,0.000002,0.000003,0.000002,0.247700
0.065286,0.000009,0.136630,0.000014,0.000001,0.000002,0.000001,0.201943
0.093324,0.000015,0.294519,0.000017,0.000002,0.000003,0.000002,0.387882
0.091781,0.000015,0.183573,0.000016,0.000001,0.000004,0.000001,0.275391
0.062100,0.000009,0.146762,0.000014,0.000001,0.000002,0.000001,0.208889
0.086955,0.000014,0.185343,0.000016,0.000002,0.000003,0.000002,0.272334
0.067194,0.000010,0.145843,0.000014,0.000001,0.000002,0.000001,0.213064
0.066105,0.000010,0.147356,0.000014,0.000001,0.000002,0.000001,0.213490
0.065681,0.000009,0.149411,0.000014,0.000001,0.000002,0.000001,0.215119
0.062692,0.000011,0.161225,0.000015,0.000001,0.000003,0.000001,0.223948
0.066022,0.000017,0.158672,0.000015,0.000001,0.000003,0.000001,0.224730
0.091220,0.000014,0.243123,0.000019,0.000002,0.000003,0.000002,0.334382
0.062982,0.000010,0.161886,0.000014,0.000001,0.000002,0.000001,0.224895
0.064845,0.000010,0.163502,0.000015,0.000001,0.000002,0.000001,0.228377
0.092404,0.000013,0.218135,0.000015,0.000001,0.000002,0.000002,0.310571
0.064986,0.000009,0.164851,0.000014,0.000001,0.000002,0.000001,0.229864
0.066968,0.000010,0.159298,0.000014,0.000001,0.000002,0.000001,0.226293
0.065558,0.000008,0.157479,0.000014,0.000001,0.000002,0.000001,0.223063
0.065966,0.000009,0.162215,0.000014,0.000001,0.000002,0.000001,0.228209
0.066237,0.000010,0.151703,0.000014,0.000001,0.000002,0.000001,0.217968
0.064611,0.000012,0.154371,0.000014,0.000001,0.000002,0.000001,0.219012
0.065348,0.000010,0.152748,0.000015,0.000001,0.000002,0.000001,0.218124
0.069550,0.000011,0.152019,0.000014,0.000001,0.000002,0.000001,0.221599
0.064645,0.000009,0.149765,0.000014,0.000001,0.000002,0.000001,0.214438
0.064371,0.000010,0.155476,0.000014,0.000001,0.000002,0.000001,0.219875
0.066422,0.000011,0.159208,0.000015,0.000001,0.000002,0.000001,0.225660
0.066406,0.000010,0.163949,0.000013,0.000001,0.000002,0.000001,0.230382
0.065759,0.000003,0.172956,0.000014,0.000001,0.000002,0.000001,0.238736
0.064907,0.000010,0.174934,0.000014,0.000001,0.000002,0.000001,0.239868
0.064549,0.000010,0.174260,0.000014,0.000001,0.000002,0.000001,0.238837
0.067160,0.000010,0.180939,0.000015,0.000001,0.000003,0.000001,0.248129
0.065745,0.000010,0.273641,0.000018,0.000002,0.000003,0.000002,0.339421
0.086026,0.000010,0.191405,0.000014,0.000001,0.000002,0.000001,0.277459
0.066634,0.000010,0.191038,0.000014,0.000001,0.000002,0.000001,0.257701
0.064824,0.000010,0.227619,0.000019,0.000002,0.000003,0.000002,0.292478
0.079149,0.000015,0.300494,0.000018,0.000002,0.000004,0.000002,0.379681
0.062866,0.000009,0.198405,0.000014,0.000001,0.000003,0.000001,0.261299
0.068754,0.000015,0.265105,0.000015,0.000001,0.000002,0.000001,0.333893
0.081371,0.000010,0.199487,0.000015,0.000001,0.000003,0.000001,0.280888
0.091316,0.000016,0.291093,0.000018,0.000002,0.000003,0.000002,0.382449
0.090364,0.000014,0.228773,0.000015,0.000001,0.000002,0.000001,0.319171
0.067572,0.000009,0.231678,0.000016,0.000187,0.000011,0.000001,0.299474
0.086065,0.000020,0.289773,0.000020,0.000183,0.000072,0.000002,0.376136
0.066479,0.000005,0.327338,0.000017,0.000226,0.000014,0.000002,0.394081
0.064465,0.000010,0.308125,0.000020,0.000219,0.000015,0.000002,0.372856
0.062571,0.000010,0.227936,0.000016,0.000141,0.000007,0.000001,0.290682
0.090231,0.000014,0.370994,0.000019,0.000138,0.000012,0.000002,0.461411
0.089130,0.000015,0.270034,0.000020,0.000178,0.000005,0.000002,0.359383
0.091053,0.000014,0.372647,0.000018,0.000164,0.000009,0.000002,0.463905
0.092734,0.000014,0.336875,0.000019,0.000149,0.000013,0.000002,0.429805
0.093848,0.000013,0.297573,0.000016,0.000206,0.000010,0.000106,0.391773
0.093290,0.000015,0.275948,0.000005,0.000237,0.000013,0.000002,0.369509
0.070592,0.000014,0.342382,0.000019,0.000147,0.000012,0.000002,0.413168
0.065753,0.000015,0.340673,0.000021,0.000599,0.000014,0.000002,0.407076
0.091744,0.000020,0.404250,0.000021,0.000400,0.000015,0.000002,0.496451
0.086441,0.000013,0.405529,0.000020,0.000241,0.000011,0.000002,0.492257
0.091444,0.000017,0.336988,0.000025,0.000206,0.000016,0.000002,0.428698
0.088172,0.000015,0.380287,0.000055,0.000170,0.000010,0.000002,0.468710
0.089683,0.000024,0.400923,0.000019,0.000221,0.000024,0.000002,0.490897
0.073776,0.000015,0.485034,0.000020,0.000603,0.000006,0.000002,0.559455
0.064589,0.000010,0.894148,0.000019,0.000444,0.000117,0.000002,0.959330
0.092380,0.000005,0.420268,0.016185,0.000263,0.000005,0.000002,0.529106
0.106676,0.000011,0.391906,0.000327,0.000109,0.000004,0.000002,0.499034
0.093024,0.000016,0.483296,0.000355,0.000102,0.000004,0.000002,0.576799
0.091316,0.000015,0.426441,0.000032,0.000275,0.000021,0.000002,0.518102
0.098705,0.000025,0.434153,0.000005,0.000429,0.000005,0.000002,0.533325
0.096500,0.000018,0.403153,0.000007,0.000417,0.000005,0.000001,0.500101
0.126897,0.000017,0.478551,0.000028,0.000199,0.000019,0.000001,0.605712
0.084790,0.000026,0.468741,0.000197,0.000452,0.000016,0.000002,0.554224
0.134754,0.000023,0.365603,0.005016,0.000338,0.000013,0.000002,0.505748
0.143676,0.001876,0.319890,0.000195,0.000002,0.000005,0.000002,0.465645
0.100732,0.000019,0.467940,0.000032,0.000002,0.000003,0.000001,0.568729
0.089426,0.000038,0.549275,0.000018,0.000171,0.000009,0.000002,0.638937
