Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.068243,1.151677,0.117106,0.003710,0.000064,1.340801
0.070597,1.100911,0.274720,0.004057,0.000035,1.450319
0.101269,1.069303,0.197916,0.003303,0.000064,1.371855
0.095006,1.140059,0.124341,0.004381,0.014966,1.378751
0.066430,1.134817,0.276940,0.011391,0.000112,1.489689
0.067555,1.202578,0.111534,0.004218,0.015572,1.401458
0.061957,1.219899,0.110284,0.002555,0.014806,1.409501
0.075846,1.194590,0.230867,0.003951,0.000064,1.505319
0.066215,1.191155,0.231312,0.001343,0.000040,1.490064
0.061752,1.268679,0.077355,0.003499,0.000052,1.411337
0.062027,1.244674,0.082328,0.010014,0.000065,1.399108
0.057090,1.199666,0.268379,0.010185,0.000068,1.535388
0.083723,1.272164,0.083821,0.006934,0.000072,1.446716
0.062568,1.273388,0.207034,0.013262,0.000107,1.556359
0.062190,1.263489,0.258077,0.003129,0.000039,1.586925
0.079184,1.291846,0.163873,0.005612,0.031113,1.571629
0.067359,1.272148,0.215273,0.004197,0.000089,1.559066
0.085385,1.242395,0.306043,0.003985,0.014786,1.652595
0.061170,1.376245,0.116903,0.003892,0.015314,1.573525
0.064101,1.317018,0.292186,0.003364,0.000035,1.676704
0.079357,1.371033,0.112454,0.003515,0.015499,1.581859
0.093542,1.365748,0.233197,0.003130,0.000041,1.695656
0.060491,1.443975,0.119524,0.003742,0.015215,1.642947
0.062832,1.462703,0.076983,0.002348,0.000048,1.604914
0.100133,1.334866,0.342026,0.003706,0.015499,1.796229
0.060568,1.439844,0.220807,0.002473,0.000037,1.723729
0.088328,1.446349,0.110672,0.003137,0.015462,1.663949
0.069108,1.483176,0.103870,0.003230,0.015440,1.674823
0.062435,1.466984,0.276481,0.002511,0.000036,1.808447
0.078453,1.462094,0.278810,0.002826,0.016198,1.838383
0.067294,1.478806,0.216180,0.003972,0.014837,1.781090
0.077853,1.515083,0.165748,0.003811,0.000041,1.762536
0.063455,1.589884,0.111513,0.004095,0.015362,1.784309
0.068370,1.536499,0.244450,0.004298,0.015732,1.869350
0.067753,1.596697,0.108183,0.003358,0.000049,1.776040
0.060010,1.566477,0.291624,0.003907,0.014875,1.936893
0.071993,1.636814,0.105045,0.006217,0.000078,1.820147
0.082479,1.541659,0.293958,0.012841,0.014868,1.945805
0.065116,1.689117,0.082012,0.004048,0.000264,1.840557
0.066244,1.615305,0.205617,0.003140,0.014756,1.905063
0.064257,1.636660,0.102030,0.002419,0.014789,1.820155
0.065459,1.657188,0.166759,0.002403,0.000079,1.891887
0.059456,1.711941,0.078553,0.008479,0.000040,1.858469
0.076553,1.672571,0.271037,0.002356,0.000037,2.022553
0.063934,1.656622,0.282734,0.002677,0.015096,2.021063
0.062695,1.728537,0.106191,0.003040,0.000056,1.900519
0.062599,1.728404,0.214644,0.002067,0.000071,2.007785
0.067231,1.724667,0.111496,0.003904,0.015526,1.922824
0.089304,1.673712,0.262822,0.003706,0.014690,2.044234
0.107593,1.678140,0.288192,0.004156,0.014442,2.092523
0.065105,1.776744,0.135942,0.004340,0.020296,2.002426
0.070417,1.767345,0.214526,0.004706,0.014883,2.071878
0.061231,1.836229,0.131156,0.003226,0.000031,2.031873
0.062840,1.824400,0.109705,0.003734,0.014575,2.015254
0.060813,1.813465,0.311254,0.003039,0.000039,2.188610
0.063199,1.865978,0.111977,0.003806,0.016741,2.061702
0.061522,1.818325,0.298296,0.017284,0.015243,2.210671
0.062676,1.834952,0.224116,0.005457,0.016244,2.143445
0.084325,1.923019,0.111863,0.004717,0.014554,2.138478
0.092275,1.894461,0.085390,0.003304,0.000068,2.075498
0.062519,1.892434,0.207712,0.004241,0.014762,2.181668
0.095111,1.943739,0.081040,0.002841,0.000047,2.122778
0.068047,1.916675,0.284626,0.002565,0.000049,2.271960
0.061283,1.915837,0.288431,0.002740,0.014812,2.283103
0.058403,1.990474,0.104603,0.002394,0.000045,2.155919
0.078252,1.981907,0.188671,0.003211,0.000047,2.252087
0.065338,1.985294,0.109972,0.003832,0.014636,2.179073
0.103550,1.933700,0.283349,0.006427,0.015756,2.342781
0.066447,2.036196,0.112153,0.006641,0.014881,2.236318
0.091859,1.937806,0.287198,0.011552,0.014303,2.342718
0.068026,2.015435,0.235756,0.004485,0.014812,2.338515
0.068048,2.085588,0.111459,0.013499,0.014265,2.292860
0.059965,2.092555,0.114785,0.004013,0.014692,2.286011
0.082163,2.064282,0.242561,0.005852,0.014678,2.409536
0.065783,2.049982,0.276835,0.004194,0.021135,2.417928
0.061662,2.140683,0.110337,0.004425,0.014990,2.332097
0.062490,2.078090,0.260710,0.003201,0.014695,2.419188
0.060654,2.169102,0.105513,0.002846,0.017119,2.355234
0.062146,2.162388,0.216066,0.002220,0.000069,2.442889
0.061976,2.173843,0.106798,0.003369,0.014773,2.360759
0.060362,2.152867,0.236296,0.002618,0.015188,2.467330
0.061639,2.211669,0.116871,0.003645,0.015904,2.409727
0.063055,2.172243,0.241765,0.005652,0.014397,2.497112
0.061406,2.221621,0.109389,0.003867,0.014612,2.410894
0.062472,2.229720,0.106680,0.003581,0.014955,2.417408
0.061266,2.214802,0.292759,0.003760,0.015227,2.587813
0.062675,2.229242,0.221303,0.004391,0.014898,2.532509
0.071137,2.294167,0.109927,0.003487,0.014952,2.493669
0.062108,2.213747,0.286723,0.003432,0.014668,2.580677
0.063078,2.313995,0.112195,0.003538,0.014403,2.507208
0.062779,2.284754,0.222873,0.007397,0.015201,2.593004
0.060719,2.361068,0.106704,0.009582,0.015118,2.553191
0.057414,2.309124,0.292724,0.008555,0.016111,2.683927
0.061886,2.300572,0.295190,0.003679,0.016111,2.677438
0.060778,2.400296,0.105843,0.003352,0.014904,2.585174
0.063403,2.373193,0.233981,0.003554,0.014332,2.688463
0.088022,2.403101,0.114636,0.002835,0.014415,2.623010
0.060733,2.368367,0.235297,0.003123,0.015407,2.682926
0.070664,2.431063,0.102740,0.002482,0.014459,2.621406
0.072828,2.389772,0.227745,0.002790,0.014220,2.707355
0.092448,2.412848,0.103696,0.003399,0.014395,2.626786
0.066975,2.439315,0.242256,0.008129,0.016181,2.772856
0.068441,2.475095,0.103977,0.002693,0.020656,2.670863
0.100112,2.397923,0.280460,0.002601,0.014104,2.795200
0.086424,2.495658,0.103976,0.003053,0.015596,2.704707
0.065670,2.457366,0.260108,0.002732,0.014498,2.800375
0.070916,2.510406,0.108210,0.004551,0.014686,2.708769
0.086275,2.492787,0.218107,0.003198,0.014413,2.814780
0.063405,2.562881,0.109174,0.003857,0.015039,2.754357
0.077072,2.495917,0.291254,0.003424,0.014597,2.882264
0.078201,2.589480,0.107694,0.005829,0.014227,2.795431
0.064253,2.522960,0.291363,0.010964,0.015093,2.904633
0.080927,2.550305,0.224549,0.003666,0.015237,2.874684
0.072542,2.641149,0.100488,0.005023,0.015334,2.834534
0.071895,2.642973,0.070989,0.000795,0.000057,2.786708
0.076313,2.592195,0.281071,0.002823,0.016162,2.968564
0.063180,2.616451,0.222050,0.008179,0.014307,2.924167
0.059823,2.693771,0.070957,0.002310,0.000044,2.826905
0.063490,2.624700,0.209069,0.003041,0.000065,2.900366
0.073297,2.650290,0.071943,0.000609,0.000037,2.796176
0.065894,2.663850,0.061987,0.002987,0.000037,2.794754
0.076891,2.659794,0.158406,0.003587,0.000077,2.898755
0.085285,2.668098,0.218525,0.000700,0.000034,2.972643
0.064659,2.694813,0.064931,0.007162,0.000033,2.831599
0.067539,2.630369,0.209159,0.000281,0.000036,2.907384
0.059583,2.671093,0.061680,0.000123,0.000033,2.792512
0.059817,2.668440,0.147344,0.000581,0.000042,2.876223
0.074255,2.648498,0.061065,-0.000004,0.000034,2.783848
0.059598,2.676810,0.196274,0.000070,0.000035,2.932786
0.083978,2.624873,0.171066,-0.000078,0.000033,2.879871
0.067352,2.651195,0.061859,0.007032,0.000060,2.787497
0.070426,2.637519,0.165749,0.000110,0.000037,2.873841
0.075555,2.637253,0.063307,0.004898,0.000099,2.781111
0.077917,2.631736,0.063867,0.000078,0.000035,2.773632
0.063271,2.668282,0.149356,-0.000127,0.000034,2.880817
0.066949,2.638047,0.065208,-0.000136,0.000034,2.770103
0.072277,2.609613,0.200330,0.000174,0.000044,2.882438
0.077722,2.626974,0.067272,0.000625,0.000033,2.772627
0.071294,2.605105,0.195559,0.005294,0.000033,2.877286
0.065941,2.616056,0.158407,0.000064,0.000033,2.840500
0.069861,2.633706,0.066970,0.000403,0.000036,2.770976
0.098746,2.574519,0.063743,0.000406,0.000036,2.737450
0.076333,2.605736,0.223167,0.000381,0.000037,2.905654
0.063884,2.609605,0.142752,0.000452,0.000033,2.816726
0.089296,2.613541,0.064421,0.000453,0.000033,2.767744
0.067320,2.603801,0.204784,0.000389,0.000032,2.876325
0.060393,2.607496,0.067797,0.000465,0.000034,2.736185
0.061474,2.608945,0.065579,0.000759,0.000036,2.736793
0.062805,2.584506,0.145886,0.000356,0.000034,2.793588
0.063241,2.618859,0.190464,0.000381,0.000035,2.872981
0.065787,2.633712,0.208991,0.000233,0.000034,2.908757
0.060755,2.641376,0.069006,0.001023,0.000057,2.772217
0.083959,2.550673,0.079546,0.001714,0.000042,2.715934
0.061310,2.630437,0.162602,0.000911,0.000055,2.855317
0.062600,2.608545,0.079753,0.002008,0.000042,2.752948
0.065206,2.609530,0.195054,0.004400,0.000047,2.874236
0.088067,2.556078,0.227737,0.001346,0.000034,2.873261
0.059892,2.636802,0.071432,0.000887,0.000063,2.769076
0.061676,2.608946,0.067208,0.001699,0.000087,2.739615
0.063182,2.619925,0.185836,0.002372,0.000038,2.871353
0.086346,2.617752,0.069841,0.001096,0.000036,2.775071
0.059571,2.613914,0.210847,0.004910,0.000034,2.889277
0.061052,2.616322,0.174905,0.006325,0.000038,2.858641
0.080475,2.626499,0.071616,0.001118,0.000037,2.779746
0.077759,2.593316,0.157631,0.001970,0.000064,2.830740
0.060980,2.617439,0.073632,0.001740,0.000051,2.753842
0.088558,2.597544,0.072747,0.016385,0.000035,2.775269
0.058383,2.590414,0.223670,0.009809,0.000109,2.882385
0.070457,2.612804,0.225520,0.013749,0.000066,2.922597
0.061407,2.603075,0.168787,0.002444,0.000070,2.835783
0.067582,2.652658,0.079725,0.001971,0.000043,2.801978
0.070866,2.599360,0.072843,0.001849,0.000042,2.744959
0.071681,2.604286,0.190389,0.001870,0.000034,2.868261
0.061185,2.650843,0.076146,0.001703,0.000042,2.789919
0.066506,2.599622,0.213335,0.002551,0.000036,2.882049
0.058350,2.646367,0.248951,0.001968,0.000042,2.955679
0.061269,2.661080,0.071432,0.001289,0.000065,2.795136
0.102136,2.591816,0.070862,0.001707,0.000099,2.766620
0.061059,2.673221,0.170128,0.003913,0.000060,2.908382
0.091334,2.638448,0.071794,0.001897,0.000063,2.803536
0.059758,2.654401,0.222850,0.001214,0.000039,2.938262
0.065841,2.627375,0.226205,0.001086,0.000035,2.920542
0.078324,2.657455,0.073004,0.002112,0.000033,2.810928
0.071369,2.625937,0.173987,0.001601,0.000052,2.872946
0.060721,2.648498,0.076629,0.001536,0.000034,2.787417
0.061365,2.659566,0.077675,0.002412,0.000048,2.801065
0.066397,2.667364,0.236203,0.002174,0.000071,2.972209
0.060544,2.651471,0.177397,0.002209,0.000050,2.891671
0.057795,2.656200,0.250064,0.001643,0.000036,2.965737
0.064114,2.701575,0.079174,0.001859,0.000036,2.846758
0.073589,2.637316,0.084939,0.002707,0.000071,2.798621
0.069313,2.690696,0.084045,0.001838,0.000077,2.845969
0.072132,2.679103,0.212641,0.001784,0.000041,2.965700
0.086774,2.686537,0.251175,0.002188,0.000062,3.026736
0.060535,2.750478,0.084674,0.001896,0.000041,2.897624
0.068857,2.663054,0.283091,0.002698,0.000059,3.017759
0.068183,2.729724,0.086046,0.002777,0.000034,2.886764
0.064749,2.724097,0.209531,0.002592,0.000048,3.001016
0.065407,2.749049,0.119885,0.003834,0.015556,2.953731
0.079768,2.721518,0.288810,0.006716,0.000051,3.096862
0.058846,2.805887,0.116422,0.003118,0.015449,2.999723
0.079731,2.706345,0.320726,0.002929,0.015763,3.125494
0.062731,2.822551,0.117602,0.003338,0.014565,3.020786
0.060580,2.810558,0.249649,0.003520,0.014191,3.138498
0.075739,2.855453,0.113987,0.003549,0.014320,3.063050
0.062877,2.796302,0.311809,0.005916,0.014503,3.191406
0.070774,2.912698,0.129788,0.004296,0.014655,3.132211
0.089315,2.816361,0.320435,0.004428,0.015045,3.245584
0.070069,2.881726,0.268646,0.003541,0.015587,3.239569
0.063474,2.988496,0.325360,0.005093,0.014741,3.397164
0.064052,3.283414,0.123187,0.005034,0.014871,3.490559
0.063777,2.905158,0.804613,0.003612,0.015687,3.792847
0.083703,3.353414,0.177834,0.019809,0.014518,3.649277
0.071293,3.497635,0.129585,0.004687,0.014787,3.717986
0.068574,3.567797,0.126876,0.004336,0.014997,3.782579
0.063570,3.490640,0.289916,0.003684,0.015225,3.863035
0.066506,3.666639,0.123566,0.003249,0.015542,3.875502
0.090795,3.656319,0.283925,0.004345,0.014739,4.050122
0.086083,3.699033,0.223408,0.003745,0.015143,4.027413
0.086011,2.960119,2.852976,0.011444,0.014660,5.925210
0.060476,5.404403,0.138741,0.003518,0.015248,5.622386
0.062390,5.509376,0.131027,0.005208,0.014834,5.722835
0.075811,5.593228,0.123352,0.005000,0.014928,5.812320
0.057737,5.699170,0.124244,0.005088,0.017367,5.903607
0.061701,5.790651,0.200159,0.004135,0.015486,6.072132
0.062563,5.957172,0.122584,0.004248,0.015039,6.161606
0.080816,3.881280,2.520949,0.003068,0.015187,6.501300
0.062385,6.046320,0.123364,0.006477,0.017946,6.256491
0.077652,6.108149,0.118895,0.004911,0.014511,6.324118
0.087451,6.151797,0.149385,0.007113,0.000066,6.395813
0.058392,6.103323,0.250465,0.006553,0.015022,6.433756
0.068221,3.875097,2.831847,0.004403,0.014415,6.793983
0.080925,6.267630,0.115491,0.003443,0.014882,6.482371
0.065040,6.299362,0.080823,0.002725,0.000038,6.447988
0.073179,6.245430,0.221259,0.002010,0.000086,6.541966
0.071188,6.338800,0.080908,0.002537,0.000034,6.493467
0.068910,6.271384,0.273897,0.001943,0.000046,6.616180
0.066558,6.357921,0.073920,0.000930,0.000040,6.499369
0.080067,6.332955,0.190940,0.001493,0.000044,6.605498
0.076757,6.360450,0.080277,0.001216,0.000073,6.518773
0.074656,6.374797,0.081494,0.002277,0.000065,6.533289
0.068925,6.379997,0.226775,0.000893,0.000042,6.676631
0.068795,6.428647,0.083076,0.004057,0.000038,6.584614
0.068452,6.398872,0.184637,0.004994,0.000073,6.657029
0.074883,6.438343,0.080794,0.001334,0.000034,6.595388
0.081572,6.450452,0.080816,0.008689,0.002947,6.624476
0.059071,6.426692,0.190303,0.001365,0.000036,6.677466
0.059904,6.449237,0.253574,0.001182,0.000037,6.763934
0.072435,6.499544,0.082934,0.001698,0.000044,6.656655
0.093193,6.467904,0.083597,0.001791,0.000034,6.646520
0.065134,6.507719,0.191550,0.001554,0.000036,6.765993
0.076114,6.531612,0.082827,0.001241,0.000037,6.691831
0.069094,6.556123,0.082290,0.001820,0.000036,6.709363
0.056587,6.505215,0.278059,0.006469,0.000124,6.846453
0.065275,6.566255,0.190458,0.005884,0.000031,6.827903
0.058571,6.612692,0.080430,0.008999,0.000040,6.760731
0.087098,6.599962,0.085890,0.002919,0.000036,6.775905
0.078357,2.945863,5.321534,0.005816,0.015573,8.367143
0.059887,6.642784,0.089316,0.002821,0.000036,6.794844
0.095363,6.548748,0.263683,0.006572,0.000454,6.914820
0.066192,6.585036,0.208488,0.002827,0.000039,6.862583
0.066701,6.666774,0.089467,0.003336,0.000033,6.826310
0.060152,6.659904,0.092518,0.003724,0.000035,6.816332
0.068513,6.610323,0.303273,0.002834,0.000046,6.984989
0.070011,6.629205,0.212257,0.003581,0.000036,6.915090
0.061675,6.720200,0.097489,0.004172,0.000050,6.883586
0.061194,6.644669,0.305833,0.003354,0.000038,7.015089
0.065994,6.712768,0.089116,0.002887,0.000038,6.870802
0.064122,6.715857,0.210443,0.002861,0.000033,6.993315
0.079338,6.721699,0.092028,0.004580,0.000039,6.897683
0.062884,6.722311,0.316570,0.003797,0.000039,7.105600
0.067972,6.787829,0.081807,0.005558,0.000034,6.943200
0.061475,6.716859,0.277567,0.002458,0.000046,7.058405
0.086972,6.779858,0.080664,0.001487,0.000051,6.949032
0.066748,6.758247,0.200202,0.001183,0.000055,7.026435
0.094547,6.754509,0.083918,0.002368,0.000036,6.935378
0.076654,6.782612,0.090289,0.003274,0.000049,6.952879
0.067651,6.768111,0.265215,0.001321,0.000036,7.102334
0.063225,6.793904,0.242859,0.002284,0.000033,7.102305
0.094676,6.762251,0.196758,0.002611,0.000042,7.056338
0.058789,6.857444,0.091622,0.003159,0.000034,7.011048
0.082419,6.798304,0.088688,0.003956,0.000062,6.973430
0.068211,6.864454,0.088545,0.003218,0.000034,7.024461
0.062817,6.828493,0.217157,0.011901,0.000041,7.120408
0.061591,6.841335,0.310287,0.003141,0.000039,7.216393
0.061788,6.838984,0.283738,0.011185,0.000070,7.195765
0.068741,6.924598,0.088935,0.003009,0.000044,7.085326
0.060229,6.884128,0.076322,0.002174,0.000044,7.022898
0.075929,6.900510,0.205807,0.003109,0.000038,7.185394
0.058776,6.930822,0.077253,0.002584,0.000080,7.069515
0.065628,6.883101,0.233653,0.002540,0.000036,7.184957
0.112209,6.890944,0.080417,0.002848,0.000037,7.086455
0.072274,6.909095,0.294310,0.003068,0.000043,7.278791
0.061552,6.953776,0.169462,0.002983,0.000041,7.187814
0.075859,6.929234,0.088323,0.002959,0.000038,7.096413
0.060562,6.942061,0.087632,0.003207,0.000045,7.093506
0.096473,6.916077,0.279164,0.003169,0.000073,7.294956
0.072864,6.942876,0.194707,0.006457,0.000444,7.217349
0.072655,6.986358,0.089534,0.011386,0.000073,7.160006
0.087067,6.920434,0.289007,0.002964,0.000045,7.299517
0.082238,6.997922,0.090471,0.004453,0.000057,7.175142
0.074484,6.990805,0.085386,0.004502,0.000047,7.155224
0.085922,6.964298,0.213773,0.003450,0.000045,7.267487
0.061193,7.054904,0.084298,0.002604,0.000034,7.203032
0.068184,7.028277,0.292777,0.003621,0.000036,7.392895
0.078932,6.980693,0.283575,0.003468,0.000037,7.346706
0.062172,7.078797,0.081682,0.002807,0.000036,7.225494
0.073549,7.045153,0.080903,0.001852,0.000036,7.201493
0.067502,7.061408,0.234779,0.002350,0.000035,7.366074
0.062359,7.062261,0.207954,0.001714,0.000034,7.334322
0.073915,7.096153,0.083953,0.006180,0.000055,7.260255
0.086924,7.060606,0.233157,0.001596,0.000044,7.382327
0.062793,7.089992,0.085278,0.003174,0.000034,7.241272
0.066806,7.104955,0.085154,0.003029,0.000045,7.259990
0.063674,7.099920,0.235482,0.002916,0.000034,7.402025
0.066499,7.096547,0.290624,0.002774,0.000031,7.456475
0.084356,7.140953,0.090811,0.003288,0.000035,7.319444
0.080833,7.098410,0.273189,0.003006,0.000032,7.455471
0.059799,7.154890,0.118589,0.003255,0.000042,7.336574
0.077156,7.156896,0.232559,0.003422,0.000037,7.470070
0.071979,7.196586,0.086924,0.003577,0.000042,7.359108
0.065721,7.153176,0.268095,0.003323,0.000035,7.490350
0.064981,7.222767,0.086360,0.003287,0.000035,7.377431
0.078541,7.176051,0.282410,0.003475,0.000052,7.540530
0.067647,7.231205,0.232347,0.007291,0.000050,7.538541
0.065757,7.242521,0.117987,0.005389,0.015367,7.447021
0.061676,7.226043,0.262130,0.004357,0.000063,7.554269
0.064586,7.295011,0.114532,0.003713,0.000035,7.477878
0.063857,7.271550,0.269792,0.003483,0.016623,7.625305
0.072196,7.308979,0.123467,0.008569,0.014708,7.527919
0.083878,7.246612,0.260402,0.004103,0.000036,7.595031
0.061072,7.376779,0.120001,0.004477,0.000039,7.562368
0.063644,7.310151,0.321158,0.004442,0.000040,7.699436
0.081448,7.328010,0.256982,0.004844,0.000038,7.671322
0.058070,7.394951,0.184892,0.004385,0.000047,7.642345
0.071995,7.350510,0.287924,0.004872,0.000037,7.715338
0.070694,7.461101,0.118452,0.011072,0.000066,7.661386
0.063910,7.480471,0.073382,0.001453,0.000033,7.619249
0.061924,7.458778,0.071547,0.001194,0.000045,7.593488
0.059918,7.456707,0.152605,0.000960,0.000035,7.670226
0.071060,7.462508,0.256408,0.002262,0.000048,7.792286
0.105000,7.453650,0.077070,0.001970,0.000037,7.637727
0.059864,7.487092,0.226852,0.001559,0.000080,7.775447
0.069028,7.465318,0.077912,0.001669,0.000035,7.613961
0.091810,7.474449,0.161072,0.001370,0.000034,7.728735
0.079539,7.466531,0.080004,0.001501,0.000043,7.627619
0.066975,7.483013,0.227932,0.001094,0.000033,7.779047
