Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.063723,0.006562,0.000001,0.002958,0.084879,0.003040,0.000001,0.005517,0.000001,0.003906,0.000029,0.002953,0.000001,0.007844,0.000002,0.181417
0.070848,0.005888,0.000001,0.003567,0.174219,0.003480,0.000001,0.006892,0.000001,0.009702,0.000077,0.007283,0.000002,0.003886,0.000002,0.285848
0.059838,0.005348,0.000001,0.001429,0.074625,0.002648,0.000001,0.005823,0.000001,0.009090,0.000041,0.006680,0.000001,0.004115,0.000002,0.169644
0.067308,0.006600,0.000001,0.001725,0.171406,0.003103,0.000001,0.005887,0.000001,0.018447,0.000066,0.006761,0.000001,0.004228,0.000003,0.285536
0.063244,0.005726,0.000001,0.001838,0.088842,0.003900,0.000014,0.005638,0.000001,0.003648,0.000031,0.002664,0.000001,0.004074,0.000002,0.179623
0.061386,0.005428,0.000001,0.002022,0.166712,0.003873,0.000001,0.005685,0.000001,0.008858,0.000050,0.006423,0.000001,0.005532,0.000002,0.265975
0.061289,0.004447,0.000001,0.001979,0.173752,0.003109,0.000001,0.007062,0.000001,0.009813,0.000076,0.006421,0.000001,0.004517,0.000002,0.272471
0.070028,0.004946,0.000001,0.001751,0.075044,0.003163,0.000001,0.004856,0.000001,0.009165,0.000043,0.007020,0.000001,0.003812,0.000002,0.179831
0.080829,0.004514,0.000001,0.002253,0.106346,0.002878,0.000001,0.007569,0.000001,0.003937,0.000028,0.002396,0.000001,0.004006,0.000002,0.214762
0.098723,0.004820,0.000001,0.002629,0.176159,0.004816,0.000001,0.005944,0.000001,0.010048,0.000073,0.006911,0.000001,0.003766,0.000002,0.313896
0.078462,0.004894,0.000001,0.002086,0.083452,0.003254,0.000001,0.006022,0.000001,0.003277,0.000025,0.002457,0.000001,0.004545,0.000002,0.188480
0.066566,0.006255,0.000001,0.002293,0.166607,0.003001,0.000001,0.006307,0.000014,0.009201,0.000042,0.006711,0.000001,0.005369,0.000002,0.272371
0.077796,0.005788,0.000001,0.001790,0.074470,0.002432,0.000001,0.005953,0.000001,0.002942,0.000027,0.002484,0.000001,0.004041,0.000002,0.177728
0.065378,0.005652,0.000001,0.002012,0.167078,0.002883,0.000001,0.005462,0.000001,0.010035,0.000081,0.010862,0.000001,0.004294,0.000002,0.273742
0.063923,0.004132,0.000001,0.001889,0.074269,0.003192,0.000001,0.004953,0.000001,0.008529,0.000042,0.006061,0.000001,0.003188,0.000002,0.170182
0.060511,0.004615,0.000001,0.002410,0.080319,0.002154,0.000001,0.004364,0.000001,0.002546,0.000019,0.002110,0.000001,0.003005,0.000002,0.162058
0.070777,0.004323,0.000001,0.001956,0.180326,0.003354,0.000001,0.005941,0.000001,0.009522,0.000071,0.007424,0.000001,0.003236,0.000002,0.286936
0.060501,0.004625,0.000001,0.001914,0.072066,0.002915,0.000001,0.004804,0.000001,0.011560,0.000042,0.006890,0.000001,0.003927,0.000003,0.169250
0.062430,0.004229,0.000001,0.001710,0.080592,0.002415,0.000001,0.004929,0.000001,0.009748,0.000075,0.006680,0.000001,0.003684,0.000002,0.176498
0.060930,0.003806,0.000001,0.001718,0.160739,0.002775,0.000001,0.005343,0.000001,0.002632,0.000022,0.002606,0.000001,0.007956,0.000002,0.248531
0.062094,0.004913,0.000001,0.001890,0.073830,0.003836,0.000001,0.005525,0.000001,0.013269,0.000074,0.007113,0.000001,0.003842,0.000002,0.176390
0.062583,0.004291,0.000001,0.001842,0.164352,0.003666,0.000001,0.007043,0.000001,0.002713,0.000019,0.002712,0.000001,0.005619,0.000002,0.254846
0.075822,0.005410,0.000001,0.001364,0.073691,0.002735,0.000001,0.004541,0.000001,0.001521,0.000009,0.002274,0.000001,0.003871,0.000002,0.171243
0.066146,0.004797,0.000001,0.003010,0.081251,0.002979,0.000001,0.005427,0.000001,0.002045,0.000010,0.003250,0.000001,0.003773,0.000002,0.172693
0.084711,0.005184,0.000001,0.001911,0.170095,0.003602,0.000001,0.005870,0.000001,0.002168,0.000017,0.002694,0.000001,0.003327,0.000002,0.279584
0.071439,0.004730,0.000001,0.001728,0.081016,0.004246,0.000001,0.004992,0.000001,0.002992,0.000029,0.002457,0.000001,0.003777,0.000002,0.177411
0.070297,0.004432,0.000001,0.001741,0.170633,0.003179,0.000001,0.006536,0.000001,0.009069,0.000051,0.006490,0.000001,0.005264,0.000002,0.277697
0.061707,0.005541,0.000001,0.001780,0.074887,0.002564,0.000001,0.005471,0.000001,0.003229,0.000027,0.002568,0.000001,0.003883,0.000003,0.161664
0.061598,0.005549,0.000001,0.001677,0.140888,0.003525,0.000001,0.004739,0.000001,0.003396,0.014201,0.002530,0.000001,0.004737,0.000002,0.242844
0.060461,0.004827,0.000001,0.001977,0.196508,0.003047,0.000001,0.005750,0.000001,0.002660,0.000020,0.002330,0.000001,0.004950,0.000002,0.282536
0.062364,0.005804,0.000001,0.001689,0.068539,0.002942,0.000001,0.005397,0.000001,0.002243,0.000021,0.001990,0.000001,0.004279,0.000002,0.155275
0.062761,0.004130,0.000001,0.001897,0.159735,0.003671,0.000001,0.005498,0.000001,0.009333,0.000071,0.006333,0.000001,0.003669,0.000002,0.257104
0.075302,0.004254,0.000001,0.001379,0.071301,0.002534,0.000001,0.005431,0.000001,0.008366,0.000041,0.006133,0.000001,0.003228,0.000002,0.177974
0.088251,0.005715,0.000001,0.001448,0.157707,0.002365,0.000001,0.006123,0.000001,0.002422,0.000018,0.002082,0.000001,0.003517,0.000002,0.269652
0.063475,0.004150,0.000001,0.002231,0.072870,0.002707,0.000001,0.004604,0.000001,0.002117,0.000011,0.002172,0.000001,0.004030,0.000002,0.158370
0.071625,0.004817,0.000001,0.001841,0.141210,0.002617,0.000001,0.004357,0.000001,0.001505,0.000011,0.001871,0.000001,0.003747,0.000002,0.233605
0.066794,0.004535,0.000001,0.001862,0.160801,0.002883,0.000001,0.005269,0.000001,0.001543,0.000009,0.002505,0.000001,0.004533,0.000003,0.250739
0.072261,0.004860,0.000001,0.001956,0.070997,0.001986,0.000001,0.005321,0.000001,0.001916,0.000009,0.002311,0.000001,0.005128,0.000003,0.166750
0.063803,0.004748,0.000001,0.002854,0.074908,0.003038,0.000001,0.004473,0.000001,0.001940,0.000015,0.002938,0.000001,0.004273,0.000002,0.162996
0.081691,0.005387,0.000001,0.001985,0.158191,0.002916,0.000001,0.005017,0.000001,0.009458,0.000095,0.006521,0.000001,0.004132,0.000002,0.275398
0.066441,0.005880,0.000001,0.001911,0.072518,0.002777,0.000001,0.004299,0.000001,0.002337,0.000018,0.002352,0.000001,0.004578,0.000002,0.163115
0.077255,0.004022,0.000001,0.001791,0.158269,0.003166,0.000001,0.005015,0.000001,0.003656,0.000029,0.002660,0.000001,0.004134,0.000002,0.260002
0.077474,0.005363,0.000001,0.002842,0.072541,0.003287,0.000001,0.005255,0.000001,0.003034,0.000027,0.002577,0.000001,0.003492,0.000002,0.175897
0.059991,0.004474,0.000001,0.001637,0.157093,0.002769,0.000001,0.005466,0.000001,0.002384,0.000021,0.002433,0.000001,0.006753,0.000002,0.243026
0.083800,0.005587,0.000001,0.001524,0.073257,0.003056,0.000001,0.005693,0.000001,0.003231,0.000026,0.002805,0.000001,0.004542,0.000002,0.183525
0.075907,0.004758,0.000001,0.001773,0.080783,0.003551,0.000001,0.007233,0.000001,0.003624,0.000025,0.002621,0.000001,0.004048,0.000002,0.184329
0.066964,0.004984,0.000001,0.001761,0.168787,0.003106,0.000001,0.004923,0.000001,0.002023,0.000017,0.002261,0.000001,0.004365,0.000001,0.259195
0.080684,0.005996,0.000001,0.001756,0.073001,0.002823,0.000001,0.005118,0.000001,0.002500,0.000016,0.002753,0.000001,0.003539,0.000003,0.178193
0.074386,0.005066,0.000001,0.001375,0.072625,0.002801,0.000001,0.004512,0.000001,0.002025,0.000016,0.002469,0.000001,0.003414,0.000002,0.168692
0.061425,0.005074,0.000001,0.001707,0.183565,0.002922,0.000001,0.004705,0.000001,0.001704,0.000012,0.002324,0.000001,0.004007,0.000002,0.267450
0.074568,0.005714,0.000001,0.001975,0.069749,0.002647,0.000001,0.004548,0.000001,0.001397,0.000009,0.002033,0.000001,0.003645,0.000002,0.166292
0.060183,0.004568,0.000001,0.001590,0.071474,0.002642,0.000001,0.004862,0.000001,0.002095,0.000014,0.002663,0.000001,0.004397,0.000002,0.154493
0.071288,0.006744,0.000001,0.002022,0.161193,0.002520,0.000001,0.004991,0.000001,0.001822,0.000013,0.002277,0.000001,0.003693,0.000002,0.256568
0.061535,0.003869,0.000001,0.001861,0.160108,0.002728,0.000001,0.004833,0.000001,0.002364,0.000015,0.002271,0.000001,0.003294,0.000002,0.242885
0.063075,0.004621,0.000001,0.001543,0.079131,0.002442,0.000001,0.004878,0.000001,0.008765,0.000048,0.006307,0.000001,0.003838,0.000002,0.174652
0.062027,0.003857,0.000001,0.002176,0.171540,0.002466,0.000000,0.006287,0.000001,0.009038,0.000072,0.006375,0.000001,0.004012,0.000002,0.267854
0.096714,0.004916,0.000001,0.001893,0.079122,0.002757,0.000001,0.005063,0.000001,0.011053,0.000043,0.007112,0.000001,0.005018,0.000002,0.213695
0.099709,0.004979,0.000001,0.002101,0.073971,0.002504,0.000001,0.004417,0.000001,0.009753,0.000079,0.006493,0.000001,0.003964,0.000002,0.207973
0.073933,0.005338,0.000001,0.001776,0.071970,0.003106,0.000001,0.005385,0.000001,0.008810,0.000043,0.007335,0.000001,0.003860,0.000002,0.181562
0.078822,0.004634,0.000001,0.001623,0.162345,0.002974,0.000001,0.004828,0.000001,0.020734,0.000096,0.007097,0.000001,0.003478,0.000002,0.286636
0.071396,0.004445,0.000001,0.001458,0.078123,0.002812,0.000001,0.005596,0.000001,0.011493,0.005841,0.007332,0.000001,0.004699,0.000002,0.193199
0.067520,0.004314,0.000001,0.001659,0.158201,0.004116,0.000001,0.004863,0.000001,0.013063,0.000046,0.006264,0.000001,0.005223,0.000002,0.265275
0.071147,0.005096,0.000001,0.001515,0.073519,0.003044,0.000001,0.004793,0.000001,0.009602,0.000047,0.006099,0.000001,0.003382,0.000002,0.178248
0.075622,0.005421,0.000001,0.002349,0.161525,0.002860,0.000001,0.006048,0.000001,0.002376,0.000013,0.002567,0.000001,0.003482,0.000003,0.262270
0.062612,0.004146,0.000001,0.001506,0.073943,0.002470,0.000001,0.006004,0.000001,0.010748,0.000092,0.006773,0.000001,0.003346,0.000003,0.171646
0.084608,0.004302,0.000001,0.001824,0.071439,0.003256,0.000001,0.004930,0.000001,0.008632,0.000043,0.006162,0.000001,0.003995,0.000002,0.189195
0.064806,0.004461,0.000001,0.001837,0.157225,0.002666,0.000001,0.005306,0.000001,0.015111,0.000188,0.006552,0.000001,0.004133,0.000002,0.262290
0.071360,0.005390,0.000001,0.001764,0.072769,0.002700,0.000001,0.005715,0.000001,0.008885,0.000042,0.006243,0.000001,0.003442,0.000001,0.178313
0.074194,0.003912,0.000000,0.001196,0.067832,0.002248,0.000001,0.004398,0.000001,0.002690,0.000017,0.002253,0.000001,0.002510,0.000001,0.161253
0.071373,0.004548,0.000001,0.001627,0.139291,0.002515,0.000001,0.005904,0.000001,0.008709,0.000071,0.005920,0.000001,0.003845,0.000002,0.243806
0.062203,0.003867,0.000001,0.001863,0.070180,0.001909,0.000001,0.005030,0.000001,0.008767,0.000043,0.006265,0.000001,0.002983,0.000002,0.163115
0.069318,0.003693,0.000001,0.001779,0.145564,0.003571,0.000001,0.005199,0.000001,0.018888,0.000050,0.005731,0.000001,0.003273,0.000002,0.257072
0.083876,0.004955,0.000001,0.002109,0.072934,0.002885,0.000001,0.004337,0.000001,0.009308,0.000048,0.006528,0.000001,0.004671,0.000003,0.191657
0.066018,0.003637,0.000001,0.001841,0.150514,0.002891,0.000001,0.004407,0.000001,0.009118,0.000072,0.006346,0.000001,0.003917,0.000002,0.248766
0.083599,0.004764,0.000001,0.001952,0.072568,0.003261,0.000001,0.007136,0.000001,0.009855,0.000042,0.007097,0.000001,0.005285,0.000002,0.195566
0.078010,0.004304,0.000001,0.001977,0.071509,0.002617,0.000001,0.005544,0.000001,0.009946,0.000049,0.006665,0.000001,0.004349,0.000002,0.184976
0.067346,0.005606,0.000001,0.001476,0.072645,0.003389,0.000001,0.004543,0.000001,0.002650,0.000022,0.002880,0.000001,0.004850,0.000002,0.165413
0.091336,0.005100,0.000001,0.001873,0.189426,0.002969,0.000001,0.005660,0.000001,0.010130,0.000069,0.006504,0.000001,0.003571,0.000002,0.316642
0.064811,0.005092,0.000001,0.001969,0.076101,0.002956,0.000001,0.005214,0.000001,0.010034,0.000045,0.006779,0.000001,0.004933,0.000002,0.177939
0.071675,0.004728,0.000001,0.001740,0.157280,0.003344,0.000001,0.005192,0.000001,0.001646,0.000015,0.002221,0.000001,0.004966,0.000002,0.252812
0.064840,0.004681,0.000001,0.001640,0.072746,0.002964,0.000001,0.004946,0.000001,0.001947,0.000017,0.002036,0.000001,0.004423,0.000002,0.160244
0.073938,0.005138,0.000001,0.003377,0.173160,0.003219,0.000001,0.005869,0.000001,0.010729,0.000043,0.009736,0.000001,0.005350,0.000002,0.290563
0.068258,0.004760,0.000001,0.002188,0.084104,0.002666,0.000001,0.007346,0.000001,0.016322,0.000042,0.006669,0.000001,0.004610,0.000002,0.196970
0.069679,0.004227,0.000001,0.002106,0.098377,0.002486,0.000001,0.005093,0.000001,0.002914,0.000032,0.002413,0.000001,0.004380,0.000002,0.191711
0.065853,0.005712,0.000001,0.001832,0.159105,0.002887,0.000001,0.005451,0.000001,0.010059,0.000052,0.006870,0.000001,0.004098,0.000002,0.261923
0.078766,0.005314,0.000001,0.002112,0.076688,0.002913,0.000001,0.005672,0.000001,0.009918,0.000041,0.006530,0.000001,0.005027,0.000002,0.192987
0.059434,0.004476,0.000001,0.002262,0.093085,0.003747,0.000001,0.005549,0.000001,0.013658,0.014990,0.006510,0.000001,0.004617,0.000002,0.208335
0.063032,0.006028,0.000001,0.001929,0.068768,0.003834,0.000001,0.004520,0.000001,0.009885,0.000044,0.006061,0.000001,0.003484,0.000002,0.167591
0.065493,0.004501,0.000001,0.001878,0.174691,0.003380,0.000001,0.005387,0.000001,0.002744,0.013638,0.002438,0.000001,0.004527,0.000002,0.278682
0.061491,0.004157,0.000001,0.001406,0.157357,0.002258,0.000001,0.004675,0.000001,0.009303,0.000082,0.006381,0.000001,0.005821,0.000003,0.252936
0.076630,0.007454,0.000001,0.001486,0.088657,0.003317,0.000001,0.007318,0.000001,0.001878,0.014099,0.002419,0.000001,0.005298,0.000003,0.208561
0.062520,0.004582,0.000001,0.001588,0.151889,0.002629,0.000001,0.004999,0.000001,0.009179,0.000052,0.006002,0.000001,0.004321,0.000002,0.247765
0.093586,0.005098,0.000001,0.002364,0.076587,0.004517,0.000001,0.005521,0.000001,0.002075,0.000011,0.003093,0.000001,0.003291,0.000001,0.196148
0.079003,0.004559,0.000001,0.001759,0.090625,0.002336,0.000001,0.005093,0.000001,0.009359,0.016776,0.008516,0.000001,0.003716,0.000002,0.221746
0.058657,0.005113,0.000001,0.002720,0.196288,0.005041,0.000001,0.005783,0.000001,0.012375,0.000087,0.006579,0.000001,0.004576,0.000002,0.297223
0.078146,0.004382,0.000001,0.001683,0.074191,0.003023,0.000001,0.005352,0.000001,0.001593,0.000009,0.002223,0.000001,0.003802,0.000002,0.174410
0.075569,0.005754,0.000001,0.002340,0.077662,0.002527,0.000001,0.005634,0.000001,0.009650,0.000062,0.007001,0.000001,0.005137,0.000002,0.191341
0.064212,0.004351,0.000001,0.002021,0.176462,0.002938,0.000001,0.005443,0.000002,0.010271,0.000058,0.006452,0.000001,0.004868,0.000002,0.277082
0.072320,0.005089,0.000001,0.001796,0.102662,0.003289,0.000001,0.005404,0.000001,0.009268,0.000041,0.006950,0.000001,0.004392,0.000002,0.211214
0.066365,0.006849,0.000001,0.002038,0.177124,0.002733,0.000001,0.005861,0.000001,0.001920,0.000011,0.002330,0.000001,0.003294,0.000002,0.268531
0.064969,0.004555,0.000001,0.001741,0.109316,0.003566,0.000001,0.005823,0.000001,0.009902,0.015300,0.009121,0.000001,0.004222,0.000002,0.228520
0.069944,0.005164,0.000001,0.001970,0.171677,0.003324,0.000001,0.006954,0.000001,0.003404,0.000026,0.002327,0.000001,0.003625,0.000002,0.268418
0.085334,0.005107,0.000001,0.001835,0.089853,0.002734,0.000001,0.004905,0.000001,0.002416,0.000012,0.002147,0.000001,0.005063,0.000002,0.199412
0.084316,0.005883,0.000001,0.001521,0.063473,0.003521,0.000015,0.004749,0.000001,0.001500,0.000010,0.001731,0.000001,0.003697,0.000002,0.170420
0.073889,0.004448,0.000001,0.001897,0.188832,0.003024,0.000001,0.004627,0.000001,0.002588,0.014083,0.002419,0.000001,0.004203,0.000002,0.300015
0.077195,0.005161,0.000002,0.001730,0.087816,0.003123,0.000001,0.005426,0.000001,0.002646,0.013326,0.002491,0.000001,0.003173,0.000002,0.202095
0.059482,0.005899,0.000001,0.001432,0.066609,0.002204,0.000001,0.004207,0.000001,0.010423,0.002625,0.006791,0.000001,0.003512,0.000003,0.163190
0.063776,0.004695,0.000001,0.002285,0.072552,0.002890,0.000001,0.004598,0.000001,0.001715,0.000013,0.002183,0.000001,0.004613,0.000002,0.159324
0.064658,0.003959,0.000001,0.001922,0.171022,0.003433,0.000001,0.005664,0.000001,0.001762,0.000009,0.001866,0.000001,0.002827,0.000002,0.257127
0.079398,0.004883,0.000001,0.002049,0.073659,0.002424,0.000001,0.006382,0.000001,0.003681,0.000031,0.003879,0.000014,0.003995,0.000002,0.180400
0.062523,0.005615,0.000001,0.001896,0.211369,0.002953,0.000001,0.004904,0.000001,0.002775,0.000019,0.002485,0.000001,0.003789,0.000001,0.298334
0.085113,0.004601,0.000001,0.002392,0.165740,0.003966,0.000001,0.008469,0.000001,0.009149,0.000065,0.006865,0.000001,0.004631,0.000002,0.290996
0.065518,0.005199,0.000001,0.001819,0.074929,0.003944,0.000001,0.005305,0.000001,0.009964,0.000071,0.007148,0.000001,0.004435,0.000002,0.178337
0.066116,0.004605,0.000001,0.001886,0.122690,0.003561,0.000001,0.007640,0.000001,0.004007,0.027628,0.004406,0.000001,0.004515,0.000002,0.247061
0.087942,0.006745,0.000001,0.001800,0.089420,0.003078,0.000001,0.005744,0.000001,0.002305,0.000015,0.002768,0.000001,0.003941,0.000002,0.203763
0.069784,0.004545,0.000001,0.002470,0.228756,0.003191,0.000001,0.005582,0.000001,0.001761,0.013525,0.002555,0.000001,0.003708,0.000002,0.335883
0.063809,0.005009,0.000001,0.001841,0.088801,0.002839,0.000001,0.005054,0.000001,0.001617,0.000010,0.002091,0.000001,0.004916,0.000002,0.175992
0.076575,0.006545,0.000001,0.001875,0.193611,0.003648,0.000001,0.006586,0.000001,0.001938,0.013713,0.002645,0.000001,0.004807,0.000002,0.311948
0.091920,0.005302,0.000001,0.002858,0.099714,0.003692,0.000001,0.006735,0.000001,0.002071,0.013479,0.002374,0.000001,0.004071,0.000002,0.232221
0.078646,0.004682,0.000001,0.001546,0.091018,0.002683,0.000001,0.006093,0.000001,0.009475,0.016438,0.009082,0.000001,0.003654,0.000002,0.223321
0.095549,0.004475,0.000001,0.002054,0.065806,0.003306,0.000001,0.005448,0.000001,0.001586,0.000011,0.002777,0.000001,0.003854,0.000002,0.184872
0.064444,0.004567,0.000001,0.002326,0.235688,0.003091,0.000001,0.006086,0.000001,0.001628,0.013566,0.002196,0.000001,0.003512,0.000002,0.337110
0.062065,0.004346,0.000001,0.001565,0.168520,0.003112,0.000001,0.005098,0.000001,0.001530,0.000012,0.002218,0.000001,0.003045,0.000002,0.251514
0.105503,0.004449,0.000001,0.001477,0.089701,0.002361,0.000001,0.004345,0.000001,0.001573,0.000012,0.002238,0.000001,0.003945,0.000003,0.215610
0.061367,0.005066,0.000001,0.001649,0.088054,0.002823,0.000001,0.004274,0.000001,0.001698,0.013472,0.002386,0.000001,0.003959,0.000002,0.184752
0.080533,0.004990,0.000001,0.002628,0.186782,0.003328,0.000001,0.005094,0.000001,0.003752,0.013776,0.002390,0.000001,0.004451,0.000002,0.307730
0.084737,0.006665,0.000001,0.001764,0.101078,0.002272,0.000001,0.006566,0.000001,0.003010,0.014094,0.003783,0.000001,0.004038,0.000002,0.228011
0.061798,0.004718,0.000001,0.001473,0.169279,0.003838,0.000001,0.006910,0.000001,0.001951,0.013631,0.002312,0.000001,0.004048,0.000003,0.269963
0.081649,0.005389,0.000001,0.001924,0.130957,0.002742,0.000001,0.005003,0.000001,0.002126,0.000012,0.002431,0.000001,0.003939,0.000002,0.236175
0.088210,0.005033,0.000001,0.002259,0.098529,0.003831,0.000001,0.007793,0.000001,0.002344,0.013729,0.002806,0.000001,0.003997,0.000002,0.228536
0.062416,0.004912,0.000001,0.002254,0.181703,0.003309,0.000001,0.005053,0.000001,0.001974,0.013693,0.003079,0.000001,0.004632,0.000002,0.283030
0.094481,0.004445,0.000001,0.002101,0.103239,0.002546,0.000001,0.005231,0.000001,0.002065,0.013325,0.002315,0.000001,0.004364,0.000002,0.234118
0.072296,0.004163,0.000001,0.002676,0.091812,0.003228,0.000001,0.005234,0.000001,0.001780,0.013600,0.002491,0.000001,0.003975,0.000002,0.201260
0.063105,0.004490,0.000001,0.001834,0.095039,0.003293,0.000001,0.004747,0.000001,0.001960,0.000009,0.002084,0.000001,0.003566,0.000002,0.180132
0.082451,0.004272,0.000001,0.001329,0.186410,0.003105,0.000001,0.005362,0.000001,0.010315,0.015820,0.007920,0.000001,0.004940,0.000002,0.321928
0.079625,0.005936,0.000001,0.001720,0.189772,0.003235,0.000001,0.006589,0.000001,0.009330,0.000051,0.007047,0.000001,0.004171,0.000002,0.307483
0.072570,0.004514,0.000001,0.003341,0.094210,0.002899,0.000001,0.004289,0.000001,0.008203,0.000041,0.005742,0.000001,0.003913,0.000002,0.199726
0.066765,0.004097,0.000001,0.001863,0.168976,0.002790,0.000001,0.005875,0.000001,0.010591,0.000048,0.006064,0.000001,0.004126,0.000002,0.271198
0.069816,0.004599,0.000001,0.002230,0.099097,0.002922,0.000001,0.005946,0.000001,0.011104,0.015952,0.007966,0.000001,0.003508,0.000003,0.223146
0.063539,0.004588,0.000001,0.001851,0.130197,0.002895,0.000001,0.004834,0.000001,0.008064,0.000043,0.005808,0.000001,0.004337,0.000003,0.226165
0.074703,0.005283,0.000001,0.001590,0.067713,0.002122,0.000001,0.004719,0.000001,0.010414,0.001728,0.005817,0.000001,0.003621,0.000002,0.177716
0.076216,0.003961,0.000001,0.002147,0.092849,0.002978,0.000001,0.005594,0.000001,0.022158,0.015715,0.006637,0.000001,0.004522,0.000002,0.232784
0.060802,0.004498,0.000001,0.001972,0.087175,0.003048,0.000001,0.004888,0.000001,0.010096,0.000077,0.006484,0.000001,0.004869,0.000002,0.183913
0.067808,0.003952,0.000001,0.001906,0.151079,0.005083,0.000001,0.004925,0.000001,0.008043,0.000049,0.005675,0.000001,0.004522,0.000002,0.253047
0.063512,0.004742,0.000001,0.001705,0.087108,0.003848,0.000001,0.007052,0.000001,0.003083,0.013489,0.002685,0.000001,0.004830,0.000002,0.192059
0.085110,0.005186,0.000001,0.001817,0.102427,0.002281,0.000001,0.005771,0.000001,0.009419,0.015406,0.007317,0.000001,0.004368,0.000002,0.239108
0.088232,0.005818,0.000001,0.002101,0.088885,0.003122,0.000001,0.006249,0.000001,0.010827,0.015490,0.008626,0.000002,0.004956,0.000002,0.234313
0.084918,0.004986,0.000001,0.001880,0.099022,0.003751,0.000001,0.005829,0.000001,0.016983,0.014917,0.007288,0.000001,0.004280,0.000002,0.243858
0.063579,0.004328,0.000001,0.001886,0.109277,0.003200,0.000001,0.005705,0.000001,0.002880,0.000024,0.002379,0.000001,0.004060,0.000003,0.197323
0.073679,0.004900,0.000001,0.001966,0.093652,0.002311,0.000001,0.004947,0.000001,0.009803,0.000042,0.006868,0.000001,0.004235,0.000003,0.202411
0.069245,0.004284,0.000001,0.001390,0.092279,0.002698,0.000001,0.005293,0.000001,0.009347,0.015736,0.007382,0.000001,0.003863,0.000002,0.211522
