Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.065510,0.397107,0.085166,0.003210,0.000039,0.551032
0.066555,0.414347,0.084812,0.003431,0.000042,0.569187
0.064993,0.415345,0.193420,0.010659,0.000191,0.684609
0.082053,0.410189,0.280745,0.009657,0.000056,0.782699
0.066496,0.401179,0.275218,0.014156,0.000089,0.757139
0.084096,0.449135,0.084608,0.016888,0.000119,0.634846
0.070160,0.442223,0.087558,0.003492,0.000082,0.603515
0.089562,0.444838,0.080143,0.009093,0.000034,0.623670
0.059469,0.423948,0.205624,0.002407,0.000034,0.691482
0.078552,0.506140,0.080731,0.003745,0.000035,0.669203
0.081761,0.458514,0.271855,0.003155,0.000034,0.815319
0.089056,0.484507,0.305904,0.003244,0.015006,0.897717
0.063434,0.536014,0.083197,0.003454,0.000034,0.686133
0.070919,0.516870,0.169910,0.002797,0.000035,0.760531
0.070350,0.515307,0.082437,0.003906,0.000045,0.672045
0.080565,0.522832,0.083100,0.003222,0.000055,0.689774
0.078239,0.501552,0.264463,0.002875,0.000040,0.847169
0.073660,0.505332,0.263573,0.005062,0.000079,0.847705
0.066956,0.529279,0.185079,0.005453,0.000049,0.786816
0.075353,0.577621,0.083766,0.004169,0.000050,0.740958
0.063616,0.539054,0.083308,0.003690,0.000049,0.689718
0.064838,0.576497,0.210709,0.004294,0.000034,0.856371
0.071500,0.579892,0.084712,0.003501,0.000040,0.739646
0.074539,0.569897,0.255430,0.003145,0.000037,0.903049
0.064969,0.608449,0.084882,0.007328,0.000059,0.765687
0.068406,0.546451,0.280296,0.010756,0.000087,0.905996
0.072551,0.616680,0.083324,0.005008,0.000047,0.777611
0.068355,0.620156,0.222481,0.003277,0.000045,0.914314
0.060986,0.645051,0.079181,0.002257,0.000055,0.787529
0.082319,0.619404,0.270241,0.002665,0.000043,0.974672
0.069184,0.591371,0.259994,0.005474,0.000127,0.926151
0.086505,0.633837,0.103076,0.011254,0.000123,0.834794
0.097633,0.616291,0.181390,0.002229,0.000032,0.897575
0.073215,0.693532,0.086645,0.003347,0.000041,0.856781
0.085745,0.638449,0.081493,0.004239,0.000066,0.809992
0.065591,0.661554,0.183270,0.003034,0.000035,0.913484
0.078902,0.691838,0.083006,0.003993,0.000034,0.857773
0.075923,0.677582,0.259433,0.012875,0.000038,1.025850
0.068202,0.651724,0.269280,0.007831,0.000063,0.997100
0.067794,0.719251,0.085236,0.004275,0.000050,0.876606
0.069220,0.704788,0.085605,0.002803,0.000034,0.862451
0.066658,0.741249,0.226918,0.003324,0.000044,1.038194
0.080135,0.746934,0.082372,0.003975,0.000090,0.913506
0.067987,0.692666,0.237051,0.002824,0.000041,1.000569
0.072875,0.714844,0.265766,0.002844,0.000039,1.056368
0.060795,0.781291,0.078165,0.002902,0.000038,0.923191
0.062777,0.758863,0.078466,0.003333,0.000085,0.903525
0.068061,0.767902,0.208096,0.009677,0.000043,1.053778
0.089634,0.775947,0.080051,0.002474,0.000042,0.948148
0.061464,0.757183,0.219011,0.002922,0.000035,1.040615
0.062441,0.768393,0.255800,0.002159,0.000034,1.088827
0.087482,0.763517,0.190066,0.002733,0.000092,1.043891
0.074885,0.804809,0.130554,0.019482,0.000063,1.029793
0.075056,0.831361,0.085295,0.004055,0.000070,0.995837
0.058656,0.809177,0.261693,0.003034,0.000045,1.132605
0.069912,0.859366,0.083047,0.004144,0.000037,1.016505
0.088197,0.764641,0.267115,0.003674,0.000047,1.123673
0.073288,0.803821,0.199496,0.006550,0.000052,1.083208
0.065132,0.879778,0.085829,0.004087,0.000050,1.034876
0.063356,0.869585,0.121485,0.004316,0.000070,1.058811
0.062423,0.853210,0.200259,0.004076,0.000055,1.120023
0.068993,0.896497,0.268981,0.003486,0.000060,1.238017
0.058708,0.859566,0.271988,0.006878,0.000057,1.197197
0.099220,0.920911,0.087565,0.003673,0.000051,1.111420
0.069192,0.903876,0.079882,0.003417,0.000043,1.056410
0.076747,0.944849,0.079622,0.003461,0.000047,1.104726
0.082425,0.928292,0.206137,0.003565,0.015677,1.236095
0.066235,0.925986,0.255390,0.005872,0.000076,1.253558
0.070288,0.929377,0.286812,0.003241,0.015525,1.305244
0.069583,0.962273,0.113192,0.003559,0.000039,1.148645
0.063563,1.015762,0.092554,0.003426,0.000038,1.175343
0.075111,0.978242,0.215808,0.004241,0.014634,1.288035
0.060390,1.012310,0.082301,0.003579,0.000037,1.158616
0.060285,1.029681,0.112866,0.003815,0.000048,1.206695
0.063350,1.006548,0.198477,0.015581,0.000060,1.284016
0.073475,0.973874,0.299436,0.011672,0.000056,1.358512
0.059746,0.993537,0.285836,0.036572,0.015897,1.391588
0.064035,1.107698,0.116798,0.010345,0.000047,1.298923
0.077237,1.080758,0.104144,0.002735,0.000052,1.264926
0.095426,1.039145,0.224746,0.003284,0.015657,1.378258
0.086970,1.054340,0.268913,0.005692,0.000133,1.416047
0.064175,1.167090,0.073554,0.001532,0.000041,1.306393
0.091515,1.016940,0.295765,0.003583,0.014887,1.422691
0.065477,1.138150,0.077488,0.002264,0.000060,1.283439
0.094781,1.130768,0.189149,0.002559,0.014224,1.431481
0.081388,1.135115,0.079483,0.007557,0.000087,1.303631
0.063088,1.163686,0.081126,0.004766,0.000052,1.312717
0.082968,1.126668,0.267570,0.012210,0.000058,1.489475
0.082281,1.127887,0.278434,0.002536,0.000044,1.491182
0.073177,1.173073,0.222842,0.013230,0.000082,1.482404
0.091039,1.186881,0.126874,0.009089,0.014586,1.428469
0.062968,1.237437,0.110654,0.003671,0.000034,1.414764
0.078964,1.204711,0.230653,0.004342,0.000060,1.518730
0.061157,1.288540,0.105358,0.004407,0.000057,1.459518
0.101918,1.149356,0.340505,0.008211,0.031194,1.631185
0.061986,1.209857,0.290771,0.005019,0.014696,1.582328
0.093164,1.293544,0.114800,0.003813,0.014078,1.519398
0.078189,1.315765,0.102958,0.002871,0.000044,1.499827
0.085055,1.266708,0.227147,0.004569,0.014757,1.598236
0.065351,1.366379,0.100234,0.002883,0.000044,1.534891
0.090158,1.297178,0.358208,0.004381,0.014604,1.764529
0.068125,1.334629,0.247386,0.002275,0.000045,1.652460
0.071704,1.395235,0.109625,0.003310,0.014420,1.594294
0.079800,1.371181,0.237292,0.004052,0.014574,1.706898
0.062879,1.422992,0.114065,0.003472,0.015176,1.618584
0.058835,1.415804,0.241953,0.003317,0.014160,1.734068
0.067438,1.454265,0.112159,0.004309,0.017642,1.655813
0.063337,1.415305,0.303830,0.005467,0.000044,1.787983
0.077865,1.475331,0.111599,0.003975,0.024796,1.693567
0.081282,1.412639,0.247749,0.005030,0.017594,1.764294
0.064828,1.531848,0.108816,0.006015,0.000061,1.711568
0.064336,1.541501,0.081631,0.002771,0.000080,1.690320
0.066770,1.463724,0.290988,0.005406,0.015261,1.842149
0.064407,1.512259,0.199495,0.002524,0.000043,1.778728
0.087727,1.570036,0.096991,0.003148,0.000068,1.757970
0.077149,1.502337,0.287873,0.003256,0.015387,1.886002
0.071033,1.577838,0.109467,0.003346,0.014902,1.776586
0.083970,1.557369,0.174891,0.002749,0.000086,1.819065
0.062597,1.634860,0.092769,0.002105,0.000055,1.792386
0.093170,1.533691,0.286995,0.003231,0.015057,1.932145
0.059795,1.573389,0.226637,0.002821,0.000062,1.862704
0.074622,1.632705,0.110522,0.004570,0.015080,1.837500
0.088427,1.599815,0.251004,0.003712,0.000056,1.943012
0.065592,1.658480,0.110339,0.004028,0.016515,1.854955
0.068079,1.616665,0.259327,0.005436,0.015747,1.965255
0.068034,1.627699,0.228171,0.004650,0.015264,1.943818
0.085159,1.687293,0.120215,0.003638,0.014849,1.911155
0.066535,1.712233,0.099018,0.003346,0.000037,1.881169
0.067128,1.711674,0.108112,0.003605,0.014618,1.905137
0.076173,1.689448,0.290486,0.005477,0.000035,2.061619
0.082796,1.677499,0.217185,0.003683,0.014918,1.996081
0.065317,1.692896,0.290193,0.006498,0.021566,2.076469
0.068279,1.785729,0.113226,0.005736,0.014953,1.987923
0.068684,1.780395,0.107312,0.002826,0.014806,1.974022
0.063338,1.794357,0.234158,0.004677,0.014960,2.111489
0.102682,1.786153,0.085896,0.003497,0.000105,1.978332
0.074517,1.769418,0.268759,0.002753,0.000044,2.115491
0.063336,1.843114,0.085380,0.003025,0.000039,1.994895
0.093886,1.741528,0.281810,0.004224,0.014541,2.135989
0.076710,1.842851,0.182523,0.003472,0.000093,2.105648
0.098899,1.826893,0.112416,0.003478,0.014750,2.056436
0.067839,1.867273,0.109674,0.004820,0.014927,2.064534
0.079955,1.831023,0.276168,0.003110,0.012832,2.203087
0.065539,1.918477,0.111156,0.004170,0.015208,2.114551
0.086169,1.828269,0.280773,0.010827,0.014581,2.220619
0.074388,1.865754,0.222719,0.006335,0.014289,2.183485
0.076213,1.953528,0.111117,0.005205,0.014678,2.160742
0.064488,1.978067,0.111919,0.007380,0.015352,2.177206
0.068961,1.917197,0.296398,0.009386,0.015368,2.307310
0.062617,1.932023,0.227804,0.010169,0.024112,2.256725
0.068149,1.936807,0.280980,0.004177,0.014723,2.304837
0.069293,2.047764,0.114380,0.004868,0.014233,2.250537
0.071019,2.014702,0.231923,0.001554,0.000041,2.319239
0.061541,2.037933,0.109965,0.004362,0.015791,2.229592
0.061670,2.023211,0.210195,0.003262,0.014801,2.313140
0.069868,2.020318,0.268878,0.003165,0.014613,2.376843
0.061629,2.114649,0.107930,0.003717,0.015580,2.303504
0.065812,2.092259,0.112176,0.003962,0.015112,2.289322
0.061811,2.090290,0.252292,0.003053,0.000031,2.407477
0.097024,2.109475,0.110534,0.003391,0.014087,2.334511
0.081051,2.082883,0.268492,0.004293,0.016204,2.452923
0.089088,2.061856,0.296162,0.004041,0.014461,2.465608
0.059052,2.186028,0.111818,0.008938,0.020487,2.386324
0.076283,2.156404,0.237457,0.003458,0.023580,2.497181
0.066092,2.215793,0.116397,0.003891,0.014930,2.417103
0.067550,2.165430,0.249042,0.004475,0.014957,2.501454
0.083453,2.224752,0.118594,0.003782,0.014682,2.445263
0.062726,2.199072,0.235959,0.003701,0.014415,2.515873
0.065879,2.249240,0.112554,0.003866,0.015008,2.446546
0.083987,2.246728,0.101805,0.002878,0.014722,2.450120
0.070394,2.223831,0.278078,0.003698,0.014821,2.590821
0.066085,2.297707,0.105154,0.003059,0.014549,2.486554
0.059641,2.264890,0.274277,0.011510,0.014713,2.625031
0.075502,2.249093,0.209456,0.013380,0.014061,2.561493
0.069781,2.337514,0.102627,0.003136,0.014391,2.527449
0.059597,2.347882,0.102898,0.008065,0.014909,2.533350
0.064441,2.312390,0.271666,0.010663,0.015011,2.674171
0.061474,2.306761,0.210424,0.003169,0.014534,2.596361
0.068395,2.333544,0.272719,0.003806,0.014222,2.692686
0.061240,2.418256,0.106726,0.004178,0.014237,2.604637
0.088559,2.382548,0.109895,0.003531,0.015199,2.599732
0.063752,2.385303,0.244806,0.004107,0.014636,2.712605
0.086566,2.361164,0.254563,0.004250,0.014257,2.720800
0.069989,2.445382,0.110429,0.005200,0.014784,2.645784
0.082449,2.363837,0.262018,0.005674,0.014296,2.728274
0.062479,2.473483,0.109350,0.004544,0.014494,2.664350
0.080616,2.465056,0.102380,0.003101,0.014359,2.665512
0.061854,2.462237,0.266985,0.003778,0.015035,2.809889
0.059059,2.522778,0.098764,0.003458,0.014831,2.698890
0.069193,2.476600,0.193651,0.007345,0.014502,2.761292
0.086649,2.442420,0.284381,0.006384,0.014313,2.834147
0.061665,2.554950,0.072232,0.001958,0.000219,2.691024
0.061318,2.528694,0.070240,0.000831,0.000042,2.661126
0.061474,2.532161,0.232984,0.001342,0.000100,2.828061
0.060263,2.547159,0.158820,0.001646,0.000034,2.767923
0.061447,2.565370,0.069521,0.001581,0.000055,2.697974
0.061602,2.520978,0.218242,0.001732,0.000056,2.802610
0.086007,2.510867,0.062704,0.000349,0.000041,2.659968
0.060635,2.539101,0.142692,0.000714,0.000034,2.743176
0.066706,2.522385,0.063975,0.021517,0.000050,2.674633
0.060381,2.566360,0.211196,0.000814,0.000044,2.838795
0.061738,2.527059,0.061560,0.000913,0.000063,2.651332
0.070866,2.523979,0.192409,0.000292,0.000033,2.787579
0.064097,2.543638,0.134660,0.000191,0.000061,2.742646
0.066209,2.518682,0.062390,0.001705,0.000047,2.649034
0.067886,2.504958,0.062217,0.000039,0.000042,2.635141
0.059844,2.544652,0.192923,0.000136,0.000039,2.797595
0.058221,2.512662,0.062019,0.001649,0.000061,2.634611
0.060193,2.485582,0.160124,0.001326,0.000149,2.707374
0.081363,2.506158,0.183526,0.003368,0.000039,2.774453
0.074247,2.523553,0.064314,0.000209,0.000033,2.662356
0.060582,2.468041,0.065235,0.001040,0.000051,2.594949
0.059884,2.481894,0.147874,0.000460,0.000035,2.690146
0.060535,2.499705,0.066601,0.001419,0.000039,2.628300
0.057228,2.507805,0.200612,0.000644,0.000111,2.766399
0.060551,2.514100,0.201623,0.001019,0.000034,2.777326
0.060415,2.529177,0.067567,0.001522,0.000034,2.658716
0.081544,2.439422,0.064103,0.000458,0.000046,2.585573
0.059389,2.500616,0.156174,0.000518,0.000034,2.716730
0.075953,2.476910,0.063770,0.000697,0.000043,2.617374
0.059344,2.475729,0.199606,0.001155,0.000060,2.735894
0.086040,2.457184,0.197848,0.000389,0.000037,2.741498
0.069406,2.482441,0.065641,0.000866,0.000049,2.618402
0.066661,2.478121,0.140824,0.001247,0.000037,2.686889
0.075173,2.442661,0.068672,0.001222,0.000042,2.587771
0.064477,2.452003,0.072190,0.001875,0.000052,2.590597
0.066770,2.467164,0.199234,0.001431,0.000072,2.734672
0.064263,2.476265,0.174041,0.001056,0.000044,2.715668
0.072629,2.449948,0.167757,0.000959,0.000035,2.691327
0.062845,2.494519,0.077433,0.001569,0.000037,2.636403
0.075033,2.427604,0.069636,0.001084,0.000043,2.573400
0.065058,2.473195,0.065506,0.002458,0.000051,2.606268
0.062716,2.448457,0.227213,0.001905,0.000042,2.740333
0.062790,2.467767,0.267730,0.002381,0.000042,2.800711
0.059927,2.462499,0.210098,0.005693,0.000094,2.738312
0.061549,2.510659,0.067313,0.004582,0.000045,2.644147
0.060282,2.508309,0.071559,0.001207,0.000034,2.641392
0.061777,2.478952,0.070411,0.002384,0.000068,2.613591
0.062250,2.446667,0.160154,0.001577,0.000038,2.670686
0.059613,2.514302,0.192330,0.005277,0.000039,2.771561
0.060376,2.476431,0.217651,0.006584,0.000054,2.761097
0.061724,2.515893,0.077249,0.008963,0.000069,2.663898
0.067509,2.485246,0.074317,0.002845,0.000051,2.629968
0.080294,2.486878,0.181489,0.001943,0.000043,2.750647
0.087862,2.472381,0.079907,0.003974,0.000120,2.644246
0.061384,2.469672,0.212570,0.002460,0.000041,2.746126
0.060710,2.459064,0.215168,0.003118,0.000071,2.738132
0.067103,2.504461,0.075921,0.002366,0.000049,2.649900
0.070915,2.479704,0.073192,0.004927,0.000034,2.628772
0.073098,2.504015,0.173516,0.008150,0.000037,2.758816
0.071372,2.518154,0.070543,0.002215,0.000065,2.662348
0.068040,2.481162,0.233613,0.001930,0.000051,2.784795
0.063469,2.529404,0.070232,0.003891,0.000036,2.667032
0.066273,2.503123,0.227683,0.008190,0.000069,2.805338
0.065252,2.491703,0.164192,0.001326,0.000042,2.722514
0.061001,2.536034,0.072664,0.005354,0.000055,2.675106
0.085485,2.485275,0.073091,0.001734,0.000037,2.645622
0.060696,2.521280,0.228118,0.001283,0.000044,2.811421
0.058194,2.494722,0.163538,0.001202,0.000067,2.717723
0.075035,2.534248,0.075028,0.002519,0.000032,2.686862
0.076201,2.488756,0.230366,0.001635,0.000043,2.797001
0.070221,2.516063,0.079314,0.002504,0.000035,2.668136
0.074341,2.509103,0.193780,0.001733,0.000040,2.778996
0.062001,2.536013,0.082808,0.004216,0.000069,2.685107
0.063502,2.544279,0.224779,0.002683,0.000054,2.835297
0.061500,2.584290,0.086059,0.002462,0.000040,2.734350
0.059917,2.499983,0.267000,0.002595,0.000040,2.829534
0.072388,2.557831,0.083774,0.002599,0.000048,2.716639
0.060846,2.553484,0.224528,0.002001,0.000044,2.840903
0.076910,2.571223,0.085243,0.002173,0.000036,2.735585
0.082270,2.520865,0.245268,0.005435,0.000048,2.853886
0.063811,2.603943,0.086753,0.002283,0.000033,2.756823
0.072991,2.555112,0.278911,0.002226,0.000051,2.909291
0.069002,2.600586,0.214960,0.002495,0.000061,2.887105
0.080291,2.608172,0.127006,0.003854,0.039181,2.858504
0.070669,2.648701,0.123481,0.004612,0.039518,2.886981
0.061555,2.585580,0.319579,0.015072,0.039862,3.021648
0.066519,2.710928,0.118991,0.004194,0.039666,2.940299
0.067982,2.636250,0.310342,0.007016,0.040216,3.061806
0.070625,2.646096,0.239846,0.008744,0.041409,3.006720
0.066100,2.764396,0.115553,0.004194,0.040368,2.990612
0.062530,2.708742,0.310043,0.004592,0.041220,3.127126
0.086150,2.704994,0.264570,0.004410,0.044350,3.104474
0.082304,2.736937,0.286960,0.003555,0.043544,3.153300
0.061228,2.878665,0.127524,0.003788,0.054772,3.125977
0.093686,2.941822,0.122955,0.004145,0.048917,3.211526
0.099417,3.022654,0.186800,0.004157,0.033050,3.346078
0.078472,2.764176,0.640639,0.004941,0.030497,3.518724
0.072142,3.195688,0.129890,0.004814,0.031691,3.434226
0.060485,3.281020,0.127782,0.005178,0.033123,3.507587
0.056633,3.191812,0.332661,0.004815,0.034274,3.620195
0.062942,3.374636,0.126635,0.004474,0.033454,3.602141
0.061805,3.425146,0.155152,0.003597,0.035280,3.680980
0.061482,3.434937,0.421347,0.004070,0.036337,3.958173
0.067744,2.846961,2.685229,0.005625,0.044231,5.649789
0.085458,5.085335,0.139567,0.004599,0.045824,5.360783
0.077088,5.194834,0.131773,0.005027,0.045651,5.454372
0.070598,5.299699,0.124829,0.005271,0.046272,5.546669
0.066109,5.397618,0.124994,0.005181,0.047065,5.640966
0.063623,5.493901,0.203541,0.005285,0.048007,5.814357
0.062234,5.666190,0.122578,0.004342,0.038942,5.894286
0.084422,3.767524,2.285190,0.003492,0.040336,6.180964
0.090914,5.727303,0.125091,0.005157,0.041446,5.989911
0.097373,5.770220,0.120011,0.004943,0.040429,6.032976
0.060255,5.860257,0.151866,0.006506,0.000061,6.078944
0.061331,3.514539,2.873213,0.006723,0.042062,6.497869
0.081447,5.933326,0.106792,0.002206,0.000041,6.123813
0.073856,5.797171,0.320022,0.005015,0.041955,6.238020
0.066939,5.995996,0.086802,0.002829,0.000039,6.152605
0.080494,6.004754,0.079470,0.002582,0.000034,6.167334
0.070209,6.064037,0.080647,0.001855,0.000035,6.216783
0.064055,5.979536,0.299371,0.002796,0.043108,6.388866
0.060956,5.992747,0.240974,0.002053,0.000054,6.296784
0.068522,6.077475,0.073300,0.001998,0.000035,6.221329
0.067406,6.085520,0.079228,0.001426,0.000040,6.233621
0.074728,6.065632,0.238461,0.001382,0.000040,6.380242
0.071728,6.127206,0.080200,0.001479,0.000047,6.280659
0.075567,6.055996,0.259722,0.002392,0.000087,6.393764
0.057486,6.150400,0.078070,0.002560,0.000089,6.288605
0.059108,6.165927,0.078251,0.002475,0.000091,6.305852
0.067360,6.146556,0.249351,0.001656,0.000032,6.464955
0.065851,6.206850,0.081511,0.007839,0.000051,6.362102
0.060011,6.163178,0.265418,0.001898,0.000050,6.490555
0.066539,6.211958,0.083193,0.002028,0.000031,6.363749
0.065353,6.236917,0.084143,0.005534,0.000036,6.391983
0.059351,2.892168,4.805470,0.006877,0.032759,7.796624
0.066240,6.286575,0.083635,0.002255,0.000049,6.438754
0.081190,6.214609,0.292868,0.001872,0.000037,6.590576
0.062063,6.306657,0.081889,0.002830,0.000103,6.453542
0.065474,6.254980,0.279742,0.008592,0.000036,6.608825
0.060897,6.263392,0.206921,0.002649,0.000072,6.533931
0.101825,6.284244,0.082764,0.004846,0.000077,6.473755
0.077646,6.287009,0.088232,0.003150,0.000049,6.456086
0.059766,6.295818,0.262181,0.001710,0.000041,6.619516
0.073476,6.285253,0.201258,0.003582,0.000061,6.563630
0.063267,6.354263,0.087645,0.003611,0.000054,6.508841
0.088317,6.284298,0.285607,0.002995,0.000042,6.661259
0.072801,6.333763,0.096014,0.004756,0.000055,6.507390
0.073362,6.344636,0.215143,0.003510,0.000035,6.636686
0.074255,6.364431,0.097858,0.010676,0.000047,6.547266
0.064834,6.413216,0.089933,0.006325,0.000042,6.574349
0.074037,6.361092,0.306474,0.007428,0.000091,6.749123
0.066497,6.356804,0.313867,0.003926,0.000034,6.741128
0.069738,6.397807,0.217660,0.003758,0.000044,6.689008
0.101668,6.431083,0.091900,0.006901,0.029251,6.660804
0.100699,6.392457,0.075928,0.001803,0.000070,6.570958
0.090274,6.414634,0.235498,0.004081,0.000039,6.744525
0.091037,6.444247,0.078960,0.006232,0.000102,6.620579
0.064884,6.452836,0.243235,0.006179,0.000128,6.767261
0.066347,6.483579,0.081478,0.007441,0.000144,6.638988
0.066725,6.470064,0.295776,0.002995,0.000041,6.835601
0.090415,6.505321,0.084658,0.003573,0.000071,6.684038
0.059272,6.506479,0.213421,0.002237,0.000034,6.781443
0.070388,6.503120,0.088182,0.004133,0.000036,6.665858
0.069221,6.533483,0.090098,0.003988,0.000055,6.696846
0.093283,6.471040,0.290158,0.003784,0.000040,6.858305
0.090775,6.476961,0.273377,0.008491,0.000054,6.849659
0.058227,6.528803,0.200954,0.003627,0.000060,6.791671
0.086717,6.568331,0.091218,0.004248,0.000046,6.750560
0.064686,6.551335,0.087603,0.003319,0.000035,6.706978
0.071545,6.600578,0.087257,0.003518,0.000050,6.762947
0.075229,6.548737,0.210204,0.003313,0.000060,6.837543
0.079893,6.572430,0.307128,0.004980,0.000102,6.964532
0.064142,6.658563,0.074874,0.004015,0.000064,6.801658
0.079187,6.562718,0.290243,0.007671,0.000068,6.939887
0.058963,6.668986,0.084866,0.002724,0.000034,6.815574
0.059963,6.638299,0.198923,0.001951,0.000042,6.899178
0.076393,6.636591,0.087708,0.003215,0.000042,6.803950
0.064711,6.604590,0.222115,0.003667,0.000079,6.895161
0.065748,6.635995,0.254215,0.001928,0.000042,6.957927
0.061601,6.675289,0.087215,0.009758,0.000100,6.833963
0.063394,6.692334,0.088789,0.003552,0.000094,6.848163
0.056306,6.673049,0.221249,0.003525,0.000036,6.954166
0.062676,6.709116,0.090433,0.007701,0.000039,6.869965
0.062909,6.696587,0.215732,0.008559,0.000085,6.983872
0.067873,6.734485,0.090791,0.003950,0.000044,6.897143
0.081139,6.647854,0.301031,0.003614,0.000036,7.033674
0.073277,6.748278,0.084319,0.002872,0.000043,6.908790
0.071895,6.683782,0.294368,0.004629,0.000061,7.054735
0.082064,6.691072,0.219688,0.003811,0.000045,6.996679
0.059974,6.782645,0.086701,0.002788,0.000051,6.932159
0.065932,6.764043,0.078602,0.001710,0.000046,6.910333
0.061085,6.764116,0.277691,0.002762,0.000051,7.105705
0.083795,6.767000,0.193327,0.005370,0.000051,7.049543
0.062774,6.812693,0.080115,0.002124,0.000055,6.957760
0.069481,6.754540,0.234327,0.002140,0.000034,7.060523
0.079005,6.773230,0.088226,0.004066,0.000042,6.944569
0.070560,6.802291,0.087015,0.004148,0.000051,6.964065
0.080670,6.793513,0.246949,0.003020,0.000055,7.124206
0.080147,6.778123,0.203504,0.003649,0.000074,7.065497
0.067113,6.863308,0.085507,0.003295,0.000036,7.019260
0.070889,6.838181,0.287996,0.003720,0.000041,7.200827
0.062504,6.853235,0.088886,0.004662,0.000104,7.009391
0.065996,6.890469,0.196620,0.005301,0.000050,7.158435
0.075495,6.862734,0.086809,0.007747,0.000036,7.032821
0.089068,6.871580,0.116023,0.007086,0.000047,7.083804
0.063054,6.866188,0.313508,0.013590,0.000087,7.256427
0.077088,6.817954,0.315259,0.003558,0.000037,7.213896
0.061586,6.922310,0.204193,0.006428,0.000044,7.194561
0.078808,6.961121,0.088924,0.005463,0.000078,7.134394
0.073918,6.925332,0.113954,0.005074,0.000040,7.118319
0.072259,6.936502,0.285050,0.008321,0.000037,7.302169
0.067186,7.008622,0.089794,0.010744,0.000043,7.176390
0.078543,6.945104,0.222135,0.008034,0.020730,7.274546
0.067169,6.943092,0.305939,0.006227,0.021461,7.343888
0.061324,7.065366,0.126877,0.006206,0.021288,7.281061
0.071101,7.050382,0.117713,0.005669,0.000067,7.244932
0.080214,6.999962,0.275279,0.004441,0.000044,7.359941
0.064251,7.038843,0.326359,0.004793,0.000058,7.434305
0.071682,7.009481,0.307715,0.004568,0.000040,7.393486
0.061292,7.168051,0.080900,0.003499,0.000037,7.313778
0.061056,7.141392,0.186848,0.004418,0.000038,7.393752
0.059812,7.185039,0.073602,0.002019,0.000039,7.320512
0.060816,7.164020,0.157179,0.001842,0.000045,7.383901
0.061972,7.192164,0.072393,0.001243,0.000038,7.327810
0.063378,7.158336,0.287532,0.004050,0.000042,7.513338
0.061472,7.196658,0.074597,0.001285,0.000046,7.334058
0.060896,7.170072,0.220960,0.006904,0.000057,7.458889
0.063122,7.187811,0.172406,0.001736,0.000042,7.425117
0.062017,7.205491,0.078464,0.001561,0.000068,7.347601
0.060273,7.183174,0.225579,0.001135,0.000040,7.470202
0.098415,7.143624,0.107512,0.002522,0.000044,7.352116
0.088907,7.163203,0.213147,0.001442,0.000044,7.466744
