Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.095383,2.498523,0.107964,0.004404,0.014534,2.720809
0.062480,2.548256,0.230467,0.004376,0.014449,2.860029
0.071360,2.569467,0.098154,0.003796,0.014623,2.757399
0.107468,2.471396,0.273261,0.004031,0.014941,2.871098
0.068412,2.603235,0.096178,0.002253,0.014413,2.784490
0.067218,2.497712,0.278440,0.006825,0.016346,2.866541
0.088882,2.582480,0.072673,0.001741,0.000038,2.745814
0.064801,2.607191,0.171068,0.001226,0.000036,2.844322
0.073971,2.602865,0.069954,0.000811,0.000042,2.747643
0.097598,2.554353,0.222864,0.000991,0.000032,2.875838
0.057845,2.620685,0.067978,0.003395,0.000377,2.750280
0.072179,2.575169,0.218777,0.001025,0.000045,2.867196
0.064581,2.609765,0.150808,0.001644,0.000087,2.826884
0.075332,2.605228,0.063982,0.000568,0.000042,2.745152
0.085229,2.559738,0.061304,0.000249,0.000037,2.706557
0.084519,2.592353,0.200088,0.000516,0.000029,2.877505
0.065068,2.594286,0.139288,0.001677,0.000056,2.800375
0.089305,2.585084,0.061675,0.002323,0.000041,2.738427
0.069494,2.597300,0.197499,0.000420,0.000039,2.864752
0.058672,2.605123,0.063889,0.000487,0.000043,2.728213
0.065787,2.563207,0.062091,0.000103,0.000042,2.691231
0.084530,2.551467,0.144967,0.000045,0.000033,2.781042
0.073775,2.598422,0.187416,0.000001,0.000041,2.859655
0.071441,2.588225,0.062246,0.000967,0.000076,2.722954
0.071639,2.557950,0.196662,0.000203,0.000040,2.826495
0.075597,2.546730,0.062498,0.000159,0.000034,2.685019
0.066093,2.582142,0.145717,0.000128,0.000035,2.794115
0.072243,2.543709,0.064870,0.000287,0.000041,2.681150
0.069103,2.560389,0.195586,0.001027,0.000095,2.826201
0.068147,2.544497,0.064632,0.001373,0.000062,2.678711
0.064449,2.563449,0.206279,0.000569,0.000090,2.834836
0.058956,2.556124,0.062128,0.001334,0.000046,2.678588
0.087412,2.539962,0.155331,0.002849,0.000039,2.785594
0.087330,2.520072,0.065757,0.000508,0.000047,2.673715
0.052339,2.564326,0.204220,0.003284,0.000036,2.824203
0.065129,2.542863,0.064016,0.000878,0.000037,2.672923
0.101380,2.536247,0.169916,0.000560,0.000031,2.808135
0.065870,2.510621,0.177067,0.000534,0.000049,2.754140
0.061305,2.548284,0.064712,0.001844,0.000086,2.676230
0.090388,2.479346,0.069595,0.001201,0.000034,2.640565
0.061348,2.546188,0.141120,0.001632,0.000058,2.750346
0.060295,2.571901,0.196670,0.000680,0.000035,2.829581
0.065670,2.535908,0.068343,0.001351,0.000036,2.671307
0.103034,2.490272,0.208924,0.000948,0.000033,2.803211
0.061245,2.512273,0.079966,0.001898,0.000036,2.655419
0.068277,2.544062,0.152144,0.001195,0.000036,2.765715
0.080815,2.509739,0.069258,0.001695,0.000036,2.661543
0.067966,2.525959,0.065562,0.000956,0.000036,2.660479
0.066742,2.526546,0.258961,0.006604,0.001316,2.860169
0.071839,2.525698,0.142094,0.000863,0.000044,2.740539
0.063278,2.563495,0.066593,0.001055,0.000040,2.694460
0.061135,2.538807,0.249525,0.001422,0.000037,2.850926
0.062226,2.533400,0.069339,0.001432,0.000067,2.666465
0.059165,2.549166,0.152381,0.001702,0.000045,2.762459
0.061598,2.535172,0.070766,0.002348,0.000044,2.669928
0.075478,2.546032,0.214309,0.002329,0.000083,2.838231
0.094033,2.505605,0.075163,0.002062,0.000040,2.676902
0.061764,2.523909,0.224558,0.001358,0.000036,2.811625
0.081612,2.524915,0.074628,0.002730,0.000134,2.684019
0.102094,2.525632,0.158464,0.004863,0.000037,2.791091
0.068610,2.545287,0.076113,0.002558,0.000038,2.692606
0.076640,2.518528,0.227193,0.002074,0.000042,2.824477
0.062399,2.564063,0.072536,0.002983,0.000035,2.702016
0.064572,2.519478,0.177594,0.002140,0.000041,2.763825
0.075375,2.528965,0.234720,0.002049,0.000057,2.841165
0.060272,2.573119,0.072586,0.002011,0.000051,2.708039
0.061311,2.547042,0.069595,0.001312,0.000034,2.679294
0.061173,2.570197,0.153394,0.001507,0.000035,2.786307
0.060234,2.568069,0.231325,0.002223,0.000034,2.861885
0.061765,2.582797,0.069106,0.001261,0.000064,2.714994
0.059755,2.551581,0.224028,0.001559,0.000034,2.836958
0.061488,2.552138,0.072460,0.001399,0.000079,2.687565
0.061634,2.590080,0.154001,0.001300,0.000050,2.807066
0.061585,2.551294,0.074857,0.002092,0.000042,2.689871
0.060414,2.567991,0.227948,0.001264,0.000050,2.857667
0.076948,2.548268,0.076158,0.002891,0.000042,2.704307
0.072816,2.563148,0.239487,0.005502,0.000073,2.881025
0.061079,2.574504,0.174598,0.006105,0.000041,2.816327
0.063794,2.572290,0.079865,0.007776,0.000071,2.723796
0.100529,2.571893,0.086473,0.006584,0.000447,2.765927
0.070176,2.586308,0.215124,0.002322,0.000040,2.873970
0.066283,2.594028,0.082934,0.001978,0.000037,2.745260
0.074081,2.603887,0.083755,0.002183,0.000047,2.763953
0.091669,2.552289,0.275436,0.003306,0.000051,2.922750
0.065549,2.543583,0.277424,0.003185,0.000059,2.889800
0.064036,2.606960,0.191366,0.002406,0.000033,2.864801
0.066942,2.659460,0.085833,0.008619,0.000031,2.820885
0.070090,2.610038,0.121142,0.002978,0.024074,2.828322
0.100139,2.594175,0.283892,0.002562,0.000061,2.980829
0.093713,2.601116,0.230210,0.002971,0.018517,2.946526
0.060429,2.659336,0.302497,0.002620,0.000069,3.024952
0.070031,2.702414,0.119164,0.007624,0.015024,2.914258
0.064283,2.760376,0.124482,0.003532,0.015950,2.968622
0.058304,2.755246,0.112612,0.004386,0.014801,2.945349
0.074522,2.681373,0.241352,0.005514,0.014312,3.017074
0.091077,2.721364,0.315082,0.003737,0.024118,3.155378
0.080409,2.817103,0.114871,0.003938,0.015724,3.032045
0.098328,2.693527,0.319638,0.015491,0.015625,3.142608
0.071435,2.830562,0.299249,0.005522,0.014604,3.221371
0.064459,3.002896,0.127970,0.004991,0.015002,3.215317
0.063485,3.100565,0.123583,0.005032,0.014829,3.307493
0.076070,2.850577,0.644361,0.004861,0.015045,3.590914
0.064744,3.188807,0.179314,0.006729,0.026875,3.466469
0.083175,3.285218,0.128897,0.004915,0.014741,3.516946
0.073469,3.359027,0.127646,0.005019,0.014882,3.580042
0.081011,3.285413,0.331660,0.004654,0.014849,3.717587
0.068582,3.459659,0.124694,0.006528,0.014470,3.673934
0.076996,3.520835,0.157271,0.004212,0.014680,3.773994
0.065606,3.519268,0.411176,0.004100,0.015234,4.015383
0.077033,2.835405,3.009647,0.005409,0.014854,5.942348
0.063115,5.425001,0.137898,0.003751,0.014350,5.644115
0.062552,5.529782,0.130713,0.005304,0.014588,5.742940
0.061752,5.628233,0.126150,0.004460,0.014901,5.835496
0.067496,5.716271,0.123356,0.004407,0.014838,5.926369
0.064210,5.810249,0.200192,0.005240,0.015004,6.094895
0.061739,5.979205,0.120910,0.004463,0.015418,6.181735
0.070092,3.618919,2.716052,0.003786,0.015019,6.423868
0.061929,6.067598,0.122831,0.004500,0.015273,6.272132
0.060457,6.125194,0.116910,0.003701,0.017022,6.323284
0.063028,6.043432,0.251972,0.008580,0.014229,6.381241
0.066782,3.865952,2.699378,0.009325,0.014542,6.655977
0.060764,6.210209,0.148654,0.002763,0.000037,6.422426
0.060438,6.258500,0.088726,0.002346,0.000033,6.410043
0.062936,6.197756,0.242962,0.002610,0.015143,6.521407
0.061256,6.314282,0.078762,0.002826,0.000108,6.457234
0.062054,6.169650,0.296078,0.004727,0.000057,6.532565
0.063912,6.327198,0.079799,0.002072,0.000043,6.473023
0.057310,6.311668,0.188187,0.001870,0.000043,6.559078
0.057872,6.343267,0.072407,0.000762,0.000041,6.474348
0.060508,6.346914,0.079402,0.004469,0.000067,6.491360
0.060826,6.302942,0.228970,0.003719,0.000084,6.596542
0.062000,6.392335,0.081311,0.003678,0.000035,6.539359
0.063483,6.363508,0.182803,0.001815,0.000047,6.611656
0.061080,6.406111,0.077860,0.002445,0.000037,6.547533
0.059079,6.421328,0.078643,0.001547,0.000041,6.560638
0.062226,6.364055,0.267901,0.001741,0.000039,6.695963
0.059883,6.379758,0.187614,0.004562,0.000048,6.631865
0.065901,6.462554,0.080372,0.002328,0.000035,6.611189
0.079598,6.425013,0.081705,0.008767,0.000073,6.595156
0.067837,2.810911,5.034926,0.006526,0.015085,7.935286
0.070564,6.478773,0.085526,0.005904,0.000094,6.640861
0.076907,6.449254,0.212513,0.008897,0.000131,6.747700
0.058180,6.432092,0.249548,0.002022,0.000042,6.741883
0.065453,6.502907,0.084220,0.002485,0.000074,6.655139
0.070418,6.482224,0.081487,0.003341,0.000032,6.637502
0.070514,6.451317,0.275459,0.004367,0.000037,6.801694
0.083945,6.454313,0.194264,0.005146,0.000062,6.737730
0.065055,6.535878,0.084366,0.002995,0.000033,6.688326
0.074960,6.467317,0.247325,0.001520,0.000034,6.791156
0.067004,6.514722,0.087009,0.003843,0.000037,6.672615
0.086883,6.520134,0.090565,0.004589,0.000045,6.702217
0.080610,6.485531,0.258053,0.007857,0.000105,6.832157
0.062440,6.532946,0.281398,0.003767,0.000136,6.880686
0.089438,6.502216,0.217478,0.003507,0.000046,6.812684
0.067376,6.588010,0.093199,0.004861,0.000035,6.753481
0.073783,6.549987,0.089298,0.003220,0.000034,6.716322
0.086502,6.592295,0.087577,0.003453,0.000034,6.769861
0.080693,6.563534,0.225526,0.004486,0.000055,6.874293
0.082512,6.561557,0.287452,0.003923,0.000035,6.935479
0.089231,6.643848,0.087512,0.003196,0.000036,6.823823
0.062149,6.592234,0.319723,0.005088,0.000036,6.979230
0.060588,6.626929,0.077850,0.002300,0.000030,6.767696
0.083918,6.647509,0.204617,0.006045,0.000085,6.942175
0.083116,6.650477,0.077351,0.007268,0.000052,6.818264
0.065255,6.644034,0.235463,0.002162,0.000592,6.947506
0.077917,6.651848,0.237672,0.008856,0.005456,6.981750
0.066345,6.676836,0.083950,0.002675,0.000051,6.829857
0.065038,6.661851,0.087272,0.004184,0.000037,6.818382
0.080811,6.692973,0.192187,0.002925,0.000067,6.968963
0.060815,6.722973,0.089216,0.003747,0.000044,6.876793
0.077094,6.691425,0.290781,0.009768,0.000034,7.069102
0.101377,6.705972,0.089490,0.015456,0.000042,6.912337
0.071869,6.675044,0.286416,0.019421,0.000035,7.052785
0.062681,6.703442,0.217901,0.004148,0.000053,6.988226
0.083939,6.772526,0.092967,0.003422,0.000034,6.952888
0.081429,6.740412,0.088054,0.003264,0.000037,6.913196
0.081141,6.720118,0.214200,0.003308,0.000043,7.018810
0.064281,6.806494,0.080570,0.002472,0.000094,6.953912
0.066379,6.758489,0.299428,0.004339,0.000038,7.128674
0.071001,6.819055,0.077561,0.003609,0.000040,6.971266
0.078502,6.737877,0.288765,0.007995,0.000042,7.113181
0.069175,6.809132,0.167980,0.001899,0.000037,7.048222
0.075028,6.825737,0.082700,0.002621,0.000030,6.986116
0.065041,6.819582,0.085931,0.004529,0.000053,6.975136
0.067729,6.829759,0.244020,0.002898,0.000038,7.144443
0.065755,6.804204,0.244142,0.004848,0.000037,7.118988
0.064862,6.872804,0.084976,0.008716,0.000035,7.031393
0.068699,6.812599,0.222336,0.003636,0.000035,7.107305
0.063540,6.884210,0.088602,0.004544,0.000035,7.040930
0.074147,6.864164,0.089909,0.004706,0.000055,7.032981
0.060350,6.859387,0.207848,0.004109,0.000132,7.131826
0.064680,6.874709,0.297567,0.003522,0.000051,7.240529
0.068692,6.924691,0.090092,0.004843,0.000050,7.088367
0.079088,6.826782,0.289423,0.004496,0.000035,7.199824
0.061727,6.926102,0.081607,0.003282,0.000035,7.072753
0.063834,6.930771,0.187892,0.004362,0.000043,7.186901
0.062432,6.940126,0.079821,0.002007,0.000037,7.084422
0.074849,6.939253,0.081062,0.002791,0.000094,7.098049
0.057482,6.943901,0.276301,0.003531,0.000059,7.281274
0.061952,6.934566,0.253708,0.002835,0.000034,7.253094
0.068945,6.948550,0.175690,0.002134,0.000036,7.195355
0.066915,6.997027,0.085336,0.003258,0.000032,7.152568
0.061540,6.950582,0.086045,0.003533,0.000066,7.101767
0.069431,6.953132,0.193085,0.003111,0.000186,7.218945
0.073500,6.995249,0.086037,0.006440,0.000049,7.161275
0.060505,6.985217,0.287500,0.002958,0.000035,7.336216
0.081166,6.967747,0.273905,0.003160,0.000042,7.326020
0.068987,7.051663,0.087696,0.003358,0.000040,7.211744
0.069420,7.002904,0.085266,0.005000,0.000057,7.162647
0.081444,7.005120,0.238760,0.003532,0.000033,7.328889
0.065330,7.059206,0.087210,0.004099,0.000055,7.215900
0.081699,7.019126,0.288698,0.004327,0.000116,7.393967
0.062637,7.082043,0.085613,0.006122,0.000038,7.236454
0.073868,7.012396,0.297486,0.004363,0.000046,7.388159
0.064824,7.093665,0.229647,0.012977,0.000051,7.401164
0.091518,7.073498,0.119838,0.010665,0.015443,7.310962
0.081679,7.134639,0.114186,0.005230,0.000050,7.335784
0.087016,7.101906,0.267612,0.004089,0.000043,7.460667
0.073855,7.110874,0.216906,0.007823,0.000046,7.409504
0.086244,7.063916,0.306075,0.015452,0.017254,7.488941
0.067659,7.196141,0.125449,0.005645,0.014508,7.409401
0.063094,7.235815,0.121212,0.005458,0.000046,7.425625
0.065730,7.191925,0.259099,0.004660,0.000042,7.521456
0.064221,7.251071,0.180335,0.004564,0.000051,7.500242
0.080521,7.192020,0.337810,0.009103,0.000038,7.619491
0.075324,7.181698,0.326575,0.008064,0.000046,7.591707
0.074395,7.360330,0.082417,0.005432,0.000095,7.522668
0.065096,7.285264,0.251163,0.005262,0.000096,7.606881
0.065524,7.352735,0.070902,0.001502,0.000067,7.490730
0.071933,7.371971,0.186893,0.001746,0.000091,7.632634
0.062997,7.361302,0.075613,0.005904,0.000048,7.505863
0.075353,7.343390,0.224004,0.001826,0.000047,7.644621
0.061484,7.403934,0.074137,0.002097,0.000070,7.541723
0.060505,7.375532,0.216327,0.001861,0.000046,7.654272
0.062291,7.378825,0.073993,0.001541,0.000034,7.516684
0.060190,7.373357,0.166492,0.001882,0.000033,7.601954
0.087408,7.359874,0.107190,0.003578,0.000071,7.558121
0.061379,7.384300,0.232845,0.001318,0.000035,7.679877
