Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.037108,0.005451,0.092860,0.010451,0.000059,0.009201,0.000002,0.155131
0.061178,0.002843,0.082633,0.009938,0.000038,0.009641,0.000002,0.166273
0.055198,0.002846,0.178784,0.008648,0.000039,0.008677,0.000002,0.254194
0.081953,0.002190,0.185649,0.011542,0.000057,0.009416,0.000002,0.290808
0.088504,0.002818,0.085337,0.009015,0.000043,0.008947,0.000002,0.194666
0.069714,0.008939,0.083690,0.008837,0.000030,0.008787,0.000002,0.180000
0.095633,0.003094,0.266756,0.008647,0.000032,0.009385,0.000002,0.383548
0.068933,0.056405,0.084799,0.009217,0.000034,0.009319,0.000003,0.228710
0.071950,0.025189,0.198199,0.008887,0.000041,0.008812,0.000002,0.313079
0.071227,0.002560,0.275092,0.008944,0.000031,0.008518,0.000002,0.366375
0.072910,0.074603,0.193876,0.008381,0.000035,0.008297,0.000002,0.358105
0.066314,0.064187,0.222331,0.008645,0.000031,0.008892,0.000002,0.370403
0.070509,0.097090,0.273405,0.009206,0.000033,0.008447,0.000003,0.458693
0.071604,0.171228,0.077010,0.008312,0.000039,0.007909,0.000002,0.336105
0.075688,0.043114,0.264088,0.009073,0.000071,0.008230,0.000002,0.400265
0.092681,0.126449,0.083077,0.008682,0.000031,0.009976,0.000002,0.320897
0.067699,0.185691,0.177500,0.008307,0.000062,0.008885,0.000002,0.448145
0.061547,0.177976,0.259925,0.008529,0.000032,0.008280,0.000002,0.516292
0.084700,0.149502,0.197507,0.009330,0.000032,0.008754,0.000002,0.449826
0.089804,0.125264,0.255040,0.011002,0.000085,0.008954,0.000002,0.490152
0.065627,0.265182,0.085693,0.009168,0.000053,0.009681,0.000002,0.435406
0.077894,0.185482,0.256804,0.010184,0.000049,0.010268,0.000002,0.540684
0.076112,0.244220,0.084710,0.009252,0.000038,0.008644,0.000002,0.422978
0.073605,0.233527,0.188832,0.009253,0.000037,0.008768,0.000003,0.514024
0.070169,0.267366,0.086217,0.009251,0.000037,0.009431,0.000003,0.442472
0.068778,0.262840,0.276427,0.009565,0.000039,0.008423,0.000002,0.626075
0.085230,0.273546,0.085148,0.009864,0.000036,0.008925,0.000002,0.462751
0.074595,0.299494,0.085257,0.009461,0.000039,0.008612,0.000003,0.477460
0.061923,0.298990,0.219807,0.009954,0.000055,0.008745,0.000003,0.599477
0.067657,0.288755,0.292146,0.017202,0.000049,0.009154,0.000002,0.674965
0.054590,0.367533,0.086964,0.009985,0.000057,0.008758,0.000002,0.527889
0.086398,0.289737,0.271752,0.010019,0.000123,0.008751,0.000002,0.666783
0.061217,0.355774,0.087154,0.010781,0.000055,0.008558,0.000002,0.523541
0.060105,0.354332,0.193677,0.009506,0.000081,0.008759,0.000002,0.626462
0.056585,0.376069,0.082826,0.008679,0.000031,0.009399,0.000002,0.533591
0.061994,0.322592,0.266365,0.009666,0.000032,0.008627,0.000002,0.669277
0.080165,0.374988,0.083854,0.010557,0.000069,0.008540,0.000002,0.558174
0.060701,0.381815,0.182423,0.008993,0.000030,0.009027,0.000002,0.642992
0.078645,0.371045,0.267855,0.011019,0.000123,0.014963,0.000002,0.743652
0.080252,0.389231,0.086442,0.008973,0.000049,0.012628,0.000002,0.577576
0.067178,0.413938,0.084594,0.012074,0.000040,0.010468,0.000002,0.588294
0.079836,0.369608,0.235246,0.010446,0.000086,0.009432,0.000002,0.704657
0.080738,0.419756,0.089424,0.009173,0.000042,0.009254,0.000002,0.608390
0.072214,0.414361,0.256258,0.012486,0.000030,0.008354,0.000002,0.763703
0.066347,0.455616,0.084363,0.010437,0.000058,0.008881,0.000003,0.625705
0.064213,0.392909,0.275510,0.009229,0.000045,0.009308,0.000002,0.751217
0.072442,0.410990,0.196291,0.009839,0.000032,0.008856,0.000002,0.698452
0.085236,0.456543,0.084281,0.008836,0.000036,0.008179,0.000002,0.643112
0.064650,0.460174,0.081095,0.009057,0.000037,0.007938,0.000003,0.622953
0.065834,0.442770,0.168925,0.009525,0.000034,0.007879,0.000002,0.694969
0.060461,0.513543,0.081474,0.009716,0.000067,0.008148,0.000002,0.673412
0.081184,0.453551,0.265624,0.008658,0.000032,0.019947,0.000002,0.828997
0.062795,0.527929,0.081019,0.008218,0.000042,0.008344,0.000002,0.688349
0.062120,0.483878,0.326948,0.018188,0.022565,0.010297,0.000002,0.923998
0.061906,0.523437,0.172381,0.009355,0.000045,0.007788,0.000002,0.774913
0.071341,0.500907,0.081813,0.009081,0.000031,0.008157,0.000002,0.671333
0.077580,0.509872,0.081294,0.011909,0.000084,0.009320,0.000002,0.690062
0.061383,0.537138,0.222122,0.008750,0.000033,0.008541,0.000002,0.837969
0.077744,0.496559,0.228219,0.008929,0.000030,0.008652,0.000003,0.820136
0.070329,0.563633,0.083367,0.014810,0.000042,0.007887,0.000001,0.740069
0.066853,0.524864,0.261758,0.009053,0.000031,0.007900,0.000002,0.870461
0.065366,0.560310,0.081762,0.008823,0.000031,0.007491,0.000001,0.723784
0.069470,0.533552,0.185099,0.009073,0.000034,0.008595,0.000001,0.805824
0.089696,0.546481,0.084874,0.009504,0.000033,0.007882,0.000001,0.738472
0.064254,0.553029,0.264462,0.013843,0.000040,0.008003,0.000003,0.903632
0.080619,0.576169,0.083794,0.009594,0.000041,0.009128,0.000002,0.759347
0.100347,0.551600,0.229919,0.009918,0.000044,0.009561,0.000002,0.901391
0.069390,0.603287,0.080410,0.008812,0.000032,0.008838,0.000002,0.770770
0.077708,0.572848,0.242233,0.009817,0.000033,0.008419,0.000002,0.911061
0.075220,0.610887,0.079812,0.012553,0.000031,0.010166,0.000002,0.788670
0.075888,0.574894,0.234070,0.009071,0.000034,0.008313,0.000002,0.902271
0.064842,0.637132,0.102309,0.008324,0.000030,0.008500,0.000002,0.821137
0.065980,0.614019,0.254953,0.007914,0.000054,0.008261,0.000002,0.951184
0.069884,0.626272,0.197077,0.008449,0.000057,0.007743,0.000002,0.909484
0.073137,0.663886,0.083103,0.009351,0.000056,0.009007,0.000002,0.838542
0.077992,0.643686,0.082333,0.009117,0.000036,0.008275,0.000002,0.821439
0.063597,0.622034,0.257204,0.009479,0.000031,0.017616,0.000002,0.969963
0.063669,0.662996,0.182575,0.009292,0.000053,0.008590,0.000002,0.927175
0.073060,0.695959,0.084151,0.009149,0.000044,0.008794,0.000002,0.871158
0.066125,0.668006,0.260881,0.009191,0.000038,0.009689,0.000003,1.013932
0.062350,0.692411,0.082387,0.008960,0.000056,0.008448,0.000002,0.854615
0.073366,0.694946,0.093094,0.008971,0.000037,0.009706,0.000002,0.880122
0.063461,0.710100,0.193384,0.009770,0.000040,0.009102,0.000002,0.985859
0.069339,0.672787,0.267534,0.009391,0.000032,0.009376,0.000002,1.028462
0.068939,0.761242,0.086221,0.009673,0.000047,0.008407,0.000002,0.934531
0.083773,0.680248,0.252734,0.009936,0.000037,0.009102,0.000002,1.035832
0.083237,0.734835,0.077611,0.008991,0.000037,0.008619,0.000002,0.913332
0.062971,0.716464,0.202117,0.010155,0.000068,0.008740,0.000002,1.000517
0.061934,0.740105,0.212652,0.013091,0.000053,0.013491,0.000001,1.041329
0.071930,0.756743,0.078763,0.009364,0.000061,0.008677,0.000001,0.925540
0.067234,0.745677,0.241679,0.008249,0.000031,0.008398,0.000002,1.071269
0.100291,0.707688,0.131802,0.009387,0.000039,0.008381,0.000001,0.957589
0.092685,0.723525,0.205142,0.009691,0.000071,0.008490,0.000002,1.039607
0.077963,0.809184,0.084124,0.018561,0.000063,0.008437,0.000002,0.998334
0.061161,0.783627,0.231340,0.031123,0.000039,0.009111,0.000002,1.116403
0.067177,0.809060,0.083776,0.009203,0.000050,0.008480,0.000002,0.977748
0.074104,0.813494,0.181253,0.010039,0.000328,0.008507,0.000002,1.087727
0.083517,0.808427,0.083449,0.009959,0.000065,0.008740,0.000003,0.994160
0.061673,0.806868,0.267367,0.009905,0.000051,0.008447,0.000002,1.154312
0.070180,0.838600,0.084243,0.009645,0.000037,0.008864,0.000002,1.011569
0.085253,0.759460,0.263480,0.017082,0.000032,0.018338,0.000002,1.143647
0.077124,0.854448,0.204600,0.009733,0.000047,0.008753,0.000002,1.154708
0.086239,0.842580,0.124146,0.010127,0.000033,0.009616,0.000002,1.072743
0.064388,0.842910,0.243584,0.009189,0.000042,0.009455,0.000002,1.169570
0.071261,0.898183,0.116207,0.009878,0.016074,0.008795,0.000002,1.120400
0.062447,0.923257,0.076105,0.008796,0.000053,0.007913,0.000002,1.078573
0.089057,0.825816,0.267611,0.010562,0.000041,0.008438,0.000002,1.201528
0.096411,0.898060,0.080534,0.008957,0.000055,0.013603,0.000002,1.097622
0.061654,0.889778,0.211692,0.009337,0.014301,0.011796,0.000002,1.198560
0.065460,0.908469,0.089514,0.010928,0.000045,0.008507,0.000028,1.082953
0.062343,0.928635,0.247338,0.008750,0.000036,0.008054,0.000002,1.255159
0.063125,0.931573,0.205963,0.009871,0.000037,0.008680,0.000002,1.219250
0.087865,0.943094,0.112402,0.012069,0.014248,0.009283,0.000001,1.178962
0.079397,0.899520,0.286130,0.009713,0.014265,0.008297,0.000001,1.297323
0.058881,1.007974,0.083878,0.009868,0.000031,0.009235,0.000002,1.169870
0.066487,0.988212,0.113246,0.009834,0.000072,0.009233,0.000002,1.187087
0.080370,0.963085,0.195879,0.010363,0.000047,0.009231,0.000003,1.258977
0.071515,0.961930,0.295169,0.016419,0.000045,0.008243,0.000002,1.353323
0.059137,1.073372,0.085478,0.009250,0.000036,0.008640,0.000002,1.235915
0.072364,0.963542,0.293045,0.010356,0.000040,0.008465,0.000002,1.347815
0.064973,1.058115,0.104897,0.015648,0.000037,0.007987,0.000002,1.251658
0.058789,1.040105,0.207367,0.009515,0.019864,0.008644,0.000002,1.344285
0.062441,1.044389,0.294967,0.010303,0.014333,0.009786,0.000002,1.436221
0.062011,1.103750,0.106408,0.011539,0.014750,0.011230,0.000002,1.309690
0.064226,1.065739,0.215087,0.008111,0.000040,0.007325,0.000001,1.360529
0.061275,1.141754,0.078788,0.008549,0.000045,0.008424,0.000002,1.298836
0.078972,1.100836,0.081438,0.009301,0.000030,0.008243,0.000002,1.278821
0.060740,1.112609,0.241249,0.008261,0.000043,0.007502,0.000002,1.430405
0.080725,1.093684,0.175723,0.009321,0.000034,0.008608,0.000002,1.368096
0.059017,1.165173,0.083364,0.009416,0.000031,0.008595,0.000002,1.325599
0.085561,1.088911,0.303509,0.008758,0.000032,0.009061,0.000002,1.495835
0.066416,1.147817,0.082779,0.009957,0.000033,0.008565,0.000002,1.315569
0.070172,1.158326,0.114697,0.012736,0.014578,0.010689,0.000002,1.381200
0.073423,1.141374,0.265121,0.014840,0.014036,0.010254,0.000002,1.519050
0.069294,1.151900,0.275661,0.011285,0.029511,0.009326,0.000002,1.546977
0.066907,1.246490,0.104779,0.009515,0.000033,0.011407,0.000002,1.439133
0.066544,1.176815,0.289851,0.009882,0.000044,0.008819,0.000002,1.551956
0.070331,1.244402,0.115546,0.011127,0.014520,0.010302,0.000002,1.466231
0.073358,1.222628,0.217787,0.010636,0.014414,0.014827,0.000002,1.553652
0.083871,1.280941,0.077470,0.009825,0.000065,0.007688,0.000002,1.459860
0.079374,1.202247,0.375459,0.010646,0.014113,0.009590,0.000002,1.691430
0.066476,1.266514,0.267484,0.010082,0.000092,0.008314,0.000002,1.618963
0.069135,1.305419,0.111329,0.009035,0.014040,0.011594,0.000002,1.520554
0.074396,1.304447,0.223011,0.010595,0.000037,0.008066,0.000002,1.620554
0.063925,1.356086,0.108297,0.010560,0.014195,0.009609,0.000002,1.562673
0.061449,1.369718,0.163447,0.013207,0.000042,0.008787,0.000002,1.616652
0.070490,1.330529,0.224124,0.009938,0.015589,0.010644,0.000002,1.661316
0.060351,1.359878,0.275483,0.009587,0.014663,0.008556,0.000002,1.728521
0.092487,1.429658,0.112297,0.010420,0.015379,0.009458,0.000002,1.669700
0.105643,1.298581,0.285855,0.015435,0.014671,0.008934,0.000002,1.729119
0.061574,1.472781,0.108932,0.010080,0.000057,0.009003,0.000003,1.662431
0.070662,1.417156,0.219011,0.014817,0.014428,0.009593,0.000001,1.745668
0.070782,1.474737,0.081711,0.009271,0.000057,0.007108,0.000001,1.643667
0.068107,1.425849,0.289714,0.009948,0.016270,0.008377,0.000001,1.818267
0.066986,1.530670,0.097614,0.009946,0.000042,0.008564,0.000001,1.713823
0.062123,1.460961,0.278262,0.009798,0.014128,0.010172,0.000002,1.835447
0.085288,1.494466,0.213396,0.008596,0.000035,0.008974,0.000002,1.810757
0.076175,1.550088,0.072986,0.008054,0.000055,0.007844,0.000002,1.715205
0.060616,1.540569,0.092270,0.015067,0.000030,0.009239,0.000002,1.717794
0.062165,1.529021,0.172785,0.008014,0.000043,0.008050,0.000003,1.780082
0.080402,1.506974,0.279821,0.016190,0.027748,0.009063,0.000002,1.920200
0.070914,1.528294,0.259190,0.008224,0.015150,0.009196,0.000002,1.890970
0.062946,1.605113,0.106999,0.014262,0.000040,0.008356,0.000002,1.797717
0.062373,1.597870,0.109529,0.010211,0.016603,0.009177,0.000002,1.805767
0.065392,1.567486,0.229489,0.010541,0.021026,0.008935,0.000002,1.902871
0.073970,1.592462,0.253308,0.012636,0.015851,0.008852,0.000002,1.957080
0.081059,1.623696,0.126204,0.010001,0.014293,0.009894,0.000002,1.865149
0.069867,1.648124,0.100817,0.015440,0.000035,0.008374,0.000003,1.842661
0.061657,1.579611,0.274433,0.010467,0.014568,0.009736,0.000002,1.950475
0.070475,1.658308,0.246731,0.009275,0.000038,0.012005,0.000003,1.996834
0.068085,1.680319,0.112108,0.010770,0.021562,0.009218,0.000002,1.902065
0.081020,1.650801,0.227422,0.010070,0.016449,0.009259,0.000002,1.995021
0.099760,1.695574,0.113468,0.010082,0.014554,0.009060,0.000002,1.942500
0.060266,1.659291,0.287038,0.010135,0.014369,0.008979,0.000002,2.040079
0.065042,1.744622,0.107436,0.009507,0.014372,0.008160,0.000002,1.949140
0.063789,1.726007,0.213086,0.009382,0.000035,0.008024,0.000002,2.020325
0.090112,1.757821,0.086269,0.010954,0.000037,0.007735,0.000002,1.952930
0.078318,1.694392,0.283426,0.010201,0.014438,0.009139,0.000002,2.089915
0.077142,1.781799,0.086858,0.009356,0.000051,0.008078,0.000002,1.963287
0.086059,1.755765,0.244425,0.009302,0.014146,0.008646,0.000002,2.118344
0.094035,1.775023,0.232354,0.008555,0.000049,0.007842,0.000002,2.117860
0.083994,1.798645,0.106835,0.010955,0.014342,0.010581,0.000002,2.025354
0.057680,1.775371,0.273550,0.008383,0.000042,0.007774,0.000003,2.122802
0.068912,1.851177,0.111714,0.009735,0.016611,0.009007,0.000002,2.067157
0.077330,1.807131,0.220194,0.009993,0.014715,0.008776,0.000002,2.138141
0.065068,1.880679,0.111699,0.010528,0.015643,0.009361,0.000002,2.092980
0.064797,1.838740,0.235282,0.010196,0.015626,0.008953,0.000002,2.173595
0.075704,1.879336,0.115930,0.010050,0.014591,0.009174,0.000002,2.104787
0.074239,1.860670,0.288162,0.010179,0.015394,0.010808,0.000002,2.259454
0.073574,1.932327,0.109156,0.011652,0.014118,0.008445,0.000002,2.149274
0.064707,1.872962,0.286195,0.013349,0.015853,0.010091,0.000002,2.263158
