Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.101429,0.784816,0.185172,0.011019,0.000034,0.008809,0.000002,1.091281
0.079006,0.809577,0.088803,0.010651,0.000041,0.016204,0.000002,1.004284
0.093410,0.793858,0.256766,0.010212,0.000041,0.007634,0.000002,1.161923
0.066221,0.843409,0.121470,0.017906,0.000065,0.008778,0.000003,1.057853
0.061044,0.841684,0.274053,0.011630,0.000059,0.007899,0.000002,1.196372
0.073813,0.835213,0.195368,0.011656,0.000065,0.007954,0.000002,1.124072
0.071039,0.902209,0.112403,0.010972,0.015404,0.008611,0.000002,1.120640
0.075057,0.863302,0.259609,0.018620,0.000037,0.008970,0.000002,1.225597
0.085567,0.921367,0.081165,0.010662,0.000055,0.007388,0.000002,1.106206
0.084181,0.902285,0.184300,0.015037,0.000042,0.007339,0.000002,1.193186
0.065975,0.919416,0.109840,0.013187,0.015257,0.009213,0.000002,1.132890
0.064768,0.917025,0.290236,0.010510,0.014792,0.008224,0.000002,1.305558
0.072900,0.889803,0.248546,0.009963,0.000032,0.012858,0.000002,1.234104
0.070712,0.993041,0.113384,0.010393,0.000042,0.008176,0.000002,1.195750
0.064280,0.981671,0.108827,0.011133,0.000034,0.007570,0.000002,1.173516
0.065265,0.971218,0.234769,0.010740,0.000077,0.008726,0.000002,1.290798
0.081553,1.008428,0.086841,0.010489,0.000032,0.008033,0.000002,1.195377
0.072589,0.965127,0.285488,0.011435,0.015314,0.008898,0.000003,1.358855
0.061324,0.982414,0.257274,0.011860,0.000081,0.008051,0.000002,1.321005
0.072340,1.037773,0.114488,0.010660,0.000031,0.007583,0.000002,1.242877
0.074923,1.029730,0.215356,0.011366,0.000086,0.008200,0.000002,1.339662
0.072372,1.062354,0.118198,0.010888,0.015394,0.007887,0.000002,1.287096
0.085666,1.069483,0.104672,0.017755,0.000030,0.007329,0.000002,1.284937
0.071695,1.050410,0.263444,0.010425,0.000032,0.008899,0.000002,1.404908
0.075388,1.076263,0.159913,0.009895,0.000031,0.006597,0.000002,1.328090
0.068673,1.126907,0.111007,0.017274,0.015148,0.007480,0.000002,1.346491
0.057600,1.062814,0.284989,0.015760,0.017160,0.011625,0.000002,1.449950
0.065213,1.150034,0.075871,0.008994,0.000042,0.006962,0.000002,1.307118
0.067539,1.120550,0.080918,0.010085,0.000032,0.010670,0.000015,1.289810
0.060439,1.125283,0.262762,0.010410,0.000084,0.006690,0.000002,1.465669
0.063648,1.147018,0.203555,0.010231,0.000048,0.007099,0.000002,1.431600
0.058011,1.177949,0.081175,0.011042,0.000033,0.007546,0.000002,1.335758
0.082400,1.094300,0.254608,0.010628,0.000066,0.007565,0.000002,1.449568
0.095189,1.121986,0.083159,0.010521,0.000031,0.007816,0.000002,1.318704
0.057602,1.174192,0.115392,0.012041,0.014566,0.009488,0.000002,1.383282
0.093451,1.154811,0.255340,0.011635,0.041656,0.010108,0.000002,1.567003
0.062404,1.190354,0.300388,0.026070,0.015098,0.009822,0.000002,1.604138
0.062930,1.257483,0.104256,0.014699,0.000086,0.008323,0.000002,1.447780
0.077430,1.150208,0.288605,0.010656,0.000037,0.008466,0.000002,1.535406
0.086619,1.236830,0.115511,0.011117,0.014404,0.009680,0.000003,1.474165
0.083850,1.287947,0.076406,0.009638,0.000058,0.007161,0.000003,1.465064
0.062388,1.274389,0.284248,0.010826,0.017669,0.011080,0.000002,1.660601
0.064566,1.254493,0.283256,0.012922,0.018364,0.008438,0.000003,1.642042
0.070732,1.342580,0.100487,0.010033,0.000081,0.008529,0.000002,1.532444
0.085481,1.235140,0.278672,0.009648,0.000032,0.007703,0.000002,1.616678
0.075059,1.341450,0.104294,0.009948,0.014194,0.009286,0.000002,1.554232
0.065887,1.335078,0.219902,0.010145,0.014373,0.007883,0.000002,1.653270
0.071070,1.345911,0.247963,0.010423,0.019759,0.013117,0.000002,1.708245
0.061805,1.391655,0.161280,0.012278,0.000053,0.008965,0.000002,1.636038
0.066227,1.333417,0.253821,0.012834,0.014225,0.010090,0.000002,1.690616
0.075013,1.389267,0.114546,0.011908,0.016582,0.008378,0.000002,1.615695
0.079231,1.433953,0.111254,0.011660,0.015053,0.009392,0.000002,1.660546
0.086079,1.401784,0.261498,0.011734,0.014889,0.009186,0.000002,1.785173
0.067093,1.457519,0.109666,0.010662,0.015013,0.007837,0.000002,1.667790
0.077557,1.406097,0.254919,0.011801,0.014836,0.008428,0.000002,1.773640
0.062679,1.507944,0.082139,0.009873,0.000059,0.009948,0.000002,1.672644
0.066948,1.412957,0.283401,0.012157,0.000031,0.007768,0.000002,1.783265
0.061849,1.487773,0.201511,0.009359,0.000037,0.007263,0.000002,1.767792
0.075469,1.512473,0.111878,0.018550,0.014429,0.008712,0.000003,1.741514
0.078471,1.518805,0.078126,0.013677,0.000052,0.006901,0.000002,1.696034
0.074741,1.500203,0.263727,0.013015,0.000050,0.008276,0.000002,1.860015
0.071495,1.493568,0.218308,0.008509,0.000064,0.006960,0.000002,1.798905
0.084469,1.559021,0.092829,0.010266,0.000033,0.007046,0.000002,1.753665
0.076992,1.506401,0.198564,0.009273,0.022258,0.009511,0.000003,1.823002
0.058131,1.554422,0.108610,0.010247,0.014416,0.009381,0.000003,1.755209
0.080597,1.555365,0.274201,0.015360,0.000046,0.007724,0.000002,1.933295
0.062994,1.597444,0.109115,0.011756,0.016783,0.010906,0.000002,1.809001
0.074749,1.529271,0.213572,0.019921,0.016126,0.012866,0.000003,1.866509
0.068360,1.545829,0.285842,0.019540,0.014441,0.008336,0.000002,1.942351
0.087587,1.648266,0.129092,0.011276,0.014281,0.009599,0.000002,1.900102
0.078337,1.601592,0.244626,0.010453,0.000044,0.006916,0.000001,1.941969
0.084696,1.647191,0.109799,0.022547,0.014740,0.007541,0.000001,1.886515
0.092723,1.620684,0.278545,0.009835,0.000044,0.007485,0.000004,2.009320
0.062539,1.606008,0.282437,0.010653,0.014433,0.008687,0.000001,1.984758
0.078154,1.736301,0.114143,0.010133,0.014233,0.008607,0.000002,1.961573
0.063093,1.734072,0.106116,0.011351,0.018656,0.007696,0.000002,1.940986
0.081443,1.711757,0.221245,0.010797,0.014665,0.009352,0.000002,2.049261
0.071048,1.718682,0.280445,0.010940,0.014935,0.009787,0.000002,2.105839
0.062905,1.806352,0.107620,0.012808,0.014497,0.007675,0.000001,2.011858
0.059465,1.725391,0.276998,0.011677,0.000074,0.008021,0.000002,2.081629
0.057719,1.844304,0.085881,0.008785,0.000033,0.006984,0.000002,2.003708
0.078333,1.771271,0.235564,0.009887,0.000047,0.008130,0.000002,2.103234
0.091348,1.798842,0.107391,0.010849,0.014547,0.009292,0.000002,2.032270
0.089196,1.773217,0.201803,0.013647,0.000037,0.008122,0.000002,2.086023
0.065025,1.812838,0.250979,0.009695,0.000032,0.008446,0.000002,2.147018
0.078127,1.851268,0.108923,0.011745,0.024171,0.009365,0.000002,2.083602
0.079495,1.863668,0.111112,0.014321,0.014774,0.008853,0.000002,2.092226
0.087196,1.828285,0.274816,0.013737,0.022829,0.008737,0.000001,2.235601
0.066921,1.864632,0.218354,0.011203,0.014049,0.010495,0.000002,2.185657
0.071112,1.947874,0.110922,0.011723,0.014133,0.009036,0.000003,2.164803
0.065051,1.862046,0.284053,0.010732,0.013800,0.009122,0.000002,2.244805
0.063761,1.968820,0.109586,0.010086,0.014303,0.009117,0.000002,2.175675
0.063256,1.922053,0.222478,0.015322,0.014423,0.010059,0.000003,2.247594
0.073617,2.001116,0.074969,0.008703,0.000047,0.006915,0.000002,2.165369
0.066683,1.924410,0.295345,0.011185,0.015223,0.008770,0.000002,2.321619
0.076745,2.006407,0.103022,0.009334,0.014217,0.007861,0.000002,2.217588
0.065065,1.946733,0.278673,0.011536,0.013852,0.008291,0.000002,2.324152
0.064383,2.007729,0.194919,0.009227,0.018018,0.007494,0.000002,2.301772
0.092910,2.025213,0.105710,0.016974,0.014069,0.009446,0.000002,2.264323
0.089988,1.967582,0.271625,0.009952,0.014231,0.008537,0.000002,2.361916
0.096252,2.036657,0.111402,0.013640,0.018448,0.008317,0.000002,2.284718
0.059182,2.039041,0.219760,0.010465,0.014427,0.008043,0.000002,2.350920
0.074427,2.010158,0.304248,0.009640,0.000033,0.007473,0.000002,2.405980
0.075197,2.097883,0.115324,0.010148,0.014476,0.009290,0.000002,2.322321
0.065692,2.124671,0.108954,0.011169,0.014451,0.008457,0.000003,2.333397
0.089380,2.072450,0.247618,0.017254,0.014437,0.008324,0.000003,2.449464
0.079717,2.107753,0.253398,0.009916,0.014440,0.009269,0.000002,2.474496
0.083028,2.156425,0.114132,0.010340,0.014554,0.008719,0.000002,2.387199
0.076329,2.115482,0.254910,0.010925,0.014498,0.010797,0.000002,2.482943
0.070967,2.202092,0.120229,0.010461,0.018125,0.008255,0.000002,2.430130
0.076698,2.129668,0.256124,0.010579,0.013905,0.007998,0.000002,2.494974
0.079110,2.214972,0.103460,0.010080,0.014098,0.008014,0.000002,2.429736
0.062526,2.186739,0.248919,0.016279,0.014075,0.007906,0.000003,2.536447
0.060780,2.270367,0.104436,0.009904,0.015441,0.010752,0.000002,2.471683
0.070899,2.210895,0.272047,0.016078,0.015289,0.011496,0.000002,2.596706
0.065728,2.229204,0.261502,0.009536,0.019067,0.008947,0.000002,2.593987
0.069050,2.301391,0.103458,0.012793,0.014293,0.007617,0.000002,2.508604
0.072662,2.261167,0.213047,0.010051,0.019145,0.007915,0.000002,2.583988
0.075251,2.318445,0.104287,0.015375,0.014299,0.007391,0.000002,2.535050
0.073107,2.282053,0.225005,0.009334,0.014423,0.008576,0.000002,2.612500
0.061535,2.336400,0.104273,0.010349,0.030288,0.007658,0.000002,2.550505
0.072787,2.301805,0.265183,0.009315,0.014638,0.008770,0.000002,2.672499
0.089300,2.345904,0.109143,0.010195,0.014036,0.009050,0.000002,2.577630
0.064157,2.315955,0.270490,0.010557,0.015245,0.008258,0.000002,2.684665
0.063354,2.350142,0.202244,0.009942,0.014988,0.008342,0.000002,2.649014
0.067437,2.400630,0.115544,0.016390,0.013975,0.010900,0.000003,2.624879
0.070413,2.382739,0.108365,0.011961,0.014516,0.009777,0.000003,2.597773
0.075962,2.371481,0.215989,0.010055,0.014374,0.010912,0.000003,2.698775
0.060259,2.414880,0.279101,0.017369,0.014832,0.008861,0.000002,2.795305
0.081603,2.370177,0.282275,0.018041,0.015291,0.009537,0.000003,2.776927
0.061344,2.466345,0.110759,0.017232,0.016234,0.008343,0.000003,2.680260
0.062519,2.503404,0.103908,0.010003,0.016106,0.008000,0.000002,2.703943
0.060391,2.508475,0.071086,0.007640,0.000030,0.006767,0.000002,2.654392
0.061428,2.472653,0.199201,0.010015,0.019421,0.008076,0.000002,2.770796
0.061436,2.448359,0.227314,0.012508,0.000135,0.006531,0.000002,2.756286
0.063081,2.544404,0.070350,0.011111,0.000050,0.006162,0.000002,2.695160
0.060215,2.503560,0.268445,0.010684,0.013901,0.014216,0.000002,2.871023
0.067308,2.530418,0.072744,0.007393,0.000030,0.006599,0.000002,2.684495
0.060567,2.513094,0.063222,0.008072,0.000042,0.006781,0.000002,2.651781
0.084338,2.514727,0.191718,0.007625,0.000039,0.007271,0.000002,2.805721
0.059490,2.509699,0.158434,0.011293,0.000045,0.006264,0.000002,2.745227
0.061010,2.543023,0.063635,0.011678,0.000626,0.006132,0.000002,2.686105
0.060342,2.483930,0.197933,0.007512,0.000047,0.007300,0.000002,2.757066
0.085193,2.481307,0.061644,0.006659,0.000031,0.008310,0.000003,2.643147
0.090658,2.474641,0.149114,0.007012,0.000031,0.005661,0.000002,2.727120
0.067250,2.493266,0.059734,0.006982,0.000041,0.006017,0.000002,2.633294
0.060031,2.532136,0.193244,0.007829,0.000078,0.005786,0.000002,2.799106
0.073829,2.477747,0.063063,0.007116,0.000071,0.005741,0.000002,2.627569
0.063578,2.472489,0.186912,0.006863,0.000032,0.005770,0.000002,2.735645
0.065075,2.485097,0.063631,0.006832,0.000040,0.005649,0.000002,2.626326
0.080470,2.500023,0.135066,0.010539,0.000029,0.005744,0.000002,2.731873
0.081017,2.432760,0.064125,0.007667,0.000078,0.005694,0.000002,2.591342
0.067420,2.481658,0.195809,0.007139,0.000031,0.005522,0.000002,2.757582
0.063823,2.477746,0.062769,0.007089,0.000032,0.005847,0.000002,2.617308
0.063510,2.465395,0.191984,0.006698,0.000036,0.005832,0.000003,2.733455
0.093382,2.455355,0.152518,0.006971,0.000030,0.005719,0.000002,2.713977
0.057631,2.483477,0.067263,0.015002,0.000057,0.006239,0.000002,2.629670
0.091998,2.424038,0.062850,0.007533,0.000031,0.005918,0.000002,2.592370
0.084326,2.411724,0.153081,0.007255,0.000035,0.006200,0.000002,2.662622
0.062241,2.484720,0.208059,0.010495,0.000030,0.005630,0.000002,2.771176
0.072612,2.469738,0.062535,0.006917,0.000039,0.007497,0.000003,2.619340
0.065510,2.455269,0.215355,0.012043,0.000487,0.007444,0.000003,2.756111
0.060191,2.450172,0.064427,0.007597,0.000035,0.006345,0.000003,2.588769
0.059924,2.491556,0.143332,0.007471,0.000041,0.006016,0.000003,2.708343
0.064979,2.440931,0.064405,0.007857,0.000031,0.006529,0.000004,2.584737
0.060098,2.462159,0.195248,0.007144,0.000031,0.006610,0.000002,2.731292
0.065478,2.440736,0.066715,0.007814,0.000033,0.007108,0.000004,2.587889
0.079161,2.424072,0.194084,0.010778,0.000040,0.006131,0.000002,2.714269
0.068379,2.464660,0.139256,0.007630,0.000030,0.006529,0.000004,2.686489
0.074261,2.431886,0.070239,0.008097,0.000034,0.006290,0.000003,2.590809
0.062253,2.413534,0.080736,0.008592,0.000035,0.007549,0.000002,2.572701
0.062046,2.455110,0.204270,0.019188,0.000038,0.006560,0.000002,2.747214
0.061853,2.442040,0.151486,0.008388,0.000035,0.006560,0.000002,2.670365
0.058531,2.436457,0.203481,0.008335,0.000042,0.007428,0.000002,2.714274
0.076401,2.445982,0.079434,0.013398,0.000039,0.006704,0.000002,2.621960
0.060010,2.441064,0.068500,0.007806,0.000034,0.007210,0.000002,2.584626
0.061678,2.442143,0.067467,0.008020,0.000032,0.006959,0.000002,2.586299
0.054624,2.461365,0.193904,0.007850,0.000031,0.009948,0.000002,2.727726
0.060773,2.461279,0.206028,0.007562,0.000030,0.006222,0.000002,2.741895
0.060331,2.477445,0.069004,0.011427,0.000416,0.006603,0.000002,2.625228
0.061064,2.411063,0.197030,0.008917,0.000224,0.016829,0.000002,2.695129
0.075193,2.420417,0.072499,0.008766,0.000036,0.006371,0.000002,2.583284
0.100611,2.417034,0.187038,0.007880,0.000032,0.006231,0.000002,2.718827
