Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.066401,0.985141,0.079822,0.002565,0.000044,1.133974
0.068774,0.944423,0.256111,0.006934,0.000055,1.276297
0.061724,1.001786,0.110621,0.010863,0.020263,1.205257
0.075723,0.966977,0.293028,0.003357,0.020473,1.359558
0.063538,0.994916,0.189203,0.025911,0.000086,1.273655
0.064878,1.072785,0.107912,0.009944,0.000045,1.255562
0.077967,1.037544,0.082378,0.003841,0.000037,1.201766
0.089638,1.010667,0.210681,0.003470,0.015225,1.329680
0.069495,1.096155,0.089816,0.004618,0.000069,1.260153
0.087823,1.020944,0.319161,0.003477,0.000044,1.431449
0.083665,0.993633,0.293705,0.003143,0.000052,1.374199
0.088199,1.103848,0.112827,0.003994,0.000053,1.308922
0.065089,1.115534,0.276810,0.008462,0.000152,1.466047
0.092500,1.107645,0.109472,0.003630,0.015946,1.329193
0.090549,1.102985,0.201315,0.014577,0.000098,1.409524
0.092154,1.189553,0.110733,0.006740,0.000622,1.399802
0.084551,1.087160,0.296090,0.004080,0.015265,1.487146
0.075890,1.175310,0.198999,0.001599,0.000048,1.451846
0.070274,1.217771,0.103649,0.002222,0.000053,1.393968
0.080455,1.147335,0.248214,0.003584,0.014846,1.494435
0.074374,1.248663,0.133287,0.002553,0.000083,1.458962
0.064875,1.207507,0.249670,0.003099,0.000034,1.525185
0.076080,1.221405,0.196607,0.002907,0.000043,1.497043
0.065632,1.287670,0.081088,0.004557,0.000030,1.438976
0.067673,1.270586,0.082906,0.009986,0.000043,1.431195
0.078974,1.233650,0.266107,0.003773,0.000036,1.582540
0.066384,1.328691,0.109786,0.003658,0.000037,1.508556
0.072705,1.283197,0.303779,0.004128,0.014477,1.678286
0.071223,1.290674,0.254413,0.005736,0.029005,1.651052
0.071198,1.368079,0.104257,0.004018,0.000064,1.547616
0.059636,1.316613,0.304957,0.004612,0.015281,1.701099
0.069608,1.370196,0.115118,0.003827,0.014944,1.573693
0.064327,1.450834,0.105458,0.012373,0.000057,1.633048
0.081017,1.367717,0.274254,0.006941,0.014876,1.744804
0.077288,1.348406,0.290978,0.004385,0.015446,1.736503
0.061660,1.493284,0.102439,0.003723,0.000038,1.661144
0.063430,1.428614,0.246907,0.002150,0.000032,1.741133
0.063953,1.493012,0.104647,0.003290,0.015794,1.680696
0.082573,1.447206,0.215911,0.007306,0.014573,1.767570
0.072363,1.443974,0.279296,0.003890,0.015281,1.814805
0.084766,1.513598,0.162845,0.003625,0.000039,1.764872
0.080778,1.491796,0.254808,0.004833,0.014974,1.847190
0.071082,1.556668,0.109205,0.005473,0.015629,1.758058
0.076126,1.499198,0.257936,0.005058,0.014924,1.853243
0.061452,1.595742,0.116777,0.004958,0.014208,1.793137
0.062772,1.607606,0.110154,0.003411,0.014914,1.798856
0.067274,1.590298,0.258427,0.005986,0.014352,1.936336
0.063530,1.575692,0.250458,0.006309,0.000039,1.896027
0.059805,1.655264,0.082440,0.006365,0.000073,1.803947
0.060238,1.616272,0.250336,0.003357,0.000043,1.930247
0.080059,1.646220,0.113789,0.003659,0.015539,1.859266
0.061999,1.658635,0.251252,0.003061,0.000039,1.974985
0.077978,1.676258,0.102927,0.002512,0.014551,1.874226
0.100452,1.597444,0.221874,0.009005,0.000060,1.928834
0.059813,1.673452,0.177009,0.002657,0.000046,1.912977
0.064011,1.734757,0.094353,0.002243,0.000036,1.895400
0.067117,1.712550,0.112051,0.003798,0.014719,1.910236
0.080608,1.689546,0.281022,0.002919,0.000043,2.054138
0.075869,1.753346,0.110864,0.005092,0.015863,1.961035
0.066042,1.693891,0.213538,0.016352,0.015400,2.005224
0.069913,1.687101,0.282878,0.012651,0.014361,2.066905
0.068831,1.816058,0.128866,0.004176,0.015255,2.033184
0.088505,1.793203,0.109829,0.003957,0.014699,2.010193
0.063700,1.747106,0.222463,0.003870,0.014876,2.052014
0.072434,1.799020,0.292029,0.003295,0.000047,2.166825
0.066049,1.773602,0.317557,0.003848,0.000054,2.161110
0.075477,1.879319,0.113128,0.003769,0.015071,2.086764
0.083678,1.874826,0.107283,0.003156,0.000043,2.068985
0.066680,1.864128,0.259282,0.003979,0.014973,2.209041
0.060219,1.901460,0.226693,0.007199,0.014295,2.209865
0.080368,1.915532,0.108245,0.004290,0.014831,2.123265
0.063799,1.958435,0.082869,0.002314,0.000041,2.107458
0.085364,1.851356,0.280040,0.004006,0.015504,2.236270
0.068258,1.973219,0.105896,0.003213,0.000057,2.150643
0.071860,1.934826,0.187065,0.003956,0.000081,2.197786
0.074326,1.947919,0.273823,0.002573,0.000046,2.298686
0.072510,2.005277,0.109359,0.003730,0.015256,2.206133
0.082637,1.934916,0.285523,0.003561,0.014999,2.321636
0.062209,2.028385,0.113418,0.004380,0.014781,2.223173
0.066165,1.992171,0.214035,0.009790,0.014843,2.297004
0.062771,2.073632,0.110496,0.004285,0.014759,2.265943
0.062855,2.002519,0.285565,0.005159,0.014075,2.370173
0.067530,2.078818,0.108851,0.004023,0.014614,2.273836
0.071215,2.034218,0.271371,0.007168,0.015136,2.399109
0.075114,2.112828,0.110363,0.011229,0.014978,2.324513
0.082700,2.054425,0.306407,0.007188,0.014407,2.465126
0.069565,2.176154,0.077374,0.002664,0.000067,2.325825
0.064127,2.086947,0.223858,0.003166,0.014804,2.392903
0.071494,2.118751,0.102993,0.003308,0.014889,2.311435
0.070218,2.140726,0.197364,0.003460,0.014746,2.426514
0.060991,2.170491,0.267182,0.002523,0.014675,2.515862
0.067470,2.192696,0.124513,0.007714,0.017408,2.409801
0.070533,2.139119,0.270046,0.003159,0.014343,2.497200
0.071182,2.230418,0.111820,0.004818,0.014418,2.432657
0.067851,2.206181,0.267638,0.019371,0.015412,2.576453
0.075984,2.234839,0.106761,0.008363,0.016119,2.442068
0.063017,2.213636,0.223610,0.003453,0.014212,2.517928
0.072413,2.214248,0.264762,0.003815,0.014886,2.570123
0.076524,2.298492,0.112814,0.005144,0.014880,2.507854
0.073751,2.275511,0.115365,0.004565,0.014720,2.483912
0.060213,2.291394,0.293154,0.004825,0.014474,2.664060
0.091821,2.257692,0.249089,0.008559,0.014073,2.621233
0.103091,2.268349,0.255711,0.005791,0.023775,2.656716
0.076301,2.360116,0.112105,0.007700,0.020229,2.576451
0.073170,2.405951,0.114636,0.004422,0.014402,2.612581
0.069058,2.389605,0.104630,0.003426,0.024196,2.590915
0.063011,2.367650,0.206152,0.037450,0.014633,2.688897
0.066909,2.388362,0.277534,0.008516,0.015674,2.756995
0.080069,2.335039,0.275556,0.006836,0.020603,2.718103
0.064741,2.468319,0.107945,0.003689,0.014494,2.659188
0.077389,2.458957,0.103881,0.002826,0.014490,2.657543
0.070669,2.436007,0.249435,0.002708,0.014810,2.773629
0.067701,2.474510,0.106117,0.003557,0.014551,2.666436
0.070507,2.454795,0.207337,0.002942,0.015147,2.750728
0.081924,2.508040,0.107783,0.003595,0.020086,2.721428
0.070265,2.437125,0.268489,0.005649,0.019545,2.801073
0.061171,2.535814,0.109351,0.003507,0.014461,2.724305
0.060030,2.503495,0.230521,0.004922,0.017363,2.816330
0.065437,2.510835,0.266929,0.004493,0.014692,2.862387
0.075438,2.565498,0.112148,0.004466,0.014708,2.772259
0.062164,2.517627,0.258827,0.005532,0.014424,2.858574
0.080076,2.565914,0.110845,0.007156,0.014731,2.778723
0.064830,2.606407,0.098092,0.003401,0.014603,2.787332
0.060609,2.642427,0.074040,0.002032,0.000057,2.779165
0.086378,2.577750,0.273697,0.003735,0.014367,2.955927
0.070192,2.579530,0.268363,0.005811,0.016091,2.939986
0.074015,2.583452,0.201009,0.005077,0.015240,2.878793
0.060539,2.678181,0.073816,0.003081,0.000050,2.815668
0.062513,2.613915,0.069552,0.003558,0.000108,2.749645
0.060800,2.654397,0.067903,0.001269,0.000060,2.784430
0.092261,2.628373,0.176724,0.001350,0.000066,2.898774
0.089299,2.622650,0.221162,0.004040,0.000038,2.937189
0.075776,2.614671,0.194606,0.001784,0.000064,2.886900
0.079925,2.670208,0.067110,0.000628,0.000041,2.817911
0.064260,2.619031,0.060371,0.000890,0.000060,2.744612
0.067470,2.629828,0.148546,0.001069,0.000054,2.846967
0.060862,2.649207,0.068000,0.000306,0.000040,2.778415
0.072062,2.658616,0.197981,0.001545,0.000037,2.930241
0.074237,2.613625,0.200140,0.000252,0.000037,2.888291
0.087225,2.622779,0.062576,0.000956,0.000055,2.773591
0.098546,2.615989,0.134410,0.000039,0.000039,2.849023
0.085992,2.589374,0.062184,0.000828,0.000030,2.738408
0.060452,2.607085,0.062456,0.000938,0.000037,2.730968
0.064977,2.624679,0.194944,0.000023,0.000040,2.884662
0.077148,2.604555,0.138796,0.000326,0.000034,2.820858
0.061463,2.624835,0.199207,0.004779,0.000043,2.890327
0.064375,2.636002,0.062027,0.001300,0.000079,2.763783
0.065242,2.588423,0.068888,0.000334,0.000042,2.722929
0.085154,2.571726,0.064907,0.000501,0.000034,2.722322
0.080073,2.611436,0.172971,0.000401,0.000040,2.864921
0.069901,2.615464,0.175887,0.001222,0.000059,2.862534
0.064027,2.620408,0.066452,0.000542,0.000037,2.751466
0.060646,2.567848,0.222098,0.001373,0.000044,2.852010
0.084914,2.571920,0.063604,0.000958,0.000058,2.721453
0.060442,2.604464,0.143035,0.001422,0.000059,2.809422
0.070424,2.581525,0.064268,0.000626,0.000041,2.716885
0.058080,2.604413,0.196335,0.000595,0.000038,2.859462
0.061798,2.591118,0.066890,0.001479,0.000034,2.721320
0.081227,2.567815,0.197841,0.000500,0.000034,2.847417
0.056968,2.613914,0.142521,0.000538,0.000047,2.813988
0.072751,2.575292,0.067876,0.004073,0.000040,2.720032
0.070829,2.576871,0.068377,0.002278,0.000031,2.718386
0.082631,2.545703,0.201952,0.001840,0.000036,2.832163
0.078221,2.571918,0.081748,0.005775,0.000036,2.737698
0.061380,2.554315,0.152878,0.005008,0.000064,2.773645
0.076696,2.570691,0.215510,0.003429,0.000040,2.866366
0.061577,2.601407,0.079053,0.001371,0.000034,2.743443
0.072597,2.573389,0.066026,0.001845,0.000040,2.713898
0.074832,2.563327,0.154420,0.001342,0.000074,2.793995
0.067947,2.555942,0.258358,0.002001,0.000062,2.884311
0.067944,2.611301,0.069435,0.001455,0.000054,2.750189
0.068355,2.565177,0.183576,0.002098,0.000061,2.819267
0.061320,2.588386,0.069728,0.001127,0.000035,2.720596
0.063256,2.596358,0.170656,0.002169,0.000044,2.832484
0.072345,2.576101,0.070906,0.002280,0.000050,2.721682
0.059043,2.594675,0.215513,0.001409,0.000052,2.870693
0.067023,2.587714,0.074150,0.002981,0.000099,2.731967
0.082635,2.536076,0.219303,0.003459,0.000037,2.841511
0.070097,2.591813,0.158238,0.001811,0.000041,2.822001
0.064813,2.596159,0.074877,0.009884,0.000042,2.745774
0.060977,2.582792,0.074501,0.003072,0.000040,2.721380
0.072601,2.594905,0.227949,0.002076,0.000047,2.897578
0.064032,2.588114,0.166303,0.005214,0.000036,2.823699
0.101111,2.584780,0.072895,0.006329,0.000084,2.765200
0.070623,2.563302,0.237772,0.004887,0.000416,2.877000
0.069108,2.612995,0.073896,0.002669,0.000055,2.758724
0.091909,2.571344,0.069648,0.002234,0.000070,2.735204
0.072423,2.586876,0.162235,0.001562,0.000052,2.823148
0.089098,2.606534,0.228752,0.002710,0.000069,2.927163
0.082416,2.618498,0.070820,0.001494,0.000037,2.773265
0.061547,2.577527,0.224593,0.002729,0.000047,2.866442
0.059876,2.609623,0.073456,0.001354,0.000039,2.744347
0.066498,2.619469,0.157840,0.002012,0.000044,2.845863
0.060972,2.616477,0.074861,0.001563,0.000039,2.753912
0.062830,2.630366,0.226021,0.001286,0.000043,2.920546
0.060674,2.625929,0.076217,0.001846,0.000043,2.764708
0.061568,2.605647,0.238703,0.001577,0.000043,2.907538
0.060824,2.619544,0.176178,0.002389,0.000054,2.858990
0.062725,2.634626,0.079360,0.002626,0.000062,2.779398
0.061101,2.614520,0.083466,0.002248,0.000041,2.761376
0.088121,2.638793,0.083062,0.005298,0.000108,2.815382
0.061374,2.659697,0.255924,0.015275,0.000049,2.992319
0.061436,2.628551,0.196513,0.011366,0.000112,2.897978
0.062067,2.643843,0.276172,0.002152,0.000051,2.984286
0.089805,2.684656,0.086868,0.001959,0.000036,2.863323
0.062943,2.666557,0.085019,0.003125,0.000035,2.817678
0.071622,2.644243,0.207656,0.002182,0.000036,2.925739
0.081800,2.657711,0.283388,0.002682,0.000097,3.025677
0.061611,2.719437,0.112667,0.006990,0.016399,2.917103
0.066172,2.681000,0.277061,0.002280,0.000034,3.026547
0.073801,2.719036,0.128389,0.004439,0.014283,2.939948
0.080143,2.714424,0.297270,0.004159,0.018845,3.114841
0.064377,2.790113,0.119091,0.004862,0.015698,2.994141
0.073863,2.751685,0.301729,0.004438,0.014587,3.146302
0.075000,2.751645,0.260426,0.006396,0.015046,3.108514
0.081557,2.841619,0.122473,0.003723,0.015431,3.064803
0.070195,2.849879,0.128049,0.003797,0.014479,3.066399
0.070108,2.857260,0.234293,0.003592,0.015397,3.180650
0.081047,2.828958,0.324462,0.004666,0.014361,3.253494
0.066792,2.965667,0.326451,0.005099,0.014892,3.378900
0.068355,3.260141,0.122420,0.005062,0.014471,3.470449
0.064315,2.850893,0.750414,0.004480,0.014345,3.684447
0.082055,3.335271,0.150844,0.004711,0.014724,3.587604
0.071505,3.390606,0.125055,0.005137,0.014887,3.607191
0.060493,3.463956,0.127858,0.007462,0.015306,3.675075
0.064304,3.434499,0.261076,0.003752,0.015123,3.778754
0.062666,3.558026,0.125689,0.003427,0.015147,3.764955
0.085995,3.592871,0.226629,0.003155,0.014596,3.923246
0.061747,3.601603,0.303263,0.003787,0.014302,3.984702
0.083142,2.898185,2.941006,0.005377,0.014564,5.942274
0.078636,5.410627,0.136472,0.004646,0.014758,5.645139
0.069494,5.518524,0.130420,0.005245,0.014719,5.738401
0.065184,5.620480,0.123199,0.005106,0.014348,5.828317
0.062734,5.714754,0.123316,0.005060,0.014505,5.920368
0.060955,5.808232,0.199874,0.005049,0.014490,6.088599
0.084195,5.952974,0.120859,0.005118,0.014459,6.177605
0.074898,6.046892,0.122655,0.016319,0.014471,6.275235
0.086579,6.125746,0.118330,0.004747,0.014669,6.350070
0.074636,6.223037,0.118158,0.004900,0.014694,6.435426
0.074188,3.790480,2.901565,0.004504,0.014623,6.785360
0.078310,3.793306,3.006685,0.004403,0.015003,6.897707
0.058907,6.323812,0.152685,0.003499,0.000036,6.538939
0.062082,6.383691,0.103936,0.003789,0.000066,6.553563
0.061145,6.422619,0.081640,0.002865,0.000038,6.568308
0.062746,6.340252,0.253733,0.002752,0.014463,6.673946
0.102305,6.400023,0.081608,0.002338,0.000063,6.586337
0.060615,6.377487,0.267457,0.002957,0.000069,6.708585
0.085502,6.458583,0.073908,0.001662,0.000060,6.619716
0.057533,6.464797,0.205314,0.001774,0.000034,6.729452
0.071691,6.485404,0.079714,0.001402,0.000096,6.638308
0.066379,6.500331,0.081111,0.003371,0.000049,6.651241
0.060874,6.472854,0.227235,0.000830,0.000061,6.761853
0.078441,6.482363,0.186026,0.002238,0.000069,6.749138
0.060722,6.553357,0.084336,0.001654,0.000030,6.700099
0.074023,2.954168,4.805297,0.004379,0.016388,7.854256
0.065958,6.533836,0.079556,0.002353,0.000057,6.681760
0.065468,6.544973,0.081607,0.001923,0.000086,6.694058
0.079293,6.520549,0.256969,0.001610,0.000033,6.858454
0.074685,6.530610,0.190963,0.001916,0.000043,6.798217
0.070080,6.540855,0.260713,0.002184,0.000037,6.873869
0.062628,6.595285,0.083271,0.002648,0.000063,6.743895
0.062406,6.577647,0.085922,0.002467,0.000061,6.728504
0.083852,6.576032,0.081114,0.001759,0.000041,6.742798
0.066591,6.593066,0.213566,0.002110,0.000035,6.875368
0.068855,6.585598,0.274374,0.002117,0.000051,6.930995
0.066592,6.639692,0.078858,0.001929,0.000033,6.787104
0.062015,6.548884,0.282150,0.002659,0.000085,6.895793
0.100888,6.587004,0.087009,0.003873,0.000055,6.778828
0.062173,6.644013,0.205213,0.002245,0.000041,6.913686
0.063055,6.638086,0.087665,0.002998,0.000044,6.791849
0.062873,6.636432,0.282339,0.002578,0.000036,6.984257
0.063682,6.666308,0.090932,0.004600,0.000055,6.825576
0.085453,6.603013,0.259483,0.003304,0.000034,6.951286
0.083430,6.696631,0.095152,0.005264,0.000037,6.880515
0.067069,6.678528,0.243935,0.003352,0.000045,6.992930
0.071342,6.706714,0.092624,0.003713,0.000045,6.874438
0.068810,6.683676,0.224374,0.005588,0.000054,6.982502
0.067419,6.734635,0.089438,0.003432,0.000048,6.894972
0.070936,6.677557,0.316675,0.004058,0.000063,7.069289
0.074890,6.752468,0.087943,0.002737,0.000036,6.918075
0.074783,6.715074,0.265092,0.004129,0.000034,7.059112
0.088788,6.758602,0.075300,0.001180,0.000039,6.923908
0.069201,6.780091,0.078956,0.002616,0.000083,6.930947
0.075098,6.767707,0.290147,0.002581,0.000084,7.135617
0.081804,6.755629,0.249399,0.002672,0.000062,7.089567
0.090603,6.759856,0.180707,0.002197,0.000060,7.033422
0.059357,6.841845,0.079878,0.001763,0.000038,6.982881
0.061780,6.779124,0.089497,0.003347,0.000034,6.933783
0.062475,6.842421,0.088422,0.003439,0.000052,6.996809
0.085324,6.779717,0.213323,0.008002,0.000108,7.086474
0.062697,6.840269,0.282869,0.002484,0.000058,7.188378
0.096967,6.790518,0.277402,0.002917,0.000035,7.167838
0.078472,6.883601,0.091036,0.004481,0.000037,7.057627
0.075696,6.842073,0.087780,0.004234,0.000065,7.009847
0.069773,6.876842,0.224717,0.004468,0.000056,7.175856
0.077915,6.897193,0.088161,0.003257,0.000044,7.066570
0.080153,6.850703,0.269331,0.006289,0.000063,7.206539
0.064010,6.927828,0.074169,0.009378,0.000084,7.075471
0.084242,6.865231,0.309359,0.005023,0.000032,7.263887
0.060733,6.970447,0.077702,0.001911,0.000034,7.110826
0.078044,6.930933,0.080869,0.003392,0.000079,7.093317
0.070703,6.934528,0.268198,0.003223,0.000043,7.276694
0.094156,6.902769,0.170132,0.001989,0.000066,7.169111
0.084253,6.917356,0.246995,0.005070,0.000035,7.253710
0.060048,6.994049,0.087844,0.009004,0.000038,7.150984
0.078277,6.971107,0.087973,0.003652,0.000045,7.141054
0.059598,6.980606,0.221693,0.003972,0.000063,7.265932
0.077060,6.990759,0.088951,0.004677,0.000053,7.161500
0.085907,6.948625,0.253673,0.003278,0.000039,7.291522
0.063939,7.028396,0.091267,0.003929,0.000036,7.187567
0.063786,6.948319,0.286585,0.003316,0.000035,7.302041
0.069651,7.026592,0.200695,0.003564,0.000036,7.300539
0.084267,7.030473,0.091044,0.003782,0.000037,7.209602
0.070940,7.035858,0.082093,0.002220,0.000045,7.191156
0.077886,7.010776,0.299026,0.003721,0.000072,7.391481
0.059579,7.096545,0.080332,0.001933,0.000063,7.238451
0.079221,7.042941,0.198658,0.003200,0.000032,7.324052
0.092260,7.009151,0.275405,0.003690,0.000054,7.380559
0.061403,7.110184,0.081489,0.001904,0.000034,7.255014
0.062584,7.090837,0.084629,0.003790,0.000061,7.241899
0.062241,7.125000,0.227631,0.001789,0.000046,7.416708
0.061042,7.102736,0.200474,0.001847,0.000041,7.366140
0.099435,7.105007,0.085930,0.003044,0.000062,7.293478
0.062794,7.084907,0.288368,0.002545,0.000035,7.438649
0.072548,7.118303,0.088597,0.004628,0.000068,7.284144
0.079590,7.129052,0.202442,0.002854,0.000035,7.413973
0.070890,7.141601,0.114589,0.004665,0.000057,7.331801
0.061852,7.129368,0.282018,0.003952,0.000045,7.477235
0.062547,7.196848,0.117304,0.005114,0.000085,7.381898
0.070917,7.163437,0.283809,0.003955,0.000043,7.522161
0.066720,7.182056,0.221637,0.003767,0.000065,7.474247
0.062115,7.249814,0.086174,0.003942,0.000036,7.402080
0.090723,7.205681,0.088399,0.004809,0.000076,7.389688
0.062005,7.216807,0.282072,0.003530,0.000074,7.564489
0.085119,7.214981,0.194592,0.003539,0.000061,7.498292
0.084553,7.266321,0.118425,0.003480,0.015019,7.487797
0.086880,7.231894,0.310725,0.004242,0.000052,7.633793
0.069453,7.299882,0.090474,0.004279,0.000044,7.464131
0.078401,7.281114,0.237385,0.004395,0.014644,7.615939
0.065040,7.331652,0.116360,0.004347,0.000037,7.517435
0.073468,7.290261,0.311164,0.004100,0.000054,7.679047
0.081837,7.364078,0.126188,0.006139,0.000057,7.578300
0.064678,7.328178,0.308640,0.005148,0.014832,7.721476
0.063827,7.367840,0.258081,0.004440,0.000036,7.694223
0.065221,7.435438,0.181494,0.004499,0.000037,7.686689
0.070794,7.515625,0.072052,0.001493,0.000048,7.660012
0.076354,7.398334,0.328501,0.004499,0.000060,7.807748
0.080998,7.442628,0.216052,0.002707,0.000035,7.742420
0.061899,7.563684,0.075275,0.001257,0.000064,7.702180
0.066014,7.438689,0.315223,0.004924,0.000050,7.824899
0.074580,7.530297,0.077340,0.002229,0.000036,7.684482
0.062947,7.546913,0.154315,0.002102,0.000051,7.766327
0.075100,7.538047,0.073478,0.001935,0.000101,7.688661
0.059310,7.547328,0.220868,0.001336,0.000066,7.828908
0.076962,7.544638,0.076376,0.002249,0.000071,7.700296
0.067198,7.520198,0.225584,0.003036,0.000047,7.816063
0.070918,7.559051,0.161116,0.001184,0.000039,7.792308
0.066199,7.563504,0.106205,0.002791,0.000042,7.738740
