Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.097190,0.736502,0.219338,0.002500,0.000043,1.055572
0.066590,0.810460,0.081903,0.003170,0.000031,0.962154
0.075709,0.781227,0.081927,0.005061,0.000066,0.943989
0.073177,0.758251,0.259871,0.005420,0.000046,1.096766
0.060617,0.845811,0.083259,0.003610,0.000031,0.993328
0.089099,0.768003,0.245899,0.003524,0.000045,1.106571
0.095402,0.758708,0.265339,0.004233,0.000038,1.123720
0.074696,0.846785,0.084252,0.004561,0.000180,1.010473
0.088618,0.802657,0.189765,0.004107,0.000035,1.085182
0.074057,0.837235,0.121732,0.004316,0.000036,1.037377
0.064483,0.838112,0.271878,0.004287,0.000035,1.178795
0.071851,0.847306,0.253275,0.008489,0.000037,1.180958
0.066152,0.896895,0.113752,0.009875,0.017927,1.104600
0.063285,0.848446,0.226230,0.007367,0.000034,1.145362
0.083402,0.927275,0.114471,0.004267,0.014753,1.144167
0.072135,0.904477,0.187683,0.020584,0.005699,1.190577
0.088043,0.902809,0.109242,0.025917,0.019399,1.145410
0.087585,0.919589,0.255858,0.003090,0.000046,1.266168
0.058782,0.912045,0.252660,0.003590,0.000034,1.227110
0.078662,0.985610,0.109108,0.004141,0.000062,1.177583
0.083932,0.970647,0.110210,0.003949,0.000039,1.168775
0.082733,0.949330,0.279421,0.009760,0.000044,1.321287
0.057073,1.043145,0.087478,0.008402,0.000071,1.196168
0.089647,0.970033,0.217719,0.003863,0.017040,1.298303
0.070564,0.967716,0.269613,0.004270,0.000063,1.312227
0.063194,1.085080,0.116290,0.003524,0.000035,1.268122
0.080165,1.061959,0.118190,0.004010,0.014861,1.279184
0.082973,1.008284,0.234074,0.010770,0.000064,1.336166
0.063606,1.052054,0.266930,0.004486,0.000066,1.387142
0.063396,1.133189,0.105264,0.002892,0.000044,1.304786
0.062680,1.130276,0.161430,0.008696,0.000055,1.363136
0.070230,1.055028,0.286247,0.007864,0.014867,1.434236
0.067772,1.132660,0.103348,0.009622,0.000035,1.313437
0.081124,1.168842,0.078640,0.003190,0.000034,1.331831
0.075223,1.106105,0.242565,0.003590,0.015054,1.442538
0.083523,1.145171,0.080983,0.003125,0.000037,1.312839
0.062390,1.149340,0.256486,0.012170,0.000040,1.480425
0.079302,1.162527,0.121655,0.008062,0.014850,1.386395
0.082015,1.139902,0.187493,0.020908,0.000037,1.430354
0.068282,1.152182,0.307844,0.022843,0.000601,1.551752
0.073595,1.256900,0.163326,0.004768,0.035533,1.534122
0.086926,1.276913,0.103929,0.003517,0.000054,1.471337
0.065020,1.237042,0.267689,0.004936,0.000039,1.574727
0.061603,1.215412,0.257104,0.011834,0.000043,1.545996
0.060273,1.202436,0.269388,0.005055,0.014738,1.551890
0.081870,1.352437,0.196781,0.004564,0.014908,1.650560
0.075035,1.290345,0.222223,0.003422,0.000082,1.591108
0.071715,1.426193,0.076573,0.002152,0.000033,1.576667
0.071588,1.331923,0.291774,0.003736,0.014358,1.713379
0.064843,1.306435,0.306881,0.011053,0.014708,1.703919
0.067048,1.438714,0.110074,0.003625,0.016173,1.635634
0.072628,1.447571,0.230129,0.007769,0.000106,1.758204
0.068711,1.446706,0.109169,0.007285,0.014704,1.646574
0.083881,1.396748,0.243173,0.004286,0.014646,1.742736
0.087549,1.408027,0.288302,0.009800,0.014679,1.808358
0.062002,1.520614,0.164381,0.004075,0.000037,1.751109
0.081480,1.501359,0.109997,0.004038,0.014711,1.711585
0.087986,1.471388,0.257963,0.004174,0.014688,1.836199
0.075784,1.550391,0.108469,0.003591,0.000043,1.738279
0.079628,1.508400,0.233438,0.004069,0.014718,1.840252
0.062167,1.592137,0.105036,0.002660,0.000042,1.762041
0.079519,1.532651,0.291177,0.004038,0.014495,1.921880
0.069587,1.628546,0.096054,0.006372,0.000050,1.800608
0.059524,1.577109,0.189157,0.013674,0.000104,1.839568
0.070397,1.577889,0.284795,0.004710,0.014614,1.952405
0.083025,1.641306,0.074869,0.006944,0.000059,1.806204
0.062312,1.639750,0.092951,0.003248,0.000070,1.798331
0.070471,1.620488,0.201300,0.003151,0.014820,1.910230
0.085367,1.623763,0.285929,0.008240,0.014511,2.017810
0.062834,1.698372,0.105918,0.009766,0.000034,1.876923
0.057611,1.641859,0.236998,0.010582,0.000105,1.947155
0.061683,1.706093,0.110955,0.004436,0.014653,1.897819
0.065428,1.696436,0.216694,0.010778,0.014449,2.003786
0.070593,1.741344,0.125329,0.005393,0.019357,1.962015
0.059788,1.698705,0.286688,0.005191,0.014772,2.065144
0.063335,1.678088,0.286573,0.004959,0.014428,2.047384
0.072959,1.795060,0.107439,0.003805,0.000061,1.979324
0.063806,1.744166,0.217961,0.003090,0.000033,2.029057
0.069917,1.806874,0.109238,0.003664,0.016663,2.006356
0.067202,1.779498,0.248717,0.004575,0.014804,2.114795
0.064002,1.855422,0.107570,0.004062,0.015156,2.046211
0.077698,1.782120,0.294943,0.011750,0.014303,2.180814
0.073844,1.788923,0.271296,0.005611,0.014654,2.154328
0.089951,1.873803,0.109162,0.003624,0.014686,2.091226
0.068504,1.896841,0.081530,0.003461,0.000092,2.050429
0.085740,1.843548,0.257375,0.002713,0.000032,2.189408
0.087979,1.897343,0.085003,0.008855,0.008145,2.087325
0.081842,1.870492,0.226051,0.004705,0.020606,2.203695
0.058352,1.910126,0.251148,0.002411,0.000048,2.222085
0.091480,1.909883,0.110164,0.007745,0.014506,2.133778
0.081362,1.900165,0.268016,0.009466,0.000036,2.259045
0.073949,1.902096,0.210208,0.013419,0.015078,2.214749
0.059553,1.982556,0.113000,0.019269,0.013996,2.188373
0.074379,2.012870,0.114633,0.004938,0.014708,2.221527
0.078228,1.945179,0.287444,0.005303,0.014575,2.330728
0.083592,1.941898,0.224868,0.010800,0.014387,2.275546
0.071289,2.027927,0.117148,0.015177,0.018555,2.250095
0.065083,1.990012,0.272572,0.005183,0.016802,2.349653
0.067911,2.074906,0.110125,0.010511,0.015253,2.278707
0.088977,2.042824,0.075709,0.004478,0.000087,2.212076
0.078366,2.059969,0.101908,0.009169,0.014974,2.264385
0.075990,2.040030,0.199383,0.004381,0.020411,2.340195
0.059445,2.059233,0.284994,0.003606,0.017866,2.425143
0.062802,2.088068,0.290824,0.018622,0.020971,2.481288
0.083835,2.132508,0.109404,0.002968,0.019135,2.347849
0.061506,2.131481,0.110067,0.003899,0.015201,2.322153
0.068183,2.147596,0.215323,0.008332,0.014563,2.453997
0.088233,2.182237,0.110700,0.005131,0.014466,2.400768
0.061103,2.114666,0.285242,0.003995,0.023600,2.488605
0.058480,2.143382,0.306877,0.013834,0.000084,2.522657
0.099051,2.211855,0.108777,0.003487,0.014927,2.438097
0.091609,2.175793,0.216902,0.003611,0.017528,2.505443
0.088610,2.235716,0.112332,0.003807,0.015415,2.455879
0.076190,2.211737,0.288073,0.003806,0.015054,2.594860
0.058882,2.217214,0.282904,0.010380,0.018691,2.588072
0.065821,2.300867,0.119755,0.006686,0.015743,2.508872
0.075164,2.242238,0.219493,0.003767,0.015214,2.555875
0.064721,2.349395,0.109059,0.004567,0.014563,2.542304
0.067232,2.321357,0.104611,0.003072,0.014677,2.510948
0.067239,2.330182,0.219790,0.009051,0.014297,2.640559
0.081309,2.305720,0.275767,0.010303,0.015979,2.689078
0.057024,2.403151,0.105534,0.012204,0.015006,2.592919
0.079152,2.291332,0.266668,0.014394,0.025841,2.677387
0.062507,2.436967,0.106208,0.003949,0.014687,2.624318
0.061276,2.389113,0.237274,0.003776,0.014299,2.705738
0.060533,2.444412,0.103186,0.010846,0.015335,2.634312
0.061258,2.378375,0.211149,0.008415,0.018600,2.677797
0.062347,2.407995,0.277016,0.002860,0.014723,2.764942
0.087834,2.454544,0.108816,0.003409,0.015534,2.670138
0.069825,2.473423,0.108569,0.010461,0.014769,2.677047
0.062497,2.459276,0.268392,0.004174,0.019558,2.813898
0.073588,2.438010,0.216780,0.010131,0.014757,2.753266
0.071683,2.523504,0.108316,0.008997,0.017168,2.729668
0.062389,2.484715,0.286993,0.005047,0.017210,2.856354
0.073726,2.527065,0.107429,0.005650,0.014501,2.728371
0.064809,2.499840,0.218970,0.004568,0.014532,2.802718
0.063924,2.604392,0.105801,0.006538,0.014547,2.795202
0.070331,2.518527,0.288375,0.012833,0.014496,2.904561
0.060530,2.584441,0.071792,0.001913,0.000087,2.718763
0.060255,2.623984,0.070669,0.006543,0.000084,2.761534
0.061582,2.592351,0.196104,0.005987,0.022366,2.878390
0.062414,2.582587,0.261460,0.004135,0.014582,2.925178
0.061471,2.656859,0.074247,0.009314,0.000035,2.801926
0.061288,2.615701,0.220673,0.006547,0.000045,2.904254
0.060310,2.631264,0.069790,0.000850,0.000045,2.762259
0.061283,2.627546,0.164247,0.000931,0.000043,2.854050
0.061035,2.634746,0.063631,0.001322,0.000107,2.760841
0.061338,2.613086,0.214309,0.000630,0.000041,2.889403
0.066122,2.621414,0.063021,0.005524,0.000125,2.756206
0.060591,2.604557,0.196587,0.003670,0.000060,2.865465
0.077277,2.608185,0.140204,0.000096,0.000031,2.825793
0.071415,2.615984,0.062794,0.000708,0.000034,2.750934
0.089552,2.560944,0.061725,0.000844,0.000036,2.713100
0.064003,2.622237,0.187815,0.001139,0.000093,2.875287
0.064160,2.591970,0.133278,0.000024,0.000031,2.789463
0.093795,2.584795,0.061603,0.009753,0.000035,2.749981
0.070953,2.589593,0.190363,0.005875,0.000033,2.856817
0.057983,2.587445,0.064253,0.000476,0.000034,2.710191
0.072890,2.583086,0.141200,0.000936,0.000092,2.798204
0.074569,2.567983,0.062390,0.000374,0.000035,2.705352
0.087290,2.584326,0.205213,0.001153,0.000045,2.878027
0.068190,2.572108,0.065600,0.000300,0.000030,2.706227
0.085870,2.532181,0.198361,0.000889,0.000034,2.817335
0.063135,2.576565,0.066752,0.002979,0.000036,2.709467
0.070324,2.594072,0.147510,0.003864,0.000036,2.815806
0.106835,2.533694,0.064904,0.006757,0.000051,2.712241
0.065574,2.580760,0.221148,0.002372,0.000036,2.869890
0.072781,2.560443,0.062537,0.009834,0.000090,2.705684
0.089568,2.525254,0.202838,0.000933,0.000050,2.818643
0.091524,2.519334,0.143362,0.003813,0.000071,2.758104
0.067914,2.565071,0.068973,0.000757,0.000038,2.702753
0.060182,2.545314,0.065905,0.007336,0.000031,2.678768
0.061141,2.555730,0.145733,0.011044,0.000033,2.773682
0.075877,2.591264,0.204925,0.000601,0.000031,2.872698
0.061020,2.584579,0.068640,0.001683,0.000048,2.715970
0.065069,2.526287,0.197217,0.002268,0.000033,2.790874
0.060656,2.579605,0.071064,0.001745,0.000035,2.713105
0.061414,2.570343,0.190985,0.004404,0.000036,2.827182
0.053904,2.548938,0.079232,0.008969,0.000124,2.691166
0.061950,2.552663,0.200894,0.001136,0.000034,2.816677
0.078646,2.508745,0.200280,0.003437,0.000067,2.791176
0.090885,2.563562,0.077153,0.001735,0.000034,2.733370
0.086944,2.513364,0.067785,0.001626,0.000055,2.669774
0.074798,2.570179,0.142849,0.010341,0.000057,2.798225
0.073780,2.558642,0.068196,0.007238,0.000059,2.707916
0.092112,2.529401,0.219059,0.006010,0.000116,2.846699
0.059764,2.560278,0.202107,0.001084,0.000033,2.823267
0.062519,2.573790,0.071695,0.001433,0.000058,2.709495
0.069086,2.590283,0.151259,0.007004,0.000037,2.817668
0.061224,2.541105,0.072255,0.007052,0.000062,2.681699
0.061539,2.580245,0.072863,0.002358,0.000036,2.717041
0.088515,2.520767,0.216075,0.001854,0.000036,2.827247
0.077980,2.543269,0.218497,0.002350,0.000036,2.842132
0.065119,2.580966,0.075297,0.002827,0.000035,2.724244
0.077545,2.536067,0.167220,0.002073,0.000035,2.782939
0.066095,2.555270,0.076123,0.002534,0.000055,2.700078
0.061614,2.573030,0.072568,0.001859,0.000035,2.709105
0.058843,2.564552,0.234238,0.002602,0.000036,2.860270
0.060248,2.553368,0.163683,0.002770,0.000040,2.780109
0.083342,2.559096,0.237385,0.007317,0.000055,2.887195
0.091408,2.582705,0.074232,0.011047,0.000124,2.759516
0.072177,2.573535,0.070313,0.001366,0.000035,2.717427
0.095292,2.566424,0.175646,0.001468,0.000035,2.838865
0.062507,2.588907,0.069396,0.002093,0.000136,2.723039
0.084988,2.556740,0.199326,0.001331,0.000041,2.842426
0.067601,2.583796,0.072719,0.002333,0.000036,2.726485
0.066279,2.547287,0.226101,0.001723,0.000058,2.841448
0.086169,2.583791,0.157135,0.002189,0.000052,2.829335
0.077208,2.582279,0.075392,0.001766,0.000043,2.736688
0.068405,2.568192,0.076877,0.002545,0.000034,2.716052
0.060242,2.583597,0.245507,0.002290,0.000037,2.891673
0.063875,2.573435,0.192434,0.002427,0.000055,2.832226
0.081059,2.598793,0.078201,0.002095,0.000033,2.760181
0.075141,2.581108,0.083084,0.003767,0.000037,2.743137
0.075065,2.585790,0.252705,0.009530,0.000062,2.923153
0.093345,2.612351,0.084166,0.005039,0.000039,2.794940
0.072348,2.592808,0.197239,0.004775,0.000084,2.867253
0.074931,2.615315,0.269691,0.002407,0.000341,2.962684
0.062275,2.658358,0.084564,0.002356,0.000034,2.807587
0.075139,2.632886,0.084306,0.003062,0.000064,2.795456
0.081967,2.596198,0.277712,0.002989,0.000069,2.958934
0.085686,2.610683,0.211017,0.002072,0.000036,2.909494
0.062364,2.697236,0.116592,0.002970,0.015380,2.894542
0.090338,2.636905,0.299283,0.002240,0.000038,3.028805
0.086204,2.689626,0.135305,0.003374,0.016215,2.930724
0.099408,2.642314,0.258397,0.005987,0.021821,3.027927
0.074165,2.749872,0.113467,0.008836,0.016266,2.962606
0.062167,2.695103,0.292557,0.013201,0.020427,3.083456
0.067191,2.796572,0.118664,0.003438,0.016777,3.002642
0.074615,2.771727,0.247819,0.003385,0.016930,3.114476
0.068361,2.817850,0.129012,0.003997,0.015542,3.034761
0.079905,2.757748,0.316058,0.003418,0.017976,3.175104
0.071411,2.744514,0.319218,0.003687,0.018771,3.157600
0.064307,2.904087,0.127865,0.004800,0.014711,3.115770
0.063916,3.002774,0.122608,0.004180,0.015065,3.208543
0.064227,3.090673,0.176643,0.004956,0.014949,3.351447
0.078268,3.218035,0.127955,0.005154,0.015096,3.444508
0.065922,2.860734,0.815434,0.004194,0.015013,3.761296
0.073021,3.315568,0.127704,0.005364,0.014504,3.536162
0.076765,3.399740,0.128559,0.004170,0.016814,3.626049
0.066339,3.470394,0.153502,0.004298,0.014906,3.709439
0.073265,3.380309,0.314641,0.004825,0.013970,3.787010
0.061549,3.595994,0.228495,0.003692,0.014808,3.904537
0.079017,2.867951,2.768731,0.005886,0.014669,5.736255
0.069899,5.212969,0.138197,0.004132,0.015292,5.440489
0.062609,5.326737,0.131344,0.005199,0.014468,5.540358
0.094990,5.391962,0.124157,0.005134,0.014475,5.630718
0.080625,5.494294,0.124305,0.004273,0.014552,5.718048
0.064197,5.602400,0.201102,0.004126,0.014674,5.886499
0.067022,3.754444,2.302770,0.004345,0.014573,6.143154
0.065036,5.773259,0.121021,0.004592,0.015397,5.979306
0.066135,5.825100,0.120418,0.004280,0.017097,6.033031
0.066590,5.874147,0.117926,0.004021,0.015445,6.078130
0.086866,5.804877,0.251374,0.004860,0.014838,6.162815
0.059162,5.970082,0.149649,0.002775,0.000035,6.181704
0.062132,6.051841,0.102691,0.002111,0.000035,6.218809
0.063099,5.983333,0.245064,0.002655,0.015364,6.309515
0.060671,6.122094,0.085600,0.002754,0.000047,6.271165
0.057547,6.144930,0.080075,0.001907,0.000036,6.284495
0.068844,3.599106,3.172331,0.004618,0.014636,6.859534
0.061250,6.128950,0.190053,0.008077,0.000033,6.388363
0.063972,6.188968,0.079981,0.004691,0.000387,6.337999
0.063546,6.169045,0.078736,0.001278,0.000059,6.312663
0.057938,6.189032,0.162658,0.001675,0.000035,6.411338
0.060489,6.215278,0.078985,0.001378,0.000031,6.356160
0.060885,6.181892,0.229037,0.001957,0.000035,6.473806
0.081934,6.202735,0.084295,0.002960,0.000041,6.371965
0.062810,6.239621,0.077558,0.002488,0.000037,6.382514
0.069954,6.240789,0.189532,0.002539,0.000082,6.502897
0.069577,6.279629,0.078038,0.003020,0.000074,6.430337
0.072276,6.195149,0.257951,0.002760,0.000036,6.528173
0.060756,6.299027,0.081000,0.002631,0.000036,6.443450
0.072191,6.263894,0.194791,0.002901,0.000036,6.533814
0.059226,6.316371,0.081330,0.002829,0.000034,6.459790
0.062387,6.330176,0.080515,0.001672,0.000035,6.474785
0.061164,6.300175,0.279578,0.002700,0.000035,6.643652
0.062318,6.333389,0.192688,0.002969,0.000035,6.591398
0.062802,6.376698,0.082470,0.008498,0.000057,6.530526
0.087462,6.360433,0.082462,0.002333,0.000060,6.532750
0.066553,2.920487,5.067379,0.004724,0.015672,8.074814
0.083712,6.384539,0.084508,0.022611,0.000041,6.575412
0.076520,6.341140,0.194693,0.002779,0.000057,6.615189
0.070889,6.411879,0.089932,0.007769,0.000034,6.580502
0.105841,6.369511,0.269053,0.006798,0.000036,6.751239
0.064003,6.414595,0.091629,0.011111,0.000065,6.581403
0.077108,6.374354,0.284923,0.003138,0.000044,6.739567
0.065298,6.414416,0.202381,0.003731,0.000034,6.685861
0.065610,6.477983,0.093960,0.004957,0.000056,6.642566
0.104304,6.435720,0.092657,0.003858,0.000033,6.636571
0.065064,6.445677,0.300402,0.003460,0.000055,6.814659
0.060518,6.457291,0.216815,0.005007,0.000067,6.739698
0.091140,6.506005,0.093542,0.002977,0.000033,6.693698
0.062530,6.476129,0.317572,0.004307,0.000042,6.860579
0.072882,6.517699,0.088786,0.003096,0.000055,6.682519
0.082952,6.529676,0.075462,0.008149,0.000041,6.696279
0.076405,6.523058,0.206869,0.003727,0.000050,6.810109
0.071917,6.498477,0.294927,0.003463,0.000062,6.868846
0.089769,6.574255,0.081226,0.002370,0.000043,6.747663
0.064730,6.559312,0.246287,0.001730,0.000077,6.872135
0.062833,6.583967,0.083446,0.003807,0.000048,6.734100
0.067769,6.567867,0.184757,0.002300,0.000061,6.822754
0.100891,6.561532,0.089157,0.003543,0.000044,6.755167
0.059318,6.579288,0.259186,0.002909,0.000096,6.900798
0.064471,6.615358,0.088790,0.003599,0.000044,6.772263
0.083779,6.571585,0.203980,0.004134,0.000032,6.863510
0.062195,6.609727,0.283881,0.002838,0.000035,6.958675
0.073723,6.633680,0.090739,0.003987,0.000040,6.802169
0.061558,6.638409,0.089971,0.004354,0.000091,6.794382
0.072623,6.626779,0.252523,0.003572,0.000035,6.955531
0.062769,6.694792,0.087956,0.003759,0.000039,6.849316
0.063684,6.664712,0.281629,0.003911,0.000036,7.013972
0.099866,6.676769,0.073417,0.003980,0.000047,6.854079
0.058472,6.661690,0.295650,0.003498,0.000056,7.019366
0.088342,6.722773,0.077566,0.001874,0.000039,6.890594
0.064195,6.688975,0.223544,0.011460,0.001331,6.989504
0.066080,6.723469,0.081218,0.002638,0.000052,6.873459
0.073120,6.712242,0.167330,0.002844,0.000073,6.955610
0.076624,6.728366,0.085489,0.004581,0.000053,6.895114
0.068561,6.709363,0.244836,0.009486,0.000037,7.032283
0.067878,6.756815,0.087254,0.004384,0.000039,6.916370
0.077376,6.694384,0.282323,0.003309,0.000042,7.057434
0.079726,6.740457,0.191721,0.003983,0.000038,7.015925
0.070991,6.774796,0.088840,0.003590,0.000036,6.938253
0.079926,6.755450,0.089350,0.003967,0.000043,6.928736
0.073478,6.720261,0.284038,0.004700,0.000075,7.082551
0.086845,6.758056,0.198941,0.007044,0.000040,7.050927
0.067760,6.820650,0.089149,0.009558,0.000090,6.987206
0.061877,6.794388,0.292007,0.004372,0.000069,7.152712
0.073338,6.833325,0.083481,0.002981,0.000057,6.993182
0.067813,6.825952,0.080419,0.001773,0.000042,6.975998
0.071478,6.810390,0.185768,0.002394,0.000038,7.070068
0.064575,6.813700,0.274953,0.003864,0.000036,7.157128
0.091095,6.848935,0.085584,0.001730,0.000049,7.027394
0.072802,6.843389,0.254632,0.002009,0.000036,7.172867
0.061490,6.860954,0.085655,0.004679,0.000035,7.012813
0.097951,6.835671,0.182883,0.001864,0.000039,7.118408
0.071979,6.873047,0.087107,0.004629,0.000048,7.036809
0.079441,6.838989,0.273381,0.002655,0.000034,7.194500
0.074544,6.892254,0.086293,0.003200,0.000036,7.056327
0.063632,6.883321,0.193057,0.011114,0.000050,7.151174
0.062792,6.907182,0.286566,0.003377,0.000052,7.259968
0.063880,6.921661,0.117667,0.003664,0.000068,7.106940
0.066881,6.956176,0.118724,0.005628,0.000039,7.147448
0.067638,6.928545,0.244956,0.010786,0.000039,7.251965
0.071867,7.002075,0.088298,0.004378,0.000064,7.166681
0.078354,6.930037,0.258841,0.008649,0.000043,7.275925
0.074694,6.928288,0.278454,0.003584,0.000038,7.285058
0.085485,7.008195,0.093593,0.004553,0.000039,7.191865
0.068090,6.974379,0.228390,0.004253,0.000071,7.275184
0.069341,7.017389,0.111456,0.003947,0.015470,7.217604
0.089826,6.983123,0.290550,0.009386,0.002210,7.375094
0.062536,7.070457,0.097676,0.007419,0.000034,7.238122
0.082643,7.029825,0.277774,0.003608,0.015009,7.408858
0.060749,7.037391,0.246757,0.011702,0.000128,7.356727
0.063286,7.133366,0.125732,0.006102,0.014960,7.343446
0.075344,7.109660,0.124757,0.004715,0.000039,7.314515
0.078104,7.088005,0.264731,0.005621,0.000094,7.436555
0.072751,7.120630,0.309025,0.004715,0.000037,7.507158
0.061577,7.175023,0.182378,0.005442,0.000036,7.424456
0.071711,7.114929,0.305256,0.004775,0.000031,7.496703
0.061386,7.274059,0.082580,0.003034,0.000095,7.421153
0.066729,7.251714,0.075797,0.001583,0.000035,7.395858
0.063828,7.199347,0.288871,0.004177,0.000034,7.556258
0.080616,7.248000,0.156191,0.001360,0.000051,7.486218
0.060733,7.301231,0.073627,0.002030,0.000035,7.437655
0.086062,7.239898,0.221431,0.001423,0.000063,7.548878
0.060305,7.275885,0.074466,0.002752,0.000074,7.413483
0.061447,7.290569,0.159290,0.001186,0.000044,7.512534
0.062252,7.283340,0.074395,0.002266,0.000052,7.422305
0.063147,7.291156,0.244218,0.001885,0.000035,7.600441
0.061468,7.254646,0.237349,0.002199,0.000035,7.555696
0.064196,7.288220,0.108477,0.003553,0.000034,7.464480
