Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Total
0.061736,0.898042,0.278532,0.002801,0.000043,1.241154
0.066018,0.953071,0.079859,0.002053,0.000035,1.101036
0.068718,0.930468,0.184185,0.002458,0.000034,1.185863
0.073857,0.933124,0.272696,0.002608,0.000135,1.282420
0.061845,0.972494,0.080521,0.005334,0.000044,1.120237
0.076193,0.970485,0.083673,0.002587,0.000039,1.132978
0.061863,0.990084,0.188347,0.005227,0.000223,1.245743
0.059750,0.977656,0.265435,0.002193,0.000088,1.305122
0.059897,1.002326,0.083102,0.016449,0.000093,1.161867
0.064974,0.948552,0.236955,0.004327,0.000054,1.254861
0.062010,1.043646,0.086816,0.002521,0.000042,1.195035
0.085247,0.971064,0.084830,0.003909,0.000035,1.145086
0.062331,0.984604,0.229262,0.002776,0.000040,1.279013
0.066515,1.040135,0.082237,0.003406,0.000056,1.192348
0.063160,1.010927,0.262819,0.003511,0.000082,1.340499
0.079768,1.045240,0.087769,0.005651,0.000040,1.218468
0.097531,0.986740,0.266469,0.011306,0.000069,1.362116
0.070837,1.071507,0.184471,0.002137,0.000039,1.328991
0.058691,1.085529,0.085528,0.009329,0.000042,1.239119
0.085968,1.074861,0.075506,0.003413,0.000070,1.239817
0.067223,1.031522,0.274147,0.002803,0.000061,1.375756
0.070387,1.096173,0.079814,0.002011,0.000057,1.248441
0.062736,1.056142,0.241076,0.002385,0.000044,1.362383
0.075838,1.060066,0.176741,0.001350,0.000053,1.314048
0.077921,1.105220,0.082760,0.002589,0.000039,1.268530
0.085961,1.073976,0.082522,0.002834,0.000042,1.245335
0.092949,1.054400,0.180283,0.003437,0.000034,1.331102
0.060119,1.112395,0.262665,0.001887,0.000038,1.437104
0.099803,1.111881,0.083245,0.003637,0.000065,1.298632
0.087634,1.070784,0.315738,0.002176,0.000033,1.476365
0.090671,1.105995,0.090007,0.002974,0.000041,1.289688
0.096162,1.132391,0.188103,0.003864,0.000058,1.420578
0.058306,1.161001,0.087717,0.003491,0.000056,1.310571
0.081691,1.118268,0.256849,0.003755,0.000040,1.460604
0.063212,1.181979,0.121894,0.003794,0.000046,1.370925
0.072082,1.163347,0.269027,0.004043,0.000044,1.508543
0.061882,1.190500,0.257247,0.007061,0.000073,1.516764
0.091790,1.207688,0.113555,0.010744,0.016852,1.440628
0.062288,1.200772,0.216690,0.003863,0.000162,1.483775
0.075427,1.262540,0.082031,0.002092,0.000034,1.422123
0.094276,1.214008,0.222562,0.003444,0.015106,1.549396
0.073361,1.248870,0.111473,0.004120,0.014225,1.452049
0.061037,1.250033,0.254337,0.002782,0.000073,1.568263
0.074898,1.293197,0.089783,0.003905,0.000097,1.461881
0.082408,1.229981,0.256548,0.001967,0.000063,1.570967
0.074564,1.290387,0.211081,0.002808,0.000058,1.578898
0.059483,1.329836,0.115161,0.003831,0.000104,1.508415
0.065227,1.340307,0.086533,0.003112,0.000046,1.495225
0.067036,1.365035,0.114049,0.005778,0.000048,1.551946
0.063803,1.332947,0.286395,0.003027,0.015502,1.701674
0.087057,1.282294,0.275569,0.016641,0.000062,1.661622
0.060997,1.346922,0.230430,0.003420,0.000037,1.641806
0.086139,1.399722,0.084581,0.007924,0.000038,1.578404
0.061981,1.378475,0.074407,0.000973,0.000037,1.515872
0.055054,1.386347,0.201159,0.003958,0.017091,1.663610
0.087169,1.393842,0.108687,0.002675,0.014801,1.607175
0.069700,1.405205,0.298935,0.003639,0.014167,1.791647
0.085222,1.435566,0.077727,0.003033,0.000069,1.601617
0.062613,1.410964,0.279960,0.002194,0.000051,1.755782
0.091507,1.420715,0.201610,0.001746,0.000095,1.715673
0.063657,1.467006,0.082348,0.004848,0.000066,1.617925
0.095256,1.453900,0.083093,0.003677,0.000037,1.635962
0.068915,1.472018,0.303723,0.002433,0.000076,1.847165
0.061601,1.456612,0.262653,0.007050,0.000043,1.787960
0.085390,1.432481,0.239831,0.006389,0.015256,1.779348
0.067157,1.496574,0.164042,0.007598,0.029445,1.764816
0.069146,1.578317,0.085896,0.013064,0.000052,1.746475
0.064664,1.550873,0.266430,0.003183,0.000043,1.885193
0.062696,1.539737,0.193853,0.003645,0.014933,1.814863
0.059341,1.561941,0.266545,0.003858,0.020789,1.912474
0.062553,1.536304,0.297380,0.014532,0.000057,1.910826
0.064198,1.685955,0.117021,0.003201,0.014915,1.885290
0.068246,1.657518,0.077765,0.002367,0.000037,1.805934
0.097643,1.631188,0.222823,0.003903,0.014565,1.970123
0.073039,1.663760,0.110009,0.004267,0.014468,1.865542
0.084823,1.638128,0.258501,0.002499,0.000079,1.984029
0.067343,1.716886,0.107630,0.002941,0.015062,1.909862
0.066799,1.665345,0.279450,0.007734,0.000054,2.019382
0.063044,1.718671,0.212229,0.003773,0.014739,2.012456
0.068428,1.723978,0.166393,0.002765,0.000043,1.961607
0.079117,1.705149,0.283490,0.003018,0.014906,2.085679
0.063559,1.797746,0.108598,0.005551,0.014538,1.989991
0.071971,1.739675,0.268098,0.003586,0.014864,2.098194
0.071528,1.824992,0.114317,0.003556,0.014933,2.029326
0.068090,1.791143,0.257782,0.003467,0.014466,2.134949
0.076086,1.838050,0.109808,0.010032,0.014433,2.048408
0.060325,1.890957,0.083395,0.004818,0.000035,2.039530
0.072894,1.798115,0.261361,0.008707,0.000036,2.141112
0.057837,1.852950,0.243882,0.001994,0.000033,2.156697
0.063100,1.904065,0.112603,0.006190,0.017729,2.103687
0.061865,1.865078,0.242548,0.002620,0.000038,2.172150
0.061302,1.873450,0.192664,0.000989,0.000040,2.128446
0.061225,1.930368,0.109595,0.002765,0.015065,2.119018
0.089440,1.912997,0.093592,0.002334,0.000053,2.098415
0.060127,1.918502,0.240510,0.001415,0.000065,2.220619
0.068819,1.923877,0.111938,0.003652,0.017183,2.125469
0.076768,1.914048,0.223065,0.002396,0.000035,2.216312
0.058301,1.991586,0.110889,0.005430,0.015868,2.182073
0.075339,1.888908,0.263487,0.010576,0.014350,2.252661
0.078848,1.986424,0.137487,0.002526,0.000043,2.205328
0.062922,1.979042,0.277724,0.003460,0.015488,2.338637
0.063020,1.988637,0.248362,0.004892,0.015143,2.320054
0.065350,2.072166,0.111941,0.003836,0.015085,2.268378
0.065796,1.964268,0.321698,0.002555,0.000044,2.354361
0.067871,2.077503,0.115089,0.003384,0.015351,2.279199
0.057664,2.127738,0.109965,0.003666,0.015179,2.314212
0.084696,2.048158,0.244343,0.005837,0.014581,2.397615
0.065946,2.086538,0.256084,0.009194,0.015016,2.432778
0.063088,2.170896,0.114222,0.003072,0.014660,2.365938
0.090282,2.152321,0.080782,0.002425,0.000056,2.325867
0.061797,2.136788,0.287442,0.002084,0.000038,2.488149
0.105655,2.071697,0.207425,0.008367,0.000040,2.393183
0.070361,2.219802,0.085518,0.002043,0.000054,2.377779
0.062532,2.146406,0.291866,0.003083,0.015131,2.519018
0.058026,2.218199,0.106185,0.004073,0.014640,2.401123
0.069236,2.183000,0.213795,0.003818,0.014144,2.483993
0.071933,2.210088,0.270890,0.002167,0.000038,2.555116
0.061505,2.259609,0.108469,0.003741,0.015447,2.448771
0.060609,2.206271,0.262251,0.003115,0.014279,2.546525
0.063083,2.293230,0.113045,0.003468,0.014324,2.487151
0.062994,2.271651,0.272224,0.003662,0.017918,2.628449
0.087820,2.280177,0.109734,0.004422,0.014798,2.496951
0.087125,2.241301,0.275310,0.003505,0.014105,2.621345
0.073742,2.362273,0.109516,0.003838,0.014904,2.564273
0.081236,2.276209,0.259438,0.004849,0.014695,2.636427
0.085024,2.363198,0.104014,0.001889,0.014901,2.569027
0.062792,2.374796,0.185442,0.001474,0.000041,2.624545
0.059543,2.349801,0.285514,0.002798,0.014800,2.712456
0.077178,2.408862,0.112199,0.002630,0.014316,2.615185
0.076610,2.345309,0.244461,0.003519,0.014340,2.684239
0.064125,2.429760,0.124520,0.003959,0.014694,2.637059
0.076529,2.412167,0.249357,0.002653,0.014681,2.755386
0.086772,2.437372,0.112567,0.003479,0.014509,2.654699
0.058303,2.437669,0.255441,0.003200,0.015441,2.770054
0.061611,2.439397,0.249499,0.008656,0.017252,2.776415
0.074277,2.494713,0.112065,0.012421,0.014120,2.707597
0.063830,2.521782,0.109189,0.003195,0.014463,2.712458
0.063144,2.535316,0.109878,0.003856,0.014106,2.726301
0.072412,2.495109,0.281452,0.002932,0.014756,2.866661
0.062697,2.491101,0.227359,0.006568,0.014698,2.802424
0.059888,2.523365,0.292696,0.003948,0.014208,2.894104
0.061894,2.612250,0.118573,0.003717,0.016518,2.812952
0.060784,2.614600,0.105850,0.002543,0.014642,2.798419
0.060792,2.590236,0.249635,0.003072,0.015185,2.918918
0.063429,2.584101,0.238655,0.003562,0.017365,2.907112
0.061972,2.653713,0.110543,0.002233,0.015233,2.843694
0.060806,2.598383,0.275076,0.002197,0.015406,2.951867
0.078102,2.644374,0.106457,0.002452,0.014734,2.846119
0.080987,2.685751,0.103357,0.004600,0.014402,2.889097
0.104269,2.629319,0.242965,0.007352,0.014922,2.998828
0.093050,2.623609,0.234695,0.009122,0.015361,2.975837
0.058798,2.744007,0.108159,0.002070,0.015586,2.928621
0.065310,2.696931,0.271892,0.002353,0.014676,3.051162
0.062397,2.716648,0.208691,0.003749,0.015630,3.007114
0.087476,2.725373,0.108554,0.011809,0.015482,2.948693
0.063742,2.690869,0.258254,0.002955,0.014066,3.029885
0.073503,2.792189,0.113255,0.002847,0.014332,2.996126
0.063954,2.787458,0.108118,0.002996,0.014097,2.976623
0.069090,2.779580,0.272675,0.003148,0.014342,3.138835
0.064624,2.780049,0.238875,0.003275,0.014601,3.101423
0.065509,2.762338,0.301020,0.003495,0.014087,3.146450
0.061380,2.864141,0.109214,0.004639,0.014323,3.053698
0.062244,2.889750,0.102034,0.001949,0.014297,3.070273
0.061323,2.892017,0.075342,0.000212,0.000034,3.028928
0.061510,2.842268,0.203562,0.000723,0.000036,3.108099
0.060212,2.935936,0.072268,0.007255,0.000040,3.075711
0.061383,2.869526,0.221185,0.002285,0.022124,3.176503
0.060015,2.898197,0.266058,0.017806,0.015272,3.257349
0.061652,2.897871,0.072321,0.000582,0.000045,3.032471
0.060843,2.904655,0.063603,0.000865,0.000046,3.030012
0.061430,2.947407,0.169619,0.000618,0.000036,3.179110
0.060708,2.935272,0.063155,-0.000085,0.000047,3.059096
0.061192,2.925571,0.216400,0.000210,0.000034,3.203407
0.059974,2.874798,0.209460,-0.000094,0.000040,3.144179
0.060021,2.931449,0.065715,-0.000090,0.000061,3.057155
0.060311,2.916804,0.145311,-0.000384,0.000063,3.122105
0.059140,2.895723,0.060246,-0.000245,0.000062,3.014926
0.092663,2.858009,0.061834,-0.000526,0.000035,3.012017
0.059600,2.909204,0.191639,-0.000604,0.000057,3.159897
0.074455,2.869998,0.194247,0.000388,0.000080,3.139168
0.063101,2.892265,0.136156,0.000472,0.000062,3.092056
0.077911,2.897522,0.063908,0.001135,0.000054,3.040530
0.083940,2.824963,0.061592,-0.000613,0.000034,2.969915
0.060057,2.863149,0.141191,-0.000220,0.000049,3.064225
0.074776,2.860786,0.062447,0.003007,0.000039,3.001055
0.062620,2.892913,0.205442,-0.000434,0.000039,3.160580
0.067360,2.871147,0.202148,-0.000310,0.000042,3.140387
0.075656,2.888605,0.066358,0.000469,0.000067,3.031154
0.062723,2.832644,0.064497,0.000446,0.000050,2.960359
0.068647,2.864440,0.161841,-0.000212,0.000043,3.094758
0.077509,2.853763,0.062891,-0.000193,0.000037,2.994007
0.071552,2.856887,0.221745,0.000224,0.000040,3.150447
0.067826,2.858843,0.065125,0.008072,0.000326,3.000192
0.068635,2.838307,0.213374,0.010123,0.005206,3.135645
0.072756,2.857801,0.155139,0.001016,0.000060,3.086773
0.072229,2.881176,0.066466,0.002383,0.000070,3.022324
0.089582,2.828777,0.065556,0.000783,0.000066,2.984763
0.062078,2.859668,0.169754,0.000207,0.000030,3.091737
0.071452,2.821642,0.175738,0.000959,0.000057,3.069848
0.076533,2.835212,0.067793,0.001208,0.000057,2.980804
0.068846,2.813813,0.071105,0.001740,0.000032,2.955537
0.097953,2.789323,0.204944,0.003270,0.000057,3.095547
0.062092,2.859055,0.154672,0.000588,0.000040,3.076448
0.063208,2.855984,0.081279,0.001620,0.000055,3.002146
0.073617,2.827369,0.209206,0.000819,0.000032,3.111044
0.060594,2.844547,0.069265,0.000670,0.000030,2.975106
0.077499,2.831542,0.066029,0.000350,0.000036,2.975456
0.055653,2.852548,0.178083,0.000677,0.000029,3.086990
0.065777,2.823561,0.253257,0.001248,0.000062,3.143906
0.058057,2.880154,0.067722,0.000583,0.000049,3.006565
0.060186,2.851474,0.205078,0.003045,0.000113,3.119897
0.062205,2.848270,0.068825,0.006888,0.000047,2.986235
0.060304,2.853141,0.154271,0.001078,0.000058,3.068852
0.061562,2.855636,0.069593,0.001114,0.000055,2.987960
0.060383,2.865370,0.212979,0.001687,0.000076,3.140495
0.090442,2.829850,0.075252,0.001447,0.000034,2.997025
0.061833,2.855371,0.207118,0.001763,0.000038,3.126123
0.061043,2.872007,0.164880,0.002352,0.000038,3.100320
0.083409,2.841105,0.072710,0.003275,0.000081,3.000580
0.056759,2.868478,0.073467,0.002267,0.000066,3.001036
0.080098,2.820351,0.231122,0.001517,0.000043,3.133130
0.071796,2.864373,0.072868,0.001181,0.000040,3.010258
0.075933,2.825582,0.175865,0.001490,0.000050,3.078920
0.074739,2.845266,0.235261,0.002559,0.000065,3.157889
0.058136,2.883728,0.072991,0.001143,0.000035,3.016033
0.061431,2.858403,0.069083,0.004288,0.000099,2.993303
0.067270,2.867748,0.207288,0.002365,0.000058,3.144729
0.061252,2.883896,0.173119,0.001574,0.000046,3.119887
0.061861,2.893639,0.076152,0.001536,0.000047,3.033235
0.059648,2.866824,0.230934,0.001650,0.000057,3.159113
0.061580,2.870062,0.072375,0.000986,0.000039,3.005042
0.060892,2.875004,0.074489,0.000902,0.000041,3.011328
0.061517,2.882706,0.201188,0.006063,0.000037,3.151511
0.060406,2.891048,0.162087,0.009909,0.000040,3.123491
0.086267,2.859962,0.080251,0.002049,0.000057,3.028587
0.062141,2.895998,0.202852,0.000807,0.000034,3.161832
0.065659,2.893532,0.078276,0.001254,0.000034,3.038755
0.062048,2.915502,0.235541,0.001048,0.000058,3.214197
0.088517,2.882933,0.082986,0.001473,0.000054,3.055963
0.067525,2.843720,0.260933,0.001791,0.000037,3.174006
0.085066,2.924232,0.082158,0.002326,0.000064,3.093846
0.063727,2.896642,0.242080,0.001416,0.000051,3.203917
0.063548,2.932183,0.084062,0.002876,0.000071,3.082739
0.076604,2.909832,0.198935,0.001330,0.000046,3.186747
0.076537,2.935030,0.102272,0.002458,0.000035,3.116333
0.062926,2.908569,0.275689,0.001498,0.000037,3.248719
0.064955,2.985072,0.112623,0.003021,0.015066,3.180738
0.086469,2.913888,0.286260,0.003029,0.000048,3.289694
0.062835,2.955454,0.216555,0.001804,0.000039,3.236687
0.082063,3.012637,0.117553,0.003598,0.015434,3.231286
0.064811,3.047541,0.117957,0.004823,0.014770,3.249902
0.062386,2.987348,0.318908,0.007464,0.014661,3.390767
0.073073,2.998743,0.241956,0.002567,0.014222,3.330561
0.062597,3.134395,0.115942,0.002985,0.014508,3.330428
0.072757,3.015207,0.325964,0.012395,0.014655,3.440979
0.086621,3.082456,0.275884,0.003752,0.014450,3.463162
0.067311,3.109051,0.293422,0.003933,0.014198,3.487917
0.061592,3.152507,0.337483,0.004040,0.014808,3.570430
0.068109,3.348525,0.128831,0.004425,0.014804,3.564693
0.069569,3.445435,0.122906,0.004604,0.014412,3.656924
0.062788,3.119632,0.600932,0.003204,0.014339,3.800895
0.062329,3.539643,0.178066,0.003873,0.015236,3.799147
0.090109,3.623193,0.130632,0.003401,0.015219,3.862555
0.086915,3.493228,0.336517,0.004759,0.013973,3.935391
0.082915,3.726865,0.128155,0.004324,0.014450,3.956707
0.067509,3.805096,0.153777,0.002921,0.014455,4.043758
0.078953,3.739832,0.317263,0.004177,0.014480,4.154704
0.060816,3.932899,0.237195,0.003855,0.014843,4.249608
0.083477,3.228417,2.933486,0.004636,0.015821,6.265838
0.083911,5.723058,0.137556,0.003574,0.015307,5.963406
0.071598,5.842126,0.130512,0.004682,0.014851,6.063770
0.064039,5.947043,0.124355,0.004912,0.014992,6.155341
0.064107,6.038031,0.124491,0.004571,0.015419,6.246620
0.083861,6.113770,0.201396,0.004518,0.015154,6.418699
0.105301,3.932607,2.674017,0.004106,0.015513,6.731543
0.080011,6.286076,0.121576,0.004720,0.014297,6.506680
0.075779,6.366467,0.124972,0.003610,0.015314,6.586143
0.056418,6.441645,0.118753,0.004006,0.019981,6.640802
0.069161,6.349813,0.254832,0.006222,0.015175,6.695203
0.104870,4.058198,2.775739,0.016275,0.014592,6.969673
0.061108,6.528970,0.152057,0.002198,0.000038,6.744371
0.086685,6.549304,0.086879,0.001489,0.000041,6.724397
0.105063,6.438904,0.223553,0.003346,0.000035,6.770901
0.070343,6.618549,0.082611,0.003376,0.000041,6.774919
0.063011,6.514510,0.307778,0.003256,0.018681,6.907236
0.074251,6.639835,0.081948,0.001901,0.000036,6.797971
0.065073,6.600515,0.200805,0.002189,0.000035,6.868617
0.057809,6.669433,0.073345,0.001329,0.000035,6.801950
0.060743,6.623502,0.229438,0.001241,0.000060,6.914984
0.086434,6.648072,0.079783,0.010680,0.000312,6.825281
0.071420,6.674661,0.082888,0.002210,0.000071,6.831250
0.063478,6.674496,0.243024,0.000707,0.000045,6.981750
0.066723,6.728042,0.082819,0.002166,0.000042,6.879792
0.077329,6.700948,0.234090,0.001809,0.000065,7.014241
0.073827,6.741296,0.077877,0.001792,0.000046,6.894836
0.072058,3.263941,4.789474,0.004344,0.015733,8.145552
0.062243,6.762733,0.082686,0.002309,0.000063,6.910034
0.062008,6.747571,0.253600,0.001148,0.000036,7.064363
0.064863,6.771783,0.082879,0.002459,0.000055,6.922038
0.062348,6.798250,0.081285,0.002041,0.000037,6.943961
0.066285,6.784901,0.279170,0.002038,0.000036,7.132430
0.088532,6.738351,0.248650,0.001953,0.000064,7.077550
0.062730,6.845454,0.084530,0.001372,0.000035,6.994120
0.061654,6.803374,0.197067,0.004807,0.000062,7.066964
0.072276,6.819436,0.084639,0.002617,0.000060,6.979029
0.070268,6.839360,0.087641,0.003985,0.000390,7.001643
0.065922,6.795107,0.201312,0.003175,0.000084,7.065599
0.072382,6.798654,0.255834,0.005243,0.000038,7.132152
0.088322,6.804811,0.272293,0.009583,0.000051,7.175060
0.062696,6.900284,0.089324,0.003065,0.000033,7.055402
0.073659,6.847379,0.092657,0.003426,0.000035,7.017155
0.067345,6.864581,0.204038,0.002660,0.000037,7.138661
0.068778,6.909210,0.093823,0.003278,0.000035,7.075123
0.077958,6.884649,0.300206,0.002522,0.000038,7.265374
0.075614,6.823528,0.307038,0.002930,0.000044,7.209154
0.073202,6.937251,0.092983,0.003200,0.000043,7.106679
0.071174,6.931876,0.216173,0.003263,0.000032,7.222518
0.060105,6.940522,0.088019,0.012564,0.000087,7.101296
0.062171,6.991875,0.087955,0.008635,0.000042,7.150678
0.071661,7.006352,0.074231,0.000726,0.000051,7.153022
0.084268,6.940177,0.171998,0.001171,0.000037,7.197651
0.063539,6.943355,0.294947,0.004756,0.000038,7.306636
0.066431,6.964696,0.309850,0.005541,0.000105,7.346623
0.069624,7.050654,0.085389,0.001250,0.000046,7.206962
0.062292,7.012438,0.085793,0.003378,0.000072,7.163973
0.059705,7.032562,0.192289,0.001605,0.000034,7.286195
0.086269,7.040945,0.088801,0.003718,0.000052,7.219784
0.063309,7.007119,0.262293,0.001395,0.000034,7.334150
0.062630,6.978934,0.282481,0.003113,0.000098,7.327256
0.066228,7.081756,0.090020,0.010300,0.000099,7.248403
0.069625,7.046068,0.222368,0.003706,0.000062,7.341829
0.073207,7.063805,0.088566,0.002739,0.000037,7.228355
0.063710,7.098555,0.089022,0.003289,0.000044,7.254621
0.064119,7.069092,0.265319,0.003860,0.000092,7.402482
0.066268,7.056936,0.303395,0.003972,0.000035,7.430605
0.067631,7.110088,0.206378,0.002956,0.000036,7.387089
0.061702,7.157055,0.090414,0.003855,0.000127,7.313152
0.070726,7.134746,0.081466,0.002430,0.000037,7.289405
0.073963,7.151418,0.077400,0.001395,0.000036,7.304211
0.062455,7.120928,0.176380,0.002324,0.000036,7.362123
0.063640,7.134693,0.290782,0.003560,0.000039,7.492714
0.080963,7.145402,0.230388,0.008416,0.000051,7.465221
0.071157,7.196361,0.082102,0.002763,0.000071,7.352455
0.063057,7.156402,0.085330,0.003488,0.000074,7.308351
0.064964,7.193731,0.197515,0.002781,0.000064,7.459055
0.065445,7.205379,0.087172,0.003547,0.000081,7.361623
0.061495,7.163830,0.277278,0.003104,0.000030,7.505737
0.056200,7.194276,0.279620,0.009882,0.000040,7.540018
0.066771,7.221800,0.088857,0.005475,0.000040,7.382943
0.075490,7.215866,0.202184,0.003658,0.000036,7.497234
0.081717,7.195110,0.091931,0.003511,0.000039,7.372307
0.063518,7.236875,0.085148,0.002527,0.000044,7.388112
0.072570,7.285395,0.081137,0.001650,0.000040,7.440793
0.068145,7.251501,0.190970,0.002938,0.000743,7.514297
0.063609,7.271525,0.293031,0.003987,0.000048,7.632200
0.092660,7.211074,0.295058,0.005983,0.000099,7.604874
0.080270,7.325824,0.086209,0.001727,0.000034,7.494065
0.062522,7.297047,0.083973,0.002757,0.000076,7.446374
0.072599,7.313006,0.183655,0.001550,0.000037,7.570846
0.087470,7.322382,0.086546,0.002472,0.000038,7.498908
0.064736,7.294711,0.248416,0.001378,0.000042,7.609283
0.061072,7.269496,0.267451,0.002187,0.000045,7.600251
0.078682,7.346674,0.086544,0.002516,0.000044,7.514460
0.081571,7.321017,0.223153,0.002432,0.000034,7.628207
0.061565,7.354057,0.089234,0.003124,0.000042,7.508022
0.067213,7.329064,0.210884,0.003445,0.000057,7.610663
0.073935,7.364141,0.089346,0.008273,0.000047,7.535742
0.078717,7.328224,0.291448,0.002706,0.000039,7.701133
0.075871,7.385941,0.086889,0.003948,0.000057,7.552707
0.084040,7.398244,0.115108,0.007256,0.000128,7.604777
0.080370,7.379547,0.309190,0.009072,0.000042,7.778219
0.066233,7.408281,0.220472,0.020834,0.000071,7.715891
0.076220,7.486385,0.089420,0.003258,0.000040,7.655323
0.069105,7.398821,0.278874,0.002883,0.000044,7.749728
0.062872,7.491395,0.114478,0.003260,0.017320,7.689325
0.063592,7.438995,0.236458,0.003463,0.014328,7.756835
0.067632,7.465653,0.282401,0.005623,0.000088,7.821396
0.071068,7.525426,0.090816,0.007086,0.000322,7.694718
0.062356,7.529124,0.119805,0.004949,0.000058,7.716293
0.084338,7.461938,0.310939,0.003368,0.000046,7.860629
0.066526,7.536615,0.238554,0.005203,0.015084,7.861982
0.062237,7.617180,0.134360,0.005062,0.000032,7.818871
0.069130,7.549954,0.306800,0.004673,0.000068,7.930625
0.076578,7.637638,0.115809,0.003712,0.000047,7.833784
0.067255,7.693105,0.072000,0.001659,0.000069,7.834088
0.087000,7.570564,0.334648,0.004091,0.000038,7.996341
0.076500,7.648775,0.207349,0.001996,0.000040,7.934659
0.067307,7.733197,0.072648,0.000778,0.000078,7.874008
0.067317,7.603778,0.332871,0.004409,0.000060,8.008434
0.065533,7.711876,0.079631,0.002656,0.000269,7.859965
0.064030,7.737783,0.155513,0.001432,0.000098,7.958857
0.072864,7.716763,0.074032,0.000802,0.000035,7.864495
0.068957,7.723903,0.221053,0.001369,0.000036,8.015318
0.060996,7.683865,0.226900,0.003234,0.000052,7.975048
0.062560,7.736132,0.076300,0.007252,0.000063,7.882307
0.061604,7.761735,0.162668,0.000555,0.000036,7.986599
