Sample,Sample<->Extractor,Extractor,Extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.066207,2.410034,0.182207,0.005500,0.000030,0.006852,0.000002,2.670832
0.071299,2.369265,0.060929,0.005443,0.000031,0.007011,0.000003,2.513981
0.073022,2.376311,0.182019,0.005701,0.000032,0.006984,0.000002,2.644070
0.077240,2.342655,0.146136,0.007848,0.000034,0.007547,0.000002,2.581461
0.062683,2.373514,0.063162,0.005246,0.000031,0.007288,0.000002,2.511926
0.084151,2.314736,0.062904,0.005428,0.000032,0.007266,0.000002,2.474519
0.096337,2.302781,0.140400,0.005972,0.000032,0.007643,0.000002,2.553168
0.066545,2.391797,0.196241,0.005556,0.000055,0.007273,0.000002,2.667468
0.064292,2.361809,0.064155,0.006535,0.000032,0.007249,0.000002,2.504074
0.061760,2.369535,0.193475,0.005663,0.000042,0.007525,0.000002,2.638000
0.084759,2.336650,0.068000,0.006151,0.000031,0.007976,0.000003,2.503570
0.059186,2.331034,0.062055,0.005780,0.000031,0.006922,0.000001,2.465010
0.058481,2.327923,0.140161,0.005881,0.000033,0.007858,0.000002,2.540339
0.081058,2.358457,0.197662,0.005907,0.000030,0.007346,0.000002,2.650462
0.060079,2.359907,0.062834,0.006055,0.000031,0.008137,0.000002,2.497046
0.070148,2.321134,0.207715,0.006067,0.000032,0.008218,0.000002,2.613316
0.068093,2.312555,0.065469,0.006123,0.000031,0.007962,0.000002,2.460236
0.084086,2.347596,0.139801,0.005831,0.000032,0.013149,0.000002,2.590496
0.064272,2.318432,0.064331,0.008720,0.000092,0.007660,0.000001,2.463507
0.072264,2.329628,0.192822,0.006067,0.000038,0.007401,0.000002,2.608220
0.059995,2.317716,0.068331,0.006533,0.000047,0.007861,0.000002,2.460486
0.064397,2.305565,0.194359,0.006396,0.000037,0.007352,0.000002,2.578108
0.076379,2.328171,0.141642,0.006247,0.000045,0.007521,0.000002,2.560007
0.060565,2.320451,0.070014,0.007002,0.000031,0.008080,0.000002,2.466145
0.062338,2.315694,0.078927,0.007424,0.000033,0.008457,0.000002,2.472874
0.061447,2.336983,0.211367,0.006317,0.000032,0.008237,0.000002,2.624384
0.085692,2.299559,0.076384,0.006750,0.000032,0.009137,0.000002,2.477556
0.061738,2.303847,0.220635,0.006822,0.000030,0.007689,0.000002,2.600763
0.087875,2.261701,0.190161,0.007474,0.000032,0.008065,0.000002,2.555310
0.096807,2.299439,0.067714,0.007052,0.000032,0.007464,0.000002,2.478510
0.067164,2.300873,0.068377,0.006557,0.000033,0.007662,0.000002,2.450668
0.093636,2.313027,0.202055,0.006371,0.000031,0.008294,0.000002,2.623416
0.072464,2.299364,0.144009,0.006868,0.000040,0.007655,0.000002,2.530402
0.069004,2.333656,0.068206,0.007148,0.000043,0.008400,0.000002,2.486460
0.086737,2.297128,0.200149,0.006495,0.000032,0.008358,0.000003,2.598901
0.071127,2.297919,0.071439,0.006948,0.000032,0.007874,0.000002,2.455340
0.080958,2.304794,0.150236,0.011231,0.001237,0.008570,0.000003,2.557029
0.059031,2.316432,0.073751,0.008006,0.000085,0.009139,0.000002,2.466447
0.081860,2.331755,0.212617,0.006578,0.000041,0.007851,0.000002,2.640704
0.061753,2.322968,0.072238,0.008104,0.000032,0.008184,0.000002,2.473280
0.062160,2.286951,0.210475,0.007661,0.000032,0.009030,0.000002,2.576310
0.061788,2.341338,0.162396,0.007709,0.000037,0.008374,0.000003,2.581646
0.061357,2.324866,0.075625,0.012862,0.000044,0.008551,0.000002,2.483306
0.068353,2.331253,0.073754,0.007110,0.000031,0.008308,0.000002,2.488811
0.075043,2.315449,0.230529,0.007268,0.000040,0.008395,0.000002,2.636725
0.098454,2.307848,0.072018,0.007238,0.000032,0.008110,0.000002,2.493702
0.071510,2.292349,0.234803,0.007786,0.000030,0.008262,0.000002,2.614742
0.059124,2.304379,0.165106,0.013651,0.000054,0.008599,0.000002,2.550915
0.062213,2.344581,0.071423,0.007114,0.000032,0.007772,0.000003,2.493137
0.059248,2.322272,0.069214,0.006605,0.000034,0.014011,0.000002,2.471385
0.062747,2.302240,0.157642,0.006604,0.000056,0.008038,0.000002,2.537331
0.079906,2.337561,0.220170,0.006715,0.000030,0.007943,0.000002,2.652327
0.060278,2.359241,0.071822,0.007603,0.000040,0.008675,0.000002,2.507662
0.071212,2.328198,0.222217,0.007009,0.000046,0.008244,0.000002,2.636928
0.061004,2.329738,0.074810,0.007649,0.000037,0.008022,0.000002,2.481262
0.061650,2.363358,0.159139,0.007425,0.000046,0.007977,0.000002,2.599596
0.060471,2.339409,0.075986,0.006861,0.000068,0.008096,0.000002,2.490893
0.062990,2.346480,0.232857,0.007221,0.000030,0.008289,0.000002,2.657870
0.062399,2.347789,0.078117,0.007455,0.000031,0.008536,0.000002,2.504328
0.060697,2.326318,0.247983,0.007122,0.000030,0.008018,0.000002,2.650171
0.061463,2.359125,0.083856,0.007855,0.000034,0.008878,0.000002,2.521214
0.061723,2.355843,0.197646,0.007348,0.000036,0.008184,0.000002,2.630782
0.100108,2.338987,0.082999,0.007257,0.000030,0.008253,0.000002,2.537635
0.062038,2.379728,0.235931,0.007594,0.000037,0.008754,0.000002,2.694084
0.064564,2.385301,0.084049,0.007719,0.000030,0.009926,0.000002,2.551590
0.076838,2.358592,0.205950,0.013818,0.000440,0.008836,0.000002,2.664477
0.084232,2.387993,0.103477,0.007985,0.000034,0.010451,0.000002,2.594174
0.081284,2.327407,0.270517,0.007530,0.000049,0.008556,0.000002,2.695344
0.069849,2.372328,0.210452,0.007800,0.000034,0.009071,0.000002,2.669538
0.069971,2.438843,0.114106,0.010000,0.014508,0.008844,0.000002,2.656274
0.060389,2.415352,0.279626,0.008195,0.000059,0.010106,0.000003,2.773730
0.058405,2.490087,0.116886,0.016177,0.014499,0.009812,0.000002,2.705866
0.068426,2.416529,0.314906,0.008701,0.014440,0.009098,0.000002,2.832102
0.062851,2.513951,0.118060,0.009099,0.014369,0.009341,0.000002,2.727673
0.066043,2.457733,0.249975,0.009301,0.014399,0.010028,0.000002,2.807480
0.085708,2.547575,0.117608,0.008719,0.014334,0.009320,0.000002,2.783265
0.061774,2.462742,0.304695,0.008666,0.014105,0.011116,0.000002,2.863098
0.068239,2.582972,0.128785,0.009075,0.014517,0.010592,0.000002,2.814184
0.080441,2.547251,0.248911,0.008861,0.014350,0.010985,0.000003,2.910803
0.070997,2.534279,0.309438,0.009830,0.014525,0.010082,0.000002,2.949153
0.078818,2.671156,0.126778,0.016771,0.014329,0.010096,0.000002,2.917949
0.072544,2.776868,0.121465,0.010227,0.014538,0.011030,0.000002,3.006674
0.068890,2.868477,0.175843,0.009775,0.014676,0.010369,0.000002,3.148033
0.065974,3.011321,0.127563,0.009166,0.014607,0.009916,0.000002,3.238548
0.077796,2.550261,0.857508,0.009434,0.014569,0.009717,0.000002,3.519288
0.061870,3.111901,0.128766,0.009104,0.014341,0.009414,0.000002,3.335397
0.085865,3.153751,0.123791,0.009033,0.014732,0.009927,0.000002,3.397101
0.072779,3.253239,0.153488,0.008889,0.014352,0.011573,0.000002,3.514321
0.061701,3.158484,0.339623,0.009826,0.014078,0.009785,0.000002,3.593500
0.076075,3.372699,0.230899,0.009346,0.014427,0.010128,0.000002,3.713576
0.072928,2.640274,2.946098,0.017926,0.014328,0.010635,0.000002,5.702191
0.077154,5.156616,0.135877,0.009332,0.014260,0.010025,0.000002,5.403266
0.069126,5.262905,0.130411,0.009637,0.014449,0.010148,0.000002,5.496678
0.061844,5.366978,0.123484,0.010012,0.014442,0.011495,0.000002,5.588256
0.058366,5.462406,0.123572,0.010033,0.014385,0.011308,0.000002,5.680071
0.062603,5.552352,0.199585,0.010222,0.014997,0.009962,0.000001,5.849723
0.062952,5.718801,0.121212,0.009777,0.014445,0.011088,0.000002,5.938277
0.069270,3.355832,2.771768,0.008914,0.014551,0.009034,0.000002,6.229369
0.087806,5.781202,0.123545,0.009836,0.014151,0.010658,0.000002,6.027200
