Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.036792,0.004567,0.000001,0.002927,0.203628,0.002646,0.000001,0.001802,0.000030,0.001774,0.000001,0.254169
0.055004,0.003155,0.000001,0.002683,0.203011,0.001828,0.000001,0.001390,0.000011,0.001613,0.000001,0.268698
0.064043,0.002911,0.000001,0.002690,0.177246,0.001664,0.000001,0.001587,0.000012,0.001265,0.000001,0.251420
0.060735,0.003036,0.000001,0.001899,0.241744,0.001750,0.000000,0.001176,0.000006,0.001303,0.000001,0.311650
0.090165,0.002940,0.000001,0.002160,0.198202,0.001838,0.000001,0.001242,0.000010,0.001274,0.000001,0.297833
0.072493,0.003663,0.000001,0.001873,0.195436,0.001461,0.000000,0.001647,0.000009,0.001838,0.000001,0.278422
0.101840,0.005024,0.000002,0.002965,0.255335,0.001721,0.000001,0.001251,0.000009,0.001240,0.000001,0.369387
0.066317,0.002250,0.000001,0.001974,0.205754,0.001816,0.000001,0.001467,0.000012,0.001433,0.000001,0.281025
0.069379,0.002424,0.000001,0.002144,0.209220,0.001852,0.000001,0.001216,0.000009,0.001270,0.000001,0.287515
0.066481,0.002287,0.000001,0.001759,0.286236,0.001791,0.000001,0.001305,0.000013,0.001349,0.000001,0.361223
0.076199,0.002279,0.000000,0.002401,0.198503,0.001891,0.000001,0.001775,0.000012,0.001375,0.000001,0.284439
0.058825,0.002350,0.000001,0.002370,0.292459,0.001736,0.000000,0.001270,0.000009,0.001365,0.000001,0.360386
0.059123,0.002192,0.000001,0.002102,0.199685,0.001593,0.000000,0.001220,0.000013,0.001282,0.000001,0.267212
0.062263,0.002112,0.000001,0.002039,0.178785,0.001807,0.000001,0.001321,0.000010,0.001240,0.000001,0.249581
0.062265,0.002141,0.000001,0.002026,0.191254,0.001786,0.000001,0.001163,0.000009,0.001225,0.000001,0.261872
0.062726,0.002273,0.000001,0.001950,0.368520,0.001556,0.000001,0.001069,0.000007,0.001166,0.000001,0.439268
0.095233,0.002356,0.000001,0.001950,0.260411,0.003506,0.000001,0.002240,0.000050,0.002605,0.000001,0.368355
0.064884,0.002454,0.000001,0.001718,0.193470,0.001972,0.000001,0.001634,0.000010,0.001294,0.000001,0.267438
0.076642,0.012752,0.000000,0.001728,0.276956,0.001620,0.000001,0.001209,0.000010,0.001205,0.000001,0.372124
0.063275,0.002413,0.000001,0.001846,0.190205,0.002059,0.000001,0.002791,0.000009,0.001900,0.000001,0.264501
0.060002,0.019499,0.000001,0.001813,0.275953,0.002114,0.000002,0.001815,0.000010,0.001297,0.000001,0.362506
0.076685,0.002667,0.000001,0.001891,0.281190,0.001944,0.000001,0.001189,0.000010,0.001498,0.000001,0.367076
0.060287,0.002689,0.000001,0.002160,0.205771,0.001815,0.000001,0.001163,0.000012,0.001232,0.000001,0.275131
0.061581,0.002383,0.000001,0.002160,0.253067,0.001825,0.000001,0.001521,0.000010,0.001412,0.000001,0.323962
0.063150,0.037002,0.000001,0.005454,0.222508,0.002997,0.000001,0.005020,0.000025,0.004367,0.000001,0.340526
0.087335,0.002395,0.000001,0.002168,0.205105,0.003025,0.000002,0.005452,0.000018,0.002270,0.000001,0.307772
0.061676,0.038231,0.000001,0.002505,0.287249,0.001887,0.000001,0.001442,0.000010,0.001594,0.000001,0.394595
0.076496,0.002447,0.000001,0.001739,0.192257,0.002068,0.000001,0.001450,0.000009,0.001746,0.000001,0.278216
0.073339,0.002698,0.000001,0.001897,0.306834,0.002513,0.000001,0.003428,0.000020,0.001660,0.000001,0.392390
0.059881,0.002434,0.000001,0.001838,0.207701,0.001974,0.000001,0.001415,0.000012,0.001643,0.000001,0.276899
0.068982,0.002430,0.000001,0.001789,0.270071,0.002751,0.000001,0.001303,0.000009,0.001711,0.000001,0.349048
0.063382,0.002513,0.000001,0.002930,0.280815,0.001978,0.000001,0.001371,0.000009,0.001863,0.000001,0.354864
0.090856,0.006352,0.000001,0.002197,0.200683,0.001771,0.000001,0.001188,0.000009,0.001614,0.000001,0.304671
0.087983,0.002787,0.000001,0.001789,0.191026,0.001546,0.000001,0.002461,0.000013,0.001507,0.000001,0.289113
0.075030,0.002443,0.000001,0.001991,0.200534,0.001779,0.000001,0.001317,0.000008,0.001275,0.000001,0.284380
0.063637,0.026874,0.000001,0.002361,0.192268,0.001304,0.000001,0.001176,0.000009,0.001198,0.000001,0.288829
0.072829,0.003109,0.000001,0.002050,0.277572,0.001995,0.000001,0.001210,0.000017,0.001208,0.000001,0.359991
0.073272,0.002334,0.000001,0.002133,0.195836,0.001799,0.000001,0.001282,0.000007,0.002072,0.000001,0.278738
0.073949,0.002479,0.000001,0.002435,0.241281,0.001765,0.000001,0.001341,0.000012,0.002281,0.000001,0.325545
0.074487,0.002339,0.000001,0.002252,0.282508,0.001574,0.000000,0.001207,0.000007,0.001353,0.000001,0.365729
0.067855,0.002548,0.000001,0.002129,0.201266,0.001895,0.000001,0.001175,0.000010,0.001321,0.000001,0.278201
0.074315,0.002684,0.000003,0.002400,0.202283,0.001754,0.000001,0.001213,0.000010,0.001135,0.000001,0.285799
0.064058,0.002406,0.000001,0.001892,0.195871,0.001846,0.000001,0.001631,0.000008,0.001258,0.000001,0.268973
0.061079,0.002666,0.000001,0.002108,0.298677,0.001496,0.000001,0.001197,0.000010,0.001220,0.000001,0.368455
