Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.041970,0.004330,0.000001,0.003443,0.201053,0.001772,0.000001,0.001286,0.000008,0.001598,0.000001,0.255463
0.054496,0.002714,0.000001,0.002955,0.233918,0.001974,0.000001,0.001190,0.000008,0.001256,0.000001,0.298512
0.064201,0.002835,0.000001,0.002683,0.204090,0.001883,0.000001,0.001698,0.000011,0.001318,0.000001,0.278722
0.060698,0.002675,0.000001,0.002764,0.206060,0.001689,0.000001,0.001219,0.000009,0.001335,0.000001,0.276450
0.062371,0.003022,0.000001,0.002183,0.194020,0.001707,0.000001,0.001735,0.000008,0.001396,0.000001,0.266444
0.061869,0.002630,0.000001,0.003076,0.275500,0.001695,0.000000,0.001257,0.000009,0.002113,0.000001,0.348151
0.069231,0.003165,0.000001,0.002058,0.202256,0.001606,0.000001,0.001526,0.000020,0.001248,0.000001,0.281113
0.076851,0.003368,0.000001,0.002623,0.305291,0.001680,0.000000,0.001587,0.000013,0.001400,0.000001,0.392816
0.064863,0.002503,0.000001,0.002141,0.279897,0.002590,0.000001,0.002294,0.000011,0.001350,0.000001,0.355653
0.062015,0.002279,0.000001,0.002054,0.237911,0.002169,0.000001,0.001290,0.000011,0.001328,0.000001,0.309060
0.099371,0.002608,0.000001,0.001636,0.194109,0.001691,0.000001,0.001231,0.000013,0.001208,0.000001,0.301869
0.063729,0.002350,0.000001,0.001767,0.238442,0.001562,0.000001,0.001708,0.000010,0.001738,0.000001,0.311308
0.072250,0.009205,0.000001,0.001985,0.180148,0.001571,0.000001,0.001115,0.000009,0.001185,0.000001,0.267469
0.064711,0.002328,0.000001,0.002009,0.302257,0.001704,0.000001,0.002982,0.000012,0.002304,0.000001,0.378309
0.092822,0.002316,0.000001,0.002019,0.344122,0.003374,0.000009,0.002675,0.000011,0.002115,0.000001,0.449464
0.082217,0.002245,0.000001,0.001786,0.187785,0.002760,0.000001,0.003274,0.000010,0.001779,0.000001,0.281859
0.064525,0.002226,0.000001,0.002071,0.261259,0.001771,0.000001,0.001246,0.000008,0.001347,0.000001,0.334455
0.058980,0.002446,0.000001,0.001997,0.198576,0.001876,0.000001,0.003770,0.000011,0.002244,0.000001,0.269901
0.066001,0.002058,0.000001,0.001710,0.233365,0.001640,0.000001,0.002277,0.000012,0.001706,0.000001,0.308769
0.085491,0.002490,0.000001,0.002092,0.204019,0.002208,0.000001,0.001436,0.000013,0.001860,0.000001,0.299611
0.073759,0.002454,0.000001,0.001890,0.193438,0.001906,0.000001,0.002568,0.000012,0.001461,0.000001,0.277491
0.062718,0.022867,0.000001,0.002388,0.331034,0.001674,0.000001,0.002461,0.000011,0.001669,0.000001,0.424824
0.078951,0.002525,0.000001,0.002128,0.246634,0.001789,0.000001,0.001209,0.000012,0.001460,0.000001,0.334711
