Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.046598,0.004608,0.000001,0.003810,0.192513,0.001866,0.000001,0.001257,0.000009,0.001455,0.000001,0.252118
0.058852,0.002578,0.000001,0.002674,0.199435,0.001847,0.000001,0.001203,0.000010,0.001564,0.000001,0.268165
0.068528,0.002617,0.000001,0.001940,0.180512,0.001735,0.000001,0.001182,0.000009,0.001277,0.000001,0.257801
0.064972,0.002714,0.000001,0.001897,0.181564,0.001799,0.000001,0.001141,0.000009,0.001249,0.000001,0.255346
0.081094,0.002726,0.000001,0.002159,0.245972,0.002209,0.000001,0.001267,0.000010,0.001700,0.000001,0.337140
0.073957,0.002730,0.000001,0.002819,0.292816,0.002136,0.000001,0.001587,0.000012,0.001461,0.000001,0.377520
0.059328,0.002668,0.000001,0.002191,0.243056,0.001805,0.000001,0.001227,0.000009,0.001173,0.000001,0.311459
0.095265,0.002500,0.000001,0.001959,0.205684,0.001930,0.000001,0.001261,0.000006,0.001362,0.000001,0.309969
0.105112,0.002981,0.000001,0.001640,0.192885,0.001628,0.000001,0.001387,0.000024,0.001473,0.000001,0.307132
0.079277,0.002290,0.000001,0.002273,0.224561,0.001684,0.000001,0.001250,0.000011,0.001247,0.000001,0.312595
0.073416,0.002417,0.000001,0.001974,0.226915,0.001524,0.000001,0.001275,0.000011,0.001257,0.000001,0.308792
0.061357,0.002264,0.000001,0.002052,0.182458,0.001779,0.000001,0.001221,0.000009,0.001282,0.000001,0.252425
0.060614,0.002614,0.000001,0.001719,0.258517,0.001747,0.000001,0.001614,0.000012,0.001363,0.000001,0.328202
0.068324,0.002125,0.000001,0.002149,0.298993,0.001676,0.000001,0.001177,0.000007,0.001279,0.000001,0.375732
0.059066,0.013837,0.000001,0.003237,0.229875,0.001571,0.000001,0.001613,0.000013,0.002080,0.000001,0.311294
0.061351,0.002336,0.000001,0.002076,0.196326,0.001770,0.000001,0.001235,0.000012,0.001310,0.000001,0.266417
0.062341,0.002304,0.000001,0.002007,0.250586,0.001581,0.000000,0.001211,0.000014,0.001479,0.000001,0.321524
0.061320,0.002264,0.000010,0.001983,0.260309,0.001753,0.000001,0.001159,0.000009,0.001236,0.000001,0.330044
0.061633,0.002911,0.000001,0.002103,0.263310,0.002473,0.000001,0.001581,0.000012,0.001316,0.000001,0.335342
0.066666,0.002271,0.000001,0.001773,0.193346,0.001606,0.000001,0.001565,0.000064,0.001920,0.000001,0.269214
0.091667,0.002591,0.000001,0.002188,0.255746,0.001877,0.000001,0.001271,0.000014,0.001295,0.000001,0.356652
0.066713,0.002471,0.000001,0.002090,0.271393,0.001876,0.000001,0.001401,0.000012,0.001451,0.000001,0.347409
0.070238,0.002347,0.000001,0.001769,0.212156,0.002359,0.000001,0.001109,0.000009,0.001278,0.000001,0.291268
0.103673,0.002544,0.000001,0.002101,0.321434,0.001911,0.000001,0.001243,0.000011,0.001293,0.000001,0.434212
0.085673,0.002522,0.000001,0.001699,0.191542,0.001653,0.000001,0.001221,0.000009,0.001258,0.000001,0.285578
0.092357,0.002550,0.000001,0.002213,0.230378,0.002274,0.000001,0.001700,0.000010,0.001397,0.000001,0.332881
0.074408,0.002341,0.000001,0.002297,0.256503,0.001566,0.000000,0.001320,0.000010,0.001432,0.000001,0.339879
0.058332,0.039781,0.000001,0.002521,0.240068,0.001846,0.000001,0.002911,0.000011,0.002049,0.000001,0.347522
0.074157,0.002191,0.000001,0.001774,0.190408,0.001677,0.000001,0.001686,0.000013,0.001274,0.000001,0.273182
0.098134,0.002830,0.000001,0.001895,0.259393,0.001880,0.000001,0.001734,0.000011,0.001405,0.000001,0.367284
0.062492,0.029064,0.000001,0.002175,0.306227,0.001666,0.000001,0.002177,0.000015,0.001832,0.000001,0.405650
0.059157,0.002231,0.000001,0.002008,0.201021,0.001673,0.000001,0.001110,0.000014,0.001299,0.000001,0.268516
0.108714,0.002416,0.000001,0.001845,0.264346,0.002275,0.000001,0.002028,0.000008,0.001371,0.000001,0.383007
0.061428,0.015399,0.000001,0.001944,0.198202,0.001731,0.000002,0.001163,0.000011,0.001223,0.000001,0.281104
0.061784,0.002761,0.000001,0.002110,0.271408,0.001649,0.000001,0.001597,0.000015,0.001855,0.000006,0.343186
0.062485,0.019404,0.000001,0.001716,0.240659,0.002082,0.000001,0.001295,0.000010,0.001272,0.000001,0.328925
0.060947,0.055785,0.000001,0.001462,0.190133,0.001778,0.000001,0.001203,0.000010,0.001594,0.000001,0.312916
