Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.058025,0.003792,0.000001,0.002803,0.199213,0.001905,0.000001,0.001749,0.000008,0.001480,0.000001,0.268976
0.074705,0.002793,0.000001,0.002658,0.192308,0.001675,0.000001,0.001358,0.000009,0.001349,0.000001,0.276858
0.073352,0.002643,0.000001,0.001845,0.175077,0.001757,0.000001,0.001378,0.000010,0.001370,0.000001,0.257433
0.057310,0.002521,0.000001,0.002245,0.207040,0.001872,0.000001,0.001193,0.000011,0.001360,0.000001,0.273552
0.061660,0.002396,0.000001,0.001879,0.190471,0.001821,0.000001,0.001331,0.000011,0.001466,0.000001,0.261036
0.081199,0.004025,0.000001,0.002360,0.183915,0.001807,0.000001,0.001273,0.000006,0.001608,0.000001,0.276198
0.068002,0.002352,0.000001,0.002530,0.233582,0.001782,0.000001,0.001221,0.000010,0.001723,0.000001,0.311203
0.073202,0.002470,0.000001,0.002805,0.206034,0.002185,0.000001,0.001290,0.000011,0.001261,0.000001,0.289260
0.063877,0.002344,0.000001,0.001785,0.195149,0.001596,0.000001,0.001465,0.000011,0.001273,0.000001,0.267503
0.089795,0.002525,0.000001,0.001548,0.210349,0.001822,0.000001,0.001125,0.000016,0.001092,0.000001,0.308274
0.088049,0.002741,0.000002,0.001950,0.208686,0.001688,0.000000,0.001405,0.000013,0.001321,0.000001,0.305859
0.069262,0.002103,0.000001,0.001797,0.172413,0.001364,0.000001,0.001300,0.000014,0.001569,0.000001,0.249824
0.065375,0.002214,0.000001,0.001722,0.214793,0.001678,0.000001,0.001207,0.000007,0.001263,0.000001,0.288259
0.087063,0.002312,0.000001,0.002045,0.183374,0.001765,0.000001,0.001216,0.000009,0.001298,0.000001,0.279085
0.075270,0.002381,0.000001,0.002143,0.297515,0.001620,0.000000,0.001224,0.000009,0.001204,0.000001,0.381367
0.085433,0.002312,0.000001,0.001883,0.331328,0.001636,0.000001,0.001071,0.000008,0.001120,0.000001,0.424793
0.076264,0.002277,0.000001,0.001962,0.286973,0.001715,0.000001,0.003470,0.000029,0.004732,0.000002,0.377427
0.069770,0.002230,0.000001,0.002088,0.269729,0.003201,0.000002,0.004664,0.000027,0.005359,0.000001,0.357072
0.066977,0.002387,0.000001,0.001852,0.240399,0.004798,0.000001,0.005454,0.000055,0.004764,0.000001,0.326690
0.062649,0.002294,0.000001,0.002248,0.192592,0.002147,0.000001,0.002269,0.000016,0.003332,0.000001,0.267549
0.086716,0.002732,0.000001,0.002182,0.206412,0.001915,0.000000,0.001470,0.000017,0.001268,0.000001,0.302714
0.063142,0.019025,0.000001,0.002735,0.330575,0.002300,0.000000,0.001369,0.000018,0.001430,0.000001,0.420595
0.063810,0.002391,0.000001,0.001835,0.219318,0.001589,0.000001,0.001199,0.000007,0.001300,0.000001,0.291452
0.080157,0.002454,0.000001,0.002543,0.262119,0.001664,0.000000,0.001415,0.000011,0.001289,0.000001,0.351654
0.077840,0.029511,0.000003,0.003134,0.202827,0.001693,0.000001,0.001122,0.000008,0.001172,0.000001,0.317310
0.071468,0.014975,0.000002,0.002393,0.283455,0.003209,0.000002,0.002173,0.000014,0.002251,0.000001,0.379942
0.059180,0.007588,0.000001,0.002220,0.212205,0.001901,0.000001,0.001674,0.000017,0.001767,0.000001,0.286555
0.059622,0.003857,0.000001,0.003276,0.282110,0.002516,0.000001,0.001309,0.000010,0.001440,0.000001,0.354143
0.081934,0.002510,0.000000,0.002357,0.194760,0.001699,0.000001,0.001262,0.000013,0.001981,0.000001,0.286518
0.076674,0.002419,0.000001,0.001902,0.334806,0.001868,0.000001,0.001369,0.000013,0.001366,0.000001,0.420420
0.062079,0.024282,0.000000,0.002006,0.285654,0.001781,0.000001,0.001589,0.000011,0.001405,0.000001,0.378809
0.071457,0.002372,0.000001,0.002236,0.201893,0.001775,0.000001,0.001199,0.000011,0.001363,0.000001,0.282308
0.073579,0.002330,0.000001,0.001839,0.250862,0.002120,0.000001,0.001262,0.000009,0.001391,0.000001,0.333394
