Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.037854,0.005799,0.000002,0.002988,0.076412,0.002273,0.000001,0.001369,0.000012,0.001534,0.000001,0.128245
0.063362,0.002905,0.000001,0.003693,0.101551,0.002364,0.000001,0.001304,0.000009,0.001332,0.000001,0.176522
0.057261,0.003172,0.000001,0.002056,0.158957,0.002336,0.000001,0.001247,0.000012,0.001220,0.000001,0.226263
0.088126,0.003028,0.000002,0.001830,0.074587,0.002350,0.000001,0.002846,0.000043,0.004744,0.000002,0.177558
0.072685,0.002608,0.000001,0.002252,0.081872,0.002501,0.000001,0.001271,0.000016,0.001709,0.000001,0.164915
0.060651,0.002422,0.000001,0.003039,0.199184,0.002616,0.000001,0.001662,0.000009,0.001368,0.000001,0.270954
0.080376,0.002547,0.000001,0.001397,0.074213,0.002090,0.000001,0.001294,0.000008,0.001598,0.000001,0.163525
0.059531,0.003227,0.000003,0.001503,0.168974,0.001496,0.000001,0.001239,0.000013,0.001804,0.000001,0.237790
0.060973,0.003008,0.000001,0.001948,0.074251,0.001936,0.000001,0.001350,0.000012,0.002120,0.000001,0.145599
0.080539,0.002953,0.000001,0.002262,0.167152,0.003053,0.000001,0.001128,0.000010,0.001187,0.000001,0.258286
0.080589,0.002383,0.000001,0.002131,0.074535,0.002276,0.000001,0.001131,0.000009,0.001297,0.000001,0.164352
0.066296,0.002377,0.000001,0.001794,0.073001,0.003840,0.000001,0.001634,0.000010,0.001598,0.000001,0.150552
0.078088,0.004896,0.000001,0.002069,0.067586,0.002627,0.000001,0.001948,0.000017,0.001475,0.000001,0.158707
0.071174,0.002722,0.000001,0.001391,0.215042,0.002043,0.000001,0.001645,0.000015,0.001541,0.000001,0.295577
0.061611,0.002367,0.000001,0.001938,0.160373,0.002116,0.000001,0.002059,0.000010,0.001677,0.000001,0.232151
0.071722,0.005052,0.000001,0.002064,0.071941,0.002315,0.000001,0.001182,0.000008,0.001147,0.000001,0.155435
0.070868,0.002247,0.000001,0.001873,0.151684,0.002305,0.000001,0.001229,0.000018,0.001250,0.000001,0.231475
0.075018,0.002593,0.000001,0.002013,0.073513,0.002058,0.000001,0.001625,0.000011,0.001618,0.000001,0.158452
0.066237,0.002512,0.000002,0.002030,0.172612,0.002337,0.000001,0.001676,0.000013,0.001200,0.000001,0.248620
0.065467,0.002483,0.000001,0.001869,0.074701,0.001474,0.000001,0.001359,0.000012,0.001257,0.000001,0.148624
0.075897,0.002527,0.000001,0.001683,0.151888,0.002167,0.000001,0.001210,0.000009,0.001343,0.000001,0.236727
0.085269,0.002507,0.000001,0.001734,0.075088,0.002042,0.000001,0.001346,0.000011,0.001376,0.000001,0.169375
0.068664,0.002321,0.000001,0.001667,0.163790,0.001760,0.000001,0.001370,0.000009,0.001256,0.000001,0.240840
0.072606,0.002264,0.000001,0.001458,0.074344,0.001504,0.000001,0.001310,0.000012,0.001239,0.000001,0.154738
0.071037,0.002490,0.000001,0.002083,0.077644,0.002444,0.000001,0.001275,0.000011,0.001205,0.000001,0.158191
0.088397,0.002327,0.000001,0.001955,0.166748,0.001999,0.000000,0.001144,0.000008,0.001326,0.000001,0.263905
0.061052,0.002449,0.000001,0.001482,0.094926,0.001563,0.000000,0.001487,0.000008,0.001202,0.000001,0.164171
0.065182,0.002379,0.000001,0.002435,0.176326,0.002276,0.000001,0.001986,0.000012,0.001638,0.000001,0.252236
0.062121,0.002201,0.000001,0.001817,0.074845,0.002493,0.000001,0.001226,0.000008,0.001276,0.000001,0.145989
0.073636,0.002423,0.000001,0.001497,0.076284,0.001514,0.000001,0.001463,0.000142,0.001416,0.000001,0.158378
0.062060,0.002396,0.000001,0.001624,0.172540,0.002469,0.000001,0.001252,0.000008,0.001646,0.000001,0.243998
0.059927,0.002319,0.000001,0.001799,0.080537,0.002321,0.000001,0.001172,0.000010,0.001313,0.000001,0.149401
0.061342,0.002747,0.000001,0.001454,0.072896,0.001537,0.000000,0.001258,0.000009,0.001316,0.000001,0.142561
0.061079,0.002405,0.000001,0.001902,0.169138,0.002484,0.000001,0.001158,0.000011,0.001222,0.000001,0.239401
0.059782,0.002520,0.000001,0.001890,0.163473,0.002351,0.000001,0.001125,0.000017,0.001615,0.000001,0.232773
0.076507,0.002227,0.000001,0.002153,0.075338,0.002299,0.000001,0.001261,0.000009,0.001268,0.000001,0.161064
0.069680,0.002299,0.000001,0.002254,0.075591,0.002276,0.000001,0.001109,0.000008,0.001155,0.000000,0.154374
0.090273,0.002463,0.000001,0.002272,0.174606,0.002230,0.000001,0.003869,0.000011,0.001548,0.000001,0.277275
0.066017,0.002087,0.000001,0.001765,0.074341,0.002466,0.000001,0.001271,0.000010,0.001543,0.000001,0.149502
0.071072,0.002728,0.000001,0.002219,0.076108,0.002024,0.000001,0.001210,0.000009,0.001348,0.000001,0.156720
0.070600,0.002229,0.000001,0.002069,0.161741,0.002380,0.000001,0.001243,0.000025,0.001171,0.000001,0.241461
0.080516,0.002459,0.000001,0.001641,0.074356,0.002220,0.000001,0.001746,0.000010,0.001200,0.000001,0.164148
0.064111,0.002391,0.000001,0.001795,0.166395,0.002318,0.000001,0.001222,0.000009,0.001337,0.000001,0.239581
0.068251,0.002453,0.000001,0.001755,0.077554,0.002258,0.000001,0.002948,0.000013,0.002421,0.000001,0.157656
0.080967,0.002443,0.000001,0.001684,0.161272,0.001963,0.000001,0.001192,0.000009,0.001294,0.000001,0.250826
0.088536,0.004009,0.000001,0.001443,0.073916,0.002252,0.000001,0.001259,0.000007,0.001215,0.000001,0.172639
0.058914,0.002390,0.000001,0.001710,0.162349,0.002306,0.000001,0.001275,0.000011,0.001250,0.000001,0.230208
0.077741,0.002305,0.000001,0.001667,0.113998,0.002370,0.000001,0.001248,0.013929,0.001643,0.000001,0.214903
0.072194,0.002172,0.000001,0.001363,0.079476,0.002016,0.000001,0.001237,0.000009,0.001082,0.000001,0.159551
0.065064,0.002096,0.000001,0.001741,0.070515,0.001950,0.000000,0.001049,0.000008,0.001138,0.000001,0.143563
0.073480,0.002315,0.000001,0.001536,0.179144,0.002410,0.000001,0.001282,0.000007,0.001274,0.000001,0.261450
0.072078,0.002299,0.000001,0.001631,0.078966,0.001647,0.000001,0.001140,0.000009,0.001571,0.000001,0.159344
0.079131,0.002753,0.000001,0.001481,0.158404,0.002040,0.000001,0.001245,0.000009,0.001524,0.000001,0.246590
