Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.043177,0.005729,0.000001,0.003283,0.088277,0.002500,0.000001,0.001403,0.000015,0.008012,0.000001,0.152398
0.056456,0.003863,0.000001,0.003963,0.102711,0.002744,0.000001,0.001224,0.000010,0.001363,0.000001,0.172338
0.085249,0.002971,0.000001,0.001817,0.074378,0.002348,0.000001,0.001285,0.000007,0.001157,0.000001,0.169215
0.063528,0.002492,0.000001,0.002206,0.077552,0.002341,0.000001,0.001401,0.000007,0.002012,0.000001,0.151540
0.065789,0.002645,0.000001,0.003113,0.179454,0.002248,0.000001,0.001757,0.000008,0.001627,0.000000,0.256643
0.070628,0.002694,0.000000,0.001896,0.162498,0.002503,0.000001,0.001126,0.000010,0.001729,0.000001,0.243087
0.066278,0.002465,0.000001,0.001760,0.075187,0.002240,0.000001,0.001276,0.000011,0.001289,0.000001,0.150506
0.070036,0.002415,0.000001,0.001771,0.074836,0.002182,0.000001,0.001254,0.000011,0.001490,0.000001,0.153996
0.075970,0.002433,0.000001,0.002341,0.167948,0.002591,0.000001,0.001352,0.000010,0.001348,0.000001,0.253994
0.061843,0.002282,0.000001,0.001543,0.081393,0.002134,0.000001,0.001236,0.000009,0.001349,0.000001,0.151791
0.070651,0.002613,0.000001,0.002241,0.172220,0.002403,0.000001,0.001240,0.000009,0.001206,0.000001,0.252585
0.077192,0.002423,0.000001,0.002090,0.072445,0.002185,0.000001,0.001221,0.000026,0.001326,0.000001,0.158911
0.071163,0.002410,0.000001,0.001587,0.074445,0.002033,0.000001,0.001238,0.000011,0.001294,0.000001,0.154182
0.068496,0.002295,0.000001,0.001578,0.070827,0.002291,0.000001,0.001238,0.000010,0.001428,0.000001,0.148164
0.060648,0.002291,0.000001,0.001808,0.214684,0.002035,0.000000,0.001065,0.000007,0.001246,0.000001,0.283786
0.068261,0.002345,0.000001,0.001823,0.143806,0.002323,0.000001,0.001444,0.000036,0.001406,0.000001,0.221447
0.063594,0.002394,0.000001,0.001528,0.073218,0.001661,0.000001,0.001226,0.000016,0.001304,0.000001,0.144942
0.071347,0.002332,0.000001,0.001804,0.164220,0.002144,0.000001,0.001254,0.000013,0.001378,0.000001,0.244495
0.074896,0.002488,0.000001,0.001456,0.074337,0.002194,0.000001,0.001336,0.000010,0.001386,0.000001,0.158106
0.066213,0.002428,0.000001,0.001677,0.157269,0.002030,0.000001,0.001482,0.000010,0.001399,0.000001,0.232508
