Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.055335,0.002751,0.000001,0.002250,0.076580,0.002237,0.000001,0.001472,0.000013,0.001788,0.000001,0.142428
0.036593,0.003542,0.000001,0.003936,0.101943,0.002411,0.000001,0.001300,0.000009,0.001434,0.000000,0.151170
0.060483,0.003148,0.000001,0.002875,0.081274,0.002329,0.000001,0.001261,0.000009,0.001262,0.000001,0.152643
0.064348,0.002623,0.000001,0.001881,0.159934,0.002301,0.000001,0.001245,0.000009,0.001740,0.000001,0.234083
0.063023,0.002976,0.000001,0.002055,0.077263,0.002518,0.000001,0.001527,0.000008,0.001599,0.000001,0.150971
0.061741,0.002560,0.000001,0.001950,0.161582,0.002120,0.000001,0.001248,0.000012,0.001325,0.000001,0.232540
0.078870,0.002529,0.000001,0.001668,0.075225,0.002218,0.000001,0.001213,0.000010,0.001401,0.000001,0.163135
0.080245,0.003149,0.000001,0.001768,0.083685,0.002359,0.000001,0.001226,0.000009,0.001288,0.000001,0.173731
0.069874,0.002785,0.000001,0.002134,0.177754,0.002111,0.000001,0.001216,0.000012,0.001378,0.000001,0.257266
0.070659,0.002338,0.000001,0.001660,0.073926,0.001969,0.000001,0.001242,0.000011,0.001392,0.000001,0.153198
0.072335,0.002361,0.000001,0.001356,0.166630,0.002025,0.000001,0.001286,0.000010,0.001241,0.000001,0.247245
0.063699,0.002389,0.000001,0.001284,0.073768,0.002199,0.000000,0.001185,0.000008,0.001282,0.000001,0.145816
0.082371,0.002214,0.000001,0.001199,0.145665,0.001983,0.000001,0.001239,0.000009,0.001371,0.000001,0.236053
0.065845,0.002750,0.000001,0.001949,0.159330,0.002108,0.000001,0.001104,0.000008,0.001173,0.000001,0.234271
0.062242,0.002164,0.000001,0.002200,0.079996,0.002247,0.000001,0.001254,0.000007,0.001430,0.000001,0.151543
0.061775,0.002110,0.000001,0.002322,0.142776,0.002275,0.000001,0.001224,0.000010,0.002059,0.000001,0.214554
0.061139,0.002355,0.000001,0.001455,0.072520,0.001514,0.000001,0.001137,0.000010,0.001225,0.000001,0.141358
