Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.039283,0.003707,0.000001,0.003694,0.103518,0.002848,0.000001,0.001280,0.000009,0.001443,0.000001,0.155784
0.055019,0.003167,0.000001,0.003685,0.092485,0.002525,0.000000,0.001165,0.000011,0.001955,0.000001,0.160015
0.073605,0.003210,0.000001,0.003071,0.080323,0.002486,0.000001,0.001224,0.000009,0.001205,0.000001,0.165135
0.080324,0.002747,0.000001,0.001654,0.074020,0.002195,0.000001,0.001440,0.000010,0.001380,0.000002,0.163772
0.089823,0.003868,0.000001,0.002083,0.163788,0.002567,0.000001,0.003442,0.000033,0.007499,0.000001,0.273107
0.069658,0.002616,0.000001,0.001943,0.075855,0.002229,0.000001,0.001975,0.000009,0.001394,0.000001,0.155680
0.062400,0.002536,0.000001,0.001852,0.075911,0.002303,0.000001,0.001268,0.000009,0.001206,0.000001,0.147487
0.060877,0.002305,0.000001,0.001685,0.074768,0.002113,0.000001,0.001236,0.000007,0.001206,0.000001,0.144199
0.085670,0.003445,0.000001,0.001962,0.183901,0.002182,0.000001,0.001787,0.000011,0.001252,0.000001,0.280213
0.064933,0.004674,0.000001,0.001899,0.163663,0.002295,0.000001,0.002242,0.000014,0.001380,0.000001,0.241102
0.062904,0.002292,0.000001,0.001239,0.135611,0.001515,0.000000,0.001254,0.000012,0.001405,0.000001,0.206233
0.101339,0.002604,0.000000,0.001777,0.072931,0.002284,0.000001,0.001209,0.000011,0.002404,0.000001,0.184562
0.061537,0.002434,0.000001,0.002671,0.189067,0.002477,0.000001,0.001258,0.000007,0.001351,0.000001,0.260805
0.091358,0.002347,0.000001,0.002213,0.075999,0.002175,0.000001,0.001237,0.000008,0.001241,0.000001,0.176580
0.063568,0.003358,0.000001,0.002213,0.072603,0.002096,0.000001,0.001102,0.000008,0.001215,0.000001,0.146165
0.068569,0.002198,0.000001,0.002088,0.145112,0.002138,0.000001,0.001777,0.000007,0.001248,0.000001,0.223138
0.068346,0.002429,0.000001,0.002226,0.156772,0.002779,0.000001,0.001190,0.000009,0.001251,0.000001,0.235005
0.092970,0.002480,0.000001,0.001768,0.076422,0.002350,0.000001,0.001599,0.000011,0.001175,0.000001,0.178778
0.062523,0.003046,0.000000,0.001663,0.075615,0.002202,0.000001,0.001301,0.000007,0.001476,0.000001,0.147834
0.096178,0.005558,0.000001,0.001825,0.158335,0.002378,0.000001,0.001167,0.000019,0.002005,0.000001,0.267466
0.072202,0.002472,0.000001,0.002499,0.075532,0.002323,0.000001,0.001244,0.000011,0.001248,0.000001,0.157534
0.067470,0.002535,0.000001,0.002061,0.083262,0.002345,0.000001,0.001225,0.000010,0.001214,0.000001,0.160124
0.073336,0.002576,0.000001,0.001957,0.166155,0.002370,0.000001,0.001349,0.000010,0.001477,0.000001,0.249232
0.077894,0.002326,0.000001,0.001945,0.236431,0.002328,0.000001,0.001165,0.000008,0.001256,0.000001,0.323355
0.063692,0.002314,0.000001,0.002300,0.084571,0.002440,0.000001,0.001129,0.000008,0.001105,0.000001,0.157561
0.076447,0.002417,0.000001,0.001826,0.174533,0.002368,0.000001,0.001489,0.000008,0.001274,0.000001,0.260364
0.068952,0.002448,0.000001,0.002190,0.110555,0.002220,0.000001,0.001179,0.000008,0.001144,0.000001,0.188698
0.071093,0.003671,0.000001,0.001885,0.180563,0.002150,0.000001,0.001234,0.000010,0.001165,0.000001,0.261773
0.068356,0.002346,0.000001,0.002195,0.077629,0.002722,0.000001,0.001276,0.000009,0.001295,0.000001,0.155830
0.060244,0.002293,0.000001,0.001803,0.074063,0.002883,0.000001,0.001291,0.000009,0.001590,0.000001,0.144180
0.071478,0.002528,0.000001,0.001899,0.167944,0.003237,0.000001,0.002133,0.000009,0.001670,0.000000,0.250901
