Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.041033,0.005805,0.000002,0.002139,0.073435,0.002476,0.000000,0.001404,0.000008,0.001383,0.000001,0.127688
0.064185,0.003637,0.000001,0.003498,0.094745,0.002085,0.000001,0.001406,0.000008,0.001504,0.000001,0.171072
0.054233,0.004209,0.000001,0.001893,0.163731,0.002424,0.000001,0.001310,0.000012,0.001338,0.000001,0.229152
0.061822,0.002652,0.000001,0.001793,0.073993,0.002528,0.000001,0.001254,0.000014,0.001340,0.000001,0.145398
0.060658,0.002706,0.000001,0.002290,0.171296,0.002339,0.000001,0.001310,0.000012,0.001384,0.000001,0.241996
0.068820,0.002518,0.000001,0.002048,0.078571,0.002572,0.000001,0.001866,0.000008,0.001673,0.000001,0.158076
0.062968,0.002745,0.000000,0.002324,0.165794,0.002315,0.000001,0.001271,0.000010,0.001310,0.000001,0.238739
0.062670,0.002359,0.000001,0.001879,0.074209,0.002120,0.000001,0.001214,0.000008,0.001306,0.000001,0.145768
0.086168,0.003848,0.000001,0.001646,0.081149,0.001653,0.000001,0.001825,0.000010,0.001511,0.000001,0.177811
0.058240,0.002344,0.000001,0.002266,0.173804,0.002348,0.000001,0.002341,0.000008,0.001302,0.000000,0.242655
0.091643,0.002524,0.000001,0.001515,0.074794,0.002286,0.000001,0.002027,0.000008,0.001232,0.000001,0.176032
0.075563,0.002205,0.000001,0.001227,0.074776,0.002100,0.000001,0.001295,0.000009,0.001281,0.000001,0.158457
0.062662,0.002267,0.000001,0.001834,0.067068,0.002236,0.000001,0.001218,0.000009,0.001359,0.000001,0.138655
0.058844,0.002302,0.000001,0.001702,0.163636,0.002321,0.000001,0.001854,0.000008,0.001381,0.000000,0.232049
0.097051,0.002276,0.000001,0.001892,0.214122,0.002739,0.000001,0.001271,0.000015,0.001506,0.000001,0.320875
0.072533,0.002299,0.000001,0.001345,0.072625,0.001547,0.000000,0.001846,0.000010,0.001539,0.000001,0.153746
0.087668,0.002288,0.000001,0.002295,0.162143,0.003445,0.000001,0.002205,0.000011,0.001854,0.000001,0.261911
0.067838,0.002415,0.000001,0.002199,0.082045,0.003187,0.000001,0.002806,0.000007,0.001871,0.000001,0.162369
0.060615,0.002335,0.000001,0.002490,0.157665,0.002323,0.000001,0.001256,0.000010,0.001349,0.000001,0.228045
