Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.036281,0.003647,0.000001,0.003174,0.076736,0.002378,0.000001,0.001385,0.000011,0.003233,0.000001,0.126848
0.087799,0.002298,0.000001,0.003820,0.101047,0.002448,0.000001,0.001511,0.000015,0.001620,0.000001,0.200559
0.078963,0.002915,0.000001,0.001813,0.073483,0.002278,0.000001,0.002244,0.000009,0.001771,0.000000,0.163476
0.060395,0.002440,0.000001,0.001760,0.179391,0.002647,0.000001,0.001559,0.000015,0.001261,0.000001,0.249471
0.090769,0.002597,0.000001,0.004026,0.107118,0.002183,0.000001,0.001224,0.000012,0.001319,0.000001,0.209251
0.062208,0.002381,0.000001,0.002160,0.076884,0.002410,0.000001,0.001252,0.000011,0.001652,0.000001,0.148962
0.088846,0.002425,0.000001,0.002691,0.195806,0.002400,0.000001,0.001658,0.000011,0.001481,0.000001,0.295320
0.073401,0.004041,0.000001,0.003633,0.187430,0.002414,0.000001,0.001239,0.000009,0.001334,0.000001,0.273503
0.057077,0.002958,0.000001,0.002538,0.240110,0.002271,0.000001,0.001175,0.000009,0.001774,0.000001,0.307914
0.091073,0.002545,0.000001,0.001785,0.072742,0.002328,0.000001,0.001208,0.000010,0.001837,0.000003,0.173532
0.062742,0.002153,0.000001,0.001781,0.145482,0.002129,0.000001,0.001165,0.000009,0.001377,0.000001,0.216840
0.061586,0.002340,0.000001,0.002798,0.185589,0.002208,0.000001,0.001169,0.000007,0.001305,0.000001,0.257006
0.061086,0.002389,0.000001,0.002462,0.236020,0.002414,0.000001,0.002960,0.000008,0.001783,0.000001,0.309124
0.079264,0.002421,0.000001,0.002236,0.083131,0.002450,0.000001,0.002461,0.000009,0.001526,0.000000,0.173499
0.080048,0.002653,0.000001,0.002012,0.073524,0.002426,0.000001,0.001202,0.000009,0.001350,0.000001,0.163227
0.073044,0.002396,0.000001,0.002823,0.160612,0.002292,0.000001,0.001197,0.000009,0.001303,0.000001,0.243679
0.065688,0.002630,0.000001,0.002277,0.079677,0.002076,0.000001,0.001674,0.000033,0.003230,0.000001,0.157287
0.087080,0.002590,0.000001,0.001897,0.075256,0.002251,0.000001,0.001619,0.000012,0.001476,0.000001,0.172185
0.065515,0.003232,0.000000,0.001869,0.225571,0.002584,0.000001,0.001123,0.000010,0.001315,0.000000,0.301221
0.063015,0.002446,0.000001,0.001823,0.074878,0.002257,0.000001,0.001132,0.000008,0.001224,0.000001,0.146785
0.064238,0.003970,0.000002,0.002668,0.259974,0.002306,0.000001,0.001261,0.000006,0.001390,0.000001,0.335817
0.093250,0.002944,0.000001,0.001837,0.226791,0.002381,0.000001,0.001229,0.000009,0.002184,0.000002,0.330628
0.093740,0.002665,0.000001,0.001917,0.084955,0.002442,0.000001,0.001163,0.000006,0.001295,0.000001,0.188186
