Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.047941,0.003804,0.000001,0.003635,0.099552,0.002177,0.000001,0.001955,0.000010,0.001617,0.000001,0.160694
0.058213,0.002585,0.000001,0.003315,0.095315,0.001944,0.000000,0.001147,0.000008,0.001203,0.000001,0.163732
0.088997,0.002833,0.000001,0.002117,0.073853,0.002192,0.000001,0.001094,0.000008,0.001162,0.000001,0.172257
0.083823,0.002714,0.000001,0.001667,0.075109,0.002392,0.000001,0.001485,0.000008,0.001275,0.000001,0.168474
0.067545,0.002686,0.000001,0.002639,0.167229,0.002257,0.000001,0.001211,0.000008,0.001299,0.000001,0.244877
0.088600,0.002625,0.000001,0.001957,0.082660,0.002239,0.000001,0.001289,0.000007,0.001370,0.000001,0.180748
0.061242,0.003632,0.000001,0.001860,0.073884,0.002213,0.000001,0.001298,0.000013,0.002474,0.000001,0.146617
0.081038,0.002545,0.000001,0.002142,0.163625,0.002302,0.000001,0.001235,0.000009,0.001347,0.000001,0.254245
0.078320,0.003301,0.000001,0.001689,0.074531,0.001909,0.000001,0.002065,0.000012,0.001375,0.000001,0.163204
0.070481,0.002198,0.000001,0.001893,0.243254,0.002393,0.000001,0.001243,0.000011,0.001384,0.000001,0.322859
0.082800,0.002465,0.000001,0.001941,0.077085,0.002495,0.000001,0.001290,0.000009,0.001211,0.000001,0.169299
0.063585,0.002231,0.000001,0.002582,0.242564,0.002244,0.000001,0.001210,0.000014,0.001258,0.000001,0.315690
0.084904,0.002296,0.000001,0.001918,0.183725,0.002235,0.000001,0.001143,0.000009,0.001216,0.000010,0.277457
0.074018,0.002239,0.000001,0.001844,0.070806,0.002024,0.000001,0.001394,0.000013,0.001428,0.000001,0.153767
0.062203,0.002192,0.000001,0.001618,0.142282,0.001408,0.000000,0.001157,0.000009,0.001307,0.000001,0.212177
0.062215,0.002980,0.000001,0.001979,0.072956,0.002062,0.000001,0.001218,0.000013,0.001413,0.000001,0.144838
0.069860,0.002361,0.000001,0.002442,0.208122,0.002263,0.000001,0.001213,0.000009,0.001231,0.000001,0.287503
0.060555,0.002351,0.000001,0.002228,0.082145,0.002615,0.000001,0.001238,0.000009,0.001406,0.000001,0.152549
0.067791,0.002290,0.000001,0.001905,0.166864,0.002247,0.000001,0.001552,0.000012,0.001260,0.000001,0.243922
0.107489,0.003786,0.000001,0.002112,0.077959,0.002318,0.000001,0.001318,0.000010,0.001620,0.000001,0.196614
0.092543,0.002741,0.000001,0.001532,0.079081,0.002486,0.000001,0.001173,0.000010,0.001266,0.000001,0.180833
0.060632,0.002575,0.000001,0.002157,0.233542,0.002230,0.000001,0.001179,0.000009,0.001385,0.000001,0.303711
0.065589,0.002276,0.000001,0.002075,0.083595,0.002351,0.000001,0.001186,0.000008,0.001252,0.000001,0.158335
0.066760,0.002426,0.000001,0.002305,0.166671,0.002201,0.000001,0.001226,0.000010,0.001426,0.000001,0.243027
0.064104,0.002695,0.000001,0.002135,0.096142,0.002380,0.000001,0.001288,0.000007,0.001374,0.000001,0.170127
0.070916,0.002376,0.000001,0.001957,0.175237,0.002190,0.000001,0.001286,0.000012,0.001281,0.000001,0.255255
0.070072,0.002433,0.000001,0.001759,0.095867,0.002255,0.000001,0.001159,0.000008,0.001227,0.000001,0.174783
0.070424,0.002354,0.000001,0.001764,0.081857,0.002067,0.000001,0.001147,0.000008,0.001189,0.000001,0.160813
0.081583,0.002622,0.000001,0.002193,0.193279,0.002316,0.000001,0.001231,0.000009,0.001638,0.000001,0.284872
0.063953,0.002495,0.000001,0.002189,0.079237,0.002451,0.000001,0.001069,0.000009,0.001217,0.000001,0.152620
0.061751,0.002296,0.000001,0.001662,0.080899,0.002422,0.000001,0.001310,0.000008,0.001668,0.000001,0.152018
0.069723,0.002858,0.000001,0.001765,0.174828,0.002360,0.000001,0.001224,0.000010,0.001352,0.000001,0.254122
0.060421,0.002282,0.000001,0.002047,0.075543,0.002490,0.000001,0.001203,0.000008,0.001363,0.000001,0.145360
