Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.070927,0.005336,0.000001,0.001935,0.078085,0.002695,0.000001,0.006071,0.000001,0.008824,0.000058,0.006903,0.000001,0.003510,0.000002,0.184350
0.074066,0.004174,0.000001,0.001865,0.158110,0.003897,0.000001,0.005064,0.000001,0.003188,0.000029,0.003531,0.000001,0.003607,0.000002,0.257536
0.101980,0.004962,0.000001,0.001659,0.072802,0.002699,0.000001,0.005076,0.000001,0.003420,0.000030,0.003714,0.000001,0.003842,0.000002,0.200189
0.061398,0.004794,0.000001,0.001845,0.162801,0.003085,0.000001,0.005691,0.000001,0.003068,0.000026,0.002975,0.000001,0.004682,0.000002,0.250370
0.068238,0.005126,0.000001,0.001845,0.074585,0.002983,0.000001,0.004436,0.000001,0.002610,0.000018,0.002315,0.000001,0.003782,0.000002,0.165943
0.066948,0.005762,0.000001,0.001978,0.072529,0.003594,0.000001,0.005003,0.000001,0.009333,0.000051,0.006391,0.000001,0.003779,0.000002,0.175372
0.094565,0.005372,0.000001,0.001852,0.156476,0.003288,0.000001,0.004481,0.000001,0.002577,0.000021,0.003270,0.000001,0.003528,0.000001,0.275435
0.089153,0.005976,0.000001,0.001780,0.072283,0.002722,0.000001,0.005478,0.000001,0.002281,0.000018,0.002074,0.000001,0.003387,0.000002,0.185157
0.087025,0.005022,0.000001,0.001618,0.067832,0.002400,0.000013,0.005487,0.000001,0.002642,0.000018,0.002410,0.000001,0.004267,0.000002,0.178738
0.096780,0.004548,0.000001,0.001587,0.139656,0.002468,0.000001,0.006805,0.000001,0.002473,0.000021,0.002659,0.000001,0.003818,0.000002,0.260821
0.070872,0.004101,0.000001,0.001875,0.068968,0.002917,0.000001,0.006110,0.000001,0.003020,0.000018,0.002090,0.000001,0.003666,0.000002,0.163641
0.079688,0.003801,0.000001,0.001881,0.143649,0.002973,0.000001,0.005359,0.000001,0.003273,0.000021,0.002498,0.000001,0.004092,0.000015,0.247253
0.061397,0.004624,0.000001,0.001771,0.069635,0.003187,0.000001,0.007029,0.000001,0.003296,0.000029,0.002256,0.000001,0.004109,0.000003,0.157337
0.056247,0.003935,0.000001,0.002268,0.153042,0.002795,0.000001,0.004669,0.000001,0.003421,0.000155,0.002870,0.000001,0.003598,0.000002,0.233005
