Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.077129,0.004330,0.000001,0.002156,0.082001,0.003190,0.000001,0.004847,0.000001,0.002454,0.000019,0.002472,0.000001,0.003856,0.000002,0.182458
0.070193,0.004303,0.000001,0.001929,0.072800,0.002866,0.000001,0.004306,0.000001,0.001887,0.000014,0.002711,0.000001,0.003559,0.000002,0.164574
0.060622,0.004314,0.000001,0.002046,0.156933,0.002722,0.000001,0.004451,0.000001,0.001636,0.000009,0.001929,0.000001,0.003914,0.000003,0.238584
0.080695,0.004567,0.000001,0.001515,0.075043,0.003945,0.000001,0.007065,0.000001,0.009284,0.000048,0.006720,0.000001,0.004140,0.000002,0.193029
0.068015,0.004421,0.000000,0.002029,0.081658,0.003498,0.000001,0.005328,0.000001,0.002201,0.000020,0.002319,0.000001,0.004495,0.000002,0.173989
0.082553,0.006058,0.000001,0.002020,0.073926,0.002430,0.000001,0.005166,0.000001,0.002351,0.000014,0.002024,0.000001,0.004707,0.000003,0.181255
0.080959,0.005284,0.000001,0.002220,0.244214,0.002782,0.000001,0.005531,0.000001,0.002410,0.000016,0.002274,0.000001,0.004751,0.000002,0.350445
0.062289,0.004670,0.000001,0.002541,0.165066,0.003177,0.000001,0.006158,0.000001,0.009968,0.000077,0.006813,0.000001,0.003792,0.000002,0.264556
0.067389,0.004576,0.000001,0.002286,0.094377,0.002902,0.000001,0.006184,0.000001,0.003830,0.000029,0.002496,0.000001,0.004341,0.000002,0.188415
0.071888,0.006267,0.000001,0.002731,0.163602,0.003496,0.000002,0.005450,0.000001,0.009657,0.000045,0.006523,0.000001,0.004364,0.000002,0.274028
0.076986,0.004551,0.000001,0.001934,0.099257,0.003191,0.000001,0.006161,0.000001,0.004006,0.000036,0.002793,0.000001,0.004001,0.000003,0.202922
0.070315,0.005385,0.000001,0.002273,0.078004,0.002923,0.000001,0.005519,0.000001,0.003625,0.000026,0.003429,0.000001,0.004789,0.000002,0.176291
0.069112,0.004506,0.000001,0.001981,0.170326,0.003844,0.000001,0.005201,0.000001,0.003501,0.000026,0.003247,0.000001,0.003468,0.000002,0.265216
0.078340,0.005999,0.000001,0.002309,0.076346,0.003671,0.000001,0.005022,0.000001,0.002770,0.000022,0.002121,0.000001,0.003508,0.000002,0.180114
0.083446,0.004828,0.000001,0.001727,0.075381,0.003003,0.000001,0.005472,0.000001,0.003044,0.000029,0.002754,0.000001,0.003752,0.000003,0.183441
0.060665,0.005725,0.000001,0.002056,0.072661,0.002812,0.000001,0.005734,0.000001,0.003570,0.000026,0.002516,0.000001,0.004158,0.000015,0.159940
0.074634,0.004921,0.000001,0.001870,0.164173,0.003327,0.000001,0.005066,0.000001,0.003706,0.000029,0.003419,0.000001,0.003908,0.000002,0.265059
0.068438,0.004141,0.000001,0.001965,0.164286,0.002908,0.000001,0.005413,0.000001,0.003419,0.000016,0.003159,0.000001,0.004121,0.000002,0.257873
0.062450,0.005355,0.000001,0.001969,0.072823,0.002656,0.000001,0.006410,0.000001,0.003907,0.000027,0.002879,0.000001,0.003725,0.000002,0.162206
0.061507,0.003913,0.000001,0.001925,0.160321,0.002977,0.000001,0.005532,0.000001,0.003139,0.000027,0.002232,0.000001,0.004073,0.000002,0.245649
0.060562,0.004544,0.000001,0.001938,0.072260,0.002768,0.000001,0.004655,0.000001,0.011548,0.000140,0.006433,0.000001,0.003170,0.000002,0.168022
0.061977,0.004328,0.000001,0.001909,0.079965,0.002964,0.000001,0.004781,0.000001,0.002999,0.000024,0.002825,0.000001,0.002864,0.000002,0.164641
0.060978,0.004244,0.000001,0.001892,0.167231,0.003163,0.000001,0.004419,0.000001,0.002566,0.000020,0.002228,0.000001,0.002984,0.000001,0.249729
0.062359,0.004378,0.000001,0.002179,0.075053,0.002295,0.000001,0.005009,0.000001,0.002672,0.000019,0.002831,0.000001,0.002625,0.000001,0.159425
0.061202,0.004752,0.000001,0.002004,0.077337,0.003638,0.000001,0.005702,0.000001,0.002869,0.000020,0.002593,0.000001,0.002873,0.000001,0.162994
0.062291,0.005069,0.000001,0.002050,0.165583,0.003143,0.000001,0.005855,0.000001,0.002547,0.000016,0.003234,0.000001,0.004471,0.000002,0.254265
0.102603,0.004843,0.000001,0.001958,0.077921,0.003216,0.000001,0.005867,0.000001,0.001629,0.000008,0.002886,0.000001,0.004626,0.000002,0.205563
0.091775,0.005484,0.000001,0.001904,0.076800,0.002284,0.000001,0.005352,0.000001,0.008980,0.000041,0.006803,0.000001,0.003623,0.000002,0.203052
0.081013,0.005402,0.000001,0.001762,0.074873,0.004279,0.000001,0.005648,0.000001,0.010086,0.000073,0.006875,0.000001,0.003437,0.000002,0.193452
0.078578,0.004862,0.000001,0.001969,0.182322,0.003210,0.000001,0.005938,0.000001,0.013423,0.000076,0.006742,0.000001,0.003742,0.000002,0.300867
0.066841,0.004339,0.000001,0.001971,0.161785,0.002960,0.000001,0.005259,0.000001,0.002133,0.000023,0.003075,0.000001,0.003826,0.000002,0.252219
0.085148,0.004901,0.000001,0.001668,0.073213,0.003740,0.000001,0.006964,0.000001,0.015996,0.000052,0.006194,0.000001,0.003823,0.000002,0.201705
0.064033,0.004065,0.000001,0.001492,0.125860,0.003344,0.000001,0.005699,0.000001,0.009417,0.015494,0.006682,0.000001,0.004164,0.000002,0.240257
0.093859,0.004780,0.000001,0.001726,0.073258,0.003629,0.000001,0.004680,0.000001,0.009870,0.000115,0.006273,0.000001,0.004147,0.000002,0.202341
0.086891,0.005697,0.000001,0.002065,0.067814,0.003156,0.000001,0.004769,0.000001,0.007892,0.000044,0.005664,0.000001,0.003152,0.000003,0.187152
0.061823,0.004642,0.000001,0.002195,0.065622,0.003042,0.000001,0.004185,0.000001,0.008696,0.000078,0.006222,0.000001,0.003074,0.000002,0.159584
0.070498,0.004566,0.000001,0.001817,0.155439,0.002599,0.000001,0.006251,0.000001,0.002781,0.000029,0.002556,0.000001,0.003071,0.000002,0.249614
0.057377,0.003754,0.000001,0.001849,0.156872,0.002931,0.000001,0.004833,0.000001,0.008287,0.000042,0.005806,0.000001,0.003535,0.000002,0.245291
0.087173,0.004550,0.000001,0.001873,0.070768,0.002812,0.000001,0.004489,0.000001,0.009192,0.000075,0.006236,0.000001,0.004896,0.000002,0.192072
0.062643,0.004659,0.000001,0.001711,0.153199,0.003177,0.000001,0.004023,0.000001,0.008272,0.000042,0.006454,0.000001,0.003413,0.000003,0.247599
0.059161,0.004196,0.000001,0.001466,0.071114,0.002274,0.000001,0.005250,0.000001,0.009481,0.000073,0.006177,0.000001,0.003466,0.000002,0.162661
0.062212,0.005471,0.000001,0.001758,0.076851,0.003559,0.000001,0.004715,0.000001,0.004084,0.000035,0.002519,0.000001,0.003905,0.000003,0.165115
0.062821,0.003973,0.000001,0.001900,0.073029,0.003093,0.000001,0.004772,0.000001,0.008702,0.000042,0.015481,0.000001,0.004889,0.000003,0.178707
0.066991,0.004908,0.000001,0.002661,0.163993,0.002815,0.000001,0.004470,0.000001,0.024169,0.000068,0.006061,0.000001,0.003816,0.000003,0.279957
0.098762,0.005286,0.000001,0.001777,0.075248,0.002259,0.000001,0.004593,0.000001,0.008867,0.000048,0.007718,0.000001,0.003762,0.000003,0.208327
0.072267,0.004311,0.000001,0.001524,0.073856,0.002763,0.000001,0.005727,0.000001,0.009866,0.000073,0.006569,0.000001,0.003404,0.000002,0.180367
0.062784,0.004560,0.000001,0.001520,0.073249,0.002594,0.000001,0.005206,0.000001,0.004274,0.000029,0.002684,0.000001,0.003901,0.000002,0.160804
0.060094,0.004312,0.000001,0.002140,0.164234,0.002859,0.000001,0.005312,0.000001,0.008865,0.000042,0.006336,0.000001,0.004237,0.000002,0.258435
0.062242,0.005718,0.000001,0.002003,0.160531,0.002950,0.000001,0.005119,0.000001,0.003128,0.000024,0.002386,0.000001,0.003902,0.000002,0.248008
0.089869,0.005607,0.000001,0.002778,0.077114,0.002305,0.000001,0.004668,0.000001,0.010062,0.000082,0.006605,0.000001,0.003720,0.000002,0.202815
0.075480,0.004238,0.000001,0.001522,0.094823,0.002220,0.000001,0.005131,0.000001,0.002119,0.000015,0.002090,0.000001,0.003459,0.000002,0.191102
0.064672,0.003995,0.000001,0.001662,0.080669,0.002771,0.000001,0.005415,0.000001,0.009472,0.000043,0.006559,0.000001,0.004286,0.000003,0.179551
0.064799,0.004231,0.000001,0.001710,0.071277,0.001971,0.000001,0.004368,0.000001,0.007998,0.000043,0.005716,0.000001,0.003738,0.000003,0.165856
0.077593,0.004295,0.000001,0.001744,0.178387,0.002725,0.000001,0.005425,0.000001,0.009634,0.000071,0.006385,0.000001,0.003156,0.000002,0.289419
0.078623,0.004051,0.000000,0.001854,0.161573,0.002799,0.000001,0.004115,0.000001,0.002006,0.000012,0.003162,0.000001,0.004751,0.000002,0.262952
0.069471,0.003864,0.000001,0.001700,0.070218,0.003116,0.000001,0.003890,0.000001,0.008854,0.000043,0.005760,0.000001,0.004806,0.000002,0.171726
0.066443,0.005607,0.000001,0.001854,0.101978,0.001933,0.000001,0.004081,0.000001,0.008868,0.000045,0.007001,0.000001,0.003820,0.000002,0.201635
0.077656,0.004256,0.000001,0.001996,0.072428,0.002926,0.000001,0.004356,0.000001,0.001951,0.000019,0.002162,0.000001,0.004116,0.000002,0.171869
0.072264,0.003758,0.000001,0.002461,0.170560,0.002543,0.000001,0.004599,0.000001,0.020163,0.000078,0.006020,0.000001,0.003586,0.000002,0.286036
0.063459,0.004974,0.000001,0.002432,0.081580,0.002876,0.000001,0.005161,0.000001,0.003339,0.000030,0.002590,0.000001,0.003198,0.000002,0.169643
0.067905,0.004252,0.000001,0.001525,0.169895,0.003524,0.000002,0.005634,0.000001,0.009012,0.000050,0.006496,0.000001,0.005697,0.000002,0.273995
0.086325,0.004116,0.000001,0.001861,0.078617,0.002808,0.000001,0.007646,0.000002,0.010189,0.000043,0.006464,0.000001,0.003613,0.000002,0.201688
0.063246,0.005439,0.000001,0.001556,0.165399,0.002750,0.000001,0.008786,0.000001,0.011265,0.000070,0.006786,0.000001,0.004618,0.000002,0.269920
0.081985,0.006579,0.000001,0.001637,0.077445,0.002815,0.000001,0.005342,0.000001,0.009951,0.000041,0.006291,0.000001,0.003356,0.000002,0.195448
0.065778,0.004219,0.000001,0.001278,0.071962,0.003192,0.000001,0.004963,0.000001,0.008563,0.000057,0.006398,0.000001,0.004374,0.000003,0.170790
0.087909,0.004823,0.000001,0.002627,0.158265,0.003125,0.000001,0.004872,0.000001,0.009451,0.000051,0.006217,0.000001,0.003829,0.000002,0.281173
0.070517,0.004372,0.000001,0.001735,0.072028,0.002963,0.000001,0.004245,0.000001,0.003262,0.000031,0.002661,0.000001,0.003348,0.000002,0.165167
0.066082,0.004998,0.000001,0.001700,0.072406,0.002338,0.000001,0.004373,0.000001,0.009622,0.000047,0.006191,0.000001,0.003868,0.000003,0.171630
0.074673,0.004624,0.000001,0.001909,0.208332,0.003234,0.000001,0.005341,0.000001,0.003652,0.000030,0.002496,0.000001,0.004116,0.000002,0.308412
0.070882,0.005458,0.000001,0.001976,0.070665,0.003327,0.000001,0.005122,0.000001,0.002847,0.000028,0.002293,0.000001,0.003217,0.000003,0.165822
0.066173,0.004458,0.000001,0.002178,0.067767,0.002718,0.000001,0.004901,0.000014,0.009211,0.000066,0.005903,0.000001,0.003695,0.000002,0.167088
0.073305,0.004805,0.000001,0.003662,0.200874,0.002986,0.000001,0.004446,0.000001,0.010258,0.000078,0.006238,0.000001,0.004430,0.000002,0.311088
0.074360,0.004985,0.000001,0.001725,0.160647,0.002684,0.000001,0.005503,0.000001,0.003452,0.000026,0.002341,0.000001,0.004159,0.000002,0.259889
0.071670,0.004559,0.000001,0.001915,0.071544,0.002697,0.000001,0.004908,0.000001,0.008337,0.000051,0.007970,0.000001,0.003677,0.000002,0.177332
0.055576,0.003930,0.000001,0.001807,0.079099,0.002281,0.000001,0.004414,0.000001,0.008239,0.000054,0.005803,0.000001,0.003229,0.000002,0.164438
0.085760,0.004569,0.000001,0.002382,0.156146,0.003243,0.000001,0.004128,0.000001,0.008921,0.000095,0.005762,0.000001,0.003763,0.000002,0.274775
0.061901,0.003620,0.000001,0.001729,0.072772,0.002662,0.000001,0.004744,0.000001,0.003288,0.000029,0.004339,0.000001,0.004010,0.000002,0.159099
0.062610,0.004071,0.000001,0.001889,0.112634,0.002976,0.000001,0.007596,0.000001,0.003180,0.000026,0.003599,0.000001,0.003672,0.000001,0.202257
0.061269,0.004182,0.000001,0.001835,0.156337,0.002898,0.000001,0.006036,0.000001,0.002816,0.000022,0.002194,0.000001,0.003278,0.000002,0.240870
0.061462,0.006268,0.000001,0.001710,0.078597,0.003168,0.000001,0.004874,0.000001,0.002855,0.000024,0.002819,0.000001,0.004428,0.000002,0.166209
0.060941,0.004970,0.000001,0.002485,0.074510,0.002827,0.000001,0.004396,0.000001,0.002475,0.000018,0.002212,0.000001,0.003828,0.000002,0.158667
0.061940,0.004652,0.000001,0.001799,0.156540,0.003164,0.000001,0.005315,0.000001,0.004271,0.000025,0.002445,0.000001,0.002949,0.000002,0.243106
0.102887,0.006206,0.000001,0.002029,0.072851,0.002993,0.000001,0.005905,0.000001,0.002776,0.000022,0.002357,0.000001,0.003750,0.000002,0.201783
0.063171,0.005246,0.000001,0.001505,0.160898,0.003150,0.000001,0.005053,0.000001,0.009175,0.000042,0.006476,0.000001,0.004038,0.000001,0.258758
0.063126,0.004721,0.000001,0.002003,0.073353,0.003137,0.000001,0.006967,0.000001,0.003048,0.000023,0.002316,0.000001,0.003072,0.000002,0.161771
0.086506,0.004941,0.000001,0.002485,0.165965,0.003608,0.000001,0.005802,0.000001,0.003437,0.000025,0.002558,0.000001,0.004027,0.000002,0.279359
0.078073,0.004587,0.000001,0.001905,0.081633,0.002789,0.000001,0.005558,0.000001,0.003819,0.000028,0.003352,0.000001,0.003877,0.000002,0.185626
0.064185,0.005273,0.000001,0.001989,0.186860,0.002849,0.000001,0.005347,0.000001,0.003561,0.000022,0.002855,0.000001,0.003753,0.000002,0.276700
0.087924,0.005082,0.000001,0.003380,0.121698,0.002865,0.000001,0.005370,0.000001,0.010143,0.000091,0.006644,0.000001,0.005035,0.000002,0.248238
0.062341,0.004460,0.000001,0.002129,0.078550,0.003285,0.000001,0.005131,0.000001,0.009071,0.000055,0.006427,0.000001,0.003446,0.000002,0.174900
0.085061,0.004297,0.000001,0.001636,0.068535,0.002645,0.000001,0.005279,0.000001,0.003030,0.000018,0.002866,0.000002,0.003554,0.000002,0.176928
0.069742,0.003889,0.000001,0.001588,0.176945,0.004399,0.000001,0.005855,0.000001,0.003406,0.014218,0.002325,0.000001,0.004065,0.000002,0.286438
0.083822,0.005327,0.000001,0.001893,0.069544,0.002629,0.000001,0.004685,0.000001,0.002284,0.000016,0.002073,0.000001,0.003137,0.000002,0.175414
0.063825,0.005038,0.000001,0.001884,0.184206,0.003180,0.000001,0.004401,0.000001,0.002238,0.013992,0.002092,0.000001,0.004732,0.000002,0.285593
0.081399,0.005392,0.000001,0.001708,0.087920,0.003115,0.000001,0.005479,0.000001,0.002182,0.000013,0.002423,0.000001,0.004571,0.000002,0.194207
0.066319,0.005375,0.000001,0.001990,0.088249,0.002829,0.000001,0.006668,0.000001,0.002560,0.013889,0.002287,0.000001,0.005124,0.000002,0.195295
0.087364,0.004734,0.000001,0.002613,0.170838,0.003448,0.000001,0.006435,0.000001,0.002475,0.013738,0.002376,0.000001,0.005267,0.000015,0.299306
0.059637,0.006318,0.000001,0.002922,0.108692,0.003027,0.000001,0.005269,0.000001,0.001727,0.000011,0.002965,0.000001,0.004703,0.000004,0.195278
0.077457,0.005171,0.000001,0.001626,0.209306,0.003227,0.000001,0.005645,0.000001,0.002955,0.000019,0.002614,0.000001,0.004819,0.000002,0.312843
0.094355,0.006138,0.000001,0.001736,0.076012,0.002698,0.000001,0.006655,0.000001,0.002415,0.000011,0.002275,0.000001,0.004077,0.000002,0.196378
0.061604,0.005104,0.000001,0.002261,0.113311,0.003010,0.000001,0.005512,0.000001,0.003559,0.000030,0.002763,0.000001,0.004179,0.000002,0.201340
0.092399,0.005068,0.000001,0.001931,0.182407,0.003210,0.000001,0.005504,0.000001,0.010224,0.000076,0.006736,0.000001,0.004140,0.000002,0.311699
0.098353,0.005716,0.000001,0.002837,0.075083,0.002957,0.000001,0.004994,0.000001,0.003720,0.000026,0.002600,0.000001,0.003460,0.000003,0.199751
0.077399,0.004913,0.000001,0.001698,0.182926,0.003032,0.000001,0.005125,0.000001,0.003465,0.000026,0.003385,0.000001,0.003552,0.000002,0.285526
0.060821,0.004748,0.000001,0.002346,0.089865,0.004014,0.000001,0.005613,0.000001,0.002785,0.013635,0.002291,0.000001,0.003863,0.000002,0.189987
0.070741,0.004065,0.000001,0.001414,0.071384,0.002623,0.000001,0.004152,0.000001,0.001537,0.000013,0.002357,0.000001,0.004047,0.000003,0.162338
0.090767,0.004523,0.000001,0.003267,0.182615,0.004093,0.000001,0.005458,0.000001,0.001695,0.013972,0.002221,0.000001,0.004501,0.000002,0.313117
0.075633,0.004205,0.000001,0.001834,0.166486,0.002831,0.000001,0.004768,0.000001,0.010014,0.000044,0.006053,0.000001,0.003489,0.000002,0.275362
0.065695,0.005479,0.000001,0.001778,0.099205,0.002484,0.000001,0.005240,0.000001,0.008439,0.015966,0.006751,0.000001,0.004051,0.000002,0.215093
0.074433,0.005619,0.000001,0.001435,0.066541,0.002956,0.000001,0.004294,0.000001,0.008944,0.000074,0.005550,0.000001,0.003312,0.000002,0.173163
0.063685,0.007391,0.000001,0.001749,0.069486,0.003182,0.000001,0.004868,0.000001,0.001753,0.000012,0.001811,0.000001,0.004799,0.000002,0.158739
0.076329,0.004035,0.000001,0.001623,0.170483,0.002662,0.000001,0.005523,0.000001,0.008570,0.000043,0.005355,0.000001,0.002940,0.000002,0.277567
0.076032,0.005411,0.000001,0.001828,0.070901,0.002779,0.000001,0.005133,0.000001,0.052877,0.000099,0.006409,0.000001,0.003352,0.000002,0.224826
0.069466,0.004208,0.000001,0.001902,0.179689,0.003419,0.000001,0.004270,0.000001,0.023828,0.000414,0.005822,0.000001,0.004178,0.000002,0.297201
0.079007,0.004296,0.000001,0.001498,0.096169,0.003334,0.000001,0.004991,0.000001,0.009625,0.014858,0.007142,0.000001,0.004289,0.000002,0.225212
0.065825,0.005309,0.000001,0.002206,0.155276,0.002989,0.000001,0.005174,0.000001,0.020736,0.000089,0.007070,0.000001,0.004838,0.000002,0.269518
0.072238,0.005133,0.000001,0.002114,0.071631,0.003682,0.000001,0.005305,0.000001,0.002914,0.000022,0.002837,0.000001,0.006063,0.000003,0.171945
0.066342,0.005238,0.000002,0.003464,0.101365,0.002985,0.000001,0.005092,0.000001,0.010370,0.000074,0.006954,0.000001,0.003610,0.000002,0.205501
0.074027,0.004864,0.000001,0.001649,0.085412,0.004608,0.000001,0.006277,0.000001,0.018583,0.000069,0.007350,0.000014,0.004438,0.000002,0.207295
0.075770,0.004698,0.000001,0.001897,0.216322,0.005092,0.000001,0.008676,0.000001,0.011163,0.029527,0.007354,0.000001,0.004122,0.000002,0.364626
0.077779,0.006135,0.000001,0.001828,0.189578,0.002941,0.000001,0.006828,0.000001,0.003627,0.013764,0.003024,0.000001,0.005676,0.000002,0.311186
0.066508,0.004984,0.000001,0.002509,0.100480,0.003102,0.000001,0.006101,0.000001,0.010492,0.014575,0.006841,0.000001,0.004358,0.000002,0.219956
0.062099,0.003804,0.000001,0.002194,0.069097,0.003043,0.000001,0.004547,0.000001,0.008259,0.000051,0.005556,0.000001,0.004664,0.000003,0.163319
0.061464,0.005212,0.000001,0.002049,0.106015,0.002959,0.000001,0.005140,0.000001,0.024907,0.015441,0.006887,0.000001,0.004068,0.000002,0.234146
0.071263,0.004863,0.000001,0.001657,0.234018,0.002766,0.000001,0.005762,0.000001,0.015931,0.015598,0.007878,0.000001,0.003637,0.000002,0.363377
0.062518,0.003901,0.000001,0.002557,0.093996,0.002930,0.000001,0.005036,0.000001,0.016315,0.000107,0.007045,0.000001,0.003658,0.000002,0.198067
0.059802,0.004340,0.000001,0.002348,0.181479,0.002643,0.000001,0.004771,0.000001,0.003546,0.000036,0.002300,0.000001,0.003200,0.000002,0.264470
0.085463,0.005351,0.000001,0.001655,0.089241,0.003205,0.000001,0.004505,0.000001,0.009051,0.015509,0.006679,0.000001,0.003984,0.000002,0.224649
0.062597,0.004075,0.000000,0.001836,0.093920,0.003189,0.000001,0.004717,0.000001,0.003021,0.013539,0.002429,0.000001,0.004317,0.000002,0.193646
0.078270,0.005160,0.000001,0.001955,0.115206,0.003905,0.000001,0.005653,0.000001,0.002458,0.000014,0.003216,0.000001,0.003595,0.000002,0.219435
0.058836,0.005211,0.000001,0.001748,0.094994,0.003484,0.000001,0.005860,0.000001,0.010766,0.015135,0.007114,0.000001,0.004014,0.000002,0.207168
0.065865,0.003485,0.000001,0.001817,0.268105,0.003207,0.000001,0.005293,0.000001,0.009771,0.024204,0.006441,0.000001,0.003589,0.000002,0.391782
0.058378,0.003586,0.000001,0.002562,0.261936,0.003323,0.000001,0.005683,0.000001,0.014257,0.015543,0.006973,0.000001,0.004313,0.000002,0.376561
0.063553,0.005223,0.000001,0.002204,0.092546,0.002892,0.000001,0.006678,0.000001,0.002247,0.013729,0.003318,0.000001,0.004063,0.000002,0.196458
0.076091,0.004445,0.000001,0.002996,0.113387,0.003318,0.000001,0.005377,0.000001,0.009887,0.019541,0.007168,0.000001,0.004760,0.000002,0.246975
0.068089,0.006691,0.000001,0.002105,0.197179,0.003000,0.000001,0.005696,0.000001,0.009926,0.014999,0.008773,0.000001,0.005561,0.000003,0.322026
0.060669,0.004289,0.000001,0.001882,0.086334,0.002915,0.000001,0.004600,0.000001,0.001631,0.000013,0.002150,0.000001,0.004204,0.000001,0.168690
0.062226,0.004145,0.000001,0.003124,0.111784,0.002999,0.000001,0.006561,0.000001,0.009087,0.014813,0.006561,0.000001,0.004970,0.000002,0.226275
0.060471,0.004702,0.000001,0.002027,0.202868,0.003154,0.000001,0.006677,0.000001,0.009179,0.000070,0.006707,0.000001,0.003887,0.000002,0.299747
0.088041,0.004226,0.000000,0.002017,0.094361,0.002726,0.000001,0.005426,0.000001,0.002299,0.000016,0.003202,0.000001,0.004061,0.000002,0.206381
0.060506,0.005804,0.000001,0.001739,0.169418,0.002610,0.000001,0.004865,0.000001,0.009253,0.000051,0.022235,0.000001,0.004807,0.000002,0.281292
0.079214,0.005285,0.000001,0.001827,0.092463,0.001871,0.000001,0.004696,0.000001,0.009816,0.016166,0.006620,0.000001,0.004140,0.000002,0.222103
0.069375,0.003821,0.000001,0.001711,0.131633,0.002739,0.000001,0.004337,0.000001,0.008002,0.000207,0.005238,0.000001,0.003238,0.000002,0.230307
0.076372,0.004290,0.000001,0.001348,0.069036,0.002014,0.000001,0.004427,0.000001,0.008447,0.000041,0.005533,0.000001,0.002883,0.000002,0.174394
0.084995,0.004132,0.000001,0.001488,0.075610,0.001900,0.000001,0.004779,0.000001,0.010274,0.000051,0.006733,0.000002,0.003989,0.000002,0.193958
0.063657,0.003892,0.000001,0.001789,0.156257,0.003323,0.000001,0.005109,0.000001,0.009616,0.015569,0.005866,0.000001,0.003417,0.000002,0.268500
0.073000,0.004145,0.000001,0.001821,0.086862,0.003007,0.000001,0.004701,0.000001,0.002876,0.000026,0.002162,0.000001,0.004144,0.000002,0.182747
0.100837,0.005202,0.000001,0.001749,0.099827,0.002973,0.000001,0.005766,0.000001,0.003853,0.013948,0.003076,0.000001,0.005250,0.000003,0.242485
0.058269,0.003858,0.000000,0.002007,0.167486,0.003007,0.000001,0.005562,0.000001,0.009472,0.014823,0.006885,0.000001,0.005093,0.000002,0.276467
0.091460,0.004919,0.000001,0.002224,0.091033,0.003554,0.000001,0.005298,0.000001,0.004563,0.013614,0.003414,0.000001,0.005058,0.000002,0.225142
0.076036,0.004570,0.000001,0.001410,0.091220,0.002572,0.000001,0.007755,0.000001,0.002389,0.000017,0.002325,0.000001,0.003254,0.000003,0.191552
0.061631,0.006401,0.000001,0.002903,0.133768,0.003203,0.000001,0.006514,0.000001,0.009158,0.000041,0.008663,0.000001,0.003726,0.000002,0.236014
0.070007,0.006351,0.000001,0.001680,0.181644,0.004296,0.000001,0.006247,0.000001,0.010454,0.023705,0.007385,0.000001,0.003965,0.000002,0.315740
0.066807,0.004470,0.000001,0.002024,0.186866,0.003451,0.000001,0.005372,0.000001,0.010208,0.014592,0.007006,0.000001,0.005073,0.000003,0.305875
