Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Dispatcher-lookup,Dispatcher-lookup,Dispatcher-lookup<->Lookup,Lookup,Lookup<->Collect-lookup,Collect-lookup,Collect-lookup<->Stat,Stat,Total
0.068651,0.005881,0.000001,0.001911,0.112779,0.002508,0.000001,0.005387,0.000001,0.002237,0.014120,0.002736,0.000001,0.003619,0.000002,0.219834
0.070177,0.004486,0.000001,0.002358,0.173685,0.003092,0.000001,0.005089,0.000001,0.001594,0.000013,0.002130,0.000001,0.003965,0.000001,0.266594
0.064538,0.004027,0.000001,0.001851,0.076391,0.003667,0.000001,0.004854,0.000001,0.008569,0.000058,0.006410,0.000001,0.004191,0.000003,0.174563
0.060467,0.004817,0.000001,0.001627,0.071015,0.003434,0.000001,0.004886,0.000001,0.001455,0.000011,0.001841,0.000001,0.003390,0.000002,0.152949
0.072168,0.004054,0.000001,0.001526,0.175573,0.003470,0.000001,0.005818,0.000001,0.001654,0.000012,0.002373,0.000001,0.004298,0.000002,0.270952
0.072048,0.004520,0.000001,0.002109,0.068781,0.002964,0.000001,0.004214,0.000001,0.001512,0.000009,0.002686,0.000001,0.003562,0.000002,0.162410
0.063787,0.004286,0.000001,0.001887,0.070758,0.002828,0.000001,0.004914,0.000001,0.002141,0.000017,0.002637,0.000001,0.003804,0.000002,0.157063
0.081648,0.004783,0.000000,0.001795,0.155589,0.003433,0.000001,0.005125,0.000001,0.002406,0.000015,0.002915,0.000001,0.003607,0.000002,0.261321
0.068628,0.005264,0.000001,0.001876,0.161334,0.003004,0.000001,0.006263,0.000001,0.002175,0.000016,0.002768,0.000001,0.004643,0.000002,0.255975
0.074326,0.005758,0.000001,0.002031,0.078212,0.002955,0.000001,0.005172,0.000001,0.001646,0.000008,0.002439,0.000001,0.003384,0.000002,0.175935
0.068373,0.004900,0.000001,0.002110,0.078017,0.003371,0.000001,0.005547,0.000001,0.001958,0.000016,0.002214,0.000001,0.004289,0.000002,0.170801
0.073583,0.004707,0.000001,0.001933,0.166725,0.002912,0.000001,0.005172,0.000001,0.001787,0.000006,0.002055,0.000001,0.003455,0.000002,0.262341
0.080455,0.006063,0.000001,0.001583,0.071752,0.002798,0.000001,0.004566,0.000001,0.002623,0.000018,0.003339,0.000001,0.003657,0.000002,0.176859
0.068700,0.005846,0.000001,0.001955,0.073264,0.003392,0.000001,0.006530,0.000001,0.003482,0.000030,0.002757,0.000001,0.003520,0.000003,0.169482
0.067319,0.006108,0.000001,0.002066,0.158615,0.003099,0.000001,0.004238,0.000001,0.002365,0.000017,0.002207,0.000001,0.003121,0.000003,0.249161
0.073172,0.004290,0.000001,0.001650,0.072765,0.003074,0.000001,0.005647,0.000001,0.003191,0.000030,0.002659,0.000001,0.003378,0.000002,0.169859
0.066643,0.005941,0.000001,0.001962,0.158233,0.002625,0.000001,0.006627,0.000001,0.008894,0.000052,0.006942,0.000001,0.004112,0.000002,0.262035
0.065753,0.004488,0.000001,0.001823,0.073975,0.002702,0.000001,0.005386,0.000001,0.009276,0.000050,0.006732,0.000001,0.003681,0.000002,0.173871
0.067117,0.005291,0.000001,0.001764,0.160500,0.003830,0.000007,0.004723,0.000001,0.009043,0.000049,0.006647,0.000001,0.003286,0.000002,0.262261
0.091085,0.006423,0.000001,0.001717,0.073688,0.002677,0.000001,0.005443,0.000001,0.009593,0.000050,0.006499,0.000001,0.004763,0.000002,0.201944
0.079022,0.004332,0.000001,0.001832,0.071627,0.002790,0.000001,0.005337,0.000001,0.008411,0.000049,0.006094,0.000001,0.003744,0.000002,0.183243
0.061852,0.003939,0.000001,0.001528,0.069478,0.002918,0.000001,0.005277,0.000001,0.007880,0.000042,0.005769,0.000001,0.004370,0.000002,0.163058
0.085866,0.004337,0.000001,0.001893,0.182595,0.003046,0.000001,0.004914,0.000001,0.009110,0.000075,0.006734,0.000001,0.003693,0.000002,0.302268
0.063727,0.003879,0.000001,0.001575,0.070455,0.002335,0.000001,0.004090,0.000001,0.008826,0.000050,0.006652,0.000001,0.004257,0.000002,0.165853
0.062999,0.006016,0.000001,0.001334,0.160864,0.002428,0.000001,0.004844,0.000001,0.003459,0.000033,0.002548,0.000001,0.003715,0.000002,0.248246
0.060846,0.003712,0.000001,0.002848,0.086912,0.003755,0.000001,0.004437,0.000001,0.008801,0.000086,0.013675,0.000001,0.003096,0.000002,0.188172
0.061272,0.005294,0.000001,0.002002,0.152676,0.002815,0.000001,0.004062,0.000001,0.008030,0.000046,0.005922,0.000001,0.003301,0.000002,0.245425
0.087319,0.005678,0.000001,0.002337,0.077311,0.003209,0.000001,0.004510,0.000001,0.009579,0.000058,0.006647,0.000001,0.003894,0.000003,0.200549
0.068061,0.004635,0.000001,0.001929,0.071865,0.002902,0.000001,0.006972,0.000001,0.003423,0.000031,0.002475,0.000001,0.004173,0.000002,0.166469
0.063158,0.006887,0.000001,0.001500,0.155430,0.002201,0.000001,0.004477,0.000001,0.009431,0.000075,0.006199,0.000001,0.003842,0.000002,0.253205
0.062691,0.004686,0.000001,0.002034,0.072759,0.003393,0.000001,0.005763,0.000001,0.008645,0.000052,0.006439,0.000001,0.003991,0.000003,0.170458
0.062417,0.004157,0.000001,0.001491,0.073039,0.003175,0.000001,0.005408,0.000001,0.008762,0.000040,0.006864,0.000001,0.004168,0.000002,0.169527
0.061518,0.004693,0.000001,0.001909,0.164818,0.002293,0.000001,0.005993,0.000001,0.009366,0.000064,0.006449,0.000001,0.003912,0.000002,0.261019
0.056608,0.004379,0.000001,0.002599,0.076191,0.003292,0.000001,0.005820,0.000001,0.009937,0.000073,0.007029,0.000001,0.004020,0.000004,0.169954
0.062769,0.005740,0.000001,0.001684,0.071129,0.003088,0.000001,0.005780,0.000001,0.003556,0.000032,0.003358,0.000001,0.003468,0.000002,0.160608
0.078595,0.004493,0.000001,0.002106,0.161861,0.003025,0.000001,0.005763,0.000001,0.008987,0.000049,0.006506,0.000001,0.003954,0.000002,0.275345
0.062202,0.004239,0.000001,0.001944,0.171547,0.002905,0.000001,0.005866,0.000001,0.008603,0.000042,0.007207,0.000001,0.003856,0.000002,0.268417
0.083946,0.005883,0.000001,0.002273,0.074801,0.002355,0.000001,0.004573,0.000001,0.004318,0.000028,0.002365,0.000001,0.003131,0.000002,0.183677
0.071088,0.004883,0.000001,0.001772,0.072196,0.002801,0.000001,0.004906,0.000001,0.008931,0.000061,0.007512,0.000001,0.003948,0.000002,0.178102
0.062629,0.004146,0.000001,0.002509,0.158896,0.002672,0.000001,0.004257,0.000001,0.010543,0.000163,0.006530,0.000001,0.004136,0.000002,0.256485
0.074882,0.003944,0.000001,0.001730,0.070880,0.002438,0.000001,0.004055,0.000001,0.003096,0.000027,0.002711,0.000001,0.003100,0.000002,0.166867
0.065675,0.003927,0.000001,0.001475,0.067667,0.002187,0.000001,0.004533,0.000001,0.002548,0.000022,0.002506,0.000001,0.004764,0.000003,0.155311
0.076908,0.004867,0.000001,0.001927,0.142539,0.002652,0.000001,0.003785,0.000001,0.007731,0.000047,0.005579,0.000001,0.004434,0.000002,0.250473
0.081156,0.005602,0.000001,0.001510,0.069996,0.002396,0.000001,0.004044,0.000001,0.009123,0.000094,0.006434,0.000001,0.003822,0.000002,0.184180
0.064540,0.004720,0.000001,0.001905,0.149477,0.002637,0.000001,0.004275,0.000001,0.008333,0.000044,0.005938,0.000001,0.002693,0.000001,0.244566
0.082633,0.004419,0.000001,0.001691,0.114370,0.002700,0.000001,0.004600,0.000001,0.009438,0.000080,0.006622,0.000001,0.002658,0.000001,0.229213
0.089273,0.004067,0.000001,0.001513,0.154998,0.003329,0.000001,0.005810,0.000001,0.009087,0.000045,0.006258,0.000001,0.003267,0.000001,0.277650
0.070951,0.004887,0.000001,0.001600,0.071581,0.002196,0.000001,0.004968,0.000001,0.015303,0.000079,0.006542,0.000001,0.003925,0.000002,0.182037
0.065430,0.006798,0.000001,0.002112,0.079940,0.002859,0.000001,0.004662,0.000001,0.004490,0.000141,0.002901,0.000001,0.003848,0.000002,0.173184
0.076513,0.004247,0.000001,0.002354,0.157789,0.002789,0.000001,0.004793,0.000001,0.008838,0.000050,0.006369,0.000001,0.003760,0.000002,0.267505
0.081801,0.005096,0.000001,0.002014,0.072212,0.003288,0.000001,0.004878,0.000001,0.010012,0.000045,0.006926,0.000001,0.003591,0.000002,0.189866
0.070399,0.004196,0.000001,0.001740,0.073294,0.002852,0.000001,0.005415,0.000001,0.002637,0.000023,0.002874,0.000001,0.004434,0.000003,0.167870
0.064732,0.005380,0.000002,0.002256,0.160917,0.002873,0.000001,0.004751,0.000001,0.008978,0.000049,0.006258,0.000001,0.004722,0.000003,0.260922
