Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.037944,0.006651,0.000002,0.004464,0.100886,0.002695,0.000001,0.001398,0.000009,0.001498,0.000001,0.155548
0.064378,0.003116,0.000001,0.003381,0.089298,0.002338,0.000001,0.001335,0.000009,0.001402,0.000001,0.165258
0.060704,0.002551,0.000001,0.003710,0.104043,0.002677,0.000001,0.001170,0.000008,0.001222,0.000001,0.176087
0.054575,0.003697,0.000001,0.002801,0.202180,0.001874,0.000001,0.001554,0.000013,0.001765,0.000001,0.268463
0.062988,0.002648,0.000001,0.002106,0.081498,0.001595,0.000001,0.001238,0.000009,0.001293,0.000001,0.153378
0.070586,0.002663,0.000001,0.003629,0.084622,0.001494,0.000001,0.001221,0.000009,0.001282,0.000001,0.165507
0.061658,0.002536,0.000001,0.002692,0.207405,0.001859,0.000001,0.001269,0.000008,0.001150,0.000001,0.278579
0.070122,0.002383,0.000001,0.001786,0.079684,0.001493,0.000000,0.001270,0.000009,0.001267,0.000001,0.158015
0.078475,0.002799,0.000001,0.001901,0.182558,0.001934,0.000001,0.001305,0.000009,0.001343,0.000001,0.270327
0.060810,0.002441,0.000001,0.002095,0.075398,0.002426,0.000001,0.001224,0.000010,0.001232,0.000001,0.145637
0.060925,0.002392,0.000001,0.001733,0.191265,0.001863,0.000001,0.001486,0.000010,0.001266,0.000001,0.260943
0.087339,0.002268,0.000001,0.002066,0.076043,0.001817,0.000001,0.001109,0.000009,0.001571,0.000001,0.172224
0.062827,0.002097,0.000001,0.002288,0.240574,0.002356,0.000001,0.001203,0.000013,0.001489,0.000001,0.312850
0.073446,0.002828,0.000001,0.001798,0.071986,0.002205,0.000001,0.001098,0.000009,0.001193,0.000001,0.154566
0.071446,0.002087,0.000001,0.001838,0.155578,0.002050,0.000001,0.001150,0.000017,0.001253,0.000001,0.235422
0.075807,0.002393,0.000001,0.002878,0.192642,0.001681,0.000001,0.001256,0.000009,0.001392,0.000001,0.278059
0.067687,0.002392,0.000001,0.001763,0.077556,0.001511,0.000000,0.001588,0.000011,0.001258,0.000001,0.153768
0.065657,0.002602,0.000001,0.001890,0.182564,0.001359,0.000001,0.001240,0.000007,0.001318,0.000001,0.256638
0.067756,0.003155,0.000002,0.002118,0.078863,0.001677,0.000001,0.001233,0.000009,0.001424,0.000001,0.156237
0.073229,0.002910,0.000001,0.001880,0.156250,0.002204,0.000001,0.001203,0.000016,0.001546,0.000001,0.239239
0.065659,0.002489,0.000001,0.001498,0.075228,0.001525,0.000001,0.001285,0.000010,0.001738,0.000001,0.149436
0.062135,0.002285,0.000001,0.001689,0.075287,0.001472,0.000001,0.001099,0.000008,0.001141,0.000001,0.145118
0.066241,0.002994,0.000000,0.001888,0.246826,0.001834,0.000001,0.001175,0.000008,0.001218,0.000001,0.322185
0.058552,0.002673,0.000001,0.001932,0.192405,0.001790,0.000001,0.001736,0.000012,0.001469,0.000001,0.260570
0.064669,0.002630,0.000001,0.001517,0.096213,0.001521,0.000001,0.001171,0.000010,0.001352,0.000001,0.169085
0.061507,0.002815,0.000001,0.002284,0.177944,0.002250,0.000001,0.001327,0.000014,0.001285,0.000001,0.249428
0.065722,0.002489,0.000001,0.002241,0.146469,0.002312,0.000001,0.001291,0.000009,0.001482,0.000001,0.222017
0.077535,0.003528,0.000000,0.001456,0.078138,0.001549,0.000000,0.001129,0.000008,0.001162,0.000001,0.164507
0.081750,0.003159,0.000001,0.002021,0.193230,0.001725,0.000001,0.001231,0.000009,0.001339,0.000001,0.284466
0.060239,0.002377,0.000001,0.001933,0.179598,0.001950,0.000001,0.001310,0.000007,0.001420,0.000001,0.248837
0.063501,0.002189,0.000001,0.001674,0.079652,0.001541,0.000001,0.001180,0.000006,0.001334,0.000001,0.151079
0.079946,0.002433,0.000001,0.002609,0.210082,0.002686,0.000001,0.001935,0.000015,0.001439,0.000001,0.301147
0.064520,0.002211,0.000001,0.002662,0.185956,0.002364,0.000001,0.002930,0.000007,0.001244,0.000001,0.261896
0.062502,0.002954,0.000004,0.001661,0.074005,0.001494,0.000001,0.001237,0.000009,0.001254,0.000001,0.145122
0.061868,0.002200,0.000001,0.002020,0.186754,0.001710,0.000001,0.001216,0.000008,0.001917,0.000001,0.257694
0.061458,0.002244,0.000001,0.001911,0.164597,0.002087,0.000001,0.001074,0.000010,0.001143,0.000001,0.234526
0.060578,0.002944,0.000001,0.001785,0.078196,0.001511,0.000000,0.001108,0.000010,0.001302,0.000001,0.147435
0.061003,0.004875,0.000001,0.002135,0.161685,0.002158,0.000001,0.001670,0.000009,0.001220,0.000001,0.234757
0.089506,0.002545,0.000001,0.001428,0.074171,0.001521,0.000000,0.001076,0.000010,0.001254,0.000001,0.171514
0.062068,0.002396,0.000001,0.001877,0.177059,0.001613,0.000001,0.001215,0.000009,0.001352,0.000001,0.247591
0.062507,0.002472,0.000000,0.001991,0.190650,0.001853,0.000001,0.001264,0.000011,0.001306,0.000001,0.262055
0.095909,0.002555,0.000001,0.001795,0.078645,0.001958,0.000000,0.001153,0.000006,0.001234,0.000001,0.183257
0.078222,0.002244,0.000001,0.001466,0.074835,0.001745,0.000001,0.001447,0.000039,0.001462,0.000001,0.161461
0.087473,0.002592,0.000001,0.001725,0.184613,0.001883,0.000001,0.001203,0.000008,0.001121,0.000011,0.280631
0.063487,0.002284,0.000001,0.001401,0.077655,0.002210,0.000001,0.001798,0.000023,0.002580,0.000001,0.151440
0.063845,0.002437,0.000001,0.002646,0.199107,0.002256,0.000001,0.001285,0.000008,0.001298,0.000001,0.272885
0.075195,0.002404,0.000001,0.001942,0.179163,0.001696,0.000001,0.001768,0.000008,0.001356,0.000001,0.263534
0.080109,0.002418,0.000001,0.003445,0.101549,0.002660,0.000001,0.001164,0.000010,0.001233,0.000001,0.192591
0.069849,0.002232,0.000001,0.001758,0.075223,0.001413,0.000001,0.002145,0.000011,0.001218,0.000001,0.153850
0.088118,0.002360,0.000001,0.001822,0.177960,0.001594,0.000001,0.001211,0.000010,0.001300,0.000001,0.274377
0.058903,0.002297,0.000001,0.002072,0.233198,0.001750,0.000000,0.001291,0.013663,0.001394,0.000000,0.314570
0.074378,0.002115,0.000001,0.001579,0.170371,0.001253,0.000001,0.001118,0.000009,0.001589,0.000001,0.252414
0.072894,0.002411,0.000001,0.002712,0.088286,0.001352,0.000000,0.001197,0.000009,0.001205,0.000001,0.170067
0.068463,0.002317,0.000001,0.001752,0.153542,0.002844,0.000000,0.001208,0.000011,0.001222,0.000001,0.231362
0.061121,0.002558,0.000001,0.001810,0.071946,0.001462,0.000001,0.001150,0.000008,0.001159,0.000001,0.141216
0.060558,0.002195,0.000001,0.002793,0.178169,0.002275,0.000001,0.001056,0.000008,0.001069,0.000000,0.248124
0.061274,0.002333,0.000001,0.001642,0.167800,0.001718,0.000001,0.001186,0.000008,0.001140,0.000001,0.237103
0.062137,0.002305,0.000001,0.001721,0.074721,0.001952,0.000001,0.001057,0.000008,0.001576,0.000001,0.145478
0.061082,0.002252,0.000001,0.003098,0.188092,0.001775,0.000001,0.001269,0.000010,0.001292,0.000001,0.258874
0.063380,0.002454,0.000001,0.001428,0.074989,0.001537,0.000000,0.001086,0.000010,0.001108,0.000001,0.145994
0.063140,0.002275,0.000001,0.001679,0.171478,0.001687,0.000001,0.001129,0.000006,0.001203,0.000001,0.242599
0.082013,0.002211,0.000001,0.001902,0.084395,0.001726,0.000000,0.001186,0.000012,0.001147,0.000001,0.174592
0.063368,0.002709,0.000001,0.001813,0.079150,0.001938,0.000001,0.001247,0.000009,0.001405,0.000001,0.151640
0.092928,0.003126,0.000001,0.002506,0.200823,0.001815,0.000001,0.001147,0.000008,0.001119,0.000001,0.303473
0.099089,0.002543,0.000001,0.002546,0.199495,0.001716,0.000000,0.001235,0.000007,0.001128,0.000001,0.307761
0.065616,0.002262,0.000001,0.002882,0.087434,0.001507,0.000000,0.002030,0.000013,0.001379,0.000001,0.163125
0.062320,0.002410,0.000001,0.002259,0.194966,0.001955,0.000001,0.001177,0.000008,0.001137,0.000001,0.266234
0.063880,0.002662,0.000001,0.001879,0.076974,0.001508,0.000001,0.001219,0.000008,0.001246,0.000001,0.149379
0.077067,0.002305,0.000001,0.001904,0.199199,0.001904,0.000001,0.001241,0.000007,0.001327,0.000001,0.284957
0.070370,0.002557,0.000001,0.002480,0.205217,0.001704,0.000000,0.001581,0.000010,0.001195,0.000001,0.285116
0.095371,0.002299,0.000001,0.001328,0.070592,0.001514,0.000001,0.001674,0.000006,0.001243,0.000001,0.174029
0.062190,0.002103,0.000001,0.001907,0.147357,0.002178,0.000001,0.001227,0.000012,0.001169,0.000001,0.218146
0.062863,0.002291,0.000001,0.001798,0.077399,0.001564,0.000001,0.001214,0.000009,0.001201,0.000001,0.148341
0.088195,0.002416,0.000001,0.001940,0.177508,0.001600,0.000001,0.001201,0.000009,0.001263,0.000001,0.274132
0.072295,0.002202,0.000001,0.001705,0.165163,0.002706,0.000001,0.001797,0.000016,0.001066,0.000001,0.246953
0.072855,0.002348,0.000001,0.001421,0.073065,0.001499,0.000001,0.001184,0.000006,0.001180,0.000001,0.153560
0.070093,0.002450,0.000001,0.002580,0.188145,0.001804,0.000001,0.001166,0.000007,0.001114,0.000001,0.267361
0.072813,0.002356,0.000001,0.001384,0.074176,0.001475,0.000001,0.001218,0.000008,0.001187,0.000001,0.154619
0.062880,0.002332,0.000001,0.001857,0.171570,0.001893,0.000001,0.001261,0.000009,0.001279,0.000001,0.243082
0.063089,0.002375,0.000001,0.001428,0.073632,0.001559,0.000001,0.001283,0.000011,0.001200,0.000001,0.144578
0.066215,0.002332,0.000001,0.002210,0.185452,0.001809,0.000001,0.001121,0.000016,0.001511,0.000001,0.260670
0.072047,0.002479,0.000000,0.001727,0.072228,0.001596,0.000001,0.001480,0.000013,0.001347,0.000001,0.152920
0.069919,0.002303,0.000001,0.001848,0.176243,0.001979,0.000011,0.001210,0.000011,0.001158,0.000000,0.254683
0.080653,0.002368,0.000001,0.002222,0.185591,0.002387,0.000001,0.001127,0.000009,0.001405,0.000001,0.275765
0.099265,0.002920,0.000001,0.001432,0.074627,0.002131,0.000001,0.001169,0.000009,0.001117,0.000001,0.182671
0.070079,0.002282,0.000001,0.001741,0.174113,0.001662,0.000000,0.001220,0.000008,0.001302,0.000001,0.252409
0.091455,0.002607,0.000001,0.001403,0.071283,0.001757,0.000001,0.001508,0.000012,0.001069,0.000001,0.171097
0.064487,0.006392,0.000001,0.001610,0.184946,0.001633,0.000001,0.001471,0.000007,0.001134,0.000000,0.261681
0.074968,0.002286,0.000001,0.001694,0.072854,0.001536,0.000000,0.001274,0.000013,0.001718,0.000001,0.156344
0.064219,0.002703,0.000001,0.001800,0.145981,0.002463,0.000001,0.001184,0.000008,0.000980,0.000001,0.219340
0.067951,0.002185,0.000001,0.001677,0.156620,0.001451,0.000001,0.001150,0.000010,0.001189,0.000001,0.232234
0.060144,0.003954,0.000001,0.001905,0.153942,0.003031,0.000001,0.001144,0.000007,0.001454,0.000001,0.225583
0.062759,0.002139,0.000001,0.001397,0.100599,0.001496,0.000001,0.001633,0.000015,0.001258,0.000001,0.171297
0.061432,0.002429,0.000001,0.001806,0.074757,0.001551,0.000001,0.001248,0.000010,0.001260,0.000001,0.144495
0.059057,0.002272,0.000001,0.002574,0.184590,0.001739,0.000001,0.001147,0.000010,0.001121,0.000001,0.252512
0.061902,0.002324,0.000001,0.001881,0.169090,0.001855,0.000001,0.001216,0.000017,0.001108,0.000001,0.239396
0.062063,0.002496,0.000001,0.001453,0.075285,0.001520,0.000001,0.001215,0.000008,0.001193,0.000001,0.145235
0.060898,0.002464,0.000001,0.002672,0.203747,0.002075,0.000001,0.001489,0.000011,0.001271,0.000001,0.274630
0.061856,0.002603,0.000001,0.001418,0.076142,0.001902,0.000001,0.001260,0.000011,0.001339,0.000001,0.146533
0.063091,0.002488,0.000001,0.001865,0.172381,0.001997,0.000001,0.001319,0.000009,0.001222,0.000001,0.244374
0.062236,0.002375,0.000001,0.001751,0.079399,0.001650,0.000001,0.001261,0.000008,0.001249,0.000001,0.149932
0.063029,0.002587,0.000001,0.002077,0.188876,0.001843,0.000001,0.001233,0.000008,0.001238,0.000001,0.260893
