Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.038229,0.003201,0.000001,0.003761,0.098523,0.002525,0.000001,0.001310,0.000007,0.002196,0.000001,0.149755
0.055186,0.002621,0.000001,0.001982,0.078342,0.002632,0.000001,0.001855,0.000006,0.001777,0.000001,0.144406
0.061719,0.002547,0.000001,0.001396,0.076021,0.001517,0.000000,0.001628,0.000024,0.003214,0.000001,0.148069
0.064321,0.002710,0.000001,0.003276,0.204913,0.001944,0.000001,0.001229,0.000016,0.001342,0.000001,0.279754
0.060690,0.002626,0.000001,0.002885,0.181254,0.001848,0.000001,0.001213,0.000009,0.002158,0.000001,0.252686
0.067948,0.002383,0.000001,0.002572,0.082840,0.002224,0.000001,0.001166,0.000007,0.001188,0.000001,0.160330
0.063071,0.003135,0.000001,0.002662,0.208157,0.002110,0.000001,0.001237,0.000008,0.001219,0.000001,0.281600
0.084840,0.002395,0.000001,0.001413,0.079595,0.002357,0.000001,0.001119,0.000009,0.001537,0.000001,0.173267
0.087091,0.002869,0.000001,0.001858,0.182438,0.002000,0.000001,0.001158,0.000010,0.001181,0.000001,0.278608
0.071951,0.002343,0.000001,0.001826,0.079975,0.001544,0.000001,0.001700,0.000012,0.001299,0.000001,0.160651
0.060540,0.002274,0.000001,0.002463,0.193854,0.001761,0.000001,0.001245,0.000009,0.001478,0.000001,0.263625
0.057924,0.002172,0.000001,0.001869,0.077450,0.001518,0.000001,0.001124,0.000008,0.001289,0.000001,0.143355
0.064994,0.002638,0.000001,0.002240,0.157266,0.002223,0.000001,0.001224,0.000010,0.001218,0.000001,0.231814
0.074709,0.002792,0.000000,0.001800,0.235831,0.001714,0.000000,0.001191,0.000010,0.001269,0.000001,0.319317
0.064901,0.002161,0.000001,0.001657,0.168627,0.001727,0.000001,0.001246,0.000010,0.001315,0.000001,0.241647
0.100517,0.002323,0.000001,0.001420,0.072671,0.001520,0.000001,0.001836,0.000011,0.001715,0.000001,0.182015
0.063273,0.002332,0.000001,0.001644,0.165559,0.001839,0.000001,0.002052,0.000011,0.001483,0.000001,0.238197
0.087772,0.002287,0.000001,0.001402,0.072747,0.001419,0.000001,0.001847,0.000010,0.001609,0.000001,0.169094
0.071661,0.002594,0.000001,0.001923,0.157016,0.002284,0.000001,0.001281,0.000009,0.001386,0.000001,0.238156
0.062770,0.002942,0.000001,0.001970,0.082916,0.001849,0.000001,0.001691,0.000010,0.001665,0.000001,0.155815
0.066579,0.002409,0.000001,0.001421,0.075058,0.001540,0.000001,0.001168,0.000011,0.001275,0.000001,0.149464
0.069230,0.002325,0.000001,0.002510,0.181008,0.002035,0.000001,0.001913,0.000010,0.001404,0.000001,0.260437
0.063134,0.002373,0.000001,0.001429,0.090138,0.001604,0.000001,0.001533,0.000009,0.001715,0.000001,0.161938
0.073916,0.002438,0.000001,0.002654,0.276649,0.001860,0.000001,0.001659,0.000011,0.002103,0.000001,0.361291
0.069828,0.002460,0.000001,0.002730,0.197794,0.001788,0.000000,0.001277,0.000013,0.001373,0.000001,0.277264
0.060817,0.002262,0.000001,0.001838,0.176449,0.002494,0.000001,0.001214,0.000012,0.001514,0.000001,0.246603
0.074995,0.003938,0.000001,0.001617,0.095275,0.001585,0.000001,0.001153,0.000009,0.001341,0.000001,0.179916
0.069085,0.002646,0.000001,0.001877,0.075380,0.001594,0.000001,0.001120,0.000008,0.001315,0.000001,0.153029
0.063526,0.002257,0.000001,0.001702,0.194350,0.001956,0.000001,0.001487,0.000011,0.001524,0.000001,0.266816
0.059649,0.002286,0.000001,0.001806,0.078521,0.001780,0.000001,0.005321,0.000007,0.001782,0.000001,0.151154
