Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.037233,0.003857,0.000001,0.003621,0.100597,0.002626,0.000001,0.001294,0.000007,0.001556,0.000001,0.150793
0.064304,0.002441,0.000001,0.003926,0.101965,0.002514,0.000001,0.001289,0.000010,0.001284,0.000001,0.177733
0.061914,0.002525,0.000001,0.002981,0.082664,0.002415,0.000001,0.001297,0.000010,0.001259,0.000001,0.155067
0.055012,0.002200,0.000001,0.002814,0.203096,0.001908,0.000001,0.001351,0.000010,0.001543,0.000001,0.267938
0.066684,0.002362,0.000001,0.002066,0.079657,0.001515,0.000001,0.001290,0.000007,0.002163,0.000001,0.155746
0.063814,0.002488,0.000001,0.003351,0.096681,0.001594,0.000001,0.001397,0.000014,0.003277,0.000001,0.172619
0.094648,0.002527,0.000001,0.001916,0.177660,0.001707,0.000000,0.002093,0.000015,0.002007,0.000001,0.282576
0.083587,0.002280,0.000001,0.002102,0.180058,0.001941,0.000001,0.001229,0.000009,0.001360,0.000001,0.272568
0.077699,0.003040,0.000001,0.001837,0.078729,0.001388,0.000001,0.001188,0.000011,0.001259,0.000001,0.165154
0.073650,0.002926,0.000001,0.003239,0.164852,0.002301,0.000001,0.001286,0.000008,0.001370,0.000001,0.249635
0.057121,0.002347,0.000001,0.001778,0.073848,0.001451,0.000001,0.001145,0.000009,0.001324,0.000001,0.139024
0.080320,0.002437,0.000001,0.002686,0.198551,0.001753,0.000001,0.001298,0.000009,0.001268,0.000001,0.288325
0.068364,0.002758,0.000001,0.001499,0.073934,0.001426,0.000000,0.001116,0.000012,0.002342,0.000001,0.151453
0.064658,0.002154,0.000001,0.001800,0.252621,0.001989,0.000001,0.001141,0.000007,0.001355,0.000002,0.325728
0.057839,0.002381,0.000001,0.001449,0.077085,0.001771,0.000001,0.001190,0.000009,0.001284,0.000001,0.143010
0.072656,0.002249,0.000000,0.003053,0.193220,0.001836,0.000001,0.001209,0.000010,0.001370,0.000001,0.275604
0.062850,0.002280,0.000001,0.001672,0.074502,0.001669,0.000001,0.001586,0.000009,0.001356,0.000001,0.145925
0.088813,0.002216,0.000001,0.002080,0.253416,0.001774,0.000001,0.001466,0.000009,0.001629,0.000001,0.351405
0.061670,0.002562,0.000001,0.001946,0.158511,0.002101,0.000001,0.001244,0.000011,0.002034,0.000001,0.230081
0.102248,0.002545,0.000001,0.002473,0.285812,0.001742,0.000001,0.001746,0.000024,0.001930,0.000001,0.398523
0.061796,0.002826,0.000001,0.001506,0.076750,0.001429,0.000001,0.001346,0.000006,0.001374,0.000001,0.147036
0.061531,0.002262,0.000001,0.001963,0.079107,0.001433,0.000000,0.007939,0.000011,0.001349,0.000001,0.155597
0.061709,0.002383,0.000001,0.001873,0.254579,0.001639,0.000000,0.001137,0.000008,0.001153,0.000001,0.324483
0.063265,0.002388,0.000001,0.001479,0.088462,0.001743,0.000001,0.001290,0.000012,0.001321,0.000001,0.159962
0.060809,0.002433,0.000001,0.002108,0.196105,0.001834,0.000001,0.001209,0.000011,0.001322,0.000001,0.265834
0.062056,0.004463,0.000001,0.002644,0.178336,0.001959,0.000001,0.001251,0.000009,0.001262,0.000001,0.251984
0.068408,0.002336,0.000001,0.001999,0.080378,0.001827,0.000001,0.001227,0.000007,0.001259,0.000000,0.157443
0.062431,0.002429,0.000001,0.001962,0.168603,0.002427,0.000001,0.001876,0.000008,0.001245,0.000001,0.240983
0.080202,0.002741,0.000001,0.001539,0.075164,0.001497,0.000001,0.001200,0.000008,0.001575,0.000001,0.163927
0.064405,0.002433,0.000001,0.002890,0.221016,0.001842,0.000001,0.001239,0.000012,0.001321,0.000001,0.295159
0.062504,0.003492,0.000001,0.001517,0.076199,0.001578,0.000001,0.001301,0.000010,0.001321,0.000001,0.147924
0.062955,0.002976,0.000001,0.001937,0.184757,0.002243,0.000001,0.001691,0.000011,0.002128,0.000001,0.258700
0.095175,0.002318,0.000001,0.001953,0.076948,0.001604,0.000001,0.001182,0.000008,0.001370,0.000001,0.180559
0.072066,0.002327,0.000001,0.002595,0.194743,0.002406,0.000001,0.001094,0.000008,0.001279,0.000001,0.276519
0.081427,0.002763,0.000001,0.001878,0.072446,0.001297,0.000001,0.001235,0.000009,0.001459,0.000001,0.162515
0.086358,0.002398,0.000001,0.002415,0.191210,0.001727,0.000001,0.001194,0.000008,0.001171,0.000001,0.286482
0.073027,0.002348,0.000001,0.002074,0.075483,0.001438,0.000001,0.001473,0.000008,0.001191,0.000001,0.157044
0.089075,0.002412,0.000001,0.001824,0.176981,0.002617,0.000001,0.002097,0.000009,0.001368,0.000001,0.276385
0.060878,0.002420,0.000001,0.001486,0.077998,0.001578,0.000001,0.001221,0.000007,0.001550,0.000000,0.147139
0.065549,0.002499,0.000001,0.001640,0.187691,0.001841,0.000001,0.001254,0.000009,0.001353,0.000000,0.261839
