Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.078546,0.002215,0.000001,0.002458,0.192620,0.001541,0.000001,0.001304,0.000007,0.001365,0.000001,0.280058
0.069321,0.001998,0.000000,0.001468,0.068407,0.002198,0.000001,0.001069,0.000007,0.001023,0.000001,0.145492
0.093495,0.002264,0.000001,0.001612,0.180125,0.001692,0.000001,0.003039,0.000009,0.001107,0.000001,0.283346
0.063501,0.002333,0.000001,0.001682,0.151594,0.002279,0.000001,0.001150,0.000010,0.001262,0.000001,0.223813
0.062351,0.002359,0.000001,0.001760,0.156384,0.002357,0.000001,0.001106,0.000008,0.001177,0.000001,0.227506
0.079457,0.002382,0.000001,0.001433,0.071780,0.002451,0.000001,0.001246,0.000007,0.001245,0.000001,0.160003
0.084891,0.002431,0.000001,0.001648,0.186116,0.001689,0.000001,0.001213,0.000008,0.001826,0.000001,0.279824
0.062919,0.002271,0.000001,0.001816,0.073647,0.002343,0.000001,0.001287,0.000010,0.001157,0.000001,0.145453
0.060562,0.002887,0.000001,0.001651,0.078559,0.002632,0.000001,0.001273,0.000010,0.001275,0.000001,0.148849
0.077599,0.002486,0.000001,0.002095,0.241222,0.001901,0.000001,0.001198,0.000007,0.001242,0.000001,0.327753
0.063177,0.002524,0.000001,0.001846,0.073787,0.002313,0.000001,0.001167,0.000009,0.001305,0.000001,0.146131
0.077609,0.002257,0.000001,0.002492,0.244546,0.001804,0.000001,0.001151,0.000006,0.001193,0.000001,0.331060
0.057475,0.002150,0.000001,0.002647,0.208354,0.001883,0.000001,0.001241,0.000009,0.001264,0.000001,0.275026
0.062523,0.002448,0.000001,0.001891,0.173050,0.001799,0.000001,0.001238,0.000009,0.001121,0.000001,0.244080
0.079563,0.002401,0.000001,0.002166,0.097635,0.002291,0.000001,0.001151,0.000008,0.001156,0.000001,0.186372
0.084196,0.002255,0.000001,0.001812,0.072378,0.001948,0.000001,0.001205,0.000007,0.001293,0.000001,0.165096
0.084956,0.002471,0.000001,0.002073,0.190289,0.001881,0.000001,0.001180,0.000009,0.001295,0.000001,0.284156
0.066280,0.002091,0.000001,0.001325,0.069888,0.001858,0.000001,0.001172,0.000008,0.001089,0.000001,0.143713
0.057231,0.002185,0.000001,0.001874,0.070445,0.002285,0.000001,0.001105,0.000008,0.001827,0.000001,0.136962
0.087823,0.002263,0.000001,0.002767,0.243692,0.001553,0.000000,0.001169,0.000011,0.001315,0.000001,0.340597
0.076861,0.002424,0.000001,0.001854,0.195308,0.001678,0.000001,0.001169,0.000009,0.001186,0.000001,0.280490
0.062259,0.002367,0.000001,0.002093,0.150635,0.002113,0.000001,0.001168,0.000009,0.001191,0.000001,0.221838
0.075792,0.002209,0.000001,0.001842,0.072588,0.001953,0.000001,0.001212,0.000009,0.001231,0.000001,0.156839
0.064737,0.002530,0.000001,0.001485,0.072610,0.001836,0.000001,0.001228,0.000008,0.001248,0.000001,0.145686
0.061931,0.002309,0.000001,0.001869,0.073049,0.002153,0.000001,0.001448,0.000007,0.001246,0.000001,0.144014
0.088525,0.003336,0.000001,0.002071,0.186564,0.001725,0.000001,0.001240,0.000011,0.001201,0.000001,0.284676
0.060986,0.002514,0.000001,0.002094,0.190036,0.001908,0.000001,0.001167,0.000017,0.001123,0.000001,0.259847
0.064171,0.002179,0.000001,0.001713,0.075255,0.002480,0.000000,0.001342,0.000012,0.001303,0.000001,0.148457
0.068642,0.002349,0.000001,0.003263,0.101625,0.002162,0.000001,0.001830,0.000010,0.001361,0.000001,0.181244
0.104777,0.003760,0.000001,0.002318,0.171965,0.001778,0.000001,0.001102,0.000008,0.001098,0.000001,0.286808
0.090564,0.002338,0.000001,0.002689,0.203846,0.002127,0.000001,0.001554,0.000016,0.001287,0.000001,0.304423
0.074956,0.002604,0.000001,0.003334,0.099368,0.002592,0.000001,0.001374,0.000012,0.001360,0.000001,0.185604
0.070155,0.002317,0.000001,0.002336,0.080079,0.001946,0.000001,0.001155,0.000012,0.001189,0.000001,0.159191
0.067367,0.002417,0.000001,0.002735,0.248493,0.002231,0.000000,0.001308,0.000009,0.001476,0.000001,0.326037
0.080189,0.002372,0.000001,0.002442,0.228734,0.002301,0.000001,0.001201,0.000012,0.001279,0.000001,0.318531
0.083675,0.002156,0.000001,0.002357,0.082237,0.001947,0.000000,0.001183,0.000011,0.001726,0.000001,0.175293
0.061544,0.003345,0.000001,0.003349,0.190173,0.001629,0.000001,0.001248,0.000009,0.001261,0.000001,0.262561
0.093321,0.002309,0.000001,0.001397,0.069104,0.001390,0.000001,0.001127,0.000009,0.001130,0.000001,0.169789
0.083959,0.002633,0.000001,0.001823,0.166727,0.001476,0.000001,0.001085,0.000009,0.001180,0.000001,0.258894
