Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.065502,0.002672,0.000001,0.003785,0.101533,0.002220,0.000001,0.001398,0.000007,0.001533,0.000001,0.178653
0.037602,0.003514,0.000001,0.002798,0.196356,0.001696,0.000000,0.001165,0.000008,0.001273,0.000001,0.244413
0.054605,0.002584,0.000001,0.002135,0.177302,0.001622,0.000001,0.001196,0.000009,0.001310,0.000001,0.240765
0.075970,0.002665,0.000001,0.002406,0.085649,0.002390,0.000001,0.001341,0.000010,0.001693,0.000001,0.172126
0.071382,0.002522,0.000000,0.002426,0.174634,0.002187,0.000001,0.001249,0.000011,0.001231,0.000001,0.255642
0.064768,0.002803,0.000001,0.002673,0.196123,0.002838,0.000001,0.001269,0.000010,0.001333,0.000001,0.271817
0.072226,0.002414,0.000001,0.002249,0.074477,0.001469,0.000001,0.001761,0.000010,0.001265,0.000001,0.155873
0.062964,0.002542,0.000001,0.001905,0.192839,0.002035,0.000001,0.001208,0.000011,0.001422,0.000001,0.264928
0.063102,0.002465,0.000001,0.001882,0.166465,0.002199,0.000001,0.001130,0.000012,0.001251,0.000001,0.238507
0.079682,0.002484,0.000001,0.002423,0.190045,0.001877,0.000001,0.001229,0.000011,0.001270,0.000001,0.279023
0.062777,0.002285,0.000001,0.001415,0.132922,0.002351,0.000001,0.001177,0.000006,0.001326,0.000001,0.204261
0.059456,0.002250,0.000001,0.002534,0.194844,0.001538,0.000001,0.001238,0.000007,0.001385,0.000001,0.263255
0.090238,0.002418,0.000001,0.001714,0.073724,0.001601,0.000000,0.001204,0.000009,0.001359,0.000001,0.172268
0.076441,0.002173,0.000001,0.001782,0.067004,0.001385,0.000000,0.001212,0.000010,0.001256,0.000001,0.151264
0.103523,0.002516,0.000001,0.001815,0.176451,0.002102,0.000001,0.001328,0.000009,0.001421,0.000001,0.289168
0.071193,0.002180,0.000001,0.001380,0.072395,0.002097,0.000000,0.001596,0.000008,0.001376,0.000000,0.152227
0.085533,0.002382,0.000001,0.002543,0.184413,0.001737,0.000001,0.001341,0.000009,0.001392,0.000001,0.279352
0.062833,0.002470,0.000001,0.001617,0.082402,0.002039,0.000001,0.001745,0.000009,0.001713,0.000001,0.154830
0.062660,0.003095,0.000002,0.002587,0.185451,0.001686,0.000001,0.001210,0.000010,0.001712,0.000001,0.258415
0.059226,0.002385,0.000001,0.001839,0.139042,0.002552,0.000001,0.003222,0.000009,0.001530,0.000001,0.209807
0.063840,0.002268,0.000001,0.002097,0.172982,0.002317,0.000001,0.001192,0.000012,0.001244,0.000000,0.245956
0.092468,0.002644,0.000001,0.001885,0.077423,0.001982,0.000001,0.001591,0.000014,0.001542,0.000001,0.179552
0.082029,0.002458,0.000001,0.001408,0.077190,0.001901,0.000001,0.001349,0.000010,0.001433,0.000001,0.167781
0.108222,0.002893,0.000001,0.001814,0.193666,0.002025,0.000001,0.001235,0.000009,0.001326,0.000001,0.311192
0.061040,0.002617,0.000001,0.001593,0.076567,0.001890,0.000001,0.001226,0.000010,0.001363,0.000001,0.146308
0.062456,0.002275,0.000001,0.001444,0.075052,0.002217,0.000001,0.001227,0.000008,0.001384,0.000001,0.146064
0.079216,0.002308,0.000001,0.001888,0.256939,0.001869,0.000001,0.001508,0.000009,0.002239,0.000001,0.345979
0.071423,0.003077,0.000001,0.002244,0.165707,0.002413,0.000001,0.001356,0.000010,0.001444,0.000000,0.247677
0.052549,0.002712,0.000001,0.001412,0.074481,0.001600,0.000001,0.001300,0.000008,0.001357,0.000001,0.135421
0.063741,0.002551,0.000001,0.002631,0.219638,0.001628,0.000001,0.001826,0.000009,0.001294,0.000001,0.293321
0.078004,0.002529,0.000001,0.002564,0.277062,0.001848,0.000001,0.001076,0.000012,0.001215,0.000001,0.364312
0.071958,0.002763,0.000001,0.001879,0.181053,0.001941,0.000001,0.001294,0.000012,0.001590,0.000001,0.262493
0.079417,0.002339,0.000001,0.001706,0.076702,0.001480,0.000001,0.001207,0.000011,0.001283,0.000001,0.164146
0.071689,0.002419,0.000001,0.001793,0.075692,0.002039,0.000001,0.001187,0.000006,0.001809,0.000001,0.156635
0.075226,0.002352,0.000001,0.002010,0.192741,0.002163,0.000001,0.001124,0.000008,0.001269,0.000001,0.276895
0.062486,0.002310,0.000001,0.001359,0.077631,0.001611,0.000001,0.001259,0.000011,0.001740,0.000001,0.148410
0.077081,0.002351,0.000001,0.001771,0.186619,0.001798,0.000001,0.001242,0.000007,0.001266,0.000001,0.272137
0.085578,0.002296,0.000001,0.001405,0.075209,0.001578,0.000001,0.001208,0.000008,0.001482,0.000001,0.168767
0.065442,0.002369,0.000001,0.001481,0.174569,0.001726,0.000001,0.001687,0.000011,0.002412,0.000001,0.249699
0.074512,0.003659,0.000001,0.001932,0.076462,0.001629,0.000000,0.001248,0.000007,0.001378,0.000001,0.160830
0.076913,0.003195,0.000001,0.001572,0.078122,0.002214,0.000001,0.001251,0.000012,0.001580,0.000001,0.164862
0.081578,0.003014,0.000001,0.001775,0.191280,0.001680,0.000001,0.001220,0.000012,0.001138,0.000001,0.281698
0.060740,0.003099,0.000001,0.003199,0.111682,0.001758,0.000001,0.001307,0.000010,0.001250,0.000001,0.183048
0.077511,0.002952,0.000001,0.001779,0.178449,0.002220,0.000001,0.001308,0.000010,0.001188,0.000001,0.265420
0.067559,0.002419,0.000001,0.001940,0.168363,0.002315,0.000001,0.001934,0.000015,0.001564,0.000001,0.246111
0.060539,0.002297,0.000001,0.002696,0.086443,0.001551,0.000001,0.001070,0.000008,0.001119,0.000001,0.155725
0.061523,0.002208,0.000001,0.001327,0.072683,0.001649,0.000000,0.001100,0.000008,0.001055,0.000001,0.141554
0.074074,0.002398,0.000001,0.002597,0.209156,0.001841,0.000001,0.001284,0.000010,0.001152,0.000001,0.292514
0.067499,0.002480,0.000001,0.002023,0.191787,0.001687,0.000001,0.002000,0.000008,0.001143,0.000001,0.268628
0.063186,0.002667,0.000001,0.003002,0.076616,0.001503,0.000001,0.001099,0.000009,0.001056,0.000001,0.149140
0.065355,0.002367,0.000001,0.001879,0.217534,0.001819,0.000001,0.001258,0.014038,0.001547,0.000001,0.305800
0.079086,0.002169,0.000001,0.001632,0.156753,0.001991,0.000001,0.001105,0.000009,0.001137,0.000001,0.243885
0.080473,0.002238,0.000000,0.001455,0.066753,0.001562,0.000001,0.001518,0.000010,0.001463,0.000001,0.155475
0.064881,0.002306,0.000001,0.001962,0.076860,0.001434,0.000001,0.001148,0.000010,0.001197,0.000001,0.149800
0.085163,0.002169,0.000001,0.001657,0.181194,0.001837,0.000001,0.001213,0.000011,0.001203,0.000001,0.274450
0.078046,0.002283,0.000001,0.001802,0.077076,0.001580,0.000001,0.001236,0.000009,0.001228,0.000001,0.163262
0.071506,0.002574,0.000001,0.001600,0.167440,0.001365,0.000001,0.001250,0.000009,0.001212,0.000001,0.246958
0.075781,0.002284,0.000001,0.001862,0.072700,0.001510,0.000001,0.001303,0.000009,0.001127,0.000001,0.156578
0.067260,0.002315,0.000001,0.001699,0.075112,0.001615,0.000001,0.001107,0.000009,0.001140,0.000001,0.150260
0.073226,0.002402,0.000001,0.002647,0.188639,0.002096,0.000001,0.001127,0.000009,0.001249,0.000001,0.271398
0.064608,0.002289,0.000001,0.001414,0.073321,0.001460,0.000001,0.001221,0.000010,0.002741,0.000001,0.147067
0.070900,0.002424,0.000001,0.001924,0.172945,0.001808,0.000001,0.001185,0.000009,0.001239,0.000001,0.252434
0.063250,0.003383,0.000001,0.002183,0.160237,0.002509,0.000001,0.001136,0.000007,0.001127,0.000001,0.233835
0.065965,0.002325,0.000001,0.001430,0.074878,0.001699,0.000001,0.001506,0.000008,0.001096,0.000001,0.148911
0.081996,0.003195,0.000001,0.002800,0.190449,0.002111,0.000001,0.001679,0.000011,0.001343,0.000001,0.283585
0.069469,0.002484,0.000001,0.001776,0.190288,0.001840,0.000001,0.001293,0.000011,0.001301,0.000001,0.268463
0.074443,0.002311,0.000001,0.002338,0.078239,0.001885,0.000000,0.001247,0.000010,0.001276,0.000001,0.161752
0.061908,0.002289,0.000001,0.001364,0.072485,0.002263,0.000001,0.002592,0.000009,0.001338,0.000001,0.144250
0.082851,0.002569,0.000001,0.001852,0.200422,0.001709,0.000001,0.001227,0.000009,0.001259,0.000001,0.291901
0.086483,0.002323,0.000001,0.001898,0.176437,0.001965,0.000001,0.002036,0.000026,0.001302,0.000001,0.272472
0.064503,0.002970,0.000001,0.001466,0.070960,0.001401,0.000001,0.001148,0.000009,0.001239,0.000001,0.143700
0.072913,0.002437,0.000001,0.001552,0.175354,0.001714,0.000001,0.001146,0.000008,0.001879,0.000001,0.257006
0.087139,0.002211,0.000001,0.001423,0.099075,0.001460,0.000001,0.001145,0.000008,0.001054,0.000001,0.193517
0.080088,0.002433,0.000001,0.001447,0.071905,0.001559,0.000001,0.001086,0.000010,0.001142,0.000000,0.159672
0.084376,0.002219,0.000001,0.002096,0.161282,0.002018,0.000001,0.001319,0.000009,0.001284,0.000001,0.254604
0.094154,0.002253,0.000001,0.001697,0.075743,0.001889,0.000001,0.001286,0.000009,0.001618,0.000001,0.178651
0.085830,0.002387,0.000001,0.002534,0.097433,0.001883,0.000001,0.001226,0.000011,0.001197,0.000001,0.192504
