Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.055539,0.002810,0.000001,0.003638,0.097564,0.002749,0.000001,0.001383,0.000007,0.001514,0.000001,0.165207
0.036183,0.003819,0.000001,0.002732,0.202919,0.001875,0.000001,0.001626,0.000008,0.001211,0.000001,0.250375
0.070472,0.002838,0.000001,0.003887,0.100886,0.002848,0.000001,0.001760,0.000012,0.001236,0.000000,0.183941
0.067941,0.002813,0.000001,0.002916,0.089426,0.001689,0.000000,0.001187,0.000011,0.001394,0.000001,0.167379
0.085035,0.002712,0.000001,0.001837,0.253824,0.001874,0.000001,0.001184,0.000007,0.001554,0.000001,0.348030
0.062493,0.003051,0.000001,0.001460,0.075414,0.001470,0.000000,0.001621,0.000010,0.002155,0.000001,0.147677
0.061588,0.002787,0.000001,0.002720,0.177416,0.002461,0.000001,0.001302,0.000011,0.001402,0.000001,0.249689
0.069916,0.002635,0.000001,0.002449,0.256019,0.002275,0.000001,0.001353,0.000013,0.001511,0.000001,0.336172
0.060263,0.002756,0.000001,0.002749,0.210180,0.001981,0.000001,0.001244,0.000009,0.001327,0.000001,0.280511
0.061188,0.002342,0.000001,0.001768,0.181559,0.001739,0.000001,0.001205,0.000009,0.001346,0.000001,0.251158
0.084760,0.002367,0.000001,0.001718,0.075839,0.002283,0.000001,0.001286,0.000009,0.001660,0.000001,0.169925
0.062799,0.002177,0.000001,0.001784,0.135116,0.002258,0.000001,0.001347,0.000011,0.001332,0.000000,0.206825
0.061134,0.002427,0.000001,0.002152,0.178800,0.001758,0.000001,0.001215,0.000012,0.001393,0.000001,0.248894
0.067638,0.002373,0.000001,0.001798,0.067685,0.001425,0.000001,0.001184,0.000009,0.001565,0.000001,0.143678
0.060244,0.002262,0.000001,0.001784,0.076582,0.002336,0.000001,0.001621,0.000014,0.001448,0.000001,0.146293
0.074934,0.002592,0.000001,0.002678,0.192348,0.001891,0.000001,0.001620,0.000012,0.002024,0.000001,0.278101
0.063781,0.003316,0.000001,0.001607,0.180844,0.001691,0.000001,0.002169,0.000009,0.001366,0.000001,0.254784
0.070684,0.002528,0.000001,0.001542,0.074812,0.001533,0.000001,0.001860,0.000010,0.001439,0.000000,0.154411
0.082156,0.002344,0.000001,0.001658,0.173199,0.002178,0.000001,0.001275,0.000009,0.001320,0.000001,0.264140
0.074319,0.002926,0.000001,0.002106,0.141581,0.001645,0.000001,0.001271,0.000009,0.001366,0.000001,0.225226
0.070864,0.002448,0.000001,0.001390,0.075552,0.001607,0.000001,0.001319,0.000010,0.001436,0.000001,0.154630
0.067564,0.002475,0.000001,0.001787,0.191944,0.001907,0.000001,0.001178,0.000008,0.001200,0.000001,0.268064
0.073803,0.002402,0.000001,0.001821,0.162919,0.002779,0.000001,0.001132,0.000009,0.001251,0.000001,0.246117
0.070517,0.002364,0.000001,0.001745,0.178952,0.001856,0.000001,0.001342,0.000012,0.001564,0.000001,0.258355
0.072529,0.002411,0.000001,0.001863,0.075315,0.002117,0.000001,0.001640,0.000006,0.001415,0.000001,0.157300
0.063924,0.002381,0.000001,0.002642,0.198653,0.001604,0.000001,0.001850,0.000018,0.001505,0.000001,0.272580
0.066165,0.002492,0.000001,0.001424,0.095860,0.002028,0.000001,0.001468,0.000013,0.001386,0.000000,0.170839
0.084935,0.002488,0.000001,0.001854,0.195008,0.002187,0.000001,0.001353,0.000012,0.002264,0.000001,0.290103
0.064815,0.002632,0.000001,0.001439,0.078200,0.001582,0.000000,0.001787,0.000011,0.001256,0.000001,0.151723
