Sample,Sample<->Dispatcher-extractor,Dispatcher-extractor,Dispatcher-extractor<->Extractor,Extractor,Extractor<->Collect-extractor,Collect-extractor,Collect-extractor<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.058350,0.003300,0.000001,0.004332,0.099451,0.002266,0.000001,0.001436,0.000010,0.001612,0.000001,0.170761
0.066954,0.002209,0.000001,0.003827,0.101655,0.002526,0.000001,0.001244,0.000013,0.001455,0.000001,0.179885
0.077847,0.002469,0.000001,0.004327,0.104759,0.002650,0.000001,0.001193,0.000009,0.001390,0.000001,0.194646
0.065899,0.002357,0.000001,0.002755,0.191808,0.001741,0.000001,0.001706,0.000011,0.001507,0.000001,0.267786
0.061440,0.002700,0.000001,0.002571,0.169028,0.002188,0.000001,0.001506,0.000012,0.001376,0.000001,0.240824
0.060072,0.002345,0.000001,0.002209,0.074991,0.002191,0.000001,0.001302,0.000009,0.001749,0.000001,0.144870
0.061420,0.002547,0.000001,0.002945,0.097831,0.001642,0.000001,0.001072,0.000011,0.001338,0.000001,0.168808
0.085522,0.002725,0.000001,0.001901,0.180146,0.002105,0.000001,0.001308,0.000009,0.001365,0.000001,0.275083
0.079108,0.002498,0.000001,0.002755,0.211681,0.001894,0.000001,0.001255,0.000008,0.001402,0.000001,0.300604
0.067273,0.002392,0.000001,0.001727,0.182523,0.001794,0.000001,0.001255,0.000010,0.001340,0.000001,0.258316
0.061918,0.002391,0.000001,0.002435,0.081201,0.001768,0.000001,0.001259,0.000011,0.001987,0.000001,0.152971
0.086519,0.002229,0.000001,0.001417,0.132842,0.002048,0.000001,0.001397,0.000013,0.001311,0.000001,0.227778
0.092202,0.002637,0.000001,0.001743,0.190868,0.001850,0.000001,0.001256,0.000013,0.001298,0.000001,0.291870
0.063407,0.002282,0.000001,0.001598,0.072196,0.001556,0.000001,0.001202,0.000009,0.001385,0.000001,0.143637
0.072005,0.002305,0.000001,0.002164,0.187052,0.001664,0.000001,0.001166,0.000008,0.001313,0.000001,0.267680
0.077276,0.002318,0.000001,0.002057,0.155265,0.001666,0.000001,0.001065,0.000010,0.001177,0.000001,0.240837
0.062091,0.002305,0.000001,0.001404,0.074716,0.001476,0.000001,0.001103,0.000024,0.001274,0.000001,0.144395
0.066587,0.002285,0.000001,0.001701,0.165468,0.001735,0.000001,0.001518,0.000008,0.001248,0.000001,0.240552
0.060401,0.002381,0.000001,0.001911,0.156356,0.002075,0.000001,0.001103,0.000006,0.001230,0.000001,0.225466
0.084119,0.002545,0.000001,0.001803,0.078420,0.001977,0.000001,0.001411,0.000014,0.001343,0.000001,0.171634
0.078181,0.002631,0.000001,0.001455,0.075456,0.001767,0.000001,0.001830,0.000010,0.001343,0.000001,0.162675
0.086271,0.002512,0.000001,0.001944,0.162631,0.002306,0.000001,0.001372,0.000009,0.001501,0.000001,0.258548
0.084164,0.002541,0.000001,0.001768,0.261328,0.001842,0.000001,0.001499,0.000017,0.001631,0.000001,0.354791
0.062449,0.002491,0.000001,0.001450,0.077477,0.001558,0.000001,0.001114,0.000009,0.001208,0.000001,0.147758
0.069612,0.002391,0.000001,0.001814,0.179692,0.001806,0.000001,0.001267,0.000011,0.001362,0.000001,0.257958
0.060693,0.002211,0.000001,0.002614,0.194232,0.001716,0.000001,0.001193,0.000010,0.001243,0.000001,0.263913
0.080447,0.002477,0.000001,0.002182,0.103676,0.001535,0.000001,0.001316,0.000009,0.001264,0.000001,0.192908
0.063161,0.002441,0.000000,0.002539,0.199713,0.001795,0.000001,0.001214,0.000009,0.001499,0.000001,0.272374
0.071112,0.002628,0.000001,0.001880,0.193091,0.001722,0.000001,0.001360,0.000010,0.001334,0.000001,0.273139
0.057382,0.002263,0.000001,0.001263,0.073717,0.001587,0.000001,0.001527,0.000005,0.001342,0.000000,0.139088
0.076449,0.002791,0.000001,0.002054,0.165064,0.002220,0.000001,0.001210,0.000009,0.001308,0.000001,0.251106
0.076985,0.002526,0.000001,0.002274,0.194517,0.001935,0.000001,0.001176,0.000010,0.001201,0.000001,0.280627
0.060823,0.002186,0.000001,0.001725,0.181089,0.001536,0.000001,0.001239,0.000007,0.001381,0.000001,0.249987
0.062630,0.002376,0.000001,0.001644,0.073041,0.001971,0.000001,0.002370,0.000013,0.001395,0.000001,0.145442
0.060983,0.002339,0.000001,0.001306,0.073098,0.001555,0.000001,0.002147,0.000016,0.001635,0.000001,0.143082
0.061332,0.002509,0.000001,0.001835,0.174506,0.002309,0.000001,0.001327,0.000010,0.001255,0.000001,0.245087
0.061729,0.002333,0.000001,0.002178,0.166694,0.002160,0.000001,0.001282,0.000014,0.001818,0.000001,0.238210
0.062582,0.002259,0.000001,0.001650,0.074415,0.001511,0.000000,0.001434,0.000008,0.001404,0.000001,0.145266
0.060647,0.002578,0.000001,0.001600,0.157792,0.001847,0.000001,0.001217,0.000012,0.001266,0.000001,0.226962
0.062011,0.002384,0.000001,0.001764,0.188083,0.001848,0.000001,0.001296,0.000007,0.001374,0.000001,0.258769
0.076157,0.002452,0.000001,0.001440,0.074363,0.001838,0.000001,0.001287,0.000009,0.001279,0.000001,0.158827
0.062387,0.002344,0.000001,0.001888,0.182784,0.001831,0.000000,0.001158,0.000008,0.001194,0.000001,0.253595
0.070984,0.002190,0.000001,0.002430,0.075953,0.003359,0.000002,0.002830,0.000015,0.003471,0.000001,0.161235
0.088093,0.002521,0.000001,0.002585,0.199114,0.003287,0.000001,0.002216,0.000010,0.001244,0.000001,0.299073
0.064531,0.002290,0.000001,0.001450,0.076832,0.002356,0.000001,0.001541,0.000009,0.001382,0.000001,0.150393
0.072110,0.002365,0.000001,0.001878,0.182206,0.001897,0.000001,0.001944,0.000010,0.001259,0.000001,0.263671
0.066519,0.002417,0.000001,0.002023,0.196962,0.002082,0.000001,0.001854,0.000013,0.001411,0.000001,0.273284
0.063707,0.002205,0.000001,0.001658,0.075372,0.001426,0.000001,0.001195,0.000011,0.001243,0.000001,0.146818
0.069530,0.002981,0.000001,0.001680,0.071752,0.001481,0.000000,0.001163,0.000012,0.001159,0.000001,0.149760
0.079085,0.003257,0.000001,0.002317,0.178247,0.002290,0.000001,0.001724,0.000012,0.001696,0.000001,0.268632
0.063248,0.002161,0.000001,0.001348,0.066281,0.001644,0.000001,0.001234,0.000013,0.001228,0.000001,0.137160
0.087443,0.004670,0.000001,0.002867,0.228092,0.001796,0.000001,0.001139,0.013635,0.001421,0.000001,0.341067
0.072730,0.002275,0.000001,0.001583,0.180596,0.001693,0.000001,0.001065,0.000010,0.001358,0.000001,0.261313
0.063235,0.002498,0.000001,0.001787,0.158703,0.002136,0.000001,0.008147,0.000011,0.001438,0.000001,0.237956
0.081723,0.002253,0.000001,0.002776,0.098797,0.001782,0.000001,0.001343,0.000008,0.001109,0.000001,0.189792
0.071990,0.002205,0.000001,0.001742,0.168428,0.001796,0.000001,0.001132,0.000006,0.001115,0.000001,0.248417
0.082331,0.002379,0.000001,0.004184,0.089131,0.001805,0.000001,0.001240,0.000011,0.001640,0.000001,0.182722
0.066945,0.002316,0.000001,0.002622,0.178860,0.002103,0.000001,0.001109,0.000018,0.001065,0.000001,0.255040
0.061082,0.002410,0.000001,0.001432,0.072266,0.001481,0.000001,0.001260,0.000007,0.001381,0.000001,0.141320
0.064490,0.009750,0.000001,0.001597,0.182715,0.001846,0.000001,0.001123,0.000010,0.001336,0.000001,0.262869
0.067380,0.002285,0.000001,0.002509,0.200772,0.001529,0.000001,0.001683,0.000011,0.001420,0.000001,0.277591
0.062993,0.002289,0.000001,0.001857,0.077381,0.001941,0.000001,0.001411,0.000013,0.001308,0.000001,0.149197
0.063360,0.002852,0.000001,0.002652,0.088026,0.001672,0.000001,0.001355,0.000010,0.001306,0.000001,0.161235
