Sample,Sample<->Dispatcher-,Dispatcher-,Dispatcher-<->Extractor,Extractor,Extractor<->Collect-,Collect-,Collect-<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.067123,0.001853,0.000001,0.002134,0.241566,0.001723,0.000000,0.001247,0.000012,0.001271,0.000001,0.316930
0.076925,0.002191,0.000001,0.002100,0.182878,0.001808,0.000001,0.001063,0.000011,0.001158,0.000001,0.268136
0.059451,0.001974,0.000001,0.002345,0.281732,0.002137,0.000000,0.000947,0.000006,0.001091,0.000001,0.349684
0.091524,0.002020,0.000001,0.002500,0.373444,0.001885,0.000001,0.001209,0.014206,0.001140,0.000001,0.487929
0.061456,0.001967,0.000001,0.002083,0.214265,0.001744,0.000001,0.001295,0.000010,0.001173,0.000001,0.283995
0.074230,0.001884,0.000001,0.002164,0.253480,0.001723,0.000001,0.000919,0.000008,0.001324,0.000001,0.335734
0.081015,0.003044,0.000001,0.002301,0.184448,0.001531,0.000000,0.000939,0.000008,0.001328,0.000002,0.274616
0.066811,0.002226,0.000001,0.002394,0.196396,0.001774,0.000000,0.000989,0.000007,0.001048,0.000001,0.271646
0.073586,0.012835,0.000000,0.002161,0.213373,0.001762,0.000001,0.000994,0.000009,0.001040,0.000001,0.305761
0.067162,0.002382,0.000001,0.008817,0.198102,0.001785,0.000001,0.001004,0.000011,0.001077,0.000001,0.280342
0.070084,0.004565,0.000000,0.002476,0.267193,0.001823,0.000000,0.001350,0.000010,0.001094,0.000001,0.348597
0.062277,0.002583,0.000001,0.002159,0.236682,0.001896,0.000001,0.001075,0.000006,0.001139,0.000002,0.307821
0.081994,0.002092,0.000001,0.002403,0.261026,0.001728,0.000001,0.000953,0.000006,0.001136,0.000001,0.351340
0.086467,0.002150,0.000001,0.002204,0.220743,0.001523,0.000000,0.001186,0.000010,0.001117,0.000001,0.315401
0.058247,0.002025,0.000001,0.002626,0.290735,0.001799,0.000001,0.002561,0.000009,0.001374,0.000002,0.359378
0.094390,0.002487,0.000001,0.002199,0.190927,0.002425,0.000001,0.001743,0.000008,0.001635,0.000000,0.295817
0.075240,0.002036,0.000000,0.002682,0.245818,0.001841,0.000000,0.001139,0.000013,0.001250,0.000001,0.330021
0.096142,0.002182,0.000001,0.002228,0.271232,0.001807,0.000000,0.000997,0.000007,0.001409,0.000001,0.376005
0.059943,0.016861,0.000001,0.002457,0.234936,0.001868,0.000001,0.001213,0.000013,0.001278,0.000001,0.318572
0.066405,0.002276,0.000001,0.002213,0.184466,0.001729,0.000001,0.000960,0.000009,0.001004,0.000001,0.259063
0.060136,0.016299,0.000000,0.002347,0.220823,0.001693,0.000000,0.001398,0.000012,0.001164,0.000001,0.303873
0.084396,0.002168,0.000001,0.002360,0.281111,0.001977,0.000001,0.001113,0.000006,0.001361,0.000000,0.374492
0.062095,0.001917,0.000001,0.002468,0.189219,0.001899,0.000001,0.001184,0.000012,0.001553,0.000001,0.260350
0.060047,0.001991,0.000001,0.002042,0.223781,0.002334,0.000001,0.001168,0.000010,0.001648,0.000001,0.293023
0.061880,0.040075,0.000000,0.002482,0.216488,0.001755,0.000000,0.000954,0.000007,0.001009,0.000001,0.324653
0.084639,0.002284,0.000001,0.002781,0.223745,0.001799,0.000000,0.000984,0.000008,0.001074,0.000001,0.317315
0.071509,0.002093,0.000001,0.002583,0.226962,0.001770,0.000000,0.001255,0.000008,0.001077,0.000001,0.307259
0.065002,0.002379,0.000001,0.002687,0.210860,0.001862,0.000000,0.001050,0.000008,0.001063,0.000001,0.284912
0.065459,0.005653,0.000000,0.002110,0.222411,0.002030,0.000001,0.001116,0.000010,0.001395,0.000001,0.300187
0.069499,0.002045,0.000001,0.002380,0.198646,0.001871,0.000001,0.000966,0.000011,0.001697,0.000001,0.277117
0.070867,0.002609,0.000000,0.002383,0.223490,0.001793,0.000000,0.001245,0.000010,0.001076,0.000001,0.303474
0.065047,0.001996,0.000000,0.002695,0.206813,0.001833,0.000000,0.000960,0.000007,0.001066,0.000001,0.280419
0.060473,0.001947,0.000001,0.002647,0.205336,0.001797,0.000001,0.001109,0.000009,0.001088,0.000001,0.274409
0.061991,0.002031,0.000001,0.002199,0.181800,0.001650,0.000001,0.000934,0.000007,0.001059,0.000001,0.251672
0.062741,0.001974,0.000001,0.002148,0.182594,0.001710,0.000001,0.000954,0.000008,0.001049,0.000001,0.253181
0.062510,0.002032,0.000000,0.002450,0.202142,0.001657,0.000000,0.000986,0.000009,0.001044,0.000001,0.272832
0.090741,0.002943,0.000001,0.002409,0.196543,0.002007,0.000001,0.001974,0.000016,0.001866,0.000001,0.298502
0.090048,0.002184,0.000001,0.002179,0.175601,0.001862,0.000001,0.001157,0.000010,0.001729,0.000001,0.274773
0.098883,0.003284,0.000001,0.002135,0.199812,0.001818,0.000001,0.001033,0.000007,0.001079,0.000001,0.308053
0.090627,0.001926,0.000001,0.002095,0.200207,0.001670,0.000000,0.000992,0.000008,0.001360,0.000001,0.298886
0.063923,0.001957,0.000000,0.002174,0.188491,0.001843,0.000001,0.001362,0.000020,0.001249,0.000001,0.261023
0.072945,0.002112,0.000001,0.002377,0.260612,0.001988,0.000000,0.000994,0.000007,0.001142,0.000001,0.342180
0.059978,0.003020,0.000001,0.002711,0.212708,0.001817,0.000000,0.001043,0.000010,0.001071,0.000001,0.282360
0.059330,0.001961,0.000001,0.002786,0.266890,0.001743,0.000000,0.000940,0.000006,0.001030,0.000001,0.334689
0.062618,0.002071,0.000001,0.002899,0.255235,0.001550,0.000000,0.000983,0.000007,0.001044,0.000001,0.326408
0.061970,0.002698,0.000001,0.002269,0.242617,0.001836,0.000001,0.001145,0.000013,0.001237,0.000001,0.313787
0.062109,0.002216,0.000001,0.002590,0.200242,0.001881,0.000000,0.001006,0.000008,0.001108,0.000001,0.271162
0.060935,0.002379,0.000001,0.002355,0.245179,0.001825,0.000000,0.001013,0.000009,0.001398,0.000001,0.315095
0.061368,0.002140,0.000001,0.002480,0.286599,0.001842,0.000001,0.000985,0.000007,0.001130,0.000001,0.356554
0.063219,0.002087,0.000001,0.002344,0.188629,0.001880,0.000001,0.001296,0.000008,0.001068,0.000001,0.260534
0.062562,0.002004,0.000001,0.002171,0.221017,0.001765,0.000000,0.001008,0.000010,0.001097,0.000001,0.291636
0.083424,0.002129,0.000001,0.003070,0.200594,0.002374,0.000001,0.001110,0.000007,0.001565,0.000001,0.294275
0.078125,0.002357,0.000001,0.002736,0.232138,0.001792,0.000000,0.001018,0.000010,0.001079,0.000001,0.319256
0.074384,0.002141,0.000001,0.002334,0.232899,0.001750,0.000003,0.001129,0.000010,0.001086,0.000001,0.315737
0.069351,0.002055,0.000000,0.002474,0.228147,0.001623,0.000000,0.001009,0.000008,0.001070,0.000001,0.305738
0.072100,0.002102,0.000000,0.002674,0.288280,0.002064,0.000001,0.002077,0.000008,0.001128,0.000001,0.370434
0.061281,0.001873,0.000001,0.002124,0.221603,0.002191,0.000001,0.001695,0.013894,0.001129,0.000001,0.305792
0.062945,0.002001,0.000001,0.002556,0.187012,0.001742,0.000000,0.000932,0.000007,0.001001,0.000001,0.258198
0.063597,0.001955,0.000000,0.002433,0.280694,0.001894,0.000001,0.001128,0.014728,0.001356,0.000001,0.367786
0.061310,0.001912,0.000001,0.002199,0.243813,0.001523,0.000001,0.000966,0.000007,0.000991,0.000001,0.312724
0.062438,0.003010,0.000001,0.002681,0.263824,0.001730,0.000001,0.000996,0.000010,0.001012,0.000001,0.335702
0.078306,0.002082,0.000001,0.002115,0.223327,0.002085,0.000000,0.001086,0.014170,0.001239,0.000002,0.324412
0.064913,0.002047,0.000000,0.002770,0.242469,0.001856,0.000000,0.001058,0.000008,0.001733,0.000001,0.316855
0.060756,0.028045,0.000001,0.002746,0.254150,0.001777,0.000000,0.001401,0.000012,0.001251,0.000001,0.350140
0.084617,0.002036,0.000001,0.002666,0.198765,0.001849,0.000001,0.001243,0.000010,0.001157,0.000001,0.292344
0.092080,0.002156,0.000001,0.002202,0.235760,0.001764,0.000000,0.000999,0.000006,0.001049,0.000001,0.336018
0.061210,0.002070,0.000000,0.002520,0.202397,0.002217,0.000001,0.001467,0.000010,0.001303,0.000001,0.273196
0.062433,0.006708,0.000001,0.002927,0.324581,0.002110,0.000000,0.001113,0.014261,0.001224,0.000001,0.415360
0.085185,0.002151,0.000001,0.002286,0.246908,0.001787,0.000001,0.001341,0.000009,0.001182,0.000001,0.340850
0.067213,0.002082,0.000001,0.002244,0.229678,0.001876,0.000000,0.001139,0.000006,0.001127,0.000001,0.305368
0.067421,0.012321,0.000000,0.002517,0.233741,0.001789,0.000000,0.001060,0.014419,0.001099,0.000001,0.334370
0.084545,0.002605,0.000001,0.002464,0.330006,0.001872,0.000000,0.001080,0.000008,0.001236,0.000001,0.423819
0.078419,0.002060,0.000000,0.002135,0.205936,0.001840,0.000000,0.001060,0.000009,0.001020,0.000000,0.292480
0.062290,0.029203,0.000000,0.002440,0.215388,0.002360,0.000001,0.001168,0.014379,0.001407,0.000001,0.328636
0.074570,0.001738,0.000001,0.002072,0.197595,0.001573,0.000000,0.000884,0.000010,0.000952,0.000001,0.279394
0.061608,0.008467,0.000001,0.002039,0.216790,0.001697,0.000000,0.001510,0.000009,0.001800,0.000001,0.293922
0.068181,0.002452,0.000001,0.002301,0.297842,0.001841,0.000000,0.001280,0.014283,0.001112,0.000001,0.389295
0.099917,0.002122,0.000001,0.002421,0.237419,0.001779,0.000001,0.000982,0.000011,0.000987,0.000001,0.345640
0.069605,0.002174,0.000001,0.002458,0.182526,0.001899,0.000000,0.001067,0.000008,0.001074,0.000001,0.260814
0.094352,0.002007,0.000001,0.002451,0.257626,0.001786,0.000001,0.001003,0.000008,0.001015,0.000001,0.360250
0.070138,0.003220,0.000000,0.003197,0.251537,0.001741,0.000000,0.000957,0.000007,0.000980,0.000001,0.331778
0.062372,0.002049,0.000000,0.002512,0.241517,0.001800,0.000000,0.000999,0.000009,0.001076,0.000001,0.312337
0.059755,0.012659,0.000000,0.002464,0.199139,0.002218,0.000000,0.001187,0.000009,0.001144,0.000001,0.278576
0.092751,0.002754,0.000001,0.002443,0.259602,0.002367,0.000001,0.001182,0.014458,0.001973,0.000001,0.377530
0.078733,0.002080,0.000001,0.002318,0.246845,0.001953,0.000000,0.001117,0.027686,0.001259,0.000001,0.361993
0.082531,0.002231,0.000001,0.002664,0.230501,0.001879,0.000000,0.001082,0.000008,0.001126,0.000001,0.322023
0.085265,0.002194,0.000001,0.002354,0.251050,0.002315,0.000001,0.002438,0.000017,0.002021,0.000002,0.347656
0.064843,0.002484,0.000001,0.002134,0.321809,0.002067,0.000001,0.001558,0.014285,0.001264,0.000001,0.410446
0.068546,0.007847,0.000000,0.002525,0.225370,0.001849,0.000000,0.001389,0.014224,0.001210,0.000001,0.322962
0.058106,0.001850,0.000001,0.002098,0.230185,0.002027,0.000001,0.001323,0.000010,0.001309,0.000001,0.296910
0.081520,0.002106,0.000000,0.002203,0.258511,0.001793,0.000000,0.001218,0.014119,0.001609,0.000001,0.363081
0.062842,0.001677,0.000001,0.002061,0.224201,0.001731,0.000000,0.000983,0.000008,0.001501,0.000001,0.295007
0.083622,0.002206,0.000001,0.002796,0.217921,0.008389,0.000000,0.001628,0.000011,0.001139,0.000001,0.317712
0.088739,0.002199,0.000001,0.002628,0.408809,0.001823,0.000000,0.001117,0.014335,0.001270,0.000001,0.520921
0.057687,0.048643,0.000000,0.002463,0.215929,0.001999,0.000001,0.001120,0.014337,0.001216,0.000001,0.343395
0.080755,0.024855,0.000034,0.002398,0.286576,0.001777,0.000000,0.002073,0.013991,0.001049,0.000001,0.413509
0.072950,0.021901,0.000018,0.002433,0.267432,0.001862,0.000000,0.001144,0.014567,0.001021,0.000000,0.383329
0.062344,0.022709,0.000000,0.001868,0.270534,0.001457,0.000001,0.001135,0.014387,0.001190,0.000002,0.375628
0.063203,0.002625,0.000001,0.002698,0.316271,0.001699,0.000000,0.001409,0.000013,0.001207,0.000001,0.389127
0.070732,0.007249,0.000001,0.002603,0.228058,0.002169,0.000001,0.001481,0.014514,0.001452,0.000001,0.328261
0.067557,0.002018,0.000001,0.002307,0.214835,0.001806,0.000000,0.001085,0.014044,0.001250,0.000001,0.304904
0.084777,0.002055,0.000001,0.002696,0.292860,0.001897,0.000000,0.001060,0.013774,0.001273,0.000001,0.400394
0.063942,0.066324,0.000000,0.002570,0.227033,0.003754,0.000001,0.002681,0.014069,0.001580,0.000001,0.381956
0.086874,0.003911,0.000001,0.002087,0.224609,0.001986,0.000001,0.001370,0.000011,0.001071,0.000001,0.321921
0.062233,0.038204,0.000000,0.002876,0.304014,0.001943,0.000001,0.001409,0.000010,0.001224,0.000001,0.411915
0.075938,0.036787,0.000001,0.002420,0.193020,0.001587,0.000000,0.001241,0.000009,0.001028,0.000001,0.312032
0.061568,0.008204,0.000000,0.002419,0.296829,0.001565,0.000000,0.001366,0.013894,0.001049,0.000001,0.386897
0.057620,0.001847,0.000001,0.002266,0.200158,0.002227,0.000001,0.001651,0.000015,0.001732,0.000001,0.267519
0.080630,0.005565,0.000000,0.002444,0.253504,0.002640,0.000001,0.002383,0.000032,0.002639,0.000002,0.349840
0.074862,0.001814,0.000001,0.002148,0.238134,0.002427,0.000001,0.001810,0.014466,0.001806,0.000001,0.337469
0.061308,0.038374,0.000001,0.002334,0.206188,0.001855,0.000000,0.001021,0.013934,0.001076,0.000001,0.326093
0.087482,0.032951,0.000001,0.002348,0.189204,0.002449,0.000001,0.000963,0.000009,0.000992,0.000001,0.316399
0.082387,0.023019,0.000001,0.002217,0.187932,0.001185,0.000001,0.001023,0.000008,0.000960,0.000001,0.298732
0.064126,0.007797,0.000000,0.002552,0.223580,0.001702,0.000000,0.001000,0.000008,0.001019,0.000001,0.301786
0.065701,0.001958,0.000001,0.002401,0.232730,0.002156,0.000000,0.001426,0.014200,0.001243,0.000001,0.321818
0.074764,0.004403,0.000001,0.002429,0.265935,0.001886,0.000001,0.001231,0.014134,0.001153,0.000001,0.365936
0.063091,0.002897,0.000001,0.002864,0.226703,0.002001,0.000000,0.001037,0.014059,0.001275,0.000001,0.313929
0.063867,0.003612,0.000002,0.003119,0.268061,0.002323,0.000000,0.001610,0.013844,0.001138,0.000001,0.357578
0.072432,0.001975,0.000001,0.002225,0.262505,0.001849,0.000000,0.001054,0.000009,0.001066,0.000001,0.343116
0.078098,0.002704,0.000001,0.002632,0.276712,0.002564,0.000001,0.002347,0.013870,0.001170,0.000001,0.380098
0.064359,0.002219,0.000001,0.002586,0.299100,0.001638,0.000000,0.001170,0.000010,0.001165,0.000001,0.372248
0.070822,0.002323,0.000001,0.002425,0.269065,0.001834,0.000000,0.001571,0.014107,0.001266,0.000001,0.363415
0.074066,0.002076,0.000001,0.002167,0.259670,0.001946,0.000001,0.001150,0.014012,0.001150,0.000001,0.356239
0.074741,0.010052,0.000000,0.002482,0.225109,0.001803,0.000000,0.001018,0.014565,0.001100,0.000001,0.330872
0.062275,0.001880,0.000001,0.002532,0.224777,0.001933,0.000000,0.001026,0.014285,0.001126,0.000001,0.309835
0.065055,0.001937,0.000000,0.002749,0.273872,0.001817,0.000000,0.001045,0.014628,0.001257,0.000001,0.362361
0.062554,0.035716,0.000001,0.002439,0.221357,0.001763,0.000000,0.001012,0.000008,0.001094,0.000001,0.325945
0.070697,0.007673,0.000001,0.002453,0.194044,0.001805,0.000001,0.001067,0.000010,0.001987,0.000001,0.279738
0.075978,0.028643,0.000001,0.002113,0.229388,0.001877,0.000001,0.001195,0.014544,0.001202,0.000001,0.354941
0.082549,0.001827,0.000001,0.002358,0.289505,0.002254,0.000000,0.001043,0.013897,0.001047,0.000000,0.394482
0.073372,0.001996,0.000001,0.002392,0.227945,0.001669,0.000000,0.001008,0.000009,0.000965,0.000001,0.309358
0.081204,0.002683,0.000001,0.002379,0.202977,0.001711,0.000000,0.000922,0.000010,0.001017,0.000001,0.292906
0.088918,0.002024,0.000001,0.002459,0.262754,0.001859,0.000001,0.001041,0.000007,0.001069,0.000001,0.360134
0.074337,0.002093,0.000001,0.002338,0.204067,0.001807,0.000000,0.001047,0.014415,0.001249,0.000001,0.301354
0.058367,0.017799,0.000000,0.003379,0.226436,0.002508,0.000001,0.001838,0.014037,0.001258,0.000001,0.325624
0.064177,0.002027,0.000001,0.002635,0.272067,0.002277,0.000001,0.001228,0.014330,0.001178,0.000001,0.359923
0.061533,0.011380,0.000000,0.002496,0.221374,0.001555,0.000000,0.001074,0.014270,0.001376,0.000001,0.315061
0.075262,0.002233,0.000001,0.002547,0.216694,0.002324,0.000000,0.001220,0.014272,0.001214,0.000001,0.315767
0.064624,0.001964,0.000001,0.002642,0.312314,0.002008,0.000001,0.001434,0.014346,0.001187,0.000001,0.400520
0.069307,0.002021,0.000001,0.002281,0.229071,0.002037,0.000001,0.001658,0.014346,0.001300,0.000001,0.322022
0.062448,0.002277,0.000001,0.002634,0.218876,0.002305,0.000001,0.001808,0.014108,0.001460,0.000001,0.305918
0.065299,0.002125,0.000001,0.002749,0.283928,0.002434,0.000000,0.001084,0.013773,0.001267,0.000001,0.372661
0.066950,0.002097,0.000001,0.002226,0.177240,0.001368,0.000001,0.000859,0.000007,0.000968,0.000001,0.251717
0.088585,0.002045,0.000001,0.002274,0.242039,0.001841,0.000000,0.001011,0.013642,0.001119,0.000001,0.352558
0.073823,0.002024,0.000001,0.002328,0.312654,0.001897,0.000000,0.001111,0.014176,0.001190,0.000001,0.409205
0.062053,0.003545,0.000001,0.002323,0.278324,0.001583,0.000000,0.001031,0.014095,0.001648,0.000001,0.364605
0.084611,0.002534,0.000001,0.002261,0.208536,0.005268,0.000000,0.001149,0.014244,0.001192,0.000001,0.319796
0.065922,0.001953,0.000001,0.002126,0.215872,0.001709,0.000000,0.000991,0.000008,0.001039,0.000001,0.289622
0.094644,0.001837,0.000001,0.002363,0.285401,0.001950,0.000001,0.001053,0.014026,0.001996,0.000001,0.403273
0.064526,0.002100,0.000001,0.002089,0.211218,0.001887,0.000000,0.001607,0.014211,0.001490,0.000001,0.299129
0.066807,0.001837,0.000001,0.002455,0.291012,0.001876,0.000001,0.001090,0.014029,0.001102,0.000001,0.380211
0.073560,0.001996,0.000001,0.002252,0.206908,0.001843,0.000000,0.001033,0.013800,0.001270,0.000001,0.302665
0.064969,0.030731,0.000000,0.002381,0.209236,0.001798,0.000000,0.001055,0.014044,0.001189,0.000001,0.325404
0.064442,0.014774,0.000000,0.002377,0.282846,0.002043,0.000001,0.001236,0.013977,0.001242,0.000000,0.382939
0.099617,0.002597,0.000001,0.002549,0.214088,0.001956,0.000000,0.001135,0.014118,0.001210,0.000001,0.337273
0.062948,0.008641,0.000000,0.002573,0.284746,0.002396,0.000001,0.001086,0.014292,0.001161,0.000001,0.377844
0.061068,0.002441,0.000001,0.002149,0.213811,0.001930,0.000001,0.001118,0.014033,0.001234,0.000001,0.297788
0.081354,0.001995,0.000001,0.002466,0.300421,0.002113,0.000001,0.001610,0.014657,0.001248,0.000001,0.405866
0.073709,0.002071,0.000000,0.002234,0.219904,0.002100,0.000001,0.001188,0.013961,0.001158,0.000001,0.316328
0.061849,0.002154,0.000001,0.002889,0.272798,0.002309,0.000001,0.001041,0.013732,0.001711,0.000001,0.358485
0.057447,0.001805,0.000001,0.002571,0.224512,0.002252,0.000001,0.001615,0.014133,0.001211,0.000001,0.305548
0.063325,0.041641,0.000001,0.002539,0.225244,0.001922,0.000000,0.001152,0.014518,0.001218,0.000001,0.351561
0.061922,0.002121,0.000001,0.002115,0.213961,0.001785,0.000000,0.001307,0.014296,0.001178,0.000002,0.298688
0.060902,0.026468,0.000000,0.002268,0.275483,0.001464,0.000001,0.001125,0.014535,0.001202,0.000001,0.383448
0.060664,0.001858,0.000001,0.002340,0.273506,0.001784,0.000001,0.001165,0.014450,0.001493,0.000000,0.357262
0.085592,0.001747,0.000001,0.002398,0.201502,0.009349,0.000001,0.002108,0.013976,0.001120,0.000001,0.317795
0.074003,0.001916,0.000001,0.002094,0.197624,0.001870,0.000001,0.001263,0.014224,0.001123,0.000001,0.294119
0.067100,0.001869,0.000001,0.002521,0.245788,0.001740,0.000000,0.000946,0.014302,0.001112,0.000001,0.335380
0.097109,0.002549,0.000000,0.002667,0.296238,0.001854,0.000001,0.001015,0.014036,0.001192,0.000001,0.416661
0.065408,0.001867,0.000000,0.002290,0.215246,0.001769,0.000000,0.000987,0.014107,0.001105,0.000001,0.302780
0.060105,0.021174,0.000000,0.002665,0.215751,0.001605,0.000000,0.001175,0.014215,0.001135,0.000001,0.317827
0.062154,0.007296,0.000000,0.001920,0.227350,0.001824,0.000001,0.001370,0.014256,0.001208,0.000001,0.317380
0.063716,0.001805,0.000001,0.002567,0.216637,0.001911,0.000001,0.001184,0.013854,0.001228,0.000001,0.302903
0.089796,0.001954,0.000001,0.002484,0.202552,0.001889,0.000001,0.001368,0.013913,0.001236,0.000001,0.315193
0.075831,0.002008,0.000001,0.002573,0.278600,0.001807,0.000000,0.001199,0.014054,0.001194,0.000001,0.377267
0.069728,0.002173,0.000001,0.003401,0.224401,0.001892,0.000001,0.001145,0.014195,0.001095,0.000001,0.318032
0.064570,0.002629,0.000001,0.002126,0.204408,0.001571,0.000000,0.001047,0.013856,0.001147,0.000000,0.291355
0.074371,0.002050,0.000001,0.002608,0.277223,0.003041,0.000000,0.001059,0.014138,0.001234,0.000002,0.375726
0.083855,0.002044,0.000001,0.002010,0.208190,0.001878,0.000000,0.001456,0.013995,0.001124,0.000001,0.314553
0.065341,0.002064,0.000000,0.002148,0.295071,0.001891,0.000000,0.001246,0.014177,0.001148,0.000000,0.383088
0.058363,0.008108,0.000000,0.002086,0.156232,0.001218,0.000000,0.000989,0.000009,0.000929,0.000001,0.227936
