Sample,Sample<->Dispatcher-,Dispatcher-,Dispatcher-<->Extractor,Extractor,Extractor<->Collect-,Collect-,Collect-<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.067137,0.002125,0.000001,0.002659,0.190753,0.001532,0.000000,0.000982,0.000009,0.001053,0.000001,0.266252
0.068281,0.002079,0.000001,0.002611,0.227622,0.001525,0.000001,0.001037,0.000008,0.001065,0.000001,0.304230
0.064796,0.002010,0.000001,0.002909,0.225352,0.002844,0.000001,0.002226,0.000019,0.002295,0.000001,0.302453
0.075678,0.004139,0.000001,0.002342,0.226964,0.001818,0.000001,0.001102,0.000009,0.001146,0.000001,0.313201
0.069456,0.004509,0.000001,0.002650,0.221692,0.001869,0.000000,0.001107,0.000008,0.001107,0.000001,0.302399
0.064453,0.002527,0.000001,0.002702,0.202140,0.001763,0.000000,0.000987,0.000008,0.001354,0.000001,0.275936
0.062529,0.009852,0.000000,0.002566,0.260350,0.001694,0.000000,0.001142,0.000013,0.001587,0.000001,0.339734
0.062845,0.002284,0.000001,0.002918,0.203171,0.002197,0.000000,0.001294,0.000012,0.001466,0.000001,0.276189
0.061608,0.001946,0.000000,0.002278,0.239029,0.002334,0.000001,0.001364,0.000029,0.001146,0.000001,0.309735
0.078962,0.002207,0.000001,0.002359,0.185886,0.001729,0.000000,0.001027,0.000007,0.001075,0.000001,0.273253
0.061949,0.004013,0.000001,0.002657,0.247840,0.002318,0.000001,0.001124,0.000012,0.001072,0.000001,0.320988
0.077812,0.002835,0.000001,0.002201,0.174690,0.002246,0.000001,0.001533,0.000014,0.001709,0.000001,0.263043
0.080629,0.001927,0.000001,0.002367,0.241172,0.001825,0.000001,0.001057,0.000017,0.001424,0.000001,0.330420
0.069762,0.001967,0.000001,0.002474,0.182683,0.001709,0.000001,0.001295,0.000009,0.001056,0.000001,0.260958
0.063248,0.005459,0.000000,0.002477,0.189690,0.001826,0.000000,0.001032,0.000007,0.001294,0.000001,0.265034
0.061374,0.001975,0.000001,0.002565,0.177165,0.001761,0.000000,0.001003,0.000008,0.001012,0.000001,0.246865
0.056112,0.001941,0.000001,0.002658,0.237015,0.001780,0.000001,0.001014,0.000007,0.001464,0.000001,0.301993
0.062739,0.001979,0.000001,0.002125,0.251331,0.001430,0.000000,0.001028,0.000010,0.001049,0.000001,0.321694
0.062101,0.003351,0.000001,0.002865,0.260638,0.001796,0.000000,0.001081,0.000008,0.001090,0.000001,0.332933
0.105227,0.002088,0.000000,0.002814,0.188832,0.002263,0.000000,0.001205,0.000010,0.001152,0.000001,0.303593
0.069405,0.002315,0.000000,0.002188,0.197040,0.001851,0.000000,0.001129,0.000009,0.001110,0.000001,0.275049
0.070422,0.002467,0.000001,0.002274,0.182534,0.001653,0.000001,0.001066,0.000006,0.001125,0.000001,0.261548
0.090218,0.002054,0.000001,0.002720,0.236475,0.001842,0.000000,0.000987,0.000008,0.001886,0.000001,0.336192
0.069221,0.003076,0.000001,0.002855,0.223674,0.001816,0.000000,0.001067,0.000008,0.001108,0.000001,0.302827
0.069149,0.002586,0.000001,0.002359,0.225750,0.001819,0.000000,0.001209,0.000009,0.001153,0.000001,0.304037
0.078191,0.002488,0.000000,0.003620,0.274155,0.002328,0.000001,0.001078,0.000007,0.001087,0.000001,0.362957
0.061884,0.002069,0.000000,0.002912,0.202693,0.001826,0.000000,0.000988,0.000007,0.001078,0.000001,0.273458
0.065607,0.002556,0.000000,0.002585,0.273811,0.001737,0.000000,0.001111,0.000013,0.001210,0.000001,0.348631
0.063694,0.003220,0.000001,0.005312,0.239816,0.001716,0.000000,0.001579,0.000019,0.001116,0.000001,0.316475
0.061362,0.001828,0.000001,0.002048,0.207039,0.002332,0.000001,0.001317,0.014498,0.001143,0.000001,0.291569
0.061261,0.001995,0.000001,0.002642,0.261790,0.001745,0.000001,0.001052,0.014298,0.001237,0.000001,0.346022
0.063417,0.009176,0.000000,0.002097,0.177032,0.002099,0.000001,0.001384,0.000008,0.001053,0.000001,0.256267
0.061560,0.001993,0.000001,0.002606,0.258039,0.001781,0.000000,0.001037,0.000009,0.001104,0.000001,0.328131
0.083132,0.002208,0.000001,0.002521,0.188526,0.001797,0.000000,0.001212,0.000012,0.002432,0.000001,0.281841
0.072538,0.002037,0.000000,0.002213,0.226078,0.001916,0.000000,0.001090,0.013877,0.001175,0.000001,0.320926
0.065278,0.003155,0.000001,0.002726,0.262671,0.002156,0.000001,0.001505,0.000009,0.001187,0.000001,0.338689
0.063437,0.001958,0.000000,0.002206,0.223219,0.002372,0.000001,0.002111,0.014287,0.001221,0.000001,0.310813
0.068349,0.002164,0.000001,0.002510,0.306569,0.001456,0.000000,0.000986,0.000007,0.001042,0.000001,0.383087
0.062933,0.002080,0.000001,0.002900,0.247525,0.001610,0.000000,0.001065,0.000008,0.001151,0.000001,0.319273
0.060086,0.002082,0.000001,0.002394,0.223086,0.001845,0.000000,0.001349,0.000013,0.001132,0.000001,0.291989
0.062794,0.002068,0.000001,0.002695,0.311588,0.001888,0.000000,0.001045,0.000008,0.001079,0.000001,0.383167
0.061725,0.002092,0.000001,0.003085,0.235765,0.002181,0.000000,0.001015,0.000009,0.001121,0.000001,0.306996
0.080128,0.002080,0.000001,0.002636,0.233203,0.001885,0.000000,0.001050,0.000010,0.001112,0.000001,0.322107
0.078397,0.002184,0.000001,0.002623,0.221364,0.001749,0.000001,0.001469,0.014302,0.001173,0.000001,0.323264
0.057213,0.034374,0.000001,0.002574,0.258033,0.001830,0.000000,0.001054,0.000007,0.001068,0.000001,0.356155
0.056816,0.001917,0.000001,0.002425,0.235684,0.001903,0.000000,0.001075,0.014185,0.001296,0.000001,0.315303
0.070751,0.001984,0.000001,0.002354,0.252182,0.003302,0.000001,0.001860,0.000013,0.001787,0.000002,0.334236
0.065715,0.002213,0.000001,0.002467,0.219049,0.002574,0.000001,0.002327,0.014353,0.001266,0.000001,0.309967
0.080527,0.005317,0.000000,0.002315,0.289629,0.002211,0.000001,0.001176,0.000010,0.001734,0.000001,0.382921
0.097275,0.002064,0.000001,0.002360,0.177732,0.001826,0.000000,0.000973,0.000006,0.001044,0.000001,0.283281
0.059621,0.001879,0.000001,0.002306,0.289762,0.001988,0.000001,0.001958,0.000013,0.002315,0.000002,0.359844
0.066717,0.001985,0.000001,0.002152,0.198055,0.001977,0.000001,0.001291,0.000011,0.001379,0.000001,0.273569
0.072724,0.002095,0.000001,0.002184,0.219686,0.001763,0.000000,0.001003,0.000019,0.001068,0.000001,0.300545
0.088377,0.001931,0.000001,0.002313,0.277681,0.001706,0.000001,0.001132,0.000010,0.001097,0.000001,0.374250
0.070760,0.024563,0.000001,0.003660,0.195381,0.002150,0.000001,0.001154,0.000009,0.001241,0.000001,0.298920
0.088478,0.002218,0.000001,0.002754,0.197003,0.001829,0.000000,0.001158,0.000012,0.001168,0.000001,0.294623
0.064264,0.004027,0.000001,0.002997,0.330681,0.002467,0.000001,0.001645,0.014592,0.001204,0.000001,0.421879
0.092751,0.002631,0.000001,0.002356,0.240827,0.001815,0.000000,0.001082,0.000006,0.001157,0.000001,0.342626
0.061357,0.002063,0.000001,0.002524,0.326079,0.002508,0.000001,0.001463,0.028660,0.001318,0.000001,0.425975
0.072369,0.002252,0.000001,0.001969,0.225351,0.001874,0.000000,0.001013,0.000008,0.001071,0.000001,0.305909
0.061218,0.003073,0.000000,0.002282,0.271356,0.001908,0.000001,0.001843,0.014403,0.001593,0.000002,0.357678
0.082209,0.002452,0.000001,0.002729,0.328390,0.001917,0.000000,0.001652,0.014234,0.001503,0.000001,0.435089
0.078769,0.011980,0.000000,0.002167,0.233990,0.001577,0.000001,0.001375,0.014292,0.001143,0.000001,0.345296
0.088305,0.002139,0.000001,0.002603,0.275839,0.001785,0.000000,0.001399,0.014802,0.001254,0.000001,0.388128
0.069533,0.033909,0.000001,0.002239,0.234257,0.001642,0.000000,0.001658,0.000011,0.001288,0.000001,0.344538
0.078575,0.002325,0.000001,0.002446,0.213389,0.001792,0.000001,0.001207,0.000011,0.001176,0.000001,0.300923
0.066446,0.029626,0.000000,0.002049,0.237687,0.002172,0.000001,0.000948,0.000009,0.001004,0.000001,0.339942
0.073863,0.001977,0.000001,0.002508,0.279033,0.001814,0.000000,0.001084,0.014333,0.001197,0.000001,0.375811
0.060828,0.028983,0.000000,0.002412,0.242416,0.001967,0.000002,0.002091,0.014373,0.001175,0.000001,0.354249
0.063645,0.035618,0.000000,0.002314,0.223642,0.001520,0.000001,0.001104,0.014276,0.001112,0.000001,0.343233
0.065929,0.039835,0.000001,0.002843,0.291642,0.001975,0.000000,0.001075,0.014239,0.001400,0.000001,0.418941
0.071639,0.006066,0.000001,0.002800,0.236704,0.002653,0.000001,0.001515,0.014172,0.001252,0.000001,0.336803
0.064383,0.002212,0.000001,0.002594,0.227940,0.001939,0.000000,0.001100,0.013986,0.001933,0.000001,0.316089
0.066988,0.004792,0.000018,0.002210,0.313406,0.001517,0.000000,0.001007,0.000009,0.001060,0.000001,0.391007
0.082788,0.002455,0.000001,0.002649,0.244876,0.002543,0.000000,0.001145,0.014543,0.001225,0.000001,0.352226
0.063959,0.027209,0.000000,0.002395,0.227363,0.001627,0.000000,0.001481,0.014077,0.001132,0.000001,0.339245
0.076636,0.001788,0.000001,0.002492,0.225937,0.001468,0.000000,0.001150,0.000007,0.001549,0.000001,0.311028
0.072464,0.018388,0.000000,0.002252,0.297602,0.001790,0.000000,0.001279,0.013750,0.002246,0.000001,0.409772
0.069472,0.033444,0.000000,0.002388,0.269689,0.001725,0.000000,0.001173,0.000006,0.001158,0.000000,0.379056
0.090337,0.001931,0.000000,0.002012,0.198530,0.001439,0.000000,0.000958,0.000006,0.001050,0.000001,0.296264
0.073960,0.001569,0.000001,0.001948,0.169883,0.001452,0.000001,0.000829,0.000006,0.000902,0.000001,0.250550
0.068646,0.019009,0.000001,0.002227,0.275063,0.001691,0.000001,0.001064,0.000008,0.001001,0.000001,0.368712
0.059026,0.061414,0.000001,0.002344,0.206620,0.008093,0.000000,0.001746,0.014445,0.001112,0.000001,0.354801
0.098931,0.002719,0.000001,0.002697,0.306683,0.001816,0.000000,0.001158,0.014140,0.001401,0.000001,0.429547
0.075370,0.020295,0.000000,0.002249,0.244635,0.001387,0.000001,0.001158,0.000013,0.000999,0.000001,0.346110
0.063702,0.002203,0.000001,0.003099,0.217936,0.001829,0.000000,0.001065,0.000008,0.001078,0.000001,0.290922
0.068510,0.007390,0.000001,0.002294,0.259665,0.001684,0.000000,0.000927,0.000007,0.000996,0.000001,0.341476
0.077964,0.002004,0.000001,0.002312,0.223177,0.001944,0.000000,0.001257,0.014452,0.001199,0.000001,0.324311
0.080416,0.002112,0.000001,0.002355,0.213738,0.001889,0.000001,0.001131,0.014365,0.001298,0.000001,0.317306
0.077898,0.002083,0.000001,0.002535,0.311435,0.001817,0.000000,0.001322,0.014482,0.001219,0.000001,0.412792
0.075250,0.032576,0.000000,0.002455,0.225223,0.001880,0.000000,0.001456,0.014386,0.001099,0.000001,0.354327
0.065775,0.010690,0.000000,0.002593,0.243231,0.001554,0.000000,0.001097,0.014461,0.001321,0.000001,0.340724
0.076442,0.002390,0.000001,0.002244,0.200964,0.001897,0.000000,0.001003,0.000008,0.001035,0.000001,0.285985
0.059920,0.015765,0.000000,0.002735,0.296864,0.001550,0.000000,0.001058,0.000008,0.001108,0.000001,0.379011
0.078046,0.002156,0.000001,0.002148,0.247152,0.001899,0.000001,0.001134,0.014431,0.001580,0.000001,0.348548
0.062509,0.006802,0.000001,0.002351,0.209969,0.002698,0.000001,0.003187,0.014213,0.001154,0.000001,0.302885
0.077163,0.002099,0.000001,0.002718,0.311187,0.001946,0.000001,0.001226,0.014009,0.001152,0.000001,0.411502
0.068242,0.026767,0.000000,0.002306,0.231496,0.002123,0.000001,0.001252,0.015166,0.001521,0.000001,0.348876
0.061006,0.001728,0.000000,0.002424,0.215630,0.001398,0.000000,0.001076,0.000005,0.001363,0.000001,0.284630
0.072147,0.002082,0.000001,0.002270,0.298109,0.001705,0.000001,0.001059,0.014306,0.001218,0.000001,0.392897
0.061360,0.001902,0.000001,0.002745,0.254332,0.001832,0.000000,0.001030,0.014322,0.001094,0.000001,0.338620
0.071801,0.002178,0.000001,0.002090,0.260428,0.002117,0.000001,0.001625,0.000013,0.001461,0.000001,0.341717
0.065675,0.054327,0.000001,0.002487,0.178335,0.008502,0.000001,0.001230,0.000011,0.001279,0.000001,0.311848
0.085908,0.010699,0.000000,0.002250,0.182748,0.001677,0.000000,0.001903,0.000009,0.001472,0.000001,0.286668
0.081422,0.002326,0.000001,0.002520,0.295742,0.001449,0.000000,0.001891,0.014450,0.001538,0.000001,0.401342
0.077926,0.001828,0.000001,0.002585,0.255610,0.001807,0.000000,0.000934,0.000005,0.001027,0.000001,0.341725
0.086855,0.002061,0.000001,0.002142,0.202512,0.002089,0.000001,0.001195,0.014730,0.001607,0.000001,0.313192
0.091907,0.002100,0.000001,0.002590,0.230689,0.001810,0.000000,0.001093,0.014493,0.001249,0.000001,0.345932
0.060611,0.045439,0.000001,0.002688,0.223605,0.002053,0.000001,0.001981,0.014443,0.001491,0.000001,0.352315
0.073215,0.001838,0.000001,0.002518,0.288913,0.001970,0.000001,0.001494,0.014017,0.001344,0.000001,0.385312
0.083234,0.002565,0.000001,0.002490,0.226585,0.002084,0.000001,0.001306,0.014408,0.001472,0.000001,0.334147
0.061149,0.002046,0.000000,0.002346,0.223567,0.002535,0.000001,0.001955,0.014480,0.001255,0.000001,0.309335
0.073187,0.002253,0.000001,0.003020,0.315702,0.001964,0.000000,0.001568,0.014383,0.001357,0.000001,0.413437
0.066934,0.002055,0.000000,0.002769,0.290504,0.002178,0.000000,0.001077,0.014411,0.001383,0.000001,0.381314
0.076083,0.002092,0.000001,0.002329,0.211773,0.001860,0.000000,0.001047,0.014528,0.001225,0.000001,0.310938
0.078386,0.001999,0.000001,0.002678,0.278958,0.002321,0.000000,0.001617,0.014382,0.001248,0.000001,0.381591
0.078249,0.024848,0.000001,0.002377,0.223148,0.002083,0.000001,0.001933,0.014231,0.001814,0.000001,0.348685
0.065898,0.001990,0.000001,0.002349,0.206712,0.001860,0.000000,0.001240,0.014423,0.001243,0.000002,0.295719
0.072476,0.002322,0.000001,0.007567,0.244988,0.001639,0.000001,0.000979,0.000009,0.001080,0.000001,0.331062
0.060868,0.031807,0.000001,0.002483,0.241740,0.002212,0.000001,0.001516,0.014420,0.001119,0.000001,0.356166
0.080481,0.019141,0.000001,0.002481,0.233878,0.001787,0.000000,0.001091,0.014793,0.001165,0.000001,0.354818
0.077416,0.002590,0.000001,0.002396,0.218624,0.001766,0.000000,0.001033,0.014255,0.001427,0.000001,0.319507
0.067121,0.001993,0.000001,0.002324,0.218477,0.001960,0.000000,0.001109,0.014199,0.001762,0.000001,0.308948
0.058817,0.005145,0.000000,0.002567,0.224024,0.001970,0.000000,0.001108,0.014210,0.001300,0.000001,0.309143
0.080484,0.002150,0.000001,0.002054,0.293462,0.002110,0.000001,0.001062,0.000010,0.001093,0.000001,0.382428
0.062742,0.002281,0.000001,0.002535,0.239800,0.001906,0.000001,0.001130,0.014423,0.001198,0.000001,0.326016
0.095496,0.002332,0.000001,0.002562,0.214844,0.001817,0.000000,0.001077,0.014305,0.002150,0.000001,0.334585
0.062048,0.003167,0.000001,0.002507,0.294931,0.001907,0.000000,0.001956,0.014002,0.001217,0.000001,0.381739
0.083801,0.002377,0.000000,0.002258,0.225075,0.001854,0.000000,0.001105,0.014330,0.001422,0.000001,0.332223
0.072353,0.001986,0.000001,0.002671,0.219839,0.001907,0.000000,0.001412,0.014079,0.001366,0.000001,0.315615
0.079230,0.002159,0.000000,0.002374,0.223647,0.002066,0.000000,0.001187,0.014171,0.001189,0.000001,0.326023
0.077415,0.002747,0.000001,0.002822,0.290724,0.001878,0.000000,0.001165,0.014334,0.001260,0.000001,0.392348
0.065652,0.003151,0.000001,0.002511,0.266261,0.001726,0.000001,0.001488,0.014335,0.001190,0.000001,0.356316
0.065120,0.018475,0.000000,0.002600,0.230568,0.001902,0.000000,0.001304,0.014279,0.001584,0.000001,0.335834
0.072092,0.001981,0.000000,0.002635,0.317499,0.001836,0.000000,0.001284,0.014508,0.001194,0.000001,0.413029
0.079572,0.002055,0.000001,0.002338,0.202994,0.001828,0.000000,0.001072,0.014057,0.001095,0.000001,0.305013
0.066441,0.002124,0.000001,0.002379,0.213779,0.001884,0.000000,0.001042,0.014206,0.001388,0.000001,0.303245
0.060403,0.002729,0.000000,0.002352,0.293278,0.001832,0.000001,0.000994,0.014289,0.001071,0.000000,0.376949
0.058049,0.015603,0.000000,0.002383,0.217715,0.001873,0.000001,0.001209,0.014277,0.001144,0.000001,0.312255
0.067291,0.013471,0.000000,0.002619,0.217289,0.002339,0.000001,0.002655,0.014491,0.001088,0.000001,0.321246
0.102454,0.002110,0.000001,0.002441,0.290740,0.001819,0.000001,0.001308,0.014289,0.001123,0.000001,0.416286
0.090817,0.017387,0.000018,0.001885,0.262918,0.002193,0.000001,0.002131,0.014238,0.002316,0.000002,0.393905
0.069015,0.001827,0.000000,0.002074,0.203171,0.001796,0.000000,0.001089,0.014171,0.002533,0.000000,0.295676
0.063767,0.002179,0.000001,0.002446,0.248752,0.001524,0.000001,0.001381,0.014615,0.001092,0.000001,0.335758
0.066264,0.001971,0.000000,0.002700,0.213775,0.001872,0.000001,0.001523,0.014395,0.001139,0.000001,0.303641
0.065328,0.002202,0.000000,0.002480,0.205033,0.001784,0.000000,0.001027,0.014746,0.001190,0.000001,0.293793
0.063259,0.001999,0.000001,0.002470,0.298331,0.001659,0.000001,0.001142,0.014177,0.001136,0.000001,0.384176
0.061481,0.035486,0.000000,0.002453,0.210914,0.001919,0.000001,0.001130,0.014494,0.001769,0.000001,0.329648
0.063071,0.045601,0.000001,0.002212,0.250390,0.002043,0.000001,0.001725,0.014292,0.001313,0.000001,0.380649
0.061029,0.015224,0.000000,0.002148,0.219885,0.002064,0.000001,0.001143,0.014356,0.001131,0.000001,0.316981
0.084841,0.002042,0.000001,0.002084,0.212099,0.001627,0.000000,0.001302,0.014137,0.001167,0.000001,0.319300
0.064673,0.002024,0.000001,0.002204,0.207173,0.001614,0.000002,0.001566,0.014481,0.001162,0.000001,0.294901
0.063155,0.002203,0.000001,0.002523,0.314300,0.001845,0.000001,0.001232,0.014488,0.001261,0.000001,0.401010
0.070435,0.002612,0.000001,0.002544,0.235353,0.001836,0.000000,0.001070,0.014183,0.001621,0.000000,0.329657
