Sample,Sample<->Dispatcher-,Dispatcher-,Dispatcher-<->Extractor,Extractor,Extractor<->Collect-,Collect-,Collect-<->Lookup,Lookup,Lookup<->Stat,Stat,Total
0.061105,0.001959,0.000001,0.002466,0.286167,0.001905,0.000000,0.001092,0.000010,0.001123,0.000001,0.355830
0.064729,0.002130,0.000001,0.002503,0.277066,0.001956,0.000001,0.001411,0.000008,0.001172,0.000001,0.350977
0.067754,0.002134,0.000001,0.002606,0.228487,0.001572,0.000000,0.001020,0.000009,0.001113,0.000001,0.304698
0.056498,0.002066,0.000001,0.002329,0.192279,0.001515,0.000000,0.001222,0.000011,0.001350,0.000001,0.257273
0.077338,0.007011,0.000000,0.002314,0.277459,0.002123,0.000000,0.001304,0.000011,0.001220,0.000001,0.368783
0.065215,0.002158,0.000001,0.002438,0.228251,0.001734,0.000001,0.000963,0.000008,0.001110,0.000001,0.301878
0.071304,0.011447,0.000000,0.002393,0.285293,0.001876,0.000001,0.000978,0.000008,0.001125,0.000001,0.374425
0.083009,0.003134,0.000000,0.002537,0.201143,0.001880,0.000000,0.001038,0.000006,0.001119,0.000001,0.293868
0.065443,0.002087,0.000001,0.002079,0.192479,0.001662,0.000000,0.001274,0.000008,0.001124,0.000001,0.266158
0.073345,0.002541,0.000001,0.002610,0.289004,0.001743,0.000000,0.001102,0.000010,0.001497,0.000001,0.371854
0.085365,0.002862,0.000001,0.002578,0.224355,0.002176,0.000000,0.001100,0.000012,0.001212,0.000001,0.319663
0.067356,0.023922,0.000000,0.001879,0.195660,0.001404,0.000000,0.000984,0.000007,0.001112,0.000001,0.292325
0.059690,0.004908,0.000001,0.002596,0.242976,0.001683,0.000000,0.000949,0.000007,0.001253,0.000001,0.314064
0.062176,0.002026,0.000001,0.002685,0.201650,0.001760,0.000001,0.001125,0.000013,0.001283,0.000001,0.272721
0.062195,0.002012,0.000001,0.002185,0.274368,0.001803,0.000000,0.000986,0.000009,0.001149,0.000001,0.344708
0.061291,0.002041,0.000001,0.002941,0.208315,0.001896,0.000000,0.001465,0.000010,0.001815,0.000001,0.279777
0.062490,0.002011,0.000001,0.002524,0.276432,0.001972,0.000001,0.002017,0.000011,0.001251,0.000000,0.348710
0.061223,0.011634,0.000000,0.002594,0.243360,0.001722,0.000000,0.000954,0.000008,0.001064,0.000001,0.322561
0.099623,0.002288,0.000001,0.002330,0.190182,0.001836,0.000001,0.001000,0.000007,0.001004,0.000001,0.298272
0.088886,0.002335,0.000001,0.002477,0.199878,0.001834,0.000000,0.000993,0.000008,0.001055,0.000001,0.297470
0.066829,0.002413,0.000001,0.003395,0.201995,0.002213,0.000001,0.001167,0.000008,0.001085,0.000001,0.279108
0.071532,0.002308,0.000001,0.002564,0.238092,0.001716,0.000000,0.001344,0.000007,0.001084,0.000001,0.318649
0.066547,0.002027,0.000001,0.002392,0.264462,0.001780,0.000000,0.001274,0.000009,0.001090,0.000001,0.339583
0.073558,0.002186,0.000001,0.002110,0.278643,0.001895,0.000001,0.001990,0.015142,0.001153,0.000001,0.376679
0.085092,0.002044,0.000001,0.002353,0.220398,0.001776,0.000000,0.000970,0.000009,0.001068,0.000001,0.313711
0.071333,0.002487,0.000001,0.002521,0.184278,0.001643,0.000000,0.001029,0.000009,0.001069,0.000001,0.264371
0.079207,0.002386,0.000001,0.002383,0.286829,0.001726,0.000001,0.001028,0.000011,0.001111,0.000001,0.374683
0.083988,0.001967,0.000001,0.002230,0.218756,0.001660,0.000000,0.001176,0.000007,0.000980,0.000001,0.310767
0.067808,0.002092,0.000001,0.002645,0.226330,0.002328,0.000001,0.001835,0.000012,0.001467,0.000001,0.304519
0.066654,0.002497,0.000001,0.002161,0.202904,0.001863,0.000001,0.001088,0.000008,0.001031,0.000001,0.278210
0.062689,0.027523,0.000001,0.002412,0.194780,0.001700,0.000000,0.000958,0.000008,0.001016,0.000001,0.291088
0.060460,0.007958,0.000000,0.002584,0.201382,0.001742,0.000000,0.001062,0.000008,0.001004,0.000001,0.276202
0.080619,0.002031,0.000001,0.002521,0.211961,0.001707,0.000000,0.000972,0.000008,0.001272,0.000001,0.301093
0.071664,0.001968,0.000000,0.002600,0.195227,0.002014,0.000001,0.000988,0.000007,0.001080,0.000001,0.275550
0.065104,0.001966,0.000001,0.002243,0.244561,0.001810,0.000000,0.001006,0.000008,0.001063,0.000001,0.317763
0.102766,0.002212,0.000001,0.002652,0.245544,0.002567,0.000001,0.002242,0.000022,0.002598,0.000001,0.360607
0.089687,0.002037,0.000001,0.002171,0.227435,0.002474,0.000001,0.002166,0.000016,0.001968,0.000001,0.327957
0.079311,0.002205,0.000001,0.002324,0.187316,0.001844,0.000001,0.001164,0.000012,0.001423,0.000001,0.275601
0.073209,0.002533,0.000001,0.002535,0.277357,0.001815,0.000000,0.001459,0.000006,0.001174,0.000001,0.360090
0.073395,0.002165,0.000001,0.002197,0.225030,0.001883,0.000000,0.001063,0.000005,0.001341,0.000001,0.307080
0.083373,0.002360,0.000001,0.002311,0.191734,0.001820,0.000000,0.001036,0.000005,0.001078,0.000001,0.283720
0.062112,0.027837,0.000001,0.002180,0.187496,0.001355,0.000000,0.001352,0.000009,0.001246,0.000001,0.283589
0.094311,0.002158,0.000001,0.002478,0.263512,0.001964,0.000001,0.001017,0.000010,0.001087,0.000001,0.366538
0.076207,0.002187,0.000001,0.002458,0.250335,0.003127,0.000000,0.000973,0.000007,0.001027,0.000001,0.336324
0.073313,0.001804,0.000001,0.002565,0.188269,0.001633,0.000000,0.001194,0.000010,0.001014,0.000001,0.269804
0.083130,0.002163,0.000001,0.002259,0.257242,0.001791,0.000000,0.000972,0.000010,0.001314,0.000001,0.348883
0.096235,0.003571,0.000001,0.002562,0.196061,0.001937,0.000000,0.001336,0.000010,0.001279,0.000001,0.302993
0.058301,0.002066,0.000001,0.002373,0.265345,0.001701,0.000001,0.001078,0.000008,0.001129,0.000000,0.332001
0.080717,0.002219,0.000001,0.002479,0.214037,0.001773,0.000000,0.001406,0.000011,0.001317,0.000001,0.303960
0.066555,0.002076,0.000001,0.002172,0.183626,0.001582,0.000000,0.000997,0.000008,0.001062,0.000001,0.258080
0.060815,0.002195,0.000001,0.003169,0.199876,0.001854,0.000000,0.000990,0.000008,0.001310,0.000001,0.270217
0.067380,0.013398,0.000000,0.002425,0.253315,0.002024,0.000000,0.000968,0.000007,0.001037,0.000001,0.340557
0.062279,0.004921,0.000001,0.001590,0.177274,0.001449,0.000000,0.000976,0.000007,0.001052,0.000001,0.249550
0.060976,0.001918,0.000001,0.002630,0.260549,0.001825,0.000001,0.001054,0.000007,0.001144,0.000001,0.330104
0.062548,0.002074,0.000001,0.002747,0.234593,0.001725,0.000000,0.000964,0.000008,0.001115,0.000001,0.305776
0.085585,0.002149,0.000001,0.002224,0.193306,0.002532,0.000001,0.001969,0.000013,0.001606,0.000001,0.289386
0.070694,0.002702,0.000001,0.002623,0.173709,0.001768,0.000000,0.001037,0.000009,0.001067,0.000001,0.253611
0.072771,0.002143,0.000001,0.002956,0.226984,0.001758,0.000001,0.000990,0.000009,0.001315,0.000001,0.308929
0.065719,0.002240,0.000001,0.002559,0.197958,0.001771,0.000000,0.001280,0.000010,0.001029,0.000001,0.272568
0.066465,0.001801,0.000000,0.002594,0.178932,0.001769,0.000000,0.001040,0.000009,0.001029,0.000001,0.253641
0.061214,0.002762,0.000001,0.002340,0.239408,0.001793,0.000000,0.000990,0.000010,0.001025,0.000001,0.309546
0.092762,0.002085,0.000001,0.002299,0.172321,0.001750,0.000002,0.001099,0.000009,0.001024,0.000001,0.273352
0.071325,0.003843,0.000001,0.002152,0.182643,0.002510,0.000001,0.003727,0.000013,0.003330,0.000001,0.269546
0.102609,0.002094,0.000001,0.002564,0.269888,0.001895,0.000000,0.001123,0.000007,0.001185,0.000001,0.381367
0.062268,0.001939,0.000001,0.002026,0.178908,0.001876,0.000001,0.000964,0.000007,0.001104,0.000001,0.249095
0.069329,0.001851,0.000001,0.002373,0.262846,0.002104,0.000001,0.000961,0.000007,0.000941,0.000001,0.340414
0.067522,0.002082,0.000000,0.002082,0.179759,0.001811,0.000000,0.000926,0.000009,0.001331,0.000001,0.255524
0.071696,0.003108,0.000001,0.002795,0.249343,0.001727,0.000000,0.000989,0.000009,0.000990,0.000001,0.330659
0.075462,0.003272,0.000001,0.001689,0.183319,0.001604,0.000001,0.001347,0.000013,0.001338,0.000001,0.268045
0.065429,0.002296,0.000001,0.002725,0.211195,0.002100,0.000000,0.001005,0.000010,0.001139,0.000001,0.285901
0.070198,0.002410,0.000001,0.002790,0.299610,0.001877,0.000000,0.001019,0.000029,0.001019,0.000001,0.378955
0.082489,0.002288,0.000001,0.002544,0.196669,0.001844,0.000001,0.000963,0.000008,0.001028,0.000001,0.287836
0.064007,0.002091,0.000001,0.002224,0.178599,0.001851,0.000000,0.001044,0.000006,0.001138,0.000001,0.250964
0.080352,0.002031,0.000001,0.002739,0.248524,0.001811,0.000001,0.001067,0.000006,0.001090,0.000001,0.337621
0.066835,0.002984,0.000001,0.001926,0.188712,0.001526,0.000000,0.001206,0.000008,0.001441,0.000001,0.264640
0.065083,0.002003,0.000001,0.002574,0.255334,0.001927,0.000000,0.001222,0.000008,0.001470,0.000000,0.329623
0.063431,0.002297,0.000001,0.002682,0.192707,0.001907,0.000001,0.001363,0.000011,0.001295,0.000001,0.265696
0.073225,0.002075,0.000001,0.002630,0.245873,0.002123,0.000000,0.001303,0.000013,0.001838,0.000001,0.329081
0.077345,0.002055,0.000001,0.002643,0.274941,0.001899,0.000000,0.001972,0.000009,0.001357,0.000000,0.362223
0.067081,0.002050,0.000000,0.002802,0.246885,0.002021,0.000001,0.001456,0.000010,0.001354,0.000001,0.323661
0.062052,0.002710,0.000001,0.002450,0.181203,0.001728,0.000001,0.000943,0.000010,0.002164,0.000001,0.253262
0.074009,0.002028,0.000001,0.002160,0.227259,0.001830,0.000001,0.001092,0.014561,0.001178,0.000001,0.324119
0.061207,0.001797,0.000001,0.002467,0.200689,0.001699,0.000000,0.000984,0.000010,0.001027,0.000001,0.269883
0.062755,0.002270,0.000001,0.002862,0.225528,0.001810,0.000000,0.000954,0.000007,0.001032,0.000001,0.297219
0.067243,0.001954,0.000000,0.002460,0.306082,0.001972,0.000001,0.001497,0.014466,0.001077,0.000000,0.396754
0.081392,0.011124,0.000001,0.002675,0.227507,0.001802,0.000001,0.001066,0.014379,0.001175,0.000001,0.341122
0.069210,0.002094,0.000001,0.002620,0.253370,0.001369,0.000000,0.001114,0.000009,0.001194,0.000001,0.330982
0.063933,0.001997,0.000003,0.002285,0.223140,0.002027,0.000001,0.001171,0.014366,0.001208,0.000001,0.310132
0.078225,0.002112,0.000001,0.002173,0.215473,0.001866,0.000000,0.001125,0.000011,0.001099,0.000001,0.302086
0.074835,0.002036,0.000001,0.002535,0.324871,0.001999,0.000001,0.001812,0.000010,0.001171,0.000001,0.409271
0.074214,0.002754,0.000001,0.002770,0.258530,0.001922,0.000000,0.001090,0.000007,0.001087,0.000001,0.342375
0.063600,0.001991,0.000001,0.002680,0.279146,0.001899,0.000001,0.001201,0.000009,0.001129,0.000001,0.351657
0.061171,0.003257,0.000000,0.002326,0.200018,0.001643,0.000000,0.001338,0.000008,0.001203,0.000001,0.270965
0.064721,0.002037,0.000001,0.002615,0.235376,0.001875,0.000001,0.001187,0.000008,0.001098,0.000001,0.308919
0.060824,0.002208,0.000001,0.003054,0.321181,0.001847,0.000000,0.001319,0.000008,0.001089,0.000001,0.391532
0.068762,0.002081,0.000001,0.002240,0.221268,0.001856,0.000000,0.001050,0.014600,0.001174,0.000001,0.313035
0.058306,0.005022,0.000000,0.003233,0.227327,0.001947,0.000001,0.001097,0.014324,0.001673,0.000001,0.312931
0.073177,0.002218,0.000000,0.002387,0.229330,0.001745,0.000000,0.000971,0.000010,0.001423,0.000003,0.311264
0.077992,0.001898,0.000001,0.002533,0.201699,0.001692,0.000000,0.000893,0.000007,0.000960,0.000001,0.287675
0.070456,0.015225,0.000001,0.002244,0.209176,0.001857,0.000000,0.000990,0.014632,0.001103,0.000001,0.315684
0.063269,0.002662,0.000001,0.002136,0.224185,0.001765,0.000000,0.000955,0.000006,0.001329,0.000001,0.296308
0.079401,0.001995,0.000001,0.002346,0.197939,0.001805,0.000000,0.001024,0.000010,0.001036,0.000001,0.285557
0.070821,0.002001,0.000001,0.002608,0.215035,0.001764,0.000000,0.001025,0.000008,0.001193,0.000001,0.294457
0.073027,0.001999,0.000001,0.002340,0.250580,0.001800,0.000001,0.001092,0.000007,0.001005,0.000000,0.331852
0.066869,0.002083,0.000001,0.002601,0.230456,0.001771,0.000001,0.001077,0.000009,0.001100,0.000001,0.305968
0.082092,0.002323,0.000001,0.002668,0.195756,0.001789,0.000001,0.001041,0.000008,0.001203,0.000001,0.286883
0.075083,0.002154,0.000001,0.002767,0.195493,0.001842,0.000001,0.001232,0.000009,0.001890,0.000001,0.280472
0.088449,0.002040,0.000001,0.002304,0.254621,0.002517,0.000001,0.001512,0.014295,0.001228,0.000001,0.366967
0.081126,0.002205,0.000000,0.002164,0.270037,0.002517,0.000001,0.001207,0.029149,0.001267,0.000001,0.389674
0.065631,0.002048,0.000000,0.002815,0.317836,0.002189,0.000001,0.001745,0.000008,0.001516,0.000001,0.393792
0.073505,0.002213,0.000001,0.002368,0.277579,0.002507,0.000001,0.001888,0.014525,0.001302,0.000001,0.375888
0.070486,0.002453,0.000000,0.002594,0.298326,0.002038,0.000000,0.003312,0.000016,0.001430,0.000001,0.380656
0.071133,0.002086,0.000001,0.002687,0.260021,0.001986,0.000001,0.003284,0.014671,0.001259,0.000001,0.357129
0.073945,0.002128,0.000001,0.002446,0.230071,0.002133,0.000000,0.001772,0.014771,0.001398,0.000001,0.328665
0.067587,0.011565,0.000000,0.002628,0.231237,0.001863,0.000000,0.001010,0.014512,0.001502,0.000001,0.331905
0.062908,0.001645,0.000001,0.002008,0.208998,0.001596,0.000000,0.000921,0.000007,0.000972,0.000001,0.279057
0.058157,0.002073,0.000001,0.002493,0.300163,0.001815,0.000000,0.001077,0.000008,0.001206,0.000001,0.366993
0.062444,0.065715,0.000001,0.002563,0.215531,0.001844,0.000001,0.001108,0.000010,0.001111,0.000001,0.350327
0.098590,0.002246,0.000001,0.005400,0.213647,0.001864,0.000000,0.001050,0.014337,0.001175,0.000001,0.338311
0.080952,0.022046,0.000001,0.002590,0.218364,0.002114,0.000001,0.001518,0.014415,0.001155,0.000001,0.343157
0.063890,0.008665,0.000001,0.002410,0.229885,0.001855,0.000000,0.001045,0.014419,0.001187,0.000001,0.323358
0.068514,0.002601,0.000001,0.002488,0.273881,0.001847,0.000000,0.001156,0.014519,0.001528,0.000001,0.366537
0.083341,0.002301,0.000001,0.002728,0.241873,0.001876,0.000000,0.002809,0.014366,0.001482,0.000001,0.350778
0.069863,0.007956,0.000001,0.002640,0.222958,0.003108,0.000001,0.003137,0.014577,0.001391,0.000001,0.325632
0.056581,0.002077,0.000001,0.009376,0.207272,0.002486,0.000001,0.001600,0.014300,0.001282,0.000001,0.294978
0.089462,0.002205,0.000001,0.002633,0.358661,0.001773,0.000001,0.001662,0.000020,0.001480,0.000001,0.457899
0.064436,0.003376,0.000000,0.002658,0.217168,0.002650,0.000001,0.001611,0.000010,0.001455,0.000001,0.293366
0.089314,0.003728,0.000001,0.002838,0.321120,0.004082,0.000001,0.001694,0.014459,0.001212,0.000001,0.438450
0.061665,0.001760,0.000001,0.002273,0.260049,0.001778,0.000000,0.001032,0.014045,0.001170,0.000001,0.343774
0.079708,0.002381,0.000000,0.002378,0.259164,0.001714,0.000000,0.001222,0.000010,0.001092,0.000001,0.347670
0.079012,0.033897,0.000001,0.002152,0.204175,0.001813,0.000001,0.001205,0.000009,0.001116,0.000001,0.323382
0.063525,0.021812,0.000020,0.002330,0.165298,0.001288,0.000000,0.000843,0.000008,0.001407,0.000001,0.256533
0.074559,0.007481,0.000001,0.002077,0.218083,0.001910,0.000000,0.001106,0.013956,0.001467,0.000001,0.320642
0.080472,0.058469,0.000001,0.003182,0.252829,0.002073,0.000001,0.002248,0.000009,0.001100,0.000001,0.400384
0.073416,0.001842,0.000000,0.002310,0.197532,0.001724,0.000001,0.001271,0.000006,0.001001,0.000001,0.279104
0.067348,0.001858,0.000001,0.002117,0.179486,0.001582,0.000000,0.000960,0.000010,0.000947,0.000001,0.254310
0.079096,0.001824,0.000001,0.002338,0.250719,0.002140,0.000001,0.001031,0.014504,0.001120,0.000001,0.352774
0.062864,0.023996,0.000001,0.002603,0.222960,0.002361,0.000001,0.001937,0.014226,0.001341,0.000001,0.332289
0.067052,0.012743,0.000000,0.002427,0.292771,0.001842,0.000001,0.001296,0.000010,0.001818,0.000001,0.379962
0.084968,0.002269,0.000001,0.001913,0.226047,0.002015,0.000001,0.001227,0.014373,0.001333,0.000001,0.334146
0.079589,0.002067,0.000000,0.002867,0.241741,0.001952,0.000001,0.001440,0.014451,0.001166,0.000001,0.345275
0.067023,0.002375,0.000000,0.002356,0.225968,0.001869,0.000000,0.001058,0.014315,0.001124,0.000001,0.316089
0.080392,0.002095,0.000001,0.002518,0.313898,0.001845,0.000000,0.001102,0.014378,0.001268,0.000001,0.417498
0.063330,0.001904,0.000001,0.002140,0.269582,0.001864,0.000000,0.001042,0.000006,0.001084,0.000001,0.340955
0.060591,0.001999,0.000001,0.002675,0.278192,0.001835,0.000001,0.001955,0.000010,0.001131,0.000001,0.348390
0.061819,0.023255,0.000001,0.003725,0.227490,0.001950,0.000001,0.001465,0.014585,0.001263,0.000001,0.335553
0.062472,0.002259,0.000001,0.002656,0.225993,0.001711,0.000001,0.001361,0.014820,0.001165,0.000001,0.312441
0.062668,0.016446,0.000001,0.002764,0.298363,0.002015,0.000000,0.001231,0.014218,0.001179,0.000001,0.398886
0.063292,0.033051,0.000000,0.002504,0.267980,0.001889,0.000000,0.001397,0.014443,0.001204,0.000001,0.385762
0.093312,0.002373,0.000001,0.002240,0.236102,0.002781,0.000000,0.001107,0.014269,0.001363,0.000001,0.353550
0.091331,0.001848,0.000001,0.002415,0.268829,0.001614,0.000001,0.001410,0.000009,0.001143,0.000001,0.368601
0.098578,0.002055,0.000001,0.002505,0.200247,0.001769,0.000000,0.001324,0.000010,0.001125,0.000001,0.307615
0.077780,0.001852,0.000001,0.002605,0.274670,0.001806,0.000000,0.001282,0.014091,0.001200,0.000000,0.375288
0.086342,0.001804,0.000001,0.002405,0.185989,0.001741,0.000000,0.001027,0.000012,0.001304,0.000003,0.280628
0.060341,0.015836,0.000000,0.002551,0.283648,0.001920,0.000001,0.001089,0.014344,0.001262,0.000001,0.380994
0.068223,0.010242,0.000000,0.002168,0.201730,0.001450,0.000000,0.001268,0.000009,0.001032,0.000000,0.286123
0.064937,0.035346,0.000001,0.002577,0.215252,0.001866,0.000000,0.001228,0.000011,0.000987,0.000001,0.322207
0.071487,0.002381,0.000000,0.002532,0.279392,0.001707,0.000000,0.001341,0.014413,0.001174,0.000001,0.374429
0.063822,0.028468,0.000000,0.002170,0.204717,0.001828,0.000000,0.001168,0.014185,0.001157,0.000001,0.317517
0.060657,0.012486,0.000001,0.002594,0.223567,0.001996,0.000000,0.002228,0.014512,0.001175,0.000001,0.319218
0.063106,0.038345,0.000000,0.002515,0.302364,0.002370,0.000000,0.001334,0.014398,0.001167,0.000001,0.425602
0.089169,0.002148,0.000001,0.002650,0.227656,0.002414,0.000000,0.001047,0.014361,0.001296,0.000001,0.340743
0.089018,0.002299,0.000001,0.002830,0.296733,0.001920,0.000000,0.001834,0.014209,0.001187,0.000001,0.410031
0.060283,0.028721,0.000000,0.002095,0.224084,0.002263,0.000001,0.001361,0.014155,0.001204,0.000001,0.334169
0.062375,0.007380,0.000000,0.002107,0.220974,0.001912,0.000000,0.001177,0.014152,0.001277,0.000001,0.311355
0.092938,0.002095,0.000000,0.002620,0.314537,0.001959,0.000000,0.001238,0.014427,0.001225,0.000001,0.431040
0.061455,0.007904,0.000002,0.002637,0.218817,0.001873,0.000000,0.001149,0.014211,0.001197,0.000001,0.309245
0.073762,0.002096,0.000001,0.003209,0.306959,0.001986,0.000000,0.001810,0.014605,0.001447,0.000001,0.405876
0.060681,0.001925,0.000001,0.002841,0.206192,0.001848,0.000001,0.001028,0.014456,0.001115,0.000001,0.290089
0.061718,0.015090,0.000000,0.002249,0.253087,0.001749,0.000001,0.001300,0.000008,0.000949,0.000001,0.336151
0.081216,0.049228,0.000000,0.002374,0.206034,0.001723,0.000000,0.001124,0.014417,0.001129,0.000001,0.357246
0.077416,0.042113,0.000000,0.001859,0.220091,0.001935,0.000001,0.001307,0.014602,0.001176,0.000001,0.360502
0.079391,0.014922,0.000000,0.002262,0.237557,0.001819,0.000001,0.001151,0.014479,0.001237,0.000001,0.352819
0.066159,0.002121,0.000001,0.002470,0.214911,0.001867,0.000000,0.001109,0.014292,0.001173,0.000001,0.304105
0.062895,0.002185,0.000001,0.002637,0.224779,0.001997,0.000000,0.001492,0.014359,0.001184,0.000001,0.311529
0.070520,0.010183,0.000001,0.002246,0.308828,0.001510,0.000001,0.001058,0.000009,0.001227,0.000001,0.395585
0.064838,0.006743,0.000000,0.002705,0.239821,0.001831,0.000000,0.001742,0.014184,0.001204,0.000001,0.333071
0.080095,0.002060,0.000001,0.002414,0.300465,0.002494,0.000001,0.002780,0.014350,0.001661,0.000001,0.406321
0.073632,0.001881,0.000000,0.002434,0.284726,0.001852,0.000000,0.001174,0.014050,0.001198,0.000001,0.380949
0.061252,0.014247,0.000000,0.002361,0.222258,0.001836,0.000000,0.001088,0.013914,0.001145,0.000000,0.318101
0.062331,0.002255,0.000001,0.002631,0.204600,0.002032,0.000000,0.001099,0.014214,0.001222,0.000001,0.290386
0.061776,0.009454,0.000000,0.002390,0.241343,0.001852,0.000001,0.001038,0.014254,0.001421,0.000001,0.333528
0.099276,0.002155,0.000000,0.002676,0.209019,0.001871,0.000001,0.001077,0.014529,0.001207,0.000001,0.331811
0.060248,0.004235,0.000000,0.002334,0.212525,0.002491,0.000001,0.001805,0.014613,0.001137,0.000001,0.299390
0.090668,0.001888,0.000001,0.002451,0.294343,0.001830,0.000000,0.001710,0.014154,0.001584,0.000001,0.408630
0.061110,0.002011,0.000001,0.002553,0.190565,0.002367,0.000000,0.001085,0.014150,0.001852,0.000000,0.275693
0.065121,0.047499,0.000001,0.002336,0.251321,0.001718,0.000001,0.001767,0.014416,0.002253,0.000001,0.386434
0.066577,0.022923,0.000001,0.003721,0.311705,0.001928,0.000000,0.001070,0.014321,0.001461,0.000001,0.423709
0.083559,0.001944,0.000001,0.002140,0.196809,0.001842,0.000001,0.000973,0.014264,0.001270,0.000001,0.302803
0.061875,0.001822,0.000001,0.002787,0.254329,0.001853,0.000001,0.001181,0.014111,0.001062,0.000000,0.339022
0.072539,0.046160,0.000000,0.002369,0.196175,0.001399,0.000000,0.001386,0.014311,0.001134,0.000001,0.335474
0.071038,0.001735,0.000001,0.002441,0.274048,0.002052,0.000000,0.000949,0.014278,0.001233,0.000000,0.367775
0.078464,0.001925,0.000001,0.002297,0.205121,0.002194,0.000001,0.002077,0.014130,0.001384,0.000001,0.307593
0.085880,0.006342,0.000000,0.002384,0.296037,0.001905,0.000001,0.001313,0.013830,0.001896,0.000001,0.409589
0.072562,0.002642,0.000001,0.002666,0.290669,0.002437,0.000001,0.001198,0.014100,0.001183,0.000001,0.387461
0.095376,0.001927,0.000001,0.002725,0.268404,0.002109,0.000001,0.003101,0.014013,0.001356,0.000001,0.389013
0.073503,0.001935,0.000000,0.002234,0.216742,0.002012,0.000000,0.002548,0.014565,0.001968,0.000000,0.315508
0.092865,0.002008,0.000001,0.002308,0.245140,0.001810,0.000000,0.001017,0.014394,0.001417,0.000001,0.360961
0.059582,0.020387,0.000000,0.001645,0.239047,0.001899,0.000000,0.001108,0.014294,0.001369,0.000001,0.339332
0.060311,0.001757,0.000000,0.002518,0.243087,0.002132,0.000001,0.001222,0.014180,0.001240,0.000001,0.326448
0.061651,0.036545,0.000001,0.003202,0.223272,0.001981,0.000001,0.001071,0.014520,0.001205,0.000001,0.343449
0.065605,0.003097,0.000000,0.002260,0.231836,0.001916,0.000000,0.001144,0.014667,0.001180,0.000001,0.321707
0.082145,0.011096,0.000000,0.002540,0.277477,0.001916,0.000000,0.001058,0.014404,0.001190,0.000001,0.391829
0.076847,0.001897,0.000000,0.002829,0.200873,0.001820,0.000001,0.001151,0.014327,0.001326,0.000001,0.301072
0.063943,0.038300,0.000000,0.002704,0.225207,0.001894,0.000000,0.001286,0.014197,0.001585,0.000001,0.349119
